Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
SYNPCC7942_RS00130,-0.018228239447956162,0.0003335081452209404,-0.002145704362084679,-0.003052119325369981,0.010858935155621963,0.01646409374624315,-0.014324949616878427,-0.02723448026876004,0.017617170455148327,0.000997399890247407,0.0029918797246249063,0.013703950210030692,-0.007979823382063706,-0.032309347849221536,0.006091937817673755
SYNPCC7942_RS00135,0.0023550468285215825,-0.019245636952608173,-0.014023890854456865,0.011205003496237978,-0.000844630903325315,0.0167923937235106,-0.02966963486664106,-0.0010464786267121696,0.007854753601837749,-0.017104038284188584,0.0010306586133358837,-0.0058333578040128085,-0.008639936274434056,-0.028297333396706165,0.009801151942491588
SYNPCC7942_RS00140,-0.026583237162113207,0.005842527782834766,0.006874036167710582,-0.003671963089988091,0.005395039283429726,0.0020164149483782906,-9.687518270660716e-05,-0.02111395499387082,-0.008207903637917348,-0.01040074191587971,0.005220155984612341,0.005220443684293917,-0.00985620662095752,0.00785251491635961,0.007144618406889172
SYNPCC7942_RS00145,-0.002679059588334995,0.002400298119015567,-0.007346761250416736,-0.009308345782045578,0.044586713628610504,0.013064343821094247,0.01699201044476016,-0.01905427939662814,-0.01663354052576971,-0.009935921703558163,-0.0015147643685995125,0.0007002650303983278,-0.005888477583074979,-0.013687420852078419,0.014739577857996322
SYNPCC7942_RS00150,-0.0014193795136354988,-0.00707718092002426,0.0003412934592300246,-0.024907709775791643,0.02211523112756592,0.012950903971255898,0.014508224983270156,-0.016668866624530165,-0.00041122063786124566,0.006292022864098352,-0.000684560479847201,0.007351335942394772,-0.00492968856449946,-0.0060135486905791985,0.008453358597413476
SYNPCC7942_RS00155,-0.016576780556190482,0.01611770328506157,0.008921809251966084,0.0035218869058709456,0.01309669525866443,0.00799297043144746,0.006789924001598097,-0.004390540467956288,-0.02314572585848871,-0.0036163094621809366,0.001131254251277735,0.008177172531039334,-0.012464580404115905,0.005771931063285365,-0.0038667151564307396
SYNPCC7942_RS00160,0.0015376889861951385,0.009227370414710293,0.013299627727347312,0.003877508148118238,0.010607416184507602,0.021258466521038896,0.0066503021470150515,-0.0024911145171309743,0.0055385015822595265,0.002502632974634798,0.014006973188555783,0.015941959968428898,-0.007593762089033424,0.023524474991170767,0.0035558960108867054
SYNPCC7942_RS00165,0.02839425620369142,0.016272210908152496,0.02452336038674975,0.015101030558374438,-0.014890713460995887,-0.0008026446444771265,-0.007045077577312892,0.003597690924981114,0.00737982717559047,0.03648133685165899,0.04772681707876537,-0.021590731108920767,0.022264091880720458,0.01587403613284704,0.015342144773530929
SYNPCC7942_RS13645,0.06450669633835442,0.028173472810319154,0.039655027291991475,0.02102273649373103,-0.016085316332693354,-0.005468035852289718,-0.0003625125982818567,0.017029808914839704,0.00625661012669408,0.0424003797025554,0.04916851510208752,-0.02990646552372412,0.028485878195913594,0.0005012144740961225,0.027237437859871726
SYNPCC7942_RS00170,0.026743578163239357,-0.02756401268811794,0.12141855799816727,-0.02019265386298381,0.047309230801704925,0.013108692081973919,-0.008820559574221771,0.02955895904307417,-0.02897145425543881,-0.011232706822482081,0.0006729393328830687,-0.02913734576796987,0.17270443206474925,0.030461811534844726,0.0455930191963603
SYNPCC7942_RS00175,0.007679776911665357,0.004512386168318286,0.042710536282650785,0.00028831023509491593,-0.02122893680744709,-0.02215532232294657,0.014244755064558625,0.018144186331180742,-0.0014824426597427457,-0.006420920689791453,0.05860415208888821,0.0753397417447963,0.013098309114229857,0.01355608327702282,0.008463598354994955
SYNPCC7942_RS00180,0.019641263808115487,-0.01711933913390754,-0.00343599661268554,0.021740707465101847,-0.0187579520184034,0.0044239277281565995,-0.01877963923859884,0.02291285957063526,0.005209800221226666,-0.02722331282308772,0.011409920653185251,-0.0012275411793600634,0.004660859775916606,0.028442894702048402,-0.02065139484870603
SYNPCC7942_RS00185,0.06770228020060792,-0.015529789002748477,-0.002759374921597733,0.04716020588220494,0.03708308475898389,-0.0013234931751102256,-0.018904697898634294,-0.004716136680793633,-0.022635815004133853,-0.000478368610527089,0.01614604711633573,0.037777381641275594,-0.028192617806627594,-0.001799208905650563,0.018410851982248275
SYNPCC7942_RS00190,0.01926498873091779,-0.011976979089840287,-0.008285502955657064,-0.009245859895939233,-0.01738575133194919,0.015770089620332613,-0.017249773471550777,-0.013921939969580601,0.02739169342346591,-0.01852127927585076,0.0022541697603241564,-0.016342024983295872,-0.0074776177918204675,0.0006232177835177201,-0.009225237470415702
SYNPCC7942_RS00195,-0.012608517943408046,-0.016146019423038456,0.010055635914300384,-0.0014320929495089008,-0.0034872695936152857,0.03713834950828641,-0.011861160048130048,0.027531187367129843,-0.018314502520773778,0.009718735894241694,0.01685309792285674,0.00337979840345101,0.07771068218798863,-0.017345126713227684,-0.0014757281299085927
