"locus_tag",0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
"Synpcc7942_0689",-0.00788089032157,-0.012377199085218,0.005222608656666,0.002076734573542,-0.006843983794113,-7.79593971444227E-05,0.007643781773621,-0.000299587440976,-0.02016503855274,0.017013662637114,-0.006178770477081,2.37081907405843E-05,-0.013662563658154,0.000550777573209,0.002968964316375,-0.011071043328952,0.012998726058226,-0.002154873393678,0.012411535147766,0.021136210997788,-0.003075624684871,-0.025334444526349,-0.010198715096881,0.003089259497414,-0.005960873212769,-0.008737719797542,0.011730051503741,-0.003156948896282,-0.014094999457151,-0.010667440233229,0.016050994959183,-0.00355834593737,-0.00677682766783,0.020593211257152,0.000534343662781,-0.016775198502087,-0.00575904511285,-0.008801186062267,-0.001147063863189,-0.000248304777828,-0.022961326896226,0.025669071773014,-0.003553483564408,-0.003468548163537,0.007867290773524,0.038327615497833,0.010909460561548,-0.034833884279231
"Synpcc7942_0690",0.006767449158582,-0.005326338745054,0.010728473914394,0.005447437334572,0.002069690011866,0.008655330398661,0.014211555338718,-0.007863484124015,-0.009098240503148,0.015720237980759,-0.005690993751507,-0.008361350077404,-0.02007232686374,-0.002301455646684,-0.002531590171295,0.00796830341629,0.01813076700629,0.006127161787498,0.004560364030964,0.017140374338046,0.002739831650559,-0.020242394127212,-0.004869518038103,0.005819347846941,-0.016681209907549,-0.013218942285488,0.016437634174434,-0.01407922376297,-0.01891269105083,-0.008298496619798,-0.000208097800954,-0.00999348833424,-0.013002943953129,0.005562972807301,-0.007189794139078,-0.006430867902138,-0.005838396934156,-0.012630040518636,-0.004994688767539,0.001624340559866,-0.015886676249332,0.032022075546906,0.004321011688353,-0.018093925023058,0.006303196510247,0.006677424300486,-0.001894884710234,-0.03311520900833
"Synpcc7942_0691",-0.048782274878935,-0.00703038233625,0.047633816274756,-0.004532110970377,-0.007239731357671,-0.009370467099541,-0.022015240122978,-3.79270475305762E-05,0.009470660790708,0.005584849445348,0.003087947391996,-0.010300563613065,0.002379076527603,-0.001931240682412,-0.004314663992735,-0.018428329997837,-0.008656666291455,-0.007198503129258,0.006032125663392,-0.009382498045596,-0.011491371767522,-0.025423586674567,-0.020054550762415,0.007894335775299,-0.008004316024662,0.004416944776116,0.014234537874679,-0.008718076285122,-0.002469233360055,-0.013806073896024,-0.000999184793407,0.031404523666581,-0.022768991443978,-0.027021233302166,-0.015839859777324,-0.006500962876604,-0.007272927852963,-0.007169220484392,-0.002497465403087,-0.00542276947325,0.010152473402586,-0.012399046823212,0.02930439381707,0.009524110213817,-0.010931952694908,0.007103748484511,0.004983890467186,0.003239237109606
"Synpcc7942_0692",0.012794671712823,-0.043137153981733,-0.023019585974552,0.01294241538333,-0.002475316190997,0.008853311165515,0.029850283755899,-0.00600935411009,-0.001303214745962,0.006424897425917,-0.017345293465017,-0.006929970192976,0.026945676393457,0.005355685624023,-0.010439861290844,-0.041215352587859,0.009283672953692,0.008582565397979,0.005548400824344,0.004435145741221,-0.000412814769994,-0.008159297460592,0.020242809327991,-0.000722583837092,0.005330530281061,0.013059063554326,0.026176209539382,-0.011694907435157,0.019978648790052,-0.022624259798964,0.020788271383917,-0.006305243644772,0.006313794120074,-0.020853084248143,-0.001618187149796,-0.00438512817104,0.014509206033688,0.003678079960969,-0.013462010321953,-0.006203523474792,-0.002415173230965,-0.002925265684692,-0.02345198526331,-0.018655821658958,0.011203304440692,-0.000315991339358,-0.000640244003443,-0.012395533388642
"Synpcc7942_0693",0.010468551671633,-0.010007999672314,0.013957815653435,0.029198383623286,-0.016162666434075,0.014518470617851,0.03550490265745,-0.000778515369515,-0.021287646789828,0.029956975648977,-0.044558953705281,-0.010827295635446,-0.000846228415244,0.016119011510717,-0.008118744421292,-0.024734367809367,-0.018512374476364,0.008800721274743,-0.012223526456609,-0.022812031257691,0.001625155830924,0.005076876878975,0.032744514367581,-0.014883893141942,-0.007443520242133,0.008577199313435,0.013741803751165,-0.032388707258402,0.008514000661506,0.005390887840226,0.040757443329626,-0.006711125868534,-0.008163725068258,0.051740829414558,-0.017731582755783,0.022319271098462,0.035578151351641,0.010506922804448,-0.003645636624394,-0.000539381778571,-0.024343485308102,-0.0011502097847,0.000157505698391,-0.041290901704873,-0.01136178620547,-0.002504160201614,0.006957829306185,-0.026249538229562
"Synpcc7942_0694",0.005250372729523,-0.002152313920008,-0.003176516911203,0.008540478081992,-0.004392695075717,0.012858330862117,0.00863478103889,-0.015188435748207,-0.012813863347496,0.002800327683919,-0.011641164706096,-0.011134109906744,-0.007319232467789,0.002031085478571,0.004565041918883,-0.007589590336057,0.002423156491071,0.010579292174784,-0.005230671974777,-0.00055905158354,0.006426815978198,1.66025895497185E-05,0.004700028980915,-0.018616663685223,-0.004608883390122,-0.010907340022143,0.01277057038916,-0.003873908842633,0.003746704059061,0.013770317209333,0.006437262161652,-0.002852358902687,-0.005762002992427,0.024270696396275,-0.01961929860073,0.005011880677092,0.014482909788454,-0.007400863286332,0.001523949702885,0.007777849626888,-0.006903290199852,-0.002756422959591,0.010595740229758,-0.013147680626522,0.012105042954275,0.005327648551836,-0.019424169847334,-0.020073830741651
"Synpcc7942_0695",-0.005112930606179,-0.004624541396994,-0.008343304292138,-0.013344287326241,-0.004090075179785,0.011779118385217,0.021151195900774,-0.004023057147352,-0.018481621932771,0.012325211497654,0.014621083743705,-0.007289151184242,-0.005907665387805,-0.006485406344312,-0.005054913575814,-0.010509953589148,-0.000629488711798,-0.001130999253025,0.007266689342689,-0.008282199889069,0.009471227956096,0.001682671016518,0.012825908886477,4.22688820117988E-05,0.001189780821304,-0.008728098134717,2.56502400796039E-05,0.00140724698776,-0.002563565087003,-0.00369149500125,0.012427078741183,-0.004864039117212,-0.019410287305559,-0.012858987394036,0.012493055941314,0.005699854191388,-0.000523667428216,-0.019570899691325,-0.001870699596936,-0.019686490761914,-0.01933626715137,-0.00308228057997,0.003839152805814,0.01516913997109,-0.003812589540612,-0.003948230108491,-0.003928881454139,0.007550134431197
"Synpcc7942_0696",0.004086246046173,-0.003958855135205,0.017937605488392,-0.011543135656769,0.003274948732909,0.016095451566018,-0.013352838432692,0.008396968253147,0.017316041589174,-0.00587770239343,0.046389278497231,-0.011282902702417,0.000439799639591,-0.025329648632583,-0.006387711833858,-0.013546329632493,-0.005132999180665,-0.011084109617879,0.000198076006489,0.007503720933165,-0.003567651976252,0.008189006474864,0.005075298011383,-0.001440459036682,-0.001518991788228,-0.010091725941478,0.001919812142872,0.016985356676497,0.003406132738827,-0.007883963887496,0.004894540161404,-0.006179157619766,-0.01330252407048,-0.017728654601389,-0.004995661610384,-0.016050227363833,0.002429616834339,0.028825364162558,-0.015268790655212,-0.007299289428699,-0.04697114377465,-0.000287734712416,0.000221101364572,-0.023028029669666,-0.018569656850496,-0.003973028921519,0.021678859391128,0.02156828513295
"Synpcc7942_0697",-0.000530960653651,-0.005866600612435,-0.01085622863695,0.010227432732533,0.000349587715019,0.001915708982066,-0.015549859123099,0.003175487527878,0.003657058945573,-0.000720400815563,0.069606067483763,-0.007816401220569,0.000466296900192,-0.009827428041903,0.008706405815517,0.000259812736449,-0.013506796584125,-0.001836911213595,-0.001289353932633,0.004852330571337,0.011779223480789,0.001109783950326,0.018135590488209,-0.00674880070162,0.00170806999253,-0.01087488794082,0.000625130904735,0.006703724085433,0.008166733568589,-0.0024105038099,0.004411257597262,-0.002231638254894,-0.009862991698221,-0.012861432526405,0.012174712738038,-0.006200848515816,0.012666842926148,-0.004384880119468,-0.003787204681011,-0.014131709879871,-0.01413027385738,0.000173761294326,0.0007601084486,0.006799720902257,-0.001773123135087,0.002981300378468,0.008550232505719,0.00339796273841
"Synpcc7942_0698",-0.01521170401396,0.000957428733485,0.011755809758288,0.012572909208658,-0.009613970506792,-0.010995579066699,0.001377295489053,0.005913566634867,-0.004693173334526,0.002946730999487,0.01554292634176,0.001710450256297,-0.008601205801421,-0.010379844939729,-0.004180419993088,-0.004198273630697,-0.001636717314411,-0.001129755141589,-0.003261780808347,-0.004324456300048,0.084325030017878,0.012785984460001,-0.009480332249191,-0.003891501890178,-0.012203718915348,0.016514705786954,-0.020681254961546,0.005329008894839,-0.016380308245242,0.012372937924884,0.00213911306586,0.008146057379519,-0.015843531692254,0.010361477826455,0.030898298803318,-0.004949179138255,-0.002083800826268,-0.0205545583267,0.001968269980689,0.002370949930018,-0.007897310591181,0.004093467050533,-0.000257201733042,0.02254071000049,-0.012768555198088,-0.007196222713706,-0.002970768028767,0.011030805528016
"Synpcc7942_0699",0.00485143351735,0.015090357264028,0.00021625318387,-0.013672010445459,-0.003533547781645,0.034205702696691,-0.002676578215383,-0.001079098493672,-0.031236319777724,-0.022664500687495,0.018385875353978,-0.013650689322881,-0.003242501903252,0.000695374566146,0.000450050034145,-0.011553681958686,-0.022181294226844,-0.003617010921071,-0.010696961876676,0.008885740414127,-0.005528203063957,0.001856068123112,0.018415204482246,-0.001502073114788,0.007766092241953,-0.072906769191788,-0.020339629663232,0.009718728992657,-0.008091294431704,-0.012511138831339,0.009115256551124,-0.007298504655555,0.005337277112092,-0.024502780438659,0.031974909612812,-0.002416810670439,-0.006585068026113,0.028978572011456,-0.015892795379825,-0.00538997317222,-0.004031848692889,-0.003534226937334,0.018774349542811,0.015469901860203,-0.006774940177547,-0.008987835922034,0.004694030664078,-0.00676089081098
"Synpcc7942_0700",0.02749858074867,-0.01030627273706,-0.006334889859972,0.0069101451077,-0.020200954211417,0.001479528181064,-0.003246524809233,0.000954492147491,0.011589742428419,0.002344803741082,0.025246464881363,-0.033483662830217,-0.002682447922325,0.019741259569457,-0.012269450234942,0.007743237961267,-0.121418421648752,-0.014478969714447,0.005861690774481,-0.003028456734348,-0.011768059410412,0.0030315263219,0.010365411942649,0.002329403339638,-0.013990153204247,0.008664496859407,-0.003406134807894,-0.000156227123467,0.021505130250923,0.009543457396298,0.009207495123232,-0.004298180508518,0.006181672538802,-0.019108452349458,-0.021535183315674,0.018750998569164,-0.004508483061929,-0.012311146534049,0.006739098810884,0.008971735536135,-0.017164559350564,0.026664037486004,-0.032872176839126,0.008859948331741,0.002710848221397,-0.005747136976516,-0.023007883355144,0.02775828139332
"Synpcc7942_0701",-0.006210929120661,-0.002834214407022,-0.00460395107312,0.003651245027901,-0.008667598284953,-0.000604177636483,-0.009600319906206,-0.001813467141611,-0.007567080669053,0.001260375397818,-0.01446666313349,-0.011875115512904,-0.013202772402346,0.016221637518015,0.007559915648809,-0.002480672089207,-0.060137212175763,-0.002857288942133,0.018985453573423,0.008158497343141,-0.008466026176824,-0.006949411021829,-0.017329438422589,0.012854740802503,0.014549819923773,0.009454555041144,0.007122973105574,-0.010998679508429,-0.015272427876651,0.002548023197227,-0.010014454189084,-0.003186306932155,0.005625703997696,0.000676462276121,-0.013428638176185,-0.006012096549606,0.00272309920271,-0.003715567400546,0.000574049161624,-0.020441193908632,0.01554819012274,0.003858518261187,-0.004741092277657,0.000448118210235,-0.018086972894991,0.001172490313077,0.008403384888811,0.002671265573018
"Synpcc7942_0702",0.007485337330538,-0.00262831289374,-0.002371984268789,-0.00888188686647,-0.001389195449529,0.001441728045113,0.019041188334143,0.008357695755422,-0.011378184666826,-0.010105201739086,-0.011984765891112,-0.012658395492656,-0.010604880876731,0.01624881784377,0.004591336076596,-0.009979440206217,-0.057082162653659,0.014318273844221,-0.006543256615629,0.009602484928652,-0.004042914884301,-0.005756715782443,-0.014376670383229,0.005116451689219,-0.002560619826005,-0.014373019578507,0.002884820977413,0.014580631701474,-0.023113618383802,-0.003565574820163,0.011839964951399,0.034899046066221,-0.011263422953541,0.023601981357454,4.41803873626503E-06,0.003846419925832,0.008475328713316,-0.005373381200415,0.001125828161148,0.009255021466391,-0.012566611161185,0.009335365501936,-0.007720474202388,0.006390662356036,-0.011800277434564,0.007352588078657,-0.009675953734196,-0.014744621004294
"Synpcc7942_0703",0.006437259646113,-0.016225045154954,-0.008664741042822,0.025866723512356,0.017092947950418,0.013810234894246,-0.009840253808604,0.003030725674598,0.007623263161941,-0.0019417250597,0.018719533833854,-0.007003020607892,-0.001816090925396,0.196088158028098,-0.020105031113961,0.011992047220467,0.005708400256691,-0.00415499947935,-0.010451551272441,-0.009436341988745,-0.007492739478902,-0.041601290175155,-0.04259153851596,0.006808139564744,-0.003570050724796,0.030219972142799,-0.01452608492308,0.003556847990734,-0.025342390765232,0.025401961179362,0.013099377965112,0.002181758929776,0.00050045598993,0.016401853718929,-0.005579640224082,-0.007990528106108,-0.018662039119145,-0.020790746323042,-0.00154281344228,0.020318261002325,0.008170571647443,-0.017991293918807,-0.000736186387803,0.002809914646591,0.013329137660054,-0.01323280174982,0.010523808914523,-0.022546480444258
"Synpcc7942_0704",-0.003482434465842,-0.003334756056624,-0.002736584684536,0.013656111660727,0.003806940049957,-0.004090617165817,-0.032605756710401,-0.005824821288218,0.000534929711147,-0.002387568140734,0.012591124527872,0.004743134963953,-0.012455358230478,0.120034054580524,-0.002399031235162,-0.023401529473103,0.006597295047499,-0.014218816041887,-0.014556263051042,0.002038913108532,-0.001212214536484,-0.004680732283819,-0.013321389659359,-0.007049734213596,0.010038420864812,0.023020241333182,-0.025693635912578,-0.00870905591731,-0.020288222856274,-0.009945199409424,-0.01868393905669,-0.019524499861223,0.000256454925456,-0.012816934292994,0.093747734748936,-0.017202081978721,-0.000294140263107,-0.002402704935859,0.014104121121489,-0.009985174017557,0.010164123046754,-0.020094856871082,0.02650787753669,-0.011309745549107,-0.009163879518478,0.016014744182173,-0.018237575176426,-0.008946660328756
"Synpcc7942_0705",-0.012368187422591,0.005742517735127,0.030963748940798,0.006065964370991,-0.003072803844075,0.011269420996367,-0.009665976125801,-0.00711818758453,0.019055100904967,-0.004090859717102,0.00412796703109,0.003208195488672,-0.005880577684157,0.084433147555524,-0.001914894301504,-0.003167708144765,-0.006624213220926,0.03246234226806,-0.000299834921002,0.000299044825068,0.001004464569498,-0.010430635560769,-0.003523991954576,-0.0132743669855,-0.004423391624426,-0.001714611062772,-0.011063442153306,-0.007533571039667,-0.009945138095586,0.012357674925339,-0.000191325010158,-0.02190329014098,-0.002306852978192,-0.020812248078002,0.07447730907083,-0.022863810828444,0.003491814594099,-0.015857622378404,-0.001317506925424,-0.023086976342813,0.002505411805071,0.000318409769334,0.004556685196564,-0.018861206365081,-0.010160594535993,0.015764226615733,-0.000286403816535,-0.001463599522262
"Synpcc7942_0706",-0.005470381188028,-0.016136741369993,0.011383515387687,0.004859645727748,0.008728641684128,-0.00222692572584,0.006916777928483,-0.014467174475885,0.007450887458645,-0.006643040539003,-0.00103094512813,0.006990347185146,0.002803183567091,-0.015631557589482,-0.013994651219138,-0.014335693060064,0.013229854727582,-0.015836517100532,0.001709968708224,0.017453736813034,-0.007096913287171,0.01146800765302,-0.004238117278158,-0.008486257928849,0.000354763737915,-0.010689416257102,0.017697817359869,-0.014894177695062,0.001714317120922,0.005906075147106,-0.018571108575238,0.002584132229472,0.026995939122664,-0.001543528601889,0.014888850386814,-0.000530463100309,-0.003462597903713,-0.007201661945963,0.007647820119908,-0.004113448568595,0.011157226833828,0.00768034680609,0.004143195220531,-0.024538038832907,-0.001192281225471,0.007747209609737,-0.023232915562445,-0.010364542335915
"Synpcc7942_0707",0.001986518700966,-0.007657387814372,0.012986218289363,-0.001984985201112,-0.003635988345308,0.019038241508144,0.014213626315892,-0.03791599841769,0.006819759645632,0.015985092572172,-0.006758239950177,0.0135074938638,0.004449441610657,0.022521375048485,-0.015627697948107,-0.001828993784704,0.026163621288815,0.022590163499794,0.011370769203542,-0.008053802406264,0.00825843752318,0.004852978253116,0.001378565722612,-0.004855202768333,0.004042865247028,-0.000171224137497,-0.002631935295688,0.012344406310147,-0.017088367273827,0.000874890406503,0.010827821011423,0.00899401697235,-0.006680197989286,0.008389455450158,-0.013069328105305,-0.012386003645639,0.001250349873215,0.003103051101355,0.011575322149377,0.02342142450036,-0.011387085359797,0.021528828252331,-0.001856001416242,0.014965977713284,-0.005426661439081,-0.002831096052635,-0.01486409486095,0.011284044853811
"Synpcc7942_0708",-0.010188534283739,-0.006897791786805,-0.009260453534176,0.010616729685349,0.004635622493548,0.029582222643754,0.011755177771642,0.015746172746678,0.014236726080863,-0.014676242007906,0.023034726877683,0.002862905365338,-0.013162406595543,0.006156229658924,-0.003846407572016,-0.004024516189929,-0.003903826052522,-0.01150107212203,-0.008522319704783,0.003046327649382,-0.023007070489964,-0.012275473195316,-0.010010153259214,0.020910734327567,-0.008535075759601,-0.024063716055714,0.039263804851731,0.002754898668131,-0.081964860267956,-0.029401095643611,-0.002768325103925,-0.003973933599982,0.004815895745432,0.012207906061358,0.002699896663416,0.002202576383632,-0.013575228052155,0.021359785768851,-0.005067286355015,-0.00691382212175,-0.009065466094738,0.021366609569026,-0.003904456813834,0.0104735075952,0.007314745804651,0.00249208579904,-0.00608468828059,0.016927491306489
"Synpcc7942_0709",-0.000652612319058,-0.014356806146556,0.005878339402587,-0.018719543537457,1.65697788193316E-05,-0.012012005218434,-0.006526163866951,0.033176922739295,0.026605295254382,0.007154742897042,0.003407525127633,0.000377946998782,0.035528617573093,-0.001546300193239,0.008657885269689,0.018780047538871,0.004427250008954,-0.006022933136028,-0.034811385733148,0.001325054879208,-0.024601819547799,-0.021516092916323,-0.023228129557673,0.006100087791503,-0.008688193042018,-0.01983623384446,0.029199275672327,0.024132345120886,-0.055344496264748,0.011528535085064,-0.008304051693875,-0.007492118381605,0.027445057638699,0.017891451664033,-0.005951480119746,0.008169981720746,0.010218499191654,-0.031301660465651,0.011346836960781,0.006278615922714,0.020417299869765,0.050920410988279,0.005298979484935,-0.014536290735528,-0.002676897598318,0.016949711884144,0.011274385920389,0.023648706621987
"Synpcc7942_0710",-0.015812519969424,0.010641912573287,0.012998431157831,0.024560715798004,-0.005625579587017,0.010619326338638,0.00410472210259,0.010337022679114,-0.005833614530613,-0.001766468792631,-5.12140801075952E-05,-0.007469301408544,-0.008341835888072,-0.011706923198642,0.007251366508178,0.014141632298406,-0.002452045668284,0.018008843066443,-0.001307219852577,0.012908692181346,-0.007034717189872,-0.008490399220542,-0.021015140565621,0.003700872190467,-0.008351726392553,-0.006772103643345,-0.002884563484882,0.000289770509476,0.000724949181536,-0.002140790263841,-0.001085299435951,-0.011028924641558,-0.010666682924529,-0.004878666223349,-0.003279967145874,-0.001524373042284,-0.016731070280754,-0.016070667560662,-0.011725472877557,-0.009750581277179,0.000194791647459,0.001096754696199,-0.008425012486052,-0.004051388452233,-0.005464400134766,-0.01523850923625,-6.79229947573663E-05,-0.027520129611389
"Synpcc7942_0711",0.001371045513688,-5.82255521971663E-05,-0.000660104596117,0.013084255015321,-0.010225140009679,0.001446687772006,-0.004332617642561,-0.011719916272832,-0.00221126170523,0.008325259802115,-0.003543997066776,-0.004198869834807,-0.006056643073644,-0.009689914607578,-0.005389976057392,0.000919074773395,0.009371662276267,-0.005685966933105,0.001657301722226,-0.002971691326186,-0.000467713307962,0.001035699022072,0.004013157634852,-0.00467327417944,-0.005711741042683,-0.013259283636127,-0.001131473442792,-0.005840359804997,0.007487693606845,-0.002093819529245,0.004836834745128,-0.009939150504924,0.001952664823608,0.022830895951193,-0.008979179338426,0.004432714784831,0.009976076601891,0.010823456693547,-0.001995998774982,-0.007456045484285,-0.001986731290627,0.006979924342724,-0.002468912670316,0.002030304351422,-0.005972132379197,-0.002824776086239,-0.006105622559993,-0.011866599346059
"Synpcc7942_0712",0.015252323699003,-0.002570110933472,-0.001296302141789,-0.006376722919647,0.000501973408394,-0.013403318261855,0.000133955813802,0.006979745467862,-0.014632076936509,-0.002242121068402,0.014278226086425,0.00167530809419,0.001258589578395,-0.002974718347649,-0.000545673130592,0.004710794929889,0.007566735256392,0.0097452632116,-0.023258001975054,-0.002220568438085,0.000700172034806,0.002309341255647,0.042139966881064,0.008518521009607,0.003197076561359,0.009361532312153,0.009125592767793,0.011136927731647,-0.014154546460162,-0.014176342088986,0.00324736727979,0.005338828482428,-0.022394949872664,-0.019888163932572,0.002461452160654,-0.00344627045016,-0.010719243362084,-0.014344698337394,0.005818151312376,0.010485090794741,-0.012803310991148,0.002358016286598,-0.013787276898786,0.017490891886309,-0.007510917062359,0.009166607041227,0.004193559379947,-0.000185143482502
"Synpcc7942_0713",-0.007301849620832,0.013806889618758,0.001775782392244,0.088218417865231,0.00304651821437,0.007896078144295,-0.005671456782992,-0.0194029036528,0.000957227057956,0.001620042217415,-0.001066302200149,0.012856096183831,-0.00547243643831,0.004291703509417,-0.007059480154566,0.005311422298109,-0.003145914220069,-0.012548094233933,0.005211174974584,0.000158148156689,-0.007216219137939,0.019094512100922,0.004616274639442,0.007893353253295,-0.011094990338144,0.013629651370719,0.022659370197552,-0.001193494648867,-0.00415326232635,-0.005700066241218,0.000199720029314,-0.001176362191169,-0.00863766987272,0.030048290835117,-0.024199547707249,-0.002557755851216,-0.022129373479345,-0.002364961430404,0.003574240480829,-0.006237288109591,-0.009389695617651,-0.006207180666677,0.002492166830144,0.025677526456427,-0.003287823392553,-0.024892957983809,-0.032555879731088,0.004039219423458
"Synpcc7942_0714",-0.00483869893324,-0.003137531271078,0.013110856853272,0.014248134680058,-0.002724936259011,0.012681628693945,0.013007195579921,-0.008020962257877,-0.002555226092657,-0.008265875671097,-0.00752025531828,0.000143393043496,0.009177555518055,0.003800574482941,-0.014514223785212,0.006445357317358,0.00400881070426,-0.0118310590194,0.01848617714553,0.005393370443202,0.010890493453513,0.01246966959345,0.002355591513634,-0.002072402040478,-0.015791430367752,0.004904468659179,0.017886306696477,-0.012340629290574,-0.000184300154052,0.006088947587968,0.005439743985593,-0.01665734027562,-0.007650201483988,-0.014505927696315,-0.016391584359058,-0.007654613898432,0.021750010086849,-0.019608512321715,-0.002425377049046,0.011360585007235,-0.008688347110808,0.015291578344966,-0.014115241962063,-0.00772380987555,0.012846132550379,-0.017358472555629,0.006524415762245,0.016538221284903
"Synpcc7942_0715",0.008932842636649,-0.000941187997265,-0.004848417273545,-0.009757502511648,-0.00563039448348,-0.008739095373818,-0.008997667434543,0.01015771488697,0.001389632245152,-0.027163046414357,0.011082930152451,0.009901575255188,0.005287564051894,-0.001769093334059,0.002616814073839,0.001185106641035,-0.003505229946161,-0.00049097644893,0.011568459675588,0.014256597101173,-0.014491006807374,0.025537577866419,0.030026706881191,0.008364217663725,0.006519879004687,0.012497817582745,-0.00310591526558,0.006508970026898,-0.008154635471715,-0.001696655676191,0.012917241166837,0.009026460599865,0.006170841369955,-0.00612367872809,-0.004628847017265,-0.016548855569502,-0.023790498415862,-0.022806699726681,-0.012093841883842,-0.000186160601697,-0.001459141142969,-0.00125689695141,-0.014710664030212,-0.001266973138085,-0.01559669621832,0.013764302118675,-0.006583327598136,0.009013901743195
"Synpcc7942_0716",-0.003068739726911,-0.010651984055097,0.003355555554381,-0.000101602033654,-0.011560749081361,0.00404488078902,0.016754732661336,-0.005157689921311,0.004161456394159,0.005291134408709,-0.000914827750128,0.010517737231694,-0.003943261330666,-0.008041205801324,-0.005838476927684,-0.019252912841013,0.001307001605632,-0.010065536426446,-0.002557430872308,0.011893733892082,-0.000162269746575,-0.001604941620779,0.008503307170251,-0.007615870791053,-0.007803602326474,-0.015139102463857,0.018651036546082,0.009193840952761,0.013200259425716,0.002924699233534,0.032715407003936,-0.003249486561572,-0.001961983882536,-0.013844690945938,0.014533330500192,-0.013142742439042,0.00093003003624,-0.022718550639395,-0.009814489737752,0.002378588495391,-0.009856589191604,0.020629988031621,0.004306144567488,-0.016020907313934,0.0010344993771,-0.069946160867861,-0.026811371779545,-0.013181088169312
,-0.016177036958435,-0.002222933104627,0.031121643447434,0.000964725282777,0.016201934722696,0.019840337047671,-0.038328339179634,-0.014805556458194,0.000426752427543,0.000994317209622,-0.02256867751974,0.041116559542415,0.051585747966311,-0.083503463279294,0.050090087403936,0.048703631268803,-0.010785141116866,-0.014827444492292,-0.000492578413973,-0.021186415497017,-0.050283058705116,-0.044204424354969,-0.022009169374192,0.000606356043178,0.021410024272126,-0.002460072299387,-0.00012259567783,0.020870977791183,0.006741370419912,-0.023493209763662,0.022315251890328,0.015412304619168,0.007617903589502,0.001597993598957,-0.027403329653019,0.005871356734709,-0.045351909761162,0.028330423825491,-0.032123152350873,-0.003911894771747,0.027672578995342,-0.034428678306421,-0.006264961479952,0.014978544731517,0.022447154652414,-0.004130126949694,-0.030865266711762,0.016448727430896
"Synpcc7942_0717",-0.000708030691531,0.021184537805779,0.011651819630385,-0.002001710589858,-0.018935482624479,0.006687622870961,-0.031390061037589,-0.034005130005514,-0.000249965070466,0.046429195285228,0.001183190443635,0.007244450811515,-0.001934565974703,-0.002183519385962,0.009420387612014,0.007671259887356,-0.003384283332838,-0.00444141136382,0.04127646118988,0.014318747653564,0.004104750364958,-0.005986924731954,-0.020911616672018,0.037313551322087,0.043993992450665,-0.017351728907812,0.002729826345292,0.01319998560317,-0.011902950069752,0.01689115438834,-0.003892726867651,-0.009419015407859,-0.015805587086939,0.017311694775195,0.029091722048455,0.001994390009067,-0.033758945132997,0.001496494859961,-0.008054306228449,-0.010479429789582,-0.029727716519103,0.030219893380093,-0.001361662815861,0.02825296199819,0.02860104333731,0.010524872613033,0.009801742483206,-0.00446657486919
"Synpcc7942_0718",-2.01736277648051E-05,0.029446857629417,-0.041192546434964,0.004227541751089,0.000508929716434,0.014283086302604,-0.02675419014134,0.012141007825089,0.003192863558526,0.057262758353019,0.045452168868403,-0.029455157083111,-0.019167097625685,-0.023309250666527,-0.01814343245345,-0.044902876593699,0.025320413385645,0.060239007786261,0.009013653118816,0.006630887664305,-0.001863799876192,-0.001297645475241,0.008401346536135,0.014670947486341,0.0097505682591,0.022296536095022,0.027362007698125,-0.008315856831044,-0.016684020267043,0.029130670866027,-0.058419331762874,0.027649148895688,0.018536182447386,0.012248172368587,0.014672984698767,-0.047470645200559,-0.02133230138758,0.013687559591427,0.000991024161313,0.01337008992576,-0.02484175473279,0.022973219523676,-0.000902346120805,0.018777916524621,0.0324143696053,0.021925058136667,-0.036944973066041,0.005004083107014
"Synpcc7942_0719",-0.009668940239929,0.002950873293471,0.051292565550941,0.005655694594521,-0.037025022990833,0.016677471028412,-0.01001525764909,-0.022883790931826,-0.002373886097398,-0.076353424827387,0.003731527073948,-0.012298030725653,0.062355943766672,0.073443619032179,-0.077749264506151,0.090536810245511,-0.013923086671659,0.064361327351099,-0.017548875907533,-0.049217743153285,0.007557635120253,0.010851077739864,0.01959593931627,0.007531700443526,-0.034067917783916,-0.016613514671172,-0.01594115418159,-0.008381989462033,0.006883952357758,0.009742549882097,-0.01248015289942,-0.014654929978396,0.0166859100257,-0.054365384603496,0.000518293425338,-0.006906223837401,0.026044057494831,0.003919234027718,-0.011920708362255,-0.014501048061133,0.013878721666715,-0.015245447898604,0.015110142463707,-0.00755959425258,-0.018443305985323,-0.058751574918761,0.023080149364214,-0.030835845452547
