,0,SG_MPN_RS03590,SG_MPN_RS00295,SG_MPN_RS00580,4,5,SG_MPN_RS03665,SG_MPN_RS00765,8,SG_MPN_RS02405,SG_MPN_RS03490,GntR,SG_MPN_RS00635,13,14,SG_MPN_RS02090,16,WhiA,SG_MPN_RS02795,SG_MPN_RS01660,20,SG_MPN_RS02665,SG_MPN_RS00585,SG_MPN_RS00300,24,25,SG_MPN_RS00470,SG_MPN_RS03555,SG_MPN_RS02230,29,30,SG_MPN_RS03305,SG_MPN_RS01630,HrcA,34,35,36,37,SG_MPN_RS00480,39,SG_MPN_RS01555,SG_MPN_RS03265,42,43,44,SG_MPN_RS01955,CorB,SG_MPN_RS00760,SG_MPN_RS00520,49,SG_MPN_RS00465,SG_MPN_RS00650,YlxM,53,SG_MPN_RS02910,55,56,57,58,SG_MPN_RS00485
MPN_RS03620,-0.0109441315,-0.019264170900000002,-0.0070909691,-0.0169507604,-0.0296686347,0.0193831926,-0.0020245287,-0.011489159,-0.0305490074,-0.0331954037,-0.031632089700000005,-0.038503326500000004,0.0140034623,-0.0165604338,-0.0060534559,0.0186153457,-0.0464928586,-0.0318304564,-0.0190332574,-0.0061958813,-0.0051266733000000005,-0.0076660177000000005,0.0020829689,-0.00023370270000000001,-0.0260079777,-0.0365562237,-0.0127601954,0.006706447900000001,-0.0167253503,0.011991486,-0.028492779500000003,-0.0039073544,-0.0311126229,-0.0040463973,0.0372721482,0.0097113709,0.0169255112,0.0088217599,0.010940852000000001,-0.0102653202,-0.0028931977,-0.0238150942,-0.0214548247,0.0098109413,-0.022374678500000002,-0.0299807003,0.1603116423,0.014487001000000001,0.0055680125,0.0113771861,-0.0038353384000000003,-0.008587857400000001,0.0170881211,-0.0182081426,0.0425655418,-0.009201412400000001,-0.036075109800000005,-0.0065125235,-0.0190839684,0.0293131977
MPN_RS03625,0.0427162086,0.028900518700000002,0.0044866917,-0.0079116894,0.0282680664,-0.0167908792,0.01499631,0.0195443151,-0.0380689667,-0.0514952009,0.0267834076,-0.0130642758,0.0021300279,0.0230863829,0.0008607963,0.0191376298,0.0423977029,-0.0167887577,-0.005392575100000001,0.0075696578,-0.0190653491,0.008859425,-0.018814066100000002,-0.0037115694,0.0030494817,-0.0340447456,-0.0078269015,-0.0171298642,0.0080408591,-0.0109393821,0.0138695517,0.0071856432,-0.0225929879,-0.012297694500000001,0.0072262584,0.0040473663,-0.0001252175,-0.0298230015,0.031411624,0.0061345557000000005,0.0061448805,-0.0183238142,-0.0208181058,0.0203067122,0.0174974665,0.0078180261,0.20327265790000001,-0.0071528193,0.0035909920000000003,0.0339438603,0.0168733041,-0.0270435051,0.0325370548,-0.0094343178,0.019262118800000002,-0.0021962624,0.0608203009,0.018748339000000003,0.0058309666,-0.0058643486
MPN_RS03630,0.0107180994,0.0015421281,-0.0125095359,-0.0209269454,0.0085494218,0.018851838200000002,0.0028930199,-0.002493729,-0.0326736254,-0.014347538100000001,-0.0085298874,-0.0037615192,-0.0072188852000000005,0.0334062429,0.0070411273,0.0105195192,0.022502738300000002,0.0058215404,-0.0025497731,-0.0493960104,-0.0096270591,0.0083631841,-0.011018561900000001,-0.0047900241,-0.0041260065,-0.0336600393,-0.0048364084000000005,0.000330114,0.0065632186,0.0028262166,0.0097008635,0.0044987038,-0.0459023207,0.0075234578,0.0278393592,0.00178839,0.0322374292,-0.0020364927000000002,-0.0067721748,-0.0327873193,0.0002882456,-0.0278144164,-0.034946226500000004,-0.00460483,-0.0214251661,0.0062195163,0.21601106250000002,0.006465493100000001,-0.0353717854,0.006904575600000001,-0.010504845700000001,0.0309562435,0.0135606517,0.0059635546000000005,-0.0216011423,-0.0006047288000000001,0.0675433095,-0.012511089500000001,-0.0070181796000000005,0.0450635075
MPN_RS03635,0.010300969600000001,0.0079413366,0.0207764385,-0.0028750950000000003,0.0018620872,0.022325539000000002,-0.0013032901,-0.013891389700000001,-0.009044742,0.0068223987,0.0262048953,-0.0369944751,0.0092159235,0.0463060779,0.0029650004000000003,0.0035604356,-0.010779221,0.0028805096,-0.0047318871,-0.0110911516,0.0179494825,-0.0011369193,-0.0011331153,-7.50722e-05,-0.0172236089,-0.0444142925,-0.0070033055,-0.011625102200000001,0.0337899798,0.025843490400000002,-0.0015367284000000001,-0.003491933,-0.0336029949,-0.0183601878,0.0075308993,-0.0106733398,0.012441122700000001,-0.024563716000000003,-0.0041754233,0.007518752500000001,0.0148740704,0.0181657158,-0.0281507588,0.0160248106,-0.027331533300000002,0.0153544091,0.2432650623,0.0046715557,-0.0288646081,0.0048991733,-0.0069406883,-0.0007963460000000001,0.0218148823,-0.021575846500000002,-0.0076322625000000005,-0.0192796012,0.0162630606,-0.0342959199,-0.059970308400000005,0.0541631881
MPN_RS03640,0.0072563545,-0.0191598467,0.0090841431,-0.0041658358,0.0078156523,0.013026917300000001,-0.0248053406,0.0075914691000000005,-0.0102493029,-0.0049587948,0.0156740966,-0.002016873,-0.0299720501,0.005098952800000001,-0.006768053400000001,-0.0016027316,-0.0412258013,0.0267443249,0.0037134094,0.036422548,-0.0097050052,-0.018634487800000002,-0.01210108,0.0050476949,-0.003977494,-0.0458418356,0.0060557404000000006,0.0018263433000000001,0.0175850543,-0.0431486707,-0.0263451094,-0.0116791762,-0.014355076000000001,-0.0121352254,0.0183432146,-0.0101957713,0.0122113581,-0.025874307000000003,-0.026423514000000002,-0.0018617567,-0.014805148800000001,0.0051161314000000005,-0.0330842076,-0.0232986998,-0.022343490400000002,-0.0111835595,0.399888805,0.0242001788,0.0218089986,0.0220326116,0.0029485266,-0.0101514595,0.008025032100000001,-0.0082856197,-0.0573574419,0.0067474637,-0.012865237000000002,-0.0474529387,-0.0210118212,0.0065306324
MPN_RS03645,0.0136946814,0.0189109994,-0.0143952186,0.0281806151,-0.0037121183,-0.0005150317,-0.0113945443,-0.006388911000000001,0.0101878533,-0.005966628900000001,0.0294879267,0.014341993,-0.0228019936,-0.0073924109,-0.0054880118,-0.0064550731,0.0308947296,-0.0124401886,0.012012159900000001,0.0047089343,-0.0047955388000000005,-0.0065156766,0.0259334992,0.0028610556,-0.0025700659,0.0105327702,-0.004883729900000001,-0.0015086167,0.0183599734,0.0118539084,-0.0053825639,0.0083866273,-0.0085748922,0.0053165744,-0.0134830524,-0.0254012321,-0.0312987979,0.009026703700000001,-0.0041024364,-0.0095329187,0.0088628263,-0.0042845852000000005,0.0390606118,-0.0026213060000000003,0.0025333203,0.059543884500000005,0.4067894419,0.0009923170000000002,0.0199901706,-0.0202543856,-0.0120486597,-0.0053364361,-0.0262283357,0.0292313345,-0.0161421424,-0.012104159000000001,-0.0063073808,0.0265934464,-0.0049459654,-0.0395685261
MPN_RS03650,-0.011061916100000001,-0.0320681743,0.015988614300000002,0.025723806300000002,-0.004564347000000001,-0.0060523231000000005,-0.0052866676,0.0095333718,0.0111024098,0.0011384089000000001,-0.056575077300000005,0.0067787326,0.0101781883,-0.0222888594,-0.0101441402,0.0034978979,0.0025947084,-3.7472300000000004e-05,-0.0238503974,-0.0131131849,-0.019633462600000002,0.007456028000000001,-0.0082070973,-0.008673302800000001,-0.004133317,0.0964108094,0.0130527805,-0.0024616034000000003,-0.0132959433,-0.0205601647,-0.0070815965000000005,-0.0044901445,0.0616482302,0.0012308418000000002,-0.0095055537,0.0173615271,-0.0131274932,-0.0095296754,0.009123943800000001,0.0010279822,-0.0115819934,0.0094697387,0.0472708819,-0.0158106143,0.0045331885,-0.0069002606,0.4136023636,0.0006016852,0.0255003895,-0.0398587585,-0.002366532,0.0051351174,-0.052516359500000005,0.0119214336,0.0460646895,0.0087972843,0.0010777712,0.0363981768,0.047751857200000004,0.0061872436000000005
MPN_RS03655,-0.0395341122,0.0033634981,0.0072305115,-0.0296655342,-0.0310773586,0.008933758,0.0260055719,0.0081599514,0.0194190015,0.0435478198,0.0008363547,0.026968393700000003,0.006339677100000001,0.0006631271,-0.0120939266,-0.0107418789,-0.0133506101,0.0172624701,0.0237977238,0.005201416600000001,0.0031657609,0.012360982500000001,-0.0010466208000000001,-0.0008129176,-0.0180642962,0.1580043301,0.0039338542,-0.0288314273,-0.020894808600000002,0.032105835,-0.0225395839,0.0125850651,0.040827372,-0.0009691352,-0.0176429167,0.0266921359,-0.027651073,-0.0288122726,-0.0006224397,0.0137977375,-0.0011093061,-0.0040711838,-0.0003827816,0.0072533395,0.0091747517,0.0260342576,0.25644967420000003,-0.0249040363,0.0166785116,-0.0396422844,-0.0039623979,0.0045801894,-0.0384896188,-0.041062796400000004,0.0300986691,-0.008327064700000001,-0.0423999313,-0.009664801,0.0151202581,-0.0393171391
MPN_RS03660,-0.011813939400000001,0.051147100800000005,-0.0012192357,-0.0030373686,0.03664524,-0.0249884896,0.053792981000000004,-0.0793805782,0.016263032900000002,-0.0368922248,0.013898215700000001,0.054646783600000005,-0.022944996800000002,0.0027384238,-0.0061048696,-0.0158073558,0.0110529207,0.0111612598,-0.0051195093,-0.1108107747,0.0050982207,0.0048703454,-0.0038826569000000003,-0.009560200900000001,-0.0271399594,0.0683486336,0.0258392533,-0.0068573386,-0.0072282815,-0.0343589785,0.0277079348,0.0115429593,-0.0083021927,0.0046596368,-0.025848738200000002,-0.0209198001,-0.0007080879,-0.0108849709,0.0627951186,0.0157714117,-0.009074205600000001,-0.0034369148,-0.0141540215,-0.0241216734,0.0486277982,0.0087459843,0.08554283330000001,-0.007963732900000001,-0.0229901017,-0.045704777200000005,0.0208506504,0.0007970010000000001,0.0009715709,-0.0111539962,0.0706098277,-0.0205983344,0.2104620798,-0.0002715597,0.0306938406,-0.012809182700000001
MPN_RS03665,-0.0221219773,-0.0177801062,0.0170647303,-0.0143813649,-0.0264455575,0.0009149932000000001,0.533934313,-0.0332674788,0.02236929,0.0177377952,-0.13890187510000002,-0.005217462500000001,-0.0202403608,0.0063781691,0.0038162076,0.0219443891,-0.0436873196,-0.0177860538,-0.0010685668,-0.0117182251,-0.0646770614,0.003284721,0.025283171,0.0005265056,0.0234820994,0.0849125654,-0.0535676458,-0.0053554987,-0.0007341349,-0.014226950200000001,0.0052273618,-0.015690874,-0.035230896000000005,-0.0205487439,0.0718651591,0.0105083207,0.014635667900000001,-0.014103632500000001,-0.1256161056,-0.0045848893000000005,0.0109655911,-0.029139356300000002,0.0429374979,0.0086632744,-0.0111488521,-0.065087802,-0.0301879429,-0.0880806116,0.0247196487,-0.011051872400000001,0.0167117461,0.0485645176,0.0122832756,-0.0360212169,-0.06356864970000001,-0.0024388372,0.1837616128,-0.0023213104,0.0079623555,-0.0298263195
MPN_RS03670,0.0172458741,-0.026579308700000002,-0.0208178061,0.010336101700000001,-0.012269462200000001,0.014275686400000001,0.09766974020000001,-0.0696471392,-0.0236901258,-0.0831594893,-0.005681458800000001,0.026648279100000002,0.016664756200000002,-0.018255346500000002,-0.0090460227,0.031972422,-0.11380257490000001,-0.017419551800000002,-0.0017603052,0.0061050875,-0.0126201205,0.0471866872,0.013001835000000002,0.0069148276,-0.0085711581,0.0018300901,0.0259422658,0.0069417085,-0.0198902021,-0.0099066183,-0.0025550401,-0.0007494871,0.002832493,-0.0245768879,-0.005984789700000001,0.0659483834,-0.0181891536,0.0316223813,-0.053571368,-0.0005455643,-0.0061778906,0.0160601289,0.0605202211,0.020051279800000002,-0.0400151476,-0.049839111000000005,0.0018005730000000002,0.0477304398,-0.081294557,-0.0099747229,0.0049958618,-0.0015612576000000001,-0.0060425423,0.0071293058,0.06648834470000001,-0.0279517103,0.029885947000000003,0.031704917900000004,0.029426549700000002,-0.0243462514
MPN_RS03680,-0.0097534584,0.059293826800000005,0.007957311600000001,-0.0018679783,-0.0027945909000000003,0.019125127500000002,0.0324933567,0.062919208,-0.0165881978,-0.0079149092,-0.0372077586,0.0227825937,-0.0310529433,-0.031677540500000004,-0.0392103634,-0.0018742896,-0.0916919256,0.002974525,-0.009733755200000001,-0.035999448100000005,0.0096085144,0.0018054554,-0.0089955341,-0.0093907227,-0.0494872664,0.011138742200000001,0.023336846,-0.0171077773,0.006895815600000001,0.0114139025,-0.030468570400000002,0.0023484339,0.0039012708000000004,-0.0176301136,0.0016877758000000001,-0.0284007826,-0.0205927773,0.0310646852,0.0102504343,-0.0168028872,-0.0083357488,-0.0011468244,0.0013112958000000001,-0.0317168516,-0.0180562893,-0.0261501638,-0.0185630811,-0.042925070600000004,0.0404980115,0.012540643800000001,-0.0302983419,0.013600474500000001,-0.018080755,0.1278926522,0.0292163506,-0.0279921524,0.0164743,0.0143200179,-0.0049827379,-0.0071545195
MPN_RS03685,-0.0087992317,-0.0044359081,0.0077024959,0.0269831757,-0.0014876461,-0.06382570500000001,0.0500216886,0.0120749858,-0.0126463913,0.0340101582,0.031957676000000004,-0.0179288568,0.013391711700000001,-0.0119611597,-0.035606301800000004,0.0021663307,-0.025318079400000002,0.0126065454,-0.012662615700000001,0.0280042853,-0.013626777900000001,0.0186662181,-0.022966155300000003,0.0009762390000000001,-0.0019317816,0.0298360299,0.0033591793,-0.0236446925,-0.0187907258,-0.0035198513,-0.0011073145,0.0101997188,-0.0005707818,0.0172563497,-0.0308327625,-0.0040737701000000005,-0.0200307519,-0.0150775014,0.027715684900000002,-0.0055170934,-0.0152369064,-0.013498202300000001,0.0061877623,-0.0363557965,-0.015527643700000001,0.0325920478,-0.051493403800000004,0.0181604262,0.028478251500000003,0.028808942,-0.019173248400000002,-0.014345892300000001,-0.0594541049,0.0677529273,0.19636666530000002,-0.0339219738,0.1946537989,-0.0171661261,-0.000291454,-0.013326211400000001
MPN_RS03690,0.0173063267,-0.0333319449,0.0099744972,-0.0381180423,-0.0185621072,-0.0250387491,-0.030633823900000003,-0.0739580596,-0.0280406346,-0.0288457558,-0.0077363364,0.0004347431,0.0092803735,-0.0091694134,-4.07209e-05,0.0091060846,-0.0338260933,-0.0044693643000000005,-3.80942e-05,-0.0563724487,-0.017455965400000002,0.0066452356,-0.0042793847000000005,0.0162277621,-0.021749020600000002,0.0434760841,0.0038772254000000003,-0.0106860917,-0.0006865169000000001,0.00019119999999999999,0.0064850284000000005,0.0059475393000000005,5.2059300000000005e-05,-0.0161309363,0.0068308048000000005,0.0135674911,-0.0019971568,-0.0263086131,0.0266689781,-0.0246819942,-0.0140493308,0.000522499,-0.0271887211,-0.0102783799,0.0033793064,-0.0045466786,-0.039212482800000004,-0.0253445754,-0.005501403,0.028709050200000003,-0.0031058117000000002,-0.0170768591,-0.0559309995,0.08212750740000001,0.051877344400000004,-0.0034489895,0.0002804551,0.0078991782,-0.012185075,0.1121689391
MPN_RS03955,-0.0898547957,-0.026534415800000002,-0.0070123023,-0.0133967636,-0.0341401168,0.0344853656,0.017133986900000002,0.0301897845,0.027194767600000003,0.009526976500000001,0.11331524550000001,-0.059502732700000005,0.1164719827,-0.06799915620000001,0.0555834398,0.0177794432,-0.0279477914,0.0235648982,0.006533451500000001,-0.0186502142,-0.011398175,-0.0486876399,-0.0394570975,-0.0213563347,-0.0195860083,-0.020684077800000002,-0.015626857,-0.0060491262,-0.08323202190000001,0.0056947068,-0.0563948186,-0.0243659824,-0.0278344484,0.0107391204,0.042089042300000004,0.0122412289,-0.0529076636,0.0584127942,-0.005773686300000001,-0.037165833100000004,-0.0087469525,-0.0064251546,-0.066673535,0.007284951400000001,-0.034904909500000005,-0.0021620576,-0.0523564314,0.02968279,0.00447087,-0.08058942820000001,-0.000657317,0.1218903682,-0.12115976640000001,-0.0159290336,-0.0115089322,0.017809955000000002,0.1112712859,0.0406170733,-0.0041363982,0.1047150714
MPN_RS03700,-0.0290362215,-0.0069634894,-0.020175932100000002,-0.0062712357,-0.0060928746,0.0200452398,-0.0371637913,-0.0175965142,-0.0055258775,-0.0056167266,-0.0084434696,-0.0448331669,-0.0087002858,-0.013022559900000001,-0.0206574289,-0.0054028059,-0.030553711400000003,0.0220368237,0.0035487556,-0.0115796593,0.0020404638,-0.0175681387,0.019116696000000002,-0.0124521603,-0.0006237274000000001,-0.0037441611000000002,0.002250661,-0.0013738898000000002,0.0033290853,0.0352512204,0.1295916765,-0.0179515761,-0.0061085168,0.0158773049,0.0523207808,0.0515045914,-0.0098537506,0.051482785100000004,0.0186178845,-0.019369245,-0.0018534055,0.0058958979000000005,0.0218936434,-0.0237291739,-0.0383335915,-0.0022858492,0.020577538700000002,-0.0032473727,-0.0033169732,0.030489418100000002,0.0153442219,0.0017910939,-0.08985788460000001,0.0014916640000000002,0.0034023713,0.015081989700000001,0.0008568089,-0.0200715673,-0.0073255235,-0.0039792364
MPN_RS03705,0.041407274300000005,-0.0499543287,9.89945e-05,-0.037532192,-0.018898734,-0.0213346467,0.0437472753,0.0707531254,-0.006041261500000001,0.0017516430000000002,0.1278847345,0.0331557205,-0.0500241073,0.0163288402,0.0030288577,0.0017826771000000001,0.009363208000000001,0.0288957053,0.0084826593,0.1945324646,0.017798707,0.0140776179,0.0116796632,0.0010129288,0.08631052560000001,-0.0148561148,-0.012972776,0.0903788703,-0.0275376697,0.1255190057,-0.048682107100000004,-0.038185372200000005,-0.0323244658,0.0381254907,0.141976343,0.0366231523,-0.0434040999,-0.0096013865,0.1316362913,0.0070612649,0.0035418016,0.0012208890000000002,-0.0127858773,-0.0017201629,-0.0486529065,0.0062319422,0.0106040974,-0.0022648682000000002,0.1331432858,-0.0004884334000000001,0.0173154322,0.024226748200000002,-0.053507585,0.0178658363,0.0048430575,0.029351153,0.2035434624,-0.0173717177,-0.0323146785,0.0030260937
MPN_RS03710,-0.0315632093,-0.030999043900000002,-0.0171269511,-0.0020509612,-0.0345495984,0.0114496119,0.0053024296,-0.0184032742,0.024776782,0.0100856457,0.010506476800000001,0.0032726354,-0.032951471100000004,-0.0452987186,-0.0287983287,0.0035502315000000002,-0.0372945157,-0.004853291,-0.0132195508,0.0199065641,0.0128913041,0.030970842300000002,-0.028488723,-0.0032453013,-0.0307584188,0.0702955556,0.0094179143,-0.0191816104,0.014276902000000001,0.015259569800000001,0.034908537,-0.000101593,0.042134181900000005,-0.0174846035,0.0045398799,0.0202182926,-0.0383150176,-0.0181970758,0.011621638600000001,0.007453106,-0.0029397282,0.0061500813000000005,0.0206234364,-0.0098699374,0.0032209554000000003,0.0149549056,0.0031491939,0.0020047066,0.0369482388,0.013721432700000001,-0.0031749298000000002,0.0010423403,0.3765373107,0.0034049783,0.0019139918000000001,0.0042905255000000005,0.0027428590000000003,0.0198205742,0.0357038695,0.015938359200000002
MPN_RS03715,0.0166702271,-0.0011396358,0.0129896183,-0.0040110494,-0.0039625422,-0.0142448125,-0.027624671000000003,-0.0088214838,-0.0035008464000000003,-0.0151298322,-0.0112358706,-0.0043043369000000005,0.0069654503,-0.0479536263,0.0125310086,-0.0026078075,0.0148042161,0.0154103159,0.00010304920000000001,0.0016514667000000001,-0.0062957314,0.0049815953,-0.0086727284,-0.0002630624,-0.0301278938,0.0007621482,-0.0005901548,-0.0031517850000000003,-0.0138549984,-0.0072254942,-0.0029573760000000003,-0.0074370249,0.0103512238,0.0021489552,0.0187221204,0.0076840907,0.0027267211,-0.0135797403,0.0039707942,-0.0278148571,0.0030616678,0.0009638120000000001,0.0227058433,-0.0007759835,-0.0182814353,0.0461163983,0.0005884891,-0.0031787172000000002,0.0304600264,-0.0179573861,0.0061561667,0.0063154775000000005,0.3654491606,0.022744163300000002,0.0145257757,0.000458764,-0.0191657139,0.0044526988,0.0031844764,0.0584979648
MPN_RS03720,0.0057082354,0.0141987889,0.0186546533,-0.008182836300000001,-0.0177125894,-0.0069667994,0.0027947994000000003,0.0212643578,0.0009740171,0.0083665644,-0.013669260800000001,0.0029150091,0.0274785604,0.0089391617,0.023284511900000002,-0.005917635300000001,0.0335394435,0.0323268305,0.0111111422,-0.0174103356,0.012232102100000001,0.0208887019,-0.017220601500000002,-0.0014753048,-0.0233601245,-0.009753420700000001,0.0140946366,0.0075801003,-0.0066799383,-0.0023262457,-0.0174291058,-0.0023391618,-0.0159175337,0.0123188529,-0.001750793,0.0243796766,-0.0090085115,-0.0196034869,0.0262666293,-0.0288366133,0.009341318000000001,-0.0143620289,0.0039110826,-0.0152548464,-0.019040221200000002,0.019642924200000002,-0.0142765737,-0.018445183,0.0125445689,-0.0204094029,-0.017796754,0.003693029,0.3796210828,0.0072035811,0.0131281405,0.013972566300000001,-0.0096243491,-0.0401542014,-0.0097883177,-0.028751251800000002
MPN_RS03725,0.005245811600000001,-0.0122021477,0.0067716677,0.0144592268,-0.0157976993,-0.0053673574,-0.0038907701,0.0057214387,-0.0143090478,0.0024565496,0.026790851900000003,0.0006945471,0.018323855,0.0025362014,0.0280544476,0.0042986422,0.009215602,0.0401577438,-0.0020548816,-0.0486774206,0.0044644303,-0.0056173638000000005,0.0020570891000000003,-0.0033656821,0.004339031,-0.0189511521,-0.0166894518,0.0073244728000000005,0.0083269942,-0.0198233485,-0.0376120484,-1.8197000000000001e-06,-0.0114419902,0.0350467469,0.008052319300000001,-0.007650031000000001,0.0089155804,-0.0256780001,-0.0113167478,-0.0433908488,0.0024400904,-0.0007905287,-0.0003345226,0.005268294000000001,-0.0202374666,-0.0418861894,-0.031232042600000003,0.0032369240000000004,-0.0079815391,-0.0415280665,0.0006680340000000001,-0.031051265100000003,0.3672820679,0.0002882359,-0.0197642616,0.0399659887,-0.0041810645000000006,0.0020932909,-0.0020986594000000003,-0.0369761591
MPN_RS03735,-0.0440936896,-0.015142377200000001,-0.0066453738,-0.0160571848,-0.0002466776,0.07883217020000001,-0.0031801349,0.0305492696,0.0229209334,0.0006760437,0.0282833748,0.020375504000000003,-0.001483471,0.023273355000000003,0.0187504675,-0.0143147575,-0.0007007760000000001,-0.0258584357,0.0006268172000000001,-0.0316013419,-0.0033623702,0.0156595895,-0.0001308671,-0.0009359475000000001,0.0321095464,0.0173442705,0.0071437882,-0.0091860058,0.0348972144,-0.0243377701,-0.0041024389,0.0080600464,0.020232152,-0.037354695800000004,-0.0056865622,-0.0209308094,0.0151196414,0.014925832600000001,-0.0009910269,-0.0222052781,-0.0068314571000000004,0.011242336,-0.0605977159,-0.012392473900000001,-0.0043830042,0.0413471667,-0.0324481421,0.0199243188,-0.0099229005,0.042846864000000005,-0.0029067343,-0.0371980996,-0.0034498486,-0.0107828238,0.0251276825,-0.0314267379,-0.0073831126,-0.0152343983,-0.0646237234,-0.0224136785
MPN_RS03740,-0.018783847200000002,0.011127532,0.0084754125,0.008428746800000001,0.0026421233000000002,0.0154419323,0.0008312445,0.0171080536,-0.0021869081,0.0440811183,0.0069796826,-0.019888843700000002,-0.0084924104,-0.0010309206,0.0023005007000000003,-0.0175520532,0.0070573092,-0.0098893932,-0.0063691647,-0.047626369,0.0084980436,0.0137204625,-0.0086214147,0.0002360024,0.0088846923,-0.0033842702,-0.0035693304,0.0004594217,0.0063243595000000005,-0.0266780302,-0.0070405605,0.00023423090000000002,0.0155563698,-0.0059549666,-0.014923062400000001,0.000350917,-0.0078953984,-0.0131484581,-0.016473276000000002,-0.0140849067,-0.0048314555,-0.0093573074,-0.0458572071,-0.024951596700000002,0.0152700108,-0.0194911899,-0.009787312900000001,-0.0106912907,-0.0009523211,0.0028621953,0.00022421,-0.016651789,-0.0052007214,-0.0015899575,-0.0478476636,-0.013898717500000001,-0.0211488121,0.0020826836,-0.0608032754,0.014457878300000001
MPN_RS03745,-0.0512513989,-0.0030059045,0.00423789,-0.0073004113,0.0335743978,0.0167507698,-0.014410297800000001,0.007255438,0.0001310022,0.0275084427,0.018665279700000002,0.0020689761,-0.0045210642,-0.0421641451,0.0098133085,-0.0087197887,-0.044247810400000004,0.006292995,-0.009268835900000001,3.22625e-05,-0.0023147392,0.0105714845,0.00019142630000000001,-0.0033302450000000003,0.019296591300000002,-0.0201919581,-0.007716074000000001,0.0130071127,0.0344199763,-0.0074216037,-0.02417811,0.0060460098,-0.0005362256,-0.0130438972,0.0038171976000000002,0.0043039185,-0.0530889214,0.0024996909,-0.0023775484000000003,0.0074485742,0.00720736,-0.0161009984,-0.0111946997,0.0013581226,0.018744069000000002,-0.0019726536,-0.0337200072,-0.0176284071,-0.013567139700000001,-0.0050116533,-0.0110129524,0.0022501625,-0.019998095,-0.0159706436,0.0129617952,-0.0152248977,-0.0026473702,-0.019742431600000002,-0.0684132603,-0.0311966579
MPN_RS03750,-0.0286843986,0.015000574400000001,0.0034566917000000003,-0.0008470901,0.020834345900000002,-0.0204950128,-0.0038688755,0.0069011341,-0.0406386128,-0.0189855453,0.0083495029,0.0118075713,-0.0142105869,-0.007971784400000001,-0.028680036500000002,-0.0122531403,-0.0066272733,-0.008971928,-0.0052131547,-0.0285102373,0.0083398628,0.0137826172,-0.0026128196,-0.0014707818,-0.025152169300000003,-0.0301448477,-0.0045744716,0.0036871250000000003,-0.0048262134,0.0056485417,-0.0039978348,0.0033052324,0.0136846235,0.0015586426,-0.0113483382,0.0197975757,0.0032300754,-0.0225948332,-0.0118275849,-0.0009345632000000001,-0.0016167371,-0.0203121929,0.0028400378,-0.0087258041,0.0178199011,0.0031844511,-0.0472001301,-0.0174364268,0.0020986868,-0.0146015094,-0.0027927542000000002,0.0033428743,0.0161459241,0.0122891361,-0.035132076400000004,-0.016971354600000002,-5.7044200000000005e-05,0.020256971000000002,-0.0628158271,-0.024966302200000002
MPN_RS03755,-0.018093255500000002,0.0179877306,0.007208249000000001,0.0132586647,0.029881225600000002,-0.007077499,-0.0353046065,0.008105538,-0.0208587967,-0.0372643115,-0.009403179900000001,0.0041519714,-0.0086445639,-0.010694434000000001,-0.0235959879,-0.017939191400000002,0.001214533,-0.0114420352,0.0033018812,-0.0081284514,0.0007740645,-0.0063231398000000005,-0.0028730357,0.0008013603,-0.0090432917,-0.023129926300000003,0.0014719059,-0.0018327956000000001,-0.0042623336,-0.0010558073,0.0033298249,-0.0040127274,0.0263460086,-0.0024596371000000002,-0.0119756563,0.0143537008,-0.0172864372,-0.037980592800000004,-0.0277977261,-0.0089504081,-0.001085783,-0.0201125742,-0.0064586233,-0.0115971663,9.22893e-05,-0.015167935200000001,-0.0251987069,-0.0114783616,0.015510890500000001,-0.0096879649,0.0014244896000000001,0.0209059665,0.0021783335,0.0104489023,-0.0037389098,-0.0281877122,-0.0008842614,0.0479460174,-0.0381651903,0.0201427349
MPN_RS03760,-0.0227758557,-0.0020570557,-0.0077783948,0.0398596482,-0.018582784800000002,-0.0014009884,0.036595818700000005,0.0424519212,-0.0252825206,-0.027010279800000002,0.017766577500000002,-0.0072775496000000005,-0.0355022382,-0.007838526200000001,0.007463557500000001,-0.0034553758,-0.0703859382,-0.0106468659,-0.0134659779,-0.0275137917,0.0067843939,-0.022404518000000002,-0.0207445043,-0.0077961892,-0.0091908223,-0.0194303711,-0.0138705016,-0.0030144658000000003,0.0047228539,0.0240623568,-0.050309590800000005,-0.0098270417,0.012065937700000001,-0.0035388289000000002,-0.0451734065,0.010554508300000001,-0.0059021662,0.0035332067,-0.008675387,0.002946078,-0.0051849096,-0.0041667637,-0.0316302835,-0.0073368989,0.0105668393,-0.0193899931,-0.0162119243,-0.0368483527,0.0021139177,-0.0675532435,-0.010253433000000001,-0.0520394136,-0.005441357500000001,-0.0980849753,0.0048965028,0.0045030429,0.0168264601,0.0156446886,-0.0078825233,0.022187482600000002
