Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
SYNPCC7942_RS02095,-0.0025089902500799455,0.004566530977938436,-0.017301055419780144,-0.021382643571107113,-0.0077950687179458985,0.007078539950233515,-0.013579428768239891,0.00041421825318922636,-0.010211516599311552,-0.010060427830392973,-0.005898706566177166,-0.0035898265976723794,0.003782385768238733,-0.003616165273704671,-0.008553909247555991,-0.004092994426885032,0.002468821759404225,0.009475513203041573,0.0074240403512358215,-0.009887290885731577,-0.006031790314083668,0.004232544550639093,-0.0022538804173686767,0.004194674426652034,-0.0024692993324527137,0.007329365619031889,-0.012472393753298353,-0.0011835600019670573,-0.011851318694795672,-0.0077145176243308845,0.011406761991919987,-0.00023793781390788228,-0.004145584923898873,-0.011464698910144113,0.01633896307277854,0.0039925275294164005,0.003686576143380359,-0.012951194135861053,0.005604247276922183,-0.0031461946187692864,-0.0026114485448719207,-0.009306370294896333,-0.016005147480519236,-0.002311746150776408,-0.005866256206010113,0.001932492999723334,-0.00614016654258107,0.01163365020895364,0.0008465852426133062,-0.009473890445666102,-0.005795259621985845,-0.002316372408770067,-0.002883417564045479,0.0022501044912148853,-0.020366471220765195,0.01728262073428893,-0.007319871889421653,0.00010341656278552998,-0.0056924843014673435,-0.001085144685469562,-0.01383458418443954
SYNPCC7942_RS02100,-0.014913720691302595,0.013896849481146714,-0.007821692833398187,-0.014045339832300736,-0.00023464864570237704,0.0691415347753595,0.004511264858161451,-0.008396722879257251,-0.0001791317991387258,-0.020963970295485943,0.002796004461981409,-0.023593537855566667,-0.012484744420427992,-0.0036348092230786755,-0.0016136556992116212,-0.0005891107037502611,-0.01276332143660465,0.010166237605265322,-0.004557202360087622,-0.0039029019064247415,0.0018078212267957452,-0.0044767045787591974,0.0007423226805706301,0.006565480913520204,0.0037497427477512957,0.0031688274437625986,-0.0007375899775197266,-0.00561888707994278,-0.009153674730213309,-0.02074304576052774,-0.006365462291051066,-0.0021413468202278155,-0.013239261056828346,-0.00895765037195625,-0.024472887371832744,0.00443622898190574,0.010729337935079295,-0.02734907963774648,-0.002500072129769666,-0.006755251323646797,-0.007878314954492668,-0.004132001753617313,-0.024681142099600786,-0.004954467979517607,-0.007272968459454238,-0.017347005819730428,-0.008160458889162212,-0.006880202753029229,0.010031059038794027,-0.004063400960365449,-0.0002640843139217596,-0.010166641316994568,-0.0188189588856688,-0.0025123611616891467,-0.031964478603404435,0.028614204835922342,-0.0005703916638495415,-0.0031127445498658852,-0.02567870073221571,0.0119476777660176,-0.021056268107650874
SYNPCC7942_RS02105,0.021574429145724404,0.0038846175184374175,0.00017485539755037372,-0.007246028336953457,-0.005678402871831801,0.08051749823984514,0.016223864390697573,-0.008348090330660215,-0.01787139120507762,-0.013367837119657352,0.0021833626362433487,-0.023984599648050095,-0.009648678293401785,0.018587910646114363,-0.0010874442317257362,0.0036466545005205448,-0.011616409150184755,0.002047280805658952,-0.01684577325225743,0.006108777323546224,-0.01137532705640808,0.007885612472882268,0.008843822043630564,0.014697531403369797,0.0006989254908904656,-0.0069359401400187195,-0.01789096437457359,-0.004164824127328189,-0.009849556161370013,-0.005533142187916526,-0.014141757607670552,0.006127085509100524,-0.01944112565900854,0.007463349624895682,-0.03395342214451786,0.0035220267228820348,0.012377201279459175,-0.018558293542425695,-0.011187145347878584,0.017600016479170165,-0.001087880061242972,-0.010411999635992422,-0.01139305244564079,-0.0001775945422158019,-0.013388919218257104,-0.0010253583569928399,-0.0014179044958754774,-0.013626187125624608,-0.021068683824776523,0.008150587206327472,0.016532391308444742,-0.0063677441826195235,0.010360602853212195,-0.0299945275403027,-0.03966762008151603,0.02394631973745597,-0.02215775309041072,0.00884618679611236,-0.01590250793614081,-0.00029978122379834525,-0.005236576508540631
SYNPCC7942_RS02115,-0.012430754547533554,-0.011299167296015822,-0.009729623342493868,0.010084910078950517,-0.003562371070440472,-0.010496211064829793,-0.007974429107820856,-0.004529833329631515,-0.00847285048170738,0.01285595622143685,0.0022051020072496492,0.01966235152066728,0.0010170921788455211,-0.020464315887755158,0.019932249229208356,0.0014113168087140008,0.010315451479388837,0.010150618304184109,0.017594818566476073,-0.0280255712904008,0.00955069538778051,0.008227211230879952,-0.017111382413567112,-0.011218389763440884,-0.0073471788222808695,-0.0017723502897589959,-0.00924830147952693,-0.006754908601402157,0.009930774998883807,0.03794251220883689,-0.006604563693261486,0.002390122115346577,0.012191992022354235,0.006153612853976584,-0.02750635129330338,-0.008744158064021887,-0.010249076534284,0.02083404947423245,0.02150423102320898,-0.00016027870544894421,-0.015043474466103681,0.013375013912604303,-0.0058449881086960805,-4.383258800475646e-05,0.004302779848780038,0.011176241876738342,-0.019488359740715156,0.015619321601017021,0.004406275470438871,-0.010823779522091483,-0.0060410648077556,-0.005837914420723731,0.03622311129195498,0.010435207956665436,0.018604842845523228,-0.015490773512858087,0.019410418397999188,0.014454438486219806,0.007782546689966156,-0.011374093039320422,-0.0004840508115973102
SYNPCC7942_RS02120,0.003064568055779424,0.021800272551952177,-0.014288898857494339,0.004036986720842043,-0.0015136680126278173,-0.010247294802932376,0.01249071812829276,-0.003350394101389609,-0.004304102372195032,0.01301653295036232,0.039958465167327095,0.011225601902940223,0.009131875957521766,-0.01334935359361237,-0.005791430584319001,0.01144772028927182,-0.013042485721376429,-0.00041755435020185075,0.007000564779539734,-0.033810292055842565,0.0073805637487661495,-0.014762709091894652,0.004492028066494111,-0.013656750056151249,-0.020792497842144656,0.004277758106942845,0.0014553005686539621,-0.004006425995730568,0.0037534729890541414,0.007633921671937865,-0.00771862962890736,-0.034819237183613905,0.0037572910166296697,-0.0007585820358228227,-0.01995541951470651,0.008927746561326394,0.0026444037701980165,0.08831336408757978,0.06592686568329728,0.00982580106381384,-0.023473438427693935,0.01014581484171829,0.016169719582024164,0.006979519142137337,-0.0027837324296679533,0.007819572847706978,-0.0048888929437790754,0.010198099878017316,-0.029212060782089582,0.0052714420431995025,-0.010014838283294369,0.00016975959466268648,0.009503657870334284,0.022374686560711506,-0.015178049018005213,0.005706575022368195,-0.0007050316774271023,-0.013671986650913393,-0.02008666807205322,0.0035606093118914148,0.007110008592057609
SYNPCC7942_RS02125,0.009907735008016555,0.014122900675236711,-0.012960189671625027,-0.007856865011850116,0.0037531735459274754,0.013278119456332772,0.028808698493828628,-0.00506756628408113,0.0026156791523855184,-0.012935748153662198,0.0370650767723011,-0.007690757581045709,-0.011850496965841234,-0.0235873295057798,-0.00373898168843157,0.006662328597349427,0.017680802661275963,-0.023410533159095172,0.011085529750550462,-0.018699319458853572,-0.010399658945374424,-0.01658649784367207,-0.013611030578221937,-0.022055631235633553,0.003819518020624879,-0.010289653944033136,0.01039428770974027,-0.011299253992636118,-0.049991735117490374,-0.0026488448215133257,-0.00802055592606278,-0.00538270129053011,-0.004325463526530052,-0.01062213467371673,-0.00636967367513324,-0.013053161886048065,-0.011602138732921919,0.013227004057058936,-0.005177395722937833,-0.0026234700032990387,0.016620679705040945,0.008107285823042085,0.001278593641835051,0.053867292927761795,0.02356620998475865,0.0010985730309919846,0.012065699011097629,-0.0020119387549497303,-0.042333660786522384,0.018135562717976464,0.002409262285432899,-0.016175722103526045,-0.020473490276359446,0.0075210324092369885,0.01140221255500361,0.004578337201264186,0.00946999208832098,-0.03879985450116664,-0.0033247099513263067,-0.03148639606634659,-0.008560658171579314
SYNPCC7942_RS02130,0.007808709472431933,0.03388555251929181,-0.01857048376649462,-0.006097067750473544,0.0038005722308957763,-0.006757289374691876,0.04728857060695144,0.006339795173134187,0.0036401389639426707,0.008796508509706709,0.021864780780824367,0.0001734597425647138,0.0010910375597312483,-0.018657164226277494,-0.0016251741647824037,0.0074982498201817335,0.014945862653984388,-0.033834746907400744,0.007669601757739988,-0.02468301159325147,-0.01773403998603518,-0.01893120960865591,8.793774500105903e-05,-0.020232758512708962,0.00757501590931012,-0.0060464201601415305,0.01504534412943605,-0.005596851194612344,-0.04040524492465306,-0.004141594060557208,-0.005909277157282417,0.005937798361633442,-0.013084933796621425,-0.007125336633447547,-0.015226693097831494,-0.010911298176571377,-0.0029907877288926693,0.009094390070289556,0.013090081466512036,-0.011023535980009422,-0.0018973071558509307,0.0025016901629071765,0.012485721436829945,0.05304321254143943,0.022088185726242646,0.0003194043911366696,0.020554558558847108,0.007887569434988381,-0.042326683165932924,0.02682664232731439,-0.01439200347880043,-0.026623044821812478,-0.012287512446721787,0.011749673242563298,0.004563152312015953,0.0024446157312737744,0.0021375931508836685,-0.028494385009960346,0.010210835862671623,-0.038763284143265096,0.007395864204231895
SYNPCC7942_RS02135,0.010581095932297009,0.0009890337541538,-0.015467895600155221,0.009459552367542756,-8.471057330985056e-05,0.02662854097606331,0.0938590910703701,-0.005787764654642596,0.0054957729634310445,0.0002331160628138888,-0.00352397095150652,-0.016496305415856574,0.011719302143016723,0.004069618721508325,-0.014118863562268819,-0.006005527269660472,-0.013434270831803971,-0.05298169646053555,0.005127364200773792,-0.00022574542313486486,0.021554021356735696,0.0006037322676410716,-0.005746959808123347,-0.026261376518470964,0.0073584386724894965,-0.021637498127221478,0.01957823490588867,0.00020014683774222713,-0.041598328961020455,0.005055491477522572,0.008792402110774472,0.020124421509906117,-0.041135209444994575,0.029116177761456235,-0.04329349502079723,-0.018779888418994833,0.026319359249122848,0.009822487954302735,0.01594705615735741,-0.01709608017685114,-0.025015291791460788,0.024425628807811,-0.010161357388438728,0.04675777168034088,0.011973481718888337,0.02436382578201196,-0.018413228426816884,0.07428541906125606,-0.030787926187447377,0.04335794958977256,-0.019735037602621682,-0.008776877425749141,-0.0024950933886196012,0.0171261795731625,-0.0037300288882323434,-0.023880650458474043,0.013422862951069306,-0.009714477320013537,0.013660447420250446,-0.06846822338479883,-0.0024577779437609123
SYNPCC7942_RS02140,0.01671361549496124,0.0038094321572439333,-0.004042233169345253,0.00016147350918979962,0.009760019325984266,0.009742517921604042,-0.0046506245456903106,-0.008029959354806606,0.00802202792160869,0.003759736095165598,-0.015080326695763794,-0.02455319613735464,-0.010664222170524788,-0.0012035083698057128,0.046064386239534225,-0.014517427449725678,-0.006802072295420679,0.010005303835974531,0.005923603071803837,0.0014699763737688132,0.021821537350445154,0.002819487174940315,0.0027012517685814277,0.007806865456585368,-0.003183505448941871,-0.005194948974825777,0.00323668939647898,0.000668600621489851,-0.008776943908712607,-0.005473721416490907,-0.0028085658629485428,0.0070903849654103245,0.0042877755282365185,-0.0002700345194995776,-0.05237511376682072,-0.00556797408274975,-0.0018141758482213251,-0.0052971441516482505,0.002711629465782201,-0.009371529412705698,-0.007744739563809747,0.005621190761129574,0.008933588802604624,-0.02112278942425938,0.0171624852042183,0.017727704269990836,0.0016923226444891634,0.003491104500944092,0.0004834287763362976,-0.010126923304813578,0.0022584658872915435,0.023723863968941418,0.0382032670184957,0.017283968893638913,0.014335428505599502,-0.008312841283403568,-0.003197204083207839,0.014741331374943725,0.0007530869301872642,-0.004234169492599639,0.0004899960679385168
SYNPCC7942_RS02145,-0.0050248400311519725,0.005223590069725348,-0.008289140127629106,0.015191577854445826,-0.005964910160657431,-0.003814339247993497,-0.006041197792000368,0.002110088334565735,0.020166384403135226,0.017566651365877154,-0.0068361014585381985,-0.024073220843491224,-0.01116488855665692,-0.008121001111164837,-0.011228653932569041,0.013025450877875946,0.015833912795376322,-0.004699404787050642,0.013743600081380886,0.04568854616098732,0.0006405835598756134,0.005125002619051121,-0.0022019445128246633,-0.014408637811241706,0.004776403147495133,0.007670709170620639,0.00669428814269597,-0.002877296264976365,0.0011207490923078268,0.0096367973976357,-0.007305182586770434,0.0022045035861152154,-0.0004280117559090824,0.010124717236191134,0.014448946051175129,-0.006873008303637409,-0.0019296541002109602,0.004073887701420068,-0.017461598798707487,0.0001546356469282323,0.0011942985430013517,-0.014409214952610034,0.039707634017886836,0.005525089900362446,0.026198747978997308,0.009280052462911083,-0.0017584085248849675,-0.003417580420644519,-0.013749018531555576,-0.011943512539008955,0.005125839215978063,-0.004689263755638089,-0.0016659066781857673,0.0068486278981178695,0.011237525965937516,-0.008319400026301946,0.003644231626232254,-0.015443293691172309,-0.0004525603561987225,0.02866237211261118,0.004956184911475145
SYNPCC7942_RS02150,0.006122743128419569,0.013675100593262926,0.0032477041100188063,0.0016010813860244083,-0.009559642386589021,-0.009657904365680411,0.0009201067512946951,-0.00876105100186889,0.009985784111376825,0.005579711871795749,0.0007803839374543002,-0.01596986936470037,-0.0218831313557863,-0.0038602234148706048,-0.0025617109128574555,0.005414315299187386,-0.004529198859908745,-0.007967272555372312,0.004311357697380993,0.043645914718207154,0.02304247609783237,-0.0005383797732400389,0.008834611096604895,0.010875572507100648,0.0028730783706369467,0.0149492588944856,0.0055685914006268124,0.0043958545244411895,-0.0023283280527342477,0.009278816281043694,0.0011995732264929119,-0.004942642338660678,-0.0005881078179656083,0.013012664491616024,0.015254742056275685,0.007496199061846203,-0.004190611799254694,0.005726229665945921,-2.4407286491039668e-05,-0.01996127412263988,0.02119500696965509,-0.01641088381600998,-0.010005107803745866,0.009028891914108064,0.010553461655964031,0.015046671517499157,-7.037305062431703e-05,-0.011056439813828062,-0.007476968719805348,0.006530787917327467,-0.004144349792716594,-0.01083774985799407,-0.001778604291748749,-0.010055586202115756,0.010951123083051663,-0.015161179110864542,0.015265444842347688,-0.01611745264448872,-0.0093374227111396,0.020936822270168694,-0.00913072085536386
SYNPCC7942_RS02155,-0.02992586920661138,0.0031888626808973812,-0.00332929548976055,0.00379481803434894,0.0006755009522451637,0.005715200418077584,-0.0025908794851589438,0.033244989337577704,0.011120563508767896,0.008064275148776737,0.010669757175045844,-0.012936021012118486,0.00915464332136311,0.00401053406378285,0.013592297984579237,-0.008503065601555108,0.005182268358202541,-0.016533355527735178,-0.028157593771366066,0.040839012479490094,-0.0074024356359648266,0.0020360450841043934,-0.005843378956093535,-0.008999182388840886,0.003813147416095683,0.009870822431292826,0.0033737784717918456,-0.0076266528991305975,0.0029161740240000885,0.00351522921385659,-0.006217198244290378,-0.0007573293689422034,-0.011221042843252012,-0.007996702897469215,-0.0017154251667339997,0.0032988984406776244,-0.0018355603974489103,0.006522402554093299,0.04211222771181359,0.0018935628050453506,-0.005879595545112436,-0.015890907890380057,-0.005163102997339012,-0.006599958516065082,0.007032948037704797,0.0015371382284715706,-0.013275071974112904,0.007413350477563115,-0.0048889451769447805,0.011134845918080973,0.0022037824776334645,-0.00048756621086403905,0.0033307405090488153,0.018840889442024552,0.007101018657027184,-0.011610173750558148,0.009188527349610901,-0.012472611605544874,-0.009520196943810674,-0.002524188315353842,0.011391372547545239
SYNPCC7942_RS02160,0.016586550213665643,-0.011916530789472038,0.019443084586109036,-0.001995559319007776,0.016450382176129753,-0.0012334308416935855,-0.006730114215089956,0.010531465655938719,0.005374441572398205,-0.00761790154782626,0.013353704668619161,-0.01574096789300851,-0.005793397918175307,-0.014365194325547018,-0.011754356063355051,0.008644914732985147,0.004632990424069169,-0.018797077102421213,-0.007791213241872721,-0.006686279308708708,-0.01176337043289472,0.007764429054208092,-0.0044481138448111005,-0.004724148524845059,-0.000554886317928755,-0.009868897817528961,0.0014515033059720255,-0.007456677462812173,-0.009839628744787679,0.004938723676245168,-0.003658953859417234,-0.024651770733926878,-0.008813035178327284,-0.01509135237613622,0.008755565688260969,0.003871738056904223,0.004641657187889131,0.003119026272722936,0.016573410460355594,-0.008128875956175834,0.005187382990131668,-0.006626843047661021,-0.022641349863191516,-0.028070891550095935,0.007878624335158483,0.007233420952271175,-0.008781743512649688,0.006220988513417722,-0.015285033754751404,0.021388056802467886,-0.008281693110138866,-0.01749844322709887,-0.007612523537099373,0.00030787416523623233,0.005691332075355652,-0.00818830865170469,-0.0027603859663875817,-0.022904830533134544,-0.011322705376855712,0.01065265035899456,0.005549454499192452
SYNPCC7942_RS02165,-0.006987598568742284,-0.03314686197778369,0.004703988042959754,0.013623363173460057,-0.014742555874874835,0.0039006935727672297,0.06537852208456474,-0.011646199119329959,-0.008971721622360497,-0.005615722825421838,-0.012353132667108099,0.0019926715190669354,-0.007744442196758501,-0.015957220132330807,-0.0010320132713562394,0.026546230030086274,0.0020885436030557794,-0.02478835131527759,0.0038834940785775415,0.000993658361632001,0.045742240674491716,0.0019316435861745915,0.0003998204751231825,0.0023100767955229287,0.008327412733487416,-9.825885533171971e-05,0.007112935285101952,-0.003000173949532609,-0.022051000708509103,-0.0029118793818949124,-0.0008064125008007168,-0.013192871110768212,-0.004098151018404728,0.029363022786074378,-0.0016882977726931801,0.007848960458969658,0.0018295259570614256,-0.01013950008482815,0.021894213464445745,0.006676321146443628,0.024296666669713703,-0.019120401556216835,-0.015610774529693892,0.027031775342661053,0.01388163038650668,0.00141984366080237,0.0018503180724022067,0.022287104822620755,-0.00033669768703404446,-0.0007008869818986471,-0.020397077193601607,0.029664308292426077,-0.007746113021629357,-0.006787393824943328,0.0029575595337810144,-0.02353013435317093,0.048947102943818495,0.001544418785652164,0.00909711487340314,0.040885413824592653,0.03405111690858167
SYNPCC7942_RS02170,0.006579773482615532,-0.021977654689639567,0.02713876658552701,0.0033642196296223958,0.019389510360786153,0.01426788049488025,-0.009456839308022694,-0.0012946495335567601,-0.01888534681562325,0.012123049762336743,0.047958847490854856,-0.002433080613883136,0.01991794822175143,-0.011798894018375888,0.01126456842709578,0.013279781861663325,-0.002163177883877504,-0.015016467566434943,0.025900105541654447,0.00552884374987901,-0.03246992531171545,0.009553610256934054,-0.010781101962653375,-0.006235388761601841,0.002878878676096244,0.007673306842445609,-0.0005485985416873204,0.009832600389704954,0.11247056359475388,-0.019754672831759815,-0.03384460805244657,0.003501450713170933,-0.014112433412930041,0.024074460777919315,-0.005731769493366369,0.006136732709301731,-0.010427934337978157,-0.00025362825419028903,0.04722423445724549,0.0014419653616558061,-0.0062210568142483805,0.012201736860339412,-0.005057649789885279,0.028267456505409457,0.001109263921364136,0.010579987229736477,0.010764164050387387,-0.05263722589068311,0.004708987711776706,0.008063176725709718,-0.00013609409672586933,0.006214074346847381,-0.0090697446995687,0.006148095406045279,0.00489410167326973,0.026881163402284712,0.01517948570412826,0.02082710166871737,-0.0003656715140592129,0.03292800156897361,-0.01018389039701117
SYNPCC7942_RS02175,-0.0008556133411069669,-0.0017005774348061108,-0.003989983743231252,0.016849773157020086,0.006798110880371113,0.005042031103246363,0.0071738769024279015,-0.01871768434082786,-0.010612001211460333,0.004319910602535138,0.006064115326665577,0.005745861621059787,-0.009684665941009148,-0.010194554759058276,-0.009291752919336572,0.007719028316185074,-0.004237944875965098,0.013494072763954265,0.0005037861694380397,-0.018352503942767363,0.0008336733532735225,-0.011964068267783788,0.007577976675846048,-0.004928467069064246,-0.007930842411655132,0.009412149979855984,-0.0067936430559510375,-0.0042658167239122986,0.014730254490502874,-0.013043463217523808,-0.01937446977720585,0.01060736166497114,-0.008878679746401842,-0.012750590909075259,-0.018417908459463183,-0.0026576682504804877,0.004309650091722418,-0.0013672138043319998,0.0046876185478617344,0.004727143299280347,0.0019197426528227142,0.0028609378982934683,-0.005151542697842286,0.016685641902878436,0.007083549561603787,-0.007044063210478176,-0.0038540636519230603,-0.01777757294611043,0.013952330365221487,0.020728828751584546,0.0041213345329284,0.0058283351337240445,-0.00022363138498296252,-0.002782300487064989,-0.003043693032281384,-0.0011765382976631975,0.00469985012490779,-0.0037785954658641923,0.006267981558933004,-0.004517210121502523,-0.011022590369064571
SYNPCC7942_RS02180,-0.008854465562311944,0.012638279841092375,-0.0006087833720762113,-0.0036896474016259763,-0.008847699503569808,-0.0003859532903860611,0.01286611322880748,-0.011911159640300541,-0.021716968723134552,-0.013368652680400816,-0.016919070202803817,-0.011408090042256758,-0.004217012293640038,-0.005675221009262743,-0.002465089109862418,-0.011897449932103498,-0.0023837560268884735,-0.0016956661566839095,-0.017152452514149798,-0.013326036291590133,-0.03158634142863201,-0.002273429127206074,-0.0006547047651690325,0.013987609676042444,-0.0025618121476508136,-0.007365715040458991,-0.0007961887786510879,-0.0044419088299839675,0.0028586230073291163,-0.01403499713868335,-0.010070440488349722,0.010869123559357267,-0.010880777589439951,-0.0011374181489986366,0.0003464081020671246,-0.008817766292036077,-0.011926494214366489,0.0015975248753562089,-0.018572242166682445,-0.018478436807218508,0.0024667407917384867,0.0037575778518046427,0.005303704107454888,0.007437076246840393,-0.007482187743352391,-0.00039544174974836117,-0.01410833127613025,-0.00092979392117626,-0.00884266018505734,0.002641852361536329,-0.007398661166608597,-0.0048805622804920954,-0.0008344659990085896,-0.003234084964569305,-0.0011759567784212313,0.00404979081680047,0.005891391494461842,-0.00026320614014335323,-0.0022599698645082286,-0.007446204110951344,-0.01215283608579843
SYNPCC7942_RS02185,-0.0003340964745720793,-0.0020249919790643147,0.00434946250321062,-0.0017166811339239057,-0.012413979374476967,0.008453982000856824,-0.0034794594333135117,0.005696014234216753,0.008566903373877503,0.005389945551174616,-0.010350891439469621,-0.006015074588009671,-0.0009648345797339823,-0.009867394317773323,-0.007721297965608986,-0.000176852698307182,0.007654497529749584,0.001641994714978518,-0.00484841389201709,-0.01135432830982579,-0.014547162559130128,-0.004572143535212382,0.011438043592122037,-0.017952372141653197,-0.0018513774786874503,-0.00862454326388193,-0.004060027425959642,-0.004832368219116534,0.0073210519750279415,-0.0038379365410759893,-0.00190150635759139,-0.004265944634563057,-0.005776803671027468,0.005988646569581427,0.002942067754100495,-0.006269603169539486,-0.00057125306652766,-0.002468507741626605,0.005309375756370122,-0.005858548019104003,-0.009371934200304856,-0.0020883181711388327,-0.009632295176501502,-0.0028917158908819706,-0.005118830901254874,-0.0007329527741628474,-0.007610972498979739,-0.004126510799051167,0.008596723943860591,-0.0006833159240136481,0.003035492384244084,-0.012868055456429167,0.0015566147915121154,-0.005664956134734709,0.011512713668974326,-0.0011166850415662455,-0.0131551077605957,-0.00045129966122645586,-0.0057233104437021355,0.007219425856833599,0.005407448403518207
SYNPCC7942_RS02190,-0.0075419829520763145,0.003363066527169752,0.00445413004202636,-0.005101183654373026,-0.016713656972660758,0.011058971412333694,0.022849058111179474,-0.011355218788402385,-0.0040585442444553655,0.016673773681000335,-0.022296485729568476,-0.012338160969101612,-0.008779022077266628,-0.012031080236367907,0.004779857024408528,-0.005964187455776637,0.0038674393709717315,0.018616682294673902,-0.004592225106584314,0.020685533689241278,0.027153818029591006,0.016967645757607876,0.025686539194878268,0.01526091906807976,0.015619786483206236,0.01224201877125169,0.016716136733694785,-0.007217324776242084,0.008910675216069525,-0.008990513310145954,0.0018577364036222884,0.0005459348816442343,-0.027959830261461583,0.031140335499211535,0.016871426328903105,-0.0090139111289319,-0.008833356576611183,0.002261807873056518,-0.012284848488624647,-0.03106075222473315,-0.0006989522273837114,-0.016056653769419383,-0.006660543853345819,-0.019822868733487684,0.02540925493022185,0.003460207689514181,-0.02122520411135094,0.019692719033496738,0.004060239493252048,0.005032633910510066,-0.01525710497342678,-0.019129919578173754,0.002436541736095542,0.0042018939154248505,-0.0007691782412634156,0.028305362924605344,-0.01429979293316703,-0.0024795318214905606,-0.023106953218395416,0.017181054792606974,-0.013534116438659859
SYNPCC7942_RS02195,-0.003517214651056763,-0.0034874974943695566,0.0013840816194351342,0.009388117413438053,0.003907087064831711,0.013766602618509493,0.003442343219388344,-0.015555162751902005,-0.007546290299078165,-0.01021762378996815,-0.0035073888195681848,-0.005837744945620471,-0.008615377443220556,0.0013278462009726811,-0.007026606108856623,0.004806575313747999,0.010569589988888106,0.004612439080688171,-0.009750004969949905,-0.014439921263350633,0.0018723405628180017,-0.010942622453098341,-0.00124872185166947,0.003152080240037693,-0.008800309297832406,-0.0029874760137767005,0.002263192792708207,-0.0033796074410894273,0.006529357949632901,-0.009264360245424388,-0.014531237242524652,0.0006175957828072157,-6.437302261339701e-05,-0.004958299633107028,0.007528993845620481,0.004954912787028485,-0.006964739611406974,0.018581412226921917,0.0025666562667465845,0.002831017727499088,-0.006740681740127118,0.015583795775192333,-0.0077156352197811084,0.005362062147238151,0.005993019285669232,-0.00759419558581573,-0.006992194214578708,0.009305532957558942,0.003942292141273937,-0.006774514658225689,0.009204868131885077,-0.010250548563889138,0.01003712653842253,-0.011048831027770444,-0.005439841166567352,0.001752788276079815,-0.0037722700399060506,-0.009557778190924234,0.0015100534162199029,-0.0037324861581718603,0.0003429262233486796
SYNPCC7942_RS02200,-0.011162546325100131,-0.0003905095275261509,0.0037926059294120453,0.011099477193168387,-0.006981948746215117,0.007142786000102937,0.003836092201585938,-0.006874613644042629,-0.0069571983910648024,0.0027049537401915087,-0.005332387674705048,-0.009106218538235025,-0.0023819657202800632,-0.0005223109074293552,-0.007457553780540333,-0.010169379893220774,0.011748265637087198,-0.024999843659152986,-0.008819586314198682,-0.036818034492551256,0.004645482921731525,-0.0009722846570843401,-0.004374087981372113,0.006585884562533802,-0.004012203655421799,-0.012612509459617083,-0.0021360655835443586,0.0068269248749179825,0.001105814574565527,-0.017778241017512266,-0.01766682626589527,-0.0009736944934667415,-0.001469791408450704,-0.008616937609478667,0.011964769798058878,-0.0010303909442952361,-0.021421942315945266,0.0046338432176003305,-0.0008662825961609382,0.00750569125055654,-0.0015230721052282565,0.013499792942300222,-0.026685865228560587,0.013121834646668077,-0.00032624500941898715,-0.010967922077611563,0.0010996537312744832,0.006307212129923424,0.021075334998700776,-0.000480188275875273,0.014940868327290292,-0.008980392712949094,0.006630150014245422,-0.008391100965441465,0.004537637643376261,-0.00461778819050169,-0.0025398416722850607,0.00011839004589866556,0.012298623744072942,-0.004465836898382842,0.003884127605668973
SYNPCC7942_RS02205,0.001577868013275068,-0.0035020037656277626,0.007467405265959217,0.006009386738555513,-0.007374884341218387,-0.0009738240618135416,-0.003551640749839435,-0.009022240947316167,-0.001492283282821956,0.004508206771666005,0.007863348976226973,0.00025416355570772995,0.011146580004784185,0.019265733127888842,-0.006910884502043217,-0.004227410326078578,0.00227081090575719,-0.017371131135816707,0.0053039473821874464,-0.015258912633903743,0.002072333360535031,0.01740503062604705,-0.00989221329280903,-0.004581586245165023,0.006027481961583293,0.0033411090030081845,-0.002259214592709147,-0.006498766627578359,-0.023566247493271523,-0.019988071819692258,-0.005237423986161528,0.0011439274324282287,0.0058973990219651565,-0.005240415830821605,-0.003692386593990156,-0.007571792039445503,0.006952214674984417,0.003318748198221794,-0.0336669094557127,0.008104163873771731,-0.04329187361377415,0.002195708375135231,0.014981703425176915,0.02594056892789855,-0.010860930270093517,-0.01182338249723623,-0.005297325993469566,-0.0070299609144146265,0.005958895321652315,-0.010081945530221346,0.00456260135772103,-0.026948227287697444,-0.013473171865032147,0.02037020865846809,-0.005224446059476618,-0.004500706272653926,-0.007563087963499667,0.004625243897240167,0.02236604759386123,-0.009048710481631635,0.012216265929306441
