Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
SYNPCC7942_RS01485,-0.008820990949104364,-0.02104291938321958,0.0117685514505656,0.016348971941255955,0.0006903123473837786,0.0032963914834743453,0.014327306672134775,-0.011343262355923917,0.013355160075273834,-0.010892957922227053,0.05121090373527864,0.01349469489563284,-0.002711106381308964,0.0359268745480032,0.018877867861396634,0.007174001231598567,-0.0015061364306840751,-0.016015463786872824,0.02131220269503969,-0.013004327343185578,-0.004260675494183708,0.019175771484868275,-0.019785860985011554,0.010872043714500242,0.012482591761284783,-0.0064705255240394615,0.010715132326344447,-0.0036743222127623675,0.005928549763401523,-0.0015136741718016966
SYNPCC7942_RS01490,-0.0018756238140187774,-0.0059411208747850806,0.01261947838334749,-0.005898722011057828,-0.0006151885893999046,0.010405639072316454,0.008873110212901521,-0.000284057877542737,0.004453009035250305,-0.004994554267060189,0.036138316266130954,-0.013434313541787058,-0.0009024967583584442,0.024277438113473757,0.005264256256869299,0.004220579827485435,-0.008983448907824767,-0.0061441964208856165,-0.011349757981490478,-0.00512520502294185,-0.02554796019826558,0.0054218345918022595,-0.015250230649156179,-0.002541967759534929,0.020632953897857426,-0.018057575863022268,-0.0054166285326421055,0.0015641993025052468,0.00020765280081278136,-0.014718881657660658
SYNPCC7942_RS01495,-0.01026161297778386,0.0021511379979031807,-0.012716768472607474,0.017331416843254496,-0.0003730626940720274,0.0009527635017622847,-0.007514132566595278,-0.01020940192004131,0.018657236341645397,0.013897264199728364,-0.020500659662016855,0.016812034589080406,-0.004254269526741924,-0.023928146459885072,-0.002526273316384249,-0.031499751122200534,-0.014390022906330959,0.05054635836017227,-0.0019073396729161437,-0.01331641545351602,0.0041752583345645924,-0.0003772075855990591,-0.02120266619583642,-0.0007489278989186313,0.028519250936529125,0.009004225889443015,0.013674823525923026,-0.011986352193857812,0.014697412798379965,0.009406983268449264
SYNPCC7942_RS01500,-0.016572735522941535,0.001711387243497274,0.00785267133207791,-0.009494168502453371,-0.007994574862266911,-0.005917959543026705,-0.00491307988484506,-0.0023358899840433874,0.00715569096856759,0.06550270365050165,-0.0052487697717624945,-0.003994673679896859,0.015023943744290691,0.0060792763560790376,-0.005661254711924043,-0.003596098309179755,-0.010640203702509985,-0.003916455968242367,0.021857013877718306,-0.0043284653345593066,0.006675177523125026,0.019932092873974308,-0.01145018138437298,0.0113198687286045,-0.024137459080873645,0.00915949625429825,0.0060791395502118074,0.009860449906893018,-0.003129935580291284,-0.006029241390241238
SYNPCC7942_RS01505,-0.004363406794421231,-0.0010516580548709771,-0.0030453009852387564,-0.0017759100440484018,0.0026922530630132118,-0.014454819943063963,-0.012868547522863847,-0.00800706599019918,-0.017557382673158806,0.011522094261173055,0.012774686056726742,0.0028529155575734394,0.009496358876526808,0.005920864252919061,-0.013537360902076596,0.013692623983571371,0.005158303076263357,-0.013426101317826799,0.0007802990888052374,-0.011276803028623644,-0.010908915153741353,0.0028339259266125867,0.016413221589956124,0.005271757019876467,-0.01293965148226278,-0.005375240136980846,-0.0017343109245851003,0.001072706345985471,-0.0015554997134768218,-0.011639899708292703
SYNPCC7942_RS01510,0.002351580267783026,-0.005302853486639742,0.0013662893102114805,0.014741879783559503,0.003659399728598487,-0.0012056277590625538,-0.004106536327865941,-0.013907561449331383,-0.013445338094671758,0.0016383928559498392,0.011521320471687444,0.0037398243730798687,0.0002853684835808348,-0.0015763329137300163,0.0009473491536893598,-0.006040025520374109,0.006346516365004808,-0.005497818383567232,-0.012142710152654345,-0.011689875829742666,-0.0087876493760775,0.004640364807380265,0.002366684613486693,-0.005766255824983659,-0.017787773115748806,0.00025972295810693785,0.007527556434463604,0.0002884214551883862,0.00468530279474832,-0.015046891296140674
SYNPCC7942_RS01515,0.05081569712316323,-0.008929117479992288,0.005477991306091842,-0.014424618518863041,0.0066806195928376,-0.007904956874909934,-0.0023130691124843643,-0.005835166656526652,-0.00507873984000756,0.03434619031473462,0.004745151560098181,-0.008431182891529696,0.011771953602299337,-0.004913747301041134,-0.0005566164553728113,-0.009050578561359988,0.015254198806666204,0.007785833185314274,0.008552728903102593,-0.007867831240774512,-0.003444298573955777,0.00482355676563799,-0.014095067944472635,0.015424776589783229,-0.02415863601919243,-0.002808511033421371,0.0035375308319540483,-0.00040268049784461453,-0.00035215303681575613,-0.011022487811390728
SYNPCC7942_RS01520,0.005107989415154989,-0.004671347999262095,0.0025508804603875013,-0.008034915287361409,-0.012142597528146351,-0.004301158575485245,-0.01180219461792339,-0.0008405469264298203,0.01251950854727115,-0.03434268504244717,-0.0031679761542234386,0.01026122587539858,-0.0022572879139339456,-0.029431690013638163,-0.015516657355776516,-0.007390097832304646,0.0032202103592697167,-0.054206959338294745,0.007498952659017566,-0.002725862121244456,-0.01252898135667249,-0.003364999768987375,0.007249112243744825,0.01697061715579408,0.0018837372266122918,0.006127776933702104,-0.003648353958061672,-0.008536545367354972,0.008147557079979278,-0.011010796584622834
SYNPCC7942_RS01525,0.005624007126602708,-0.01858188347353702,0.005870345611198417,0.06812627147342434,0.0025042371816336047,0.013517662350698316,0.0028808116731478175,-0.019991181438894848,-0.01085919214879425,0.0015037919525258878,0.0015992861804263138,0.0013626898582951785,0.003598044625219302,0.003962707203191153,0.005696622966044095,-0.001407852417043184,-0.001800795635408599,-0.00963415840762619,0.011211887527611772,-0.006111952365771475,-0.009054001931085963,0.005961594350587192,0.002007470328308066,-0.011224843227072985,0.0018142530845349546,-0.0005535829386115125,-0.0047018964656400115,0.007901678839468804,0.007852242863292244,0.006529369789445135
SYNPCC7942_RS01530,-0.0005859754517731578,-0.00032376300648122704,0.0035530656247845945,0.013052327952840712,0.0014928999677595194,0.012568890636847876,0.0006056349099640705,-0.005442057180090332,-0.006654239783317651,-0.006940200487577024,-0.009481449439728314,-0.0023636938688701057,0.0024667135397436453,0.010098424860890312,-0.003318203222403712,0.008840001298390828,-0.007769551761444348,0.009526263774138073,0.01926114261061887,-0.012882835101344218,-0.001593805500903572,-0.0001383196384939453,-0.008713279566615321,-0.0146003074710698,0.01051407467251824,-0.00017157084903332277,-0.01704969325246996,-0.0012394849356559478,-0.020432433834533945,0.0022899104769161373
SYNPCC7942_RS01535,0.004218469400282449,-0.005910436184505994,-0.016633664310517045,-0.008678027427669037,7.454813568153563e-05,-0.006666656000572654,-0.0024289197606922326,-0.000732208651715902,-0.004884040191285564,0.0033834232142397713,0.010691680807164941,0.0010546183002895365,0.0035053029735879764,0.007250238280745074,-0.0013313185872968856,-0.009983389130231685,0.0028975803879176805,0.0027553371074300254,0.0051684648778207625,-0.00538218929914645,-0.002228325416846678,-0.008699781336660082,0.0011211486821433884,-0.004434801057431757,0.011082459562324334,0.0011451262746256742,-0.0008621358638492267,0.0022001389089504543,-0.004392659209292697,0.0048326525531864435
SYNPCC7942_RS01540,-0.0032362573588009254,-0.015240591712861603,-0.02790068519924763,0.015200197332993763,-0.0005706926106686869,-0.0023922864934256545,0.04138079060432622,0.0798331248017015,-0.01397540785644468,0.0037244000832194267,-0.020493377905805545,0.008966599919781156,-0.007706038354167484,0.021857040690015723,-0.009028269497860958,-0.019719480801582097,0.025787152249877075,0.008389232026556045,0.010831416857120283,0.003878981799499738,-0.04561556659686968,-0.0027190220020713663,-0.040492561798485344,0.016471961062630505,-0.019712683965966236,-0.021160116922567775,0.017297177792637473,-0.027802024491549313,0.000567229290983334,0.010348896539905693
SYNPCC7942_RS01545,0.011837221806585092,0.004831034742649322,0.0037945453409793783,0.025261741876105102,-0.012382720641513682,-0.014466815126026784,0.015148448364449755,0.0312614289386771,-0.020473462047388254,-0.003940969453069859,0.019410122048786005,0.004700605442699846,0.10525570807185321,-0.002839478391646262,-0.010535976474514031,-0.018528102496888382,-0.0035996553423432724,-0.004031035388800733,-0.005262148851265736,0.01071215395274158,0.04342064834328785,-0.01212936836206843,0.04029872481291071,0.0030250122440329897,-0.04399206457522851,-0.015270797217198546,-0.003306499753339182,0.013187670359966019,-0.02347064696866423,-0.007182553646078377
SYNPCC7942_RS01550,0.0010110514368077738,-0.019806890504237947,-0.017115863069498652,0.0021529412378757744,-0.007917929965246212,0.0103044220887892,0.15697550458844042,-0.013235392071329627,-0.01773035937630886,0.009629109118946474,-0.02098170889851471,-0.0024227851797655204,-0.002322142342862461,-0.012854423295748813,0.011958848708870142,0.006805318153858132,0.020643742431823157,0.005354505443237411,0.004558863232280992,0.004798580251825316,0.020037584144390403,-0.0021625710263331512,-0.00024093552310129599,-0.006961030390185366,0.017599746950924765,-0.027353685695829168,-0.010279534484574068,-0.012608199822209095,-0.015103838096970574,-0.00104391557513277
SYNPCC7942_RS01555,0.0062408425088177465,0.003942060062228716,0.013702791537274977,-0.022022340327067454,-0.013421435167617422,0.003449327735816317,0.039908401842620345,-0.006796218237693309,-0.0021617241139855335,-0.00697188434013521,0.010387892428569698,-0.00402209091252512,0.003498717472460168,-0.01228917878722696,0.013046399545544924,-0.008108936308207708,-0.02299917495402427,0.007309867054280824,0.01643765910615342,-0.0027351502106410693,0.009545168778763756,0.028018468539125818,0.026277752858239817,-0.01674213389503812,0.012328506118836086,-0.005262238037787094,-0.0012628879922727046,0.01759008666165036,0.011010284057437246,-0.018124399951427585
SYNPCC7942_RS01560,0.0038708628497331806,0.002077703596131034,0.010610881881206537,-0.012492268629430417,-0.012510423151099905,0.007396428886264207,0.021951140335101725,-0.002130507171598029,0.005645683550478333,-0.010696772033201032,0.005725968627694303,-0.006402364468160737,0.005130179904671497,-0.008124467816191153,0.0001711514524218331,-0.0016862831535428891,-0.021723702779358055,-0.003488840058645764,0.0070170852374546195,0.0026485452355033486,-0.004469786871034407,0.015133668355214111,0.014377484035405456,-0.02734957528478943,-0.007289932287963401,-0.0038242597562786786,0.0050371648253299504,0.049333238025337824,0.0071291976527410005,0.007903194217388346
SYNPCC7942_RS01565,-0.025553043753198376,-0.004126203434322152,0.00010905044577486504,0.05487928859763623,0.0047224649145160575,0.005152925883579642,0.0026769981836034422,-0.016614063227284575,-0.0012153051130725432,0.002501336625277301,0.0019134845594586285,-0.01513697417611118,-0.0088578816579406,0.005068263764281069,-0.01663605689803019,0.002620320733262421,0.013066274747721707,0.021371396336651426,-0.013052441386278807,0.0061127340318014554,-0.015147593313383929,0.0017081089113825285,0.006432359718293032,-0.012077414727157313,-0.04539410616885921,-0.0007820439485437529,0.002986788796527268,0.013181789981849162,-0.0041258461959480805,-0.004655188873496463
SYNPCC7942_RS01570,-0.01290954464987184,-0.007191422863696939,-0.0053638372341230775,0.016876407143439406,-0.0015009256652590594,0.0002884575762470817,-0.0030313596393556808,-0.011534630139866402,-0.017306825248928844,0.016331929401887546,-0.0065071594909687815,0.007855911246145639,-0.002984227468062268,-0.005912120394536623,-0.006718412903801823,-0.0054846376964807686,0.012770422140686305,-0.011183421432194217,-0.02274501794609067,-0.007316215297244363,-0.008219377562763877,0.009747767507136818,-0.007314826063880231,0.0076635370091957065,-0.038363113943626154,-0.0013048028129291327,0.015142627088256347,0.00023907460451254943,0.0064873833242762025,-0.009417133839108818
SYNPCC7942_RS01575,-0.016415601465784316,-0.007223466462350354,-0.0049129015638848614,0.0016779028209433185,-0.004440416707365017,-0.011207067493498308,-0.005864900586143249,-0.010771143930982037,-0.007782551597609277,0.011631952181143134,-0.008978936632160234,-0.010904564242740668,-0.011218879269722634,-0.017340748715649276,-0.012023190219605417,-0.008156770967409369,0.012606357205604752,-0.0020101681929549768,-0.0016392110022456332,-0.01886391182377246,-0.001668386840134376,-0.00509406331714145,-0.020877187656383866,0.013958952171841392,-0.02789553450304425,0.01068125758194964,0.012004150650837158,-0.0061017697722466485,0.0010217790496062306,0.0014242691594321868
SYNPCC7942_RS01580,0.0033008359023830253,0.008353300073116411,0.011646020731056417,-0.0013786693451497752,-0.01996266924564436,0.0014315593625663899,-0.008770307322160373,-0.007490192559779195,0.0021411971122674827,-0.008349397311124858,0.0008732274887525484,-0.004433176977139389,0.0009209700783542976,-0.010185737006808047,-0.00646002692753242,-0.0009475466514745346,-0.009773402556947967,-0.012797416958845762,0.03906877284208662,-0.0025382087447881696,0.010259743314540663,0.010407779976760945,-0.01595266190841228,-0.006066928662478596,-0.006512344943470684,-0.007027323344755544,-0.005040770217466313,-0.007746415295056007,0.003242724549668707,0.009030384903726802
SYNPCC7942_RS01585,0.004180553420739013,-0.004526425607172997,0.00043579325319237014,0.002241638563948479,0.0018108757602298953,0.006676299047705952,-0.008981404455269267,0.01398619600871179,0.009569672825579724,0.004877143700880687,-0.016830119075899506,0.02061279700155813,-0.008784436971096385,-0.02863215339643597,0.004328429705871995,0.0037090145981928785,-0.02265270496614974,-0.010492522652809028,0.0195525016211796,-0.025124681368777928,-0.0022522546008644983,-0.01281870688622628,-0.017499801433293993,0.010992246544795017,0.013712903552176966,-0.002453039020332261,0.03244168096802969,0.008178647041812231,0.0053514274153565276,0.0038422571415925007
SYNPCC7942_RS01590,-0.014167092837907642,-0.03887125041599643,0.016547351015524195,-0.010904590402259027,0.02388726413802521,0.019950572034518447,0.019176353563028915,0.006254368085084805,0.0037059451244846275,0.013847332058107776,0.003990483640287308,-0.02162035291624379,-0.007055437110117963,-0.01146381509778609,-0.007739546082938808,-0.03028826083228417,-0.01996219426571704,0.0029594272600166464,-0.017963840550724818,0.007315433425551125,-7.359050207907452e-05,0.00934732553469585,0.04361265176261108,0.011312142765031879,0.024414419158161282,-0.04852466418601136,0.10082267284651938,-0.01852743828609333,-0.010392556238527837,0.01050985869766801
SYNPCC7942_RS01595,-0.0024252714470906476,0.006311144256257534,0.009034842806815557,0.009178483569672631,-0.00980620397550147,-0.004270175610770165,-0.0013918711653066807,-0.004253321883670001,-0.01913129221199268,-0.007301199194867344,-0.017499897405458795,-0.0092721776541298,0.018889756960681913,0.02428027403183624,0.002816721028640974,-0.015004358200237766,0.0124868440424444,0.008794934760630873,-0.0038051085224274175,-0.0007019396072052327,0.00881690860647432,-0.005788620379824362,-0.022068176819089375,-0.01434103181920942,-0.00033964089911630636,-0.004104451048797842,0.0015496639568951013,-0.01496964885036337,0.004778980025000112,0.007836988858351053
SYNPCC7942_RS01600,-0.012704947795064168,0.0010588362047537036,0.010395492555905612,0.01246649080089399,-0.010234512931628073,-0.0016106478031605706,-0.006343305171964634,-0.012515055503749125,0.005142985418526977,-0.010060175487785152,-0.016137970316743532,0.012079430559741653,-0.010637451117137837,-8.042932129743988e-05,-0.00780409034164163,0.0013525868502160777,0.003035846142259617,-0.00906875138859791,-0.0031026612281275117,-0.0010875306545135178,-0.0038563498000110602,0.010349970919193555,0.005192074201556203,-0.010680200934822182,-0.009418010437520405,0.0031935653165162683,-0.004373715637880557,-0.013912001520281906,0.009079640098068553,0.00428538010381554
SYNPCC7942_RS01605,-0.006494502982154713,-0.0005024076368331687,0.03026800227263882,-0.0026284341126775164,-0.023965142413839197,0.006437902992655452,0.006723055223733372,-0.010648855859155362,-0.0021728569690052536,0.011495262029821872,-0.0009663952070118768,-0.026362109535095716,-0.008204194141393886,-0.024184142039801983,0.04079802299743258,0.003283088255773527,-0.015827030442035313,-0.012477348851092102,-0.006004545027359541,-0.015935083868218323,-0.000562166777471019,0.017020756761469025,0.014303440403027286,0.018291136035250802,-0.012199182987731889,-0.017541735663301927,-0.02194939701558685,0.001257980672487774,0.018821796337796935,0.0014121260172400459
SYNPCC7942_RS01610,-0.004912541095462497,0.006171654660702696,0.03470520153128375,-0.00258949784134731,-0.03083489433537044,0.03232121217938343,0.053299687357137804,-0.01605704133518756,-0.004997383480440636,0.0344785642310282,0.022801092120488836,-0.05177968064318576,0.008775457615356598,-0.04654012643420068,0.07682219313031959,-0.021808845351491017,-0.00571871952167329,-0.022935305592147986,-0.01613263900987983,-0.02457441188157312,0.023950931618043604,0.024248741870360014,0.0032126750967707562,0.014833077408798516,-0.039203304942140166,-0.024123332537440097,-0.006862491194343427,0.002421503533595251,0.023252277006084236,0.0021262890335554214
SYNPCC7942_RS01615,0.00027466505103133855,0.004307081296347126,-0.0023287846430619943,-0.02379062448409168,-0.010623627451970931,-0.011328015945122099,-6.054287625934659e-05,-0.0014345193894589295,-0.02167665759466159,-0.006188908954219451,0.021752802443462962,-0.002993395351194727,0.017207006590163807,-0.002221053306110556,0.011857695504190816,-0.009736691134725079,0.007937697050798975,0.03272968259107005,-0.0017724179025063785,0.006445673994399773,0.01600054702413569,0.004938984397908949,-0.0017934294379045425,-0.0012120815159066777,0.033538413659913766,0.0029371218712429138,-0.010275371660904805,0.010008163189006939,-0.023016893468210405,-0.009285783986846282
SYNPCC7942_RS01620,0.0030460696308395076,-0.005185387688060131,-0.0031296444633775403,-0.0005342907859055323,0.0026397897194587027,0.021962932689444006,0.003166363610517319,0.002884183477324672,-0.005470700425021506,0.019585205284505466,0.014474830023964479,-0.017051196249140053,0.0014992757588502932,-0.012089606042114748,-0.008806989636907014,-0.0026294902834670115,0.002724429277386899,-0.0024590215518562313,0.006804971008549251,-0.01111381820805995,-0.013598163919740587,0.0003035256303942031,0.006468102798420586,0.009176092549161085,0.020981113684638196,0.0762651889016739,-0.020268229182533376,0.02233810312939904,0.0019490396057747531,-0.01434708359155766
SYNPCC7942_RS01625,0.010416336762318384,0.0036850859223704004,-0.003667788293701451,-0.01700870396342738,0.0009140485414691534,0.01748014867030135,0.0006253248617314372,0.005939229787508344,-0.009987251948867331,0.013289713663915103,0.017251074459648713,-0.016008258795205493,0.0037866646305142874,0.0045590709699769305,-0.019274602712560807,0.006351550321683389,-0.005535832574583923,-0.0052210224702016,-0.009408466879216294,-0.007663094881127279,-0.027570082807449443,-0.010796505098400718,0.009253085969869991,-0.010980070424169047,0.010265669717204128,0.03422055637275712,-0.012323700435789849,-0.004423372553736041,-0.009780105147934167,0.0019274432114915747
SYNPCC7942_RS01630,0.005248374744806376,0.00037701427760215134,-0.02041936153150776,0.0040877968292089405,0.007354436172686571,8.969813590055481e-05,-0.00843094466689575,0.033721495377176544,-0.006271024815939759,0.0185306008429698,-0.02402321559478103,0.0058876399183254826,0.0011758021279697824,0.0008853915877025299,0.02385020240727802,-0.0033240644464731838,0.001440579545585321,-0.018619117743821488,0.02563925471530969,-0.00575942706205114,0.023840821018720374,0.0010353147344609502,-0.0027226747795471343,-0.012991298646206084,0.013282934788123747,-0.012217263742545822,0.0036228581099565253,0.015645548845643207,-0.030392973705121607,0.028068995619825565
SYNPCC7942_RS01635,-0.007894971766237989,0.005782290226231141,-0.020339064793083676,0.006677374210925058,0.001495253718648063,-0.008862550168547628,-0.012000722274976408,-0.005283127683927949,0.00942514473670083,0.01481011502676599,-0.011328325706162944,-0.05147716879866463,0.011120568818509657,-0.008683666523583426,0.019149447603935877,-0.008092088460366952,0.03160492781129213,-0.0012672290120373253,-0.0021181532740861806,-0.0007001517985110142,-0.007585661730755855,-0.0057187132104627005,-0.005159958816503942,-0.004604337825127227,0.012474933507571138,-0.016020785158775353,-0.0017173651289303289,-0.013020270063061104,0.010758376265907938,0.009313292156251504
SYNPCC7942_RS01640,0.0015434494063087502,0.005707262101641891,0.008697469678990972,0.02124352934770129,-0.0031614316734647954,0.005775231337295371,-0.006743940138857114,-0.006993769111950083,-0.006886599979673462,-0.008086189192837625,0.013601325586204424,0.003007510177597949,-0.0006083815531489949,-0.007673415543798246,-0.005057992733699853,-0.0069008409800316,-0.004008045135518826,-0.010719275966832599,0.024027670284216946,-0.005356366109400657,0.006083943038832772,-0.007257066704359664,-0.014330903112962808,-0.008739395893135472,-0.014498612843916237,-0.007709612669081331,0.00013778239104729855,-0.006984902743314669,-0.008373451691637961,0.009314350457424807
SYNPCC7942_RS01645,0.007222647919396349,0.016125465322629654,0.017963650825773295,0.0026958362580931793,-0.0050310729214083595,-0.002750390588954403,-0.0007443466935713015,0.013801787425238087,0.0009246222998092918,-0.011768521765083927,0.013483324196682862,0.011124920930396364,-0.0021921965455026695,0.029668867099580217,-0.006980334260993343,-0.009511139380631419,-0.012046820032228758,0.004290097605318421,0.10634658324520264,0.009983189493307423,0.010370791805892786,-0.02435593573017128,0.0017088932329748466,-0.020899207805081685,-0.009740361132250512,-0.00687853288313721,-0.015497025311317955,-0.00015898752958259945,-0.01792020311237466,-0.012701600562593979
SYNPCC7942_RS01650,-0.007128192269046334,-0.0015654195934491283,-0.00942103308435133,-0.019014300167303873,-0.005668106523929042,-0.006340649127919235,-0.007626623249584418,-0.0023058820910293537,-0.004098219661439731,0.0030539972757087923,0.02404129154136331,0.00020184408070288482,-0.0026718934095705184,0.010684471147998632,0.0016049086923269876,0.0012162846965267403,0.0124419766031721,0.007652971613598667,0.01588536925440428,0.005872844490932593,-0.0012556951011785881,-0.011294034444007147,-0.00714390583355406,-0.0020558658122369943,0.0046992417482347075,-0.0003666675905647845,-0.013954161789288008,0.0020314823064519587,-0.00028412776896545323,0.0036305951650057442
SYNPCC7942_RS01655,-0.021328026779607715,-0.0023375315722496907,0.004541517143285953,-0.017732959899833686,-0.0040439451446523745,-0.015531485202901478,-0.007160205067355834,0.0011894695266850734,0.0029430949000292025,0.1257391044676755,0.006187685519352806,-0.005620001331982274,-8.358257831555712e-05,-0.019036408651404314,-0.005454542925804427,0.004361616366125253,0.008795159201620044,0.008430927643097219,-0.01424506914065433,0.008028081536147914,0.009417173832700014,0.0070963925845447294,-0.007063230540536897,-0.0014120470959715307,-0.014339646537185564,0.027758881444667628,0.019945968918778288,-0.004895540611705493,-0.006703398690085352,0.0005425008751837755
SYNPCC7942_RS01660,-0.027016906661912855,0.005497867131917634,0.009862293464375805,-0.01005411184566797,-0.006413970829960291,-0.012952912730297313,-0.007964198232241582,0.0012671562126550955,-0.003657607165698545,0.11850816952975039,0.004838441556873786,-0.004543342682781646,0.004427729606209319,-0.015850437507570387,-0.006922072224242443,0.008735697877963473,0.013254080865953142,0.009814425395323421,-0.005878524057767687,0.0017666207815241804,0.00679158891142877,0.0023494068441331285,-0.011205349226419853,-0.0013657630363186552,-0.000689767125996309,0.027050450978699465,0.010788924532047273,-0.018530680773203894,-0.005671219840373072,-0.00522222268905303
SYNPCC7942_RS01665,-0.029110475399437587,-0.006239975919311741,0.002614802957478958,-0.010478253312815695,-0.0017140916099177485,-0.007722894695332335,-0.005156189527876362,0.003266861815986508,-0.008279380566557588,0.11474966076951854,-0.0024185241684764464,-0.004883687826766561,0.010403371959854999,-0.015082082593679623,-0.005822902379010397,0.018418271902515916,0.00817274935274551,0.007567097058193699,-0.009785367222168172,0.0012816709367795976,0.0019619503804455462,0.000584806537021349,-0.007660302977897429,0.0011597205073258813,0.0028164471248046737,0.01858233754604041,0.011984222275348304,-0.012836310617387525,-0.005285154418022655,-0.0029834212179424874
SYNPCC7942_RS01670,-0.028092331836923456,-0.003905222194070957,-0.0012794893948596543,-0.01153452818632671,0.0009405550594571701,0.0012272382462887531,-0.0034274494631219682,0.0032462135380106117,-0.00443027630658284,0.09664121006820618,-0.0057409825643382805,0.005231397364459018,0.008527899642932702,-0.009007066171083843,-0.008497241726716693,0.0002505695476550606,0.010308394418918026,0.0011252269589315197,-0.00295827083868472,-0.010990166731943045,0.005893129650612684,0.007077216612532845,-0.010537215073400467,0.00360419110356334,0.013643143675754277,-0.004726748071377683,-0.00011685614932341925,-0.004371665242503471,-0.002768825775338286,-0.007264925924554862
SYNPCC7942_RS01675,-0.05515543934905906,-0.0036954182807307384,-0.022440492776412486,0.016470553598157845,0.005284885595078166,-0.007271727891765957,-0.010452206681910652,-0.008889661584501345,0.02788702075167247,0.046248249215965,-0.014344484479108962,0.007336185372322783,-0.01808060050843712,0.007196667352250585,0.012350527909018964,-0.005236769878729099,0.026032736832764847,-0.016238460206886175,-0.0021341256499692275,-0.022096751464708998,0.010245628969661857,-0.00029632789121694956,0.0038471349397588553,0.011813640508386016,0.021162789217769592,0.0021369656057519727,-0.002223834462068828,-0.015513068754559772,0.005457402501646223,0.007937581333451887
SYNPCC7942_RS01680,-0.010436695534878714,-0.007881252363962686,0.0016948079291279885,0.013810716763078651,-0.012406733395069147,-0.0032400767740188244,-0.009852117669518039,-0.00904826107838259,0.02400858433915165,0.025718705265707617,-0.00882118405438515,-0.0058231871657352455,0.0008881406850836406,0.018722687701401716,0.0031986018109510933,0.0334251028172437,-0.009635491714648654,-0.0007374512675190451,-0.0044757460113645075,0.010836974833561663,-0.004056869520883626,0.0043703657633957175,0.00999431315174627,0.029028014381227166,-0.02980362597508587,0.0015271490261494485,0.007368651488419667,-0.0002692823915091216,-0.009545549568962893,-0.003068461944079547
SYNPCC7942_RS01685,-0.012191967509335109,-0.0034693324584144872,0.004128441171546718,0.008159331552036363,-0.009904192976362573,0.0028511532649970073,-0.009923518629258585,-0.009864498968827198,0.02346011047940886,0.0274530925436,-0.0014156719511441735,0.0029785171629503693,-0.003567344048211266,0.007504707624712458,0.0013375776338669567,0.034616643234901635,0.0004537431812233697,-0.004311836200419907,0.007686874855424304,0.006464773002899902,-0.0035323513194896214,0.003657262901471293,-0.007890113312535467,0.02700257994462171,-0.02476987876453364,0.012727876885702743,0.0028920898487720574,-0.0022478032522629753,-0.00622814324441024,-0.0021425462612046763
SYNPCC7942_RS01690,-0.024329266441503197,-0.013628068393572312,0.0009737204243787573,-0.008212637451085542,-0.00401035454405772,0.012105109649824688,-0.006778313996333949,-0.0007137883149518591,0.04053800730257495,0.025846424994416636,-0.010872325086580158,0.005581611638840709,-0.008879780526554016,0.03482541210748911,0.004759946760222625,0.03329939702905436,-0.0037386877500650605,0.0018867653323365278,0.020169505067316216,0.021484395583393986,-0.0150460984649724,0.010641667147414612,0.01754488680720321,0.02436427948079124,-0.029996153143811887,0.00877255639078649,0.0025869894210572967,-0.00655150018676282,-0.011448546546887494,-0.006180936379591936
SYNPCC7942_RS01695,-0.015519594976508897,-0.006216516261731895,0.004174124939653332,0.009044704405777718,-0.003125609090532405,0.0005704155811479866,-0.0133041469454358,-0.00650627100460682,0.01740561289365885,0.012615079127703004,-0.00439705060362096,-0.011667947547761147,0.001116243130743383,0.012793164924706614,-0.008770998664946097,0.03689204003312862,0.004808108938232887,0.00014607945995503868,0.007129907253570633,0.01587031960297326,-0.006231721760996071,0.00014412386859015275,-0.006330748318887444,-0.0013148569283269215,-0.004330946389161021,-0.0036514997064818365,0.0073038273724623445,-0.0027821026398471,0.00020472785075023334,-0.002466927987219228
SYNPCC7942_RS01700,-0.0203851839795563,-0.004829769506063384,0.0013250211303341888,0.003963961370163096,-0.004220548022644021,-0.006172419677101487,-0.013799482172610088,-0.009983460857592974,0.025117984691347836,0.008126929747819686,-0.008676691743617767,-0.006277608137278008,-0.003954189146045461,0.0026413927443830853,-0.0025618045726865405,0.03974613153903164,0.004053486196366342,-0.007923725021355903,0.0078049983992874656,0.017116217882797203,-0.008991909083254214,0.013266752101051271,0.001747679095863841,0.01075298303977555,-0.015256132228076667,0.012180106268986794,0.017358782294195064,-0.0020336327530009663,0.0028629580075371043,-0.004073511766579159
SYNPCC7942_RS01705,-0.01898240387074914,-0.00809198249181692,-0.008980909310353148,0.007903561381894252,-0.005847729478531243,-0.006455449865815607,-0.013947232495806872,-0.009831656428412501,0.03836359734293545,0.010192251010421231,-0.008476488740387188,-0.015042018165250469,-0.009571912796237253,0.02609939673919231,-0.003553452457449834,0.04289399673588973,0.010265893443591597,-0.0002973038958077702,-0.00335392022716719,0.029219330524407568,-0.009976800309424196,0.019860153969592023,0.012648496751139557,0.007624704511459734,-0.020634879104695254,0.010184524413054135,0.022132216807169626,-0.006313415342644033,-0.014332327444424371,0.002126920902685379
