Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
HKK26_RS00225,-0.01762681026959298,-0.003197083822098434,-0.0023385960533137988,-0.012623686878152102,0.013425239576716113,0.01878813201892424,0.008470062662945994,-0.01325059430413386,0.008765335836213067,0.0010214794295080305,0.004423918138512562,-0.003224264445245174,-0.01789365935033405,0.010135386727444915,-0.029058512711840442,0.024613982388073313,0.0014111772025328173,-0.015927353288828435,-0.004256303967208509,-0.017257078092001374,-0.012174350872204632,0.0027982046266907916,-0.008501845920764283,0.00986014480877287,0.021495970968315455
HKK26_RS00230,-0.019490247949571667,-0.003301373870946611,0.006433120286200156,-0.022007595733092106,0.008697309605343647,-0.0067167273254506235,0.002596583990279241,-0.00874006933104136,0.012033349117688259,-0.002035820317658638,-0.021022341126805823,0.0016485587463441267,0.00038330196796252747,-0.013659202612725786,-0.006182737405461963,0.025128341525020234,0.014657787672335403,-0.019930791512759546,-0.000579369772626359,-0.010358258608207924,-0.0073475508194794205,0.020823502763934246,0.0006689100037042074,0.01807688559615361,0.009785446068296757
HKK26_RS00235,-0.01462881550500097,-0.002573743321443956,0.0055427767069499735,-0.001562648300303176,0.002098526340667018,0.014239363786997937,0.005452621349504448,-0.042667207914722144,0.0013089017587079737,0.00883136916020941,0.00970806374060306,-0.002353142150558041,0.006232846227153603,-0.014049732116772492,-0.00835587640995414,0.025020282954127105,0.017295933581459807,-0.026532931277869133,0.08010377324398138,-0.008637192908909304,-0.012249450844069233,-0.012263061083261431,0.0029308799649030294,-0.018304653046593074,-0.014386135995922995
HKK26_RS00240,-0.025923732338598123,-0.016463377239474875,0.06941300230121612,0.01746037423055926,-0.01626148915115843,0.031196715778155654,-0.005249530748356485,-0.07482688971133394,-0.003653050324321362,0.02156639043970747,0.010365941425045011,0.021386122273325908,0.001212820282677004,-0.053451117919245714,-0.014323160500328128,0.005493182573381164,0.021681856873882643,0.02635181521260004,-0.0021719458508884567,-0.02633683129497916,-0.007314293793268279,-0.01919349521547596,-0.03574817149665344,-0.021057648831548644,0.03646829676189364
SYNPCC7942_RS00005,-0.002966924939051783,-0.017958858769092523,-0.0011180293129028985,-0.020247313633832885,-0.018528844665053012,0.003374320105606775,0.0035669480136602894,0.011843116856712682,-0.013265525126120588,-0.004896929206092991,0.009357265740488698,0.013223377950947478,-0.015445157063729146,0.012043291382992155,0.004435576550590082,0.007743175798531561,0.000284204047769718,-0.008761004589475868,-0.0021068550240424325,-0.00849624128797557,0.0016108851730345822,0.02712848834995135,-0.010073174489182402,-0.026525705255045676,-0.0031770259294886228
SYNPCC7942_RS00010,-0.018318570296041635,-0.009438017611263396,-0.00395907639244552,-0.006321982291013173,0.006565460601310995,-0.018453481122922343,0.010287743500034164,0.010402023074677767,0.006555315901554561,-0.023769413270737085,0.019646920939034293,0.007721030291878036,0.0013729612373381671,0.000634093772033311,-0.0020916909252027722,-0.008169160066575315,-0.012883746224104976,-0.013182459175713675,-0.007696413956266777,0.007524778156888302,0.0019913359808633696,-0.007868721416506142,0.00018588283246388673,-0.029636190607165935,-0.002363864279357732
SYNPCC7942_RS00015,-0.007630592503666749,0.00022884684770462557,0.003806270606938259,0.00398177200181783,-0.008110737155871994,-0.0041389417076011644,0.006621612404622191,0.0023955754209002093,-0.00368204502116192,0.02364924639628928,0.004836459002949089,-0.005147413438316205,0.021632881769692074,-0.00750986412447155,-0.011590953187265733,0.0004774531893759714,-0.007100064449040428,-0.006924652233435814,-0.009765888577750204,-0.010322736190621608,0.002813670964685081,0.013828082780455907,-0.0028554135452040115,-0.009796419934282602,-0.011348440515388839
SYNPCC7942_RS00020,-0.013480033152373535,0.001153867161157775,0.003683877963559352,0.002807616263058152,0.006191786785072725,-0.01320563696414401,-0.00030247208254431863,0.013321626160889118,0.023349027490812545,0.0016183684135432444,0.012918663056505473,-0.05039944248621817,0.008044616524444166,-0.022452683020330787,-0.003200940807296073,0.017107991649938523,-0.014770108004838793,-0.0031181273836596367,-0.013375229126584289,-0.0028988766735032305,-0.020885244365593532,0.009428505123646184,0.00878842469116685,0.0030106403357337192,-0.0017682084220980534
SYNPCC7942_RS00025,-0.010676179506512902,-0.010891461182333768,0.01578139206098289,0.030310442466505973,-4.550656487168405e-05,0.014538380545832098,-0.0068767492746609595,0.0274537069102019,-0.001233894348159898,-0.03514190340048637,0.0014296356353847167,0.03520017973727441,-0.012523036667832069,-0.026322153103169564,0.00824155054714815,0.003169278020742155,-0.003917266838276216,0.06645217888062445,0.004845002752359926,-0.009832454597367089,-0.02530132068718725,0.01916483130958651,0.012768809492705504,0.01648406995455262,-0.03178458972960483
SYNPCC7942_RS00030,-0.0006197793725466818,-0.028149762315261662,-0.0059802626719021425,0.004899003129896482,0.029679010567487098,0.001014674899428876,-0.0020417813844785786,0.02596219302477952,-0.020344775235731305,0.008773265471862968,-0.03353513046227101,0.012420500005225548,-0.00828414044919524,0.025526615093152908,0.0390425765729612,-0.008035607609558437,-0.013444369602756061,-0.007675584365210844,-0.027956647928528394,-0.008354041116081639,-0.011223412478238905,-0.03764206085758792,0.013993813805416346,0.016581195080347316,-0.0038577607183148395
