Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
SYNPCC7942_RS01560,-0.00878526230789865,0.014175143043854619,0.0020066274907038907,-0.0033467531008720608,0.0031966188867833725,-0.02221654674487317,0.016294636388078782,0.008253013466930676,-0.010863425424595499,-0.024975538204401862,-0.011972905108590287,-0.006874060876552825,-0.009752655093501737,0.012208202921908147,-0.00544745835319813,-0.04033590415444015,0.004139395462456126,0.022302269987517113,-0.00913027674642045,-0.016293146673563935,-0.004315251443169102,-0.01060200605057219,-0.013421787804993125,-0.030824165193805635,0.0016704928160437304,-0.009368402135033338,0.003375637356053984,0.021089949517907245,-0.009399524554372995,0.012893918131326915,0.009910759940161749,-5.886130039458402e-05,0.013610727174571227,0.0017557858521928369,0.008423547853942682,0.01880971522983252,-0.014004084222844137
SYNPCC7942_RS01565,-0.024924449323027023,0.0030779909669543114,0.00360890029459371,-0.01601048481012237,-0.004495994752250021,0.03465579916711437,-0.0010714562616324368,0.011330650885987018,0.024532485387191216,9.409712122732564e-05,0.03907919530179694,-0.011094095393530224,0.019365697171000635,-0.03450529100675322,-0.010673106381488788,-0.023870883677315484,0.010345318486071372,-0.001223481155606989,-0.015137207462145537,0.003359748203893527,-0.010179955194594288,-0.034587666222486796,-0.0033269573186072657,-0.008763928716922085,-0.008520103328010325,-0.011680589091922771,-0.005609438868967227,0.0065511496910878484,0.004817291158802197,0.021133772825898584,-0.000558095502065442,0.018924419314312962,-0.007788678531300736,0.03537919962881805,-0.016911073322588777,0.0015059845795781625,-0.015644755350254686
SYNPCC7942_RS01570,-0.01436505930644869,-0.01854074256085584,0.015659374419232833,0.004059152924866631,-0.009006172165626068,0.054242231962035835,0.005258025138233913,-0.0030578836481800313,0.008281805962915426,-0.009359974392941615,0.012877559166327818,-0.00041787468316599544,0.02153480277102539,-0.03396675658499846,-0.0036382713868536574,-0.011721935767649221,-0.0131464011215195,-0.006913699443170738,-0.008892287431659015,-0.005175109022574459,-0.011140180942887178,-0.03788515000425757,0.0020235214868119943,0.00526017925686202,-0.002191195792375931,-0.007109499098821502,-0.002010859969069115,-0.00017117570423146345,0.001974165290556493,0.0024996156104484138,-0.007388045887046244,-0.0031059586212817568,0.016161162565698623,0.012912495050708158,-0.0016972370880574462,-0.004578948570548157,0.006790408228331097
SYNPCC7942_RS01575,-0.01212866375579272,0.0009475688541804489,0.003113938009760144,0.0007523013893786335,-0.006381012007583648,0.07104452924694125,0.011915817916871787,0.003300523844555296,0.0116365863557699,-0.010168750284106503,-0.001532868108887634,-0.008658044547758927,0.019939848854985582,-0.025866058890858527,-0.0040069315068572186,0.006719846539654105,-0.0006114579626231174,-0.0025390643267501666,-0.002749569648466009,-0.006058032434814445,-0.013520025307531413,-0.0033096248771712217,0.004807002543712716,0.014420930524127205,-0.010040192596319792,-0.0036324811045831324,-0.003797165544809998,-0.0008871532749499033,0.0007424161837642639,0.009133876039921508,-0.008409096296549394,0.003554104413242151,0.012635112667001278,0.014245033612136242,-0.002397183983428469,-0.0036546970756011665,0.004957632108557811
SYNPCC7942_RS01580,-0.0061973865504290696,0.049299713522733206,-0.010729891252577055,0.006737632109298056,0.011596283158986875,0.014533579113048985,-0.018233016466337994,0.002954663937069958,-0.010534531710596422,-0.003165391649096019,0.017297645248152364,-0.010821022942262832,0.0007242470374943077,-0.013362267010033431,-0.0055249841019589475,0.0034171818416561103,0.007270308954038025,-0.017537729747778327,0.003458285689908047,0.005878689540247439,-0.0072231534798923155,-0.02280576573502922,-0.0017142377515246832,0.0006483900165422384,0.014964937740438373,0.001584912051973346,-0.002446861882702806,-0.00686165084803255,-5.349475112147674e-05,0.01251025741395486,0.001347520521446628,-0.011616756943536494,0.0030465852004586745,0.004415481797992437,0.031060714630239628,0.007646279909654515,-0.0024561269993243103
SYNPCC7942_RS01585,-0.00029192476270078734,-0.002542681232126397,-0.0019127173696714208,-0.0027372484181443003,0.004262166777305152,0.018251014688324078,-0.022950597651033914,-0.008343000883503919,0.011419246821278699,0.009473730506783809,0.002991125933771647,0.0029268872921728987,-0.003141231367741607,0.01803558885097636,-0.010048425033811578,-0.008575242855672294,-0.007753037201530164,-0.000614411531178649,0.026184020553176396,0.01670309361647733,0.00456434634125753,-0.014341596705798394,0.013890567419694869,-0.0013434198175842895,0.008422749281309858,0.0185309199824573,0.02268252247642559,-0.0030669540469068436,0.0187805077868605,-0.004947541228113802,-0.0017479898304378564,0.005749802026092291,0.021672783603654544,-0.01099909596728936,-0.0078071788814753264,0.018059776257023714,-0.01610310917321298
SYNPCC7942_RS01590,-0.029026022713735097,-0.008992370189650488,0.023434536959790572,-0.00018021428163838519,-0.021255456538233797,0.005355282170266884,0.005084563382970738,-0.004144421178781704,-0.01378485402963927,-0.028655150070491592,0.012911101767545976,0.0030066110693795726,-0.025569071671721316,0.0021972691961996134,-0.011543750265306485,-0.007335847574750527,0.014151407130673376,0.00037938402611735543,-0.012883114091878185,0.0015127068868841756,0.01482656732833637,0.01355246478417246,0.008351476262412007,-0.05052860061671655,0.01615755664130426,-0.003755783021327461,-0.030279600139723327,0.006149873005793191,0.14339193251853477,0.025459196509516415,-0.0206635430949358,0.01536147416206945,0.0014552515458059435,-0.012342609617533862,-0.02224357651422785,-0.011500440704558192,-0.007631802510544664
SYNPCC7942_RS01595,-0.019418438641444644,0.002686225348585425,0.0016832582396089652,-0.0031924276515503417,-0.0029774181068847657,-0.00778798747032394,-0.011551593649291435,-0.0016915454161843394,-0.00016159425251321613,-0.012103773188110505,0.00886933889912348,-0.00928193902109117,0.0036689357958594876,-0.0034637955809504904,0.020647579711473664,-0.014683587202039248,-0.01298630414988515,-0.000778027072955876,-0.015218582117363126,-0.014299200510518535,-0.007907811680126596,0.010010656375334586,0.007483824865486549,-0.02172715468143756,-0.003976833428529299,-0.010930261232626089,-0.002795077224063912,9.21570523632966e-05,-0.00017373097650496072,-0.005307855321325929,0.0019458402575064885,-0.0018590578178474854,-0.020792744134563175,-0.017682689783622738,-0.0018740631089777845,-0.00028045737697346505,0.0168155111027146
SYNPCC7942_RS01600,0.014680302254599068,-0.0007865663513282492,-0.0009707218851274652,-0.01053607285218835,0.011793830186463693,-0.004140848987738082,0.009192383140450726,-0.002386609737213968,-0.00037335485999822693,0.006322030679988125,0.008956338840545017,-0.014515627851347725,0.005522978340559595,-0.02559429537592525,-0.006452914402290902,-0.021594755981101704,-0.0005367715279148717,-0.009203242311640693,0.010178588115688005,-0.012361424538991068,-0.004088265298733612,-0.02273436391801926,0.014658255703677552,-0.013517507726311346,0.014609132093894063,-0.011013358841101025,-0.005089010467781105,-0.008684247803802768,-0.0007559356446034181,-0.0012098135616133358,-0.015415217615339778,0.007911980767854649,-0.0013087273936933318,0.00011208142169091294,-0.0008489960909025122,0.009157694131251672,-0.010661126797191518
SYNPCC7942_RS01605,0.008384939274624992,-0.005553213863326059,0.0070939816857670725,0.0076718642226917275,-0.00026408284825122865,0.01729054611566964,-0.0025783942983452885,-0.002155255319470958,-0.003517319159267658,-0.034644058947429446,-0.008360672014559187,-0.021210987675203144,-0.0028900431831470393,-0.01610986787347616,-0.0115770383264268,-0.005419379112282684,-0.008791193564916405,-0.012705272137818482,0.002601610562645992,0.0007630581749692064,0.003471294669686285,-0.018405479545219646,0.013296501269924236,-0.0075716448901633005,-0.005366646551971868,-0.0006963526689919044,0.0005737400977523011,0.0047421739106375295,-0.02319604306311198,0.020326872811293088,0.03418767411267184,0.023467375751670492,0.02345639180400059,0.009583928563919965,0.028507620717936475,0.012115376405421261,-0.005466493464058939
SYNPCC7942_RS01610,-0.024693985595974435,-0.018178229459429734,0.01564844894364093,0.01557385962393069,-0.007428029210254892,0.01046970065012104,-0.0032366762123428533,0.022982282045403857,0.016292953480115165,-0.05848577137966505,-0.012221340096487539,-0.023998930511513823,-0.023055881437333975,-0.024207710636318026,-0.006797599554258114,-0.009142163132280159,-0.0048866036294043765,-0.00018435347061972716,0.009540403536216168,0.005622307644389488,0.026917533603463727,-0.009977457419554588,-0.011039014905559918,0.026621117710851575,-0.017875754756882176,0.002557803940004767,-0.0046188135692540044,0.04471527598626117,-0.00803927685807656,0.02574388818750492,0.10322828262028894,0.012630339654073622,0.012173035867195509,0.015021027911177461,0.025339014943766464,0.0352838812080187,-0.017404794926658206
SYNPCC7942_RS01615,-0.012366188873636505,0.008535710000990938,-0.004101669724397228,0.00960780377075144,0.0028810423438376583,0.014482664884363504,0.01486730029825066,0.012383561644305706,-0.02053828479387795,-0.005626808077484276,-0.012436198295624147,0.0003845791523011825,-0.007426083501222782,0.015165766108998748,0.001173426115923963,0.01128995786002037,-0.0007761295186902777,-0.003862757687661248,-0.0012969493932385098,-0.002140898339425896,-0.016421005463452182,-0.004346290451772616,-0.003007570963410654,0.037661875694847864,0.022975436856863977,-0.0035672447711572047,-0.0011540006238965818,-0.0010125351882519429,-0.00486119220134943,-0.0020605650452419073,0.014831042691162987,-0.006813163608158378,-0.006384415617451909,-0.016974666183258588,-0.018360725358584986,-0.006005921510933458,0.023819890839930535
SYNPCC7942_RS01620,-0.02316682696138945,0.011624837974000268,0.015103055725131036,-0.004191054603030946,-0.011512505578823346,-0.0021883486626472813,0.008755337696216461,0.0038169873693762713,0.003307909852690565,-0.016239858502805328,0.001251102259349298,0.007216926965134533,0.09238116019181059,0.009091581111881212,-0.004563569845657715,0.006552803371629952,-0.013190565350588504,0.016436314112356992,-0.006110151478457953,-0.012302726726382591,0.007748446266199309,-0.014264250513795498,-0.005889890150775412,0.009679858202362562,0.03045536966685501,0.00258774422767539,-0.02119186878978845,-0.003463240593408941,-0.02084601602035902,-0.006390238732588326,-0.0001283182534814868,0.001776771046965264,-0.012116964027037531,0.029818894574928714,-0.008778707176878507,-0.00474053718248129,0.01147894671956796
SYNPCC7942_RS01625,-0.008601606419999637,-0.016347957239723123,0.00471210956799197,8.016985158987239e-05,0.010210485173198069,0.000363084184645207,-0.0014653029138116764,-0.0053001792461234475,-0.0030069105402555753,0.0003830737383551574,-0.03286282502774509,0.009106996940669854,0.021952389601030423,0.0027517158770819505,0.011366372401638182,0.016649337088121517,-0.01812230740198137,-0.0019197261112856622,0.009555366625632809,-0.012703692223467976,0.008969047655461368,-0.0016826020217091911,0.008226722331531548,0.006940550631521469,0.027798553310411214,-0.0037857383972543118,-0.005841751303208926,0.0027223128722314006,-0.016596876177648115,-0.005661889607684146,0.004201060529203421,-0.035767717584889974,-0.004301521570195038,0.007073042917922887,-0.002591262988512611,-0.011271464500838815,0.0072118006155834705
SYNPCC7942_RS01630,-0.005567821224971407,0.03688554472047385,0.003481918430470266,0.003958906450615186,0.0005005343034049702,-0.0005315498439753182,-0.010360694255633365,0.011675849255880106,-0.02120256242195679,0.01219525373767754,0.00043940343797788274,0.011580117334120645,-0.010726030251425855,0.0014942575290264654,8.949259576707032e-05,0.008981214260880305,0.004920453951526838,-0.007684181680240056,-0.0037040380580338683,-0.006814503708041204,-0.009469200263714013,-0.013966806388228115,0.004590138107615758,-0.00011360796956476644,-0.00250237730134129,0.03948208115333212,0.005148655637444603,0.0001711181704412236,-0.015238733202797257,0.00028456209659943947,-0.009331493829997994,-0.009646076635982425,-0.00860508682860064,-0.00653658596630059,-0.03665515124144925,0.006208998042271665,0.004656330903130798
SYNPCC7942_RS01635,0.0011963194610525002,0.00021089349194628745,0.015798427568389693,-0.00028522742591990155,0.007249862638294147,0.02264080017194373,0.0011242185677658575,-0.002305561694529586,0.002509058390845344,-0.023312959084100394,0.002054601561386359,0.0006152828092611495,-0.02510328862280939,-0.004056049266740225,0.02622678831640774,-0.001498812577708943,-0.013912746150963327,-0.012494763228187645,0.018068400613836307,0.0029462488172933288,0.002586080631650378,-0.03832966107895739,-0.016750933444474782,-0.011189351032865844,-0.011961107958425702,-0.0006517590081202519,0.009547258703286578,-0.010045192803120375,-0.005378340790266,0.030122551363199346,0.003288192465398771,0.0023154624200499084,-0.04770268282099941,0.039354167421340014,-0.028978396747354227,0.0005820151136886032,0.017796440086461085
SYNPCC7942_RS01640,-0.002043120695086036,0.04580557549469853,-0.011377354781148184,0.002342820620305257,0.0037976840466242053,0.004553261611570555,-0.004211449550240966,-0.006786920284093944,-0.004218374253587786,-0.003306767094477359,0.020429920187250455,0.004438840911640036,-0.016884998231743595,-0.015192940794039338,0.0007547957559341178,-0.006093723264137622,0.0032606539581654485,-0.007349150739557771,-0.00841193935826944,0.005571876607433768,0.007312598433587305,-0.008958490173281626,0.01033728729977857,-0.009461661434957252,-0.004060942873325312,-0.004971731654703984,0.005287474775337601,-0.005047564499124461,-0.006932201691928977,0.005250691194607624,-0.0177414287236276,-0.009217070146566544,-0.00042315898571485905,-0.006695291836806651,0.0015657165942670305,0.0034755470088885182,0.012139738813923983
SYNPCC7942_RS01645,-0.00358132218793553,0.12742650999365643,-0.028786201201626317,0.008192035364631844,0.0031951191884157675,0.02267376801210638,-0.009432352069927714,0.00942360174376651,-0.016983231456916246,-6.996845571720324e-05,0.0037361474315523433,-0.004700184505700586,-0.0008893485015915993,-0.012439782430736339,-0.00221060231805537,0.0003164542419369656,0.019767999240211765,0.00019482538317532164,-0.016856429964241845,0.016586381887842106,-0.004515794671639574,-0.0023363443384395513,0.012872731795035602,-0.0026643841807872737,0.013974983616012229,0.009890841564610507,-0.0015920542269938615,-0.0033856640866176857,-0.015129395171754278,0.008171481847237068,-0.018971903117724755,-0.024612349357579062,-0.009846711189494905,-0.015761475790115394,0.021449630735556384,-0.002089781336851984,0.0021457269750319143
SYNPCC7942_RS01650,0.0015395857976811176,0.01640927451669008,-0.0021514412581098664,0.009274919163124312,0.007989961871846078,0.053763496782451244,0.01923956006233624,0.004689407653524502,-0.008864403776252474,-0.009878233490883175,-0.014170032341653278,0.001628158974728128,0.005452977185996514,0.0036256552690691183,-0.008530077122561975,0.0018658545791004747,0.00344983005325714,-0.004317761474570873,-0.019131385268096667,0.013537639805240847,-0.008619612060898098,-0.019992484055927278,0.000706617638432997,0.03639710346540507,-0.006743279808120452,0.003963383734192781,3.841664519630856e-05,-0.004392320511088815,-0.012871601532989498,-0.0010563536186983331,0.005488089584149801,-0.0012095064020195682,0.008392317487270035,-0.010701817937990243,-0.0030627037949649528,-0.0029558728838934368,0.011229460912586876
SYNPCC7942_RS01655,0.013493879804764635,-0.010763914828567983,0.1333526768039265,0.019106873411674708,-0.006563642516924887,0.012699348276104905,-0.011247874552009622,0.003276938395731014,-0.00030798293382034727,0.001418889391998552,-0.00945675619154895,-0.002458920284040285,0.014249807774914495,-0.004563540557251097,-0.008136567393508605,-0.010732580993159544,0.003990797200707074,0.0003638544260594283,-0.027766675538775463,-0.010016701380613682,-0.0031343419145794926,-0.0031264815118245194,-0.005001436462061226,0.0016739857511052258,-0.02047434049520786,0.006297683462098199,0.015220345453419352,-0.006467765623568528,0.020974639408678462,-0.009546639908093521,-0.003992000090132691,-0.008275460371471286,-0.02056745744987659,-0.004328954624935713,0.009807896786664607,0.00020236917176631072,-0.0019889446263505377
SYNPCC7942_RS01660,0.011114599471612476,-0.00783083341094597,0.1256703782095176,0.00907991201662728,0.00811548737202933,0.009012994344812696,-0.00562397892918317,0.0009838305114598976,0.0008445214046297407,0.005320050773289876,-0.01368902284428958,-0.0056232718451119205,0.006834502321760011,0.002687310039799969,-0.0067075418841134335,0.004516191753305207,0.009495993991033654,0.005494608375347908,-0.0206369423931882,-0.0039773314113765,-0.002971843282394735,-0.0034510548580252796,0.002950066943996927,0.005935841682230712,-0.012914845895737805,0.009268408928127015,0.005447741172500084,-0.007390014721410375,0.010172844901665569,-0.0070899524452842505,-0.0033800535095564075,-0.008186027206889443,-0.016271281912492955,0.01398162163905628,0.008253034407515047,-0.005484756519698475,0.004945193593600047
SYNPCC7942_RS01665,0.02261903691449467,-0.002571329642165086,0.1165338543364903,-0.00041974671580860795,-0.0027079664187006076,0.002252593933696383,-0.0004768486073623792,0.003535598259258159,0.005212225987045532,0.011055430042544542,-0.012671052261932284,-0.0018248852393852027,-0.0020653498895521604,0.001402655986546327,-0.0038963769039209186,0.010348669725415496,0.0011641983763059597,-0.0012059097060700748,-0.018801662379067774,0.0021620020337897615,-0.0021441326142635094,0.0015467234997545514,0.001706649234876733,0.01250986121146824,-0.023528700092029453,0.006896899983109519,-0.0034933362079870556,-0.0037249330568668343,0.01626104628058911,-0.0028936477156941954,-0.004624475665948255,-0.005704683767603462,-0.01757221308741275,0.010938940872382704,-0.006943662728945478,-0.0035333946202235397,0.004297376227245653
SYNPCC7942_RS01670,0.006125999857551202,-0.009380558317550355,0.09379585033206222,-0.007549220483552281,-0.006869609746014932,0.0022517412502690297,0.004504608537516605,0.010844288258580083,0.006835984156903099,0.013299876238979906,-0.014426447746145443,-0.002840417485427108,-0.006630631056022031,0.008253089520389856,0.006742497292408171,0.0004466235470433018,-0.004742759573615338,0.008985588230147426,-0.013242674106990397,-0.015228904337746142,0.003246262128517774,-0.002631507294282717,-0.005511248850277785,0.002604531189252211,-0.0015917248014897505,0.003726065114926595,0.0074903144825706714,-0.0028128503716744802,0.002479675909054235,-0.004736879739226482,-0.004375557819970634,-0.010998877211036269,-0.017850410103293888,-0.0052082088638624275,0.007815132413184659,-0.0013172365356729201,-0.0022706354371799502
SYNPCC7942_RS01675,0.014815180066377602,-0.001671309133585031,0.042145074389443433,-0.05999458372210097,-0.0011849729230858077,0.007989763291585926,-0.019870270614227584,-0.010976433029926983,-0.001896542608916033,0.021015774447193714,0.01725049854188662,0.0059518713378783105,-0.029100652758336665,0.012898421864478602,0.0002633845561155002,0.002840752539879782,0.0018638385065451733,0.007932478049023346,-0.013372692674438282,-0.011047923574110998,0.007665412662800159,0.004397990740764043,0.008774652665359359,0.018912469621977932,0.008071745938106447,-0.009216686039970903,0.006254882115379151,-0.0010636358525276794,-0.003039036913139849,-0.01641061339217808,0.008225162751173711,-0.002110104981510812,-0.032738004650064136,-0.0011525113318012006,-0.013052006103399997,0.012594129531138793,0.020378230979929628
SYNPCC7942_RS01680,0.034151077801312046,-0.010702200639811612,0.022778742425106732,-0.005851251771134779,0.0017134086222882184,0.009835162300165467,-0.002637929618629028,0.008904886659859801,-0.012855337988379574,-0.003594774622192169,0.01286149482947996,-0.012965326152612136,0.003750789231003009,-0.01982167094829571,-0.002424294929905709,0.045390642743487815,0.025607518275235597,-0.008768350323099373,0.02195057977187106,-0.0032196288472272007,0.0015863340104561485,0.021305447686728,0.011620847619909933,-0.008399590080262155,-0.008954220235919247,-0.005985437440765386,-0.006029711841810293,-0.01332136514217428,0.00017555609698537042,0.002299099420918631,-0.010046101724731969,-0.001843597954257609,-0.0017352333313163744,-0.0005380902123132622,-0.021523703125498478,-0.0034810527432107925,-0.006411531661545833
SYNPCC7942_RS01685,0.028007614140791143,-0.004156258761455762,0.031876231509228165,-0.0005324505575507149,0.005714902713151501,0.010171544034431936,-0.01536270996875233,0.011398767005979069,-0.009559598331440555,-0.00039092376340701674,0.004840588482815059,-0.011916634023115436,0.01803148836176234,-0.006399215933163096,-0.00584774076164315,0.025938275358621143,0.028825728316109106,-0.01400171921695225,0.015461713940889646,-0.006173311485464969,0.001695721958642247,0.015902421051802375,0.009483339754638007,-0.013421191626756606,-0.014975191052500718,0.0005381950555367646,0.003338363116994817,-0.011952275427503574,-0.012150092925500604,0.005120510110024254,-0.009324055253036978,0.008497478344289208,-0.0017073844607977417,0.0026521974520307312,-0.020094142127596238,-0.006022508609350827,0.0014419448168259319
SYNPCC7942_RS01690,0.031847078556425316,-0.0005742523257075216,0.029386350024135827,-0.01685795930619411,0.00022641841412564506,0.01120884591967317,-0.013254373937416693,0.01046512172341739,-0.00678561956448825,0.0021366140864654136,-0.007491372521710881,-0.009325112538176637,0.014754653018218614,-0.009626390547290857,-0.0064011500667859,0.021589787002806865,0.03870399416057001,-0.01779190496039682,0.007990148178606755,-0.007599670824523004,0.0048363665053834885,0.026998962513885193,0.009217423152285867,-0.007268047712085741,-0.004274994876354015,0.011309659961422294,0.007597417555971222,-0.007034764555819523,-0.011956093369631146,-0.0009408214253321987,-0.006337741951092707,0.0014939418932410355,0.003473720405299644,-0.0039155072534517955,-0.019851465989872114,-0.019561299801396932,-0.008533065507373106
SYNPCC7942_RS01695,0.0172356258820154,0.006540576152394686,0.019862082698099,-0.01020935635864245,-0.000940156647449343,-0.0012314834668737118,-0.011578084963315109,0.03219266286990898,-0.0029098448392969544,-0.0028374832360067454,0.0006606881585137861,-0.010319844420443132,0.003247648682423529,-0.004590577481666784,6.029569118060082e-06,-0.0025129015328854377,0.026420078823365348,-0.001016804521049866,0.00721738392939055,-0.011269818927966618,-0.007952580601604703,0.038014611768692357,0.009852803103312607,0.004847434158160668,-0.02805728165392815,-0.003558163011938303,-0.0027747456426188695,-0.010664844445293819,0.0054693455296451,0.005276238599202666,-0.005365353219851243,0.008513370666325355,-0.004805277035655758,-0.008325697009672317,-0.014885897594231477,-0.0002933408494403497,0.0031588990509122776
SYNPCC7942_RS01700,0.027738565686385483,0.016162108277914318,0.020855735661375517,-0.016655517323500964,0.004556509546441392,-0.0037175525678077603,-0.009121593199678818,0.02842003767958754,-0.01175071420658872,-0.0012832432550871225,-0.0011145717639532001,-0.00562876386576569,0.013227997265932663,-0.008286747911433821,-0.010627581203675048,-0.0021535570052285398,0.026693823914720204,-0.00043515675372985416,0.009785231152752144,-0.00833549835453741,-0.012654681967698254,0.01701655741621637,0.007423068764245571,-0.0017984302800708582,-0.01659670788782207,-0.012774223967048274,-0.004001723094530752,-0.013472824282169305,0.01590369947694823,-0.0082304573442162,-0.0021393497652598403,0.019233058774874676,-0.010689675648113567,-0.014049871727314998,-0.014017598613606201,9.391270129523646e-05,0.002047415398512368
SYNPCC7942_RS01705,0.030593038457830554,0.008727312375966039,0.02100343585478552,-0.024427051738378412,-0.0009990577209546747,-0.011490594786263152,-0.010611557933546695,0.030008522353405422,-0.013187725886378508,-0.004845828713801808,0.003161374316759349,-0.005258234913944685,0.005229043571622267,-0.01034065417223842,-0.0032257685796138443,0.007761381318358871,0.02428910486488967,-0.008147390684187588,-0.002013377666398613,-0.010025330127862546,-0.006487963563221757,0.0014479441654965623,0.005729231456088271,-0.00740664310309626,-0.01206693701523831,-0.005257816678567109,0.003588654197705384,-0.01240725768063395,0.008978300346476108,-0.01208456848673793,-3.1888606445311697e-05,0.019624490989343654,-0.01752471992017236,-0.004074552638362416,-0.015731572610360442,-0.0008848678794940769,0.003129904310710366
SYNPCC7942_RS01710,0.024415796815439466,0.03467373103957825,0.02902202578795586,-0.019147226170946444,0.005035113785931683,-0.010316082755114525,-0.016399322317112157,0.013607992033923497,-0.012628003002008312,0.011595441871477968,-0.0018009838963492807,0.0068479078638306835,0.014364336713641648,-0.00835664498973714,-0.0003232664580904876,0.010746001164951557,0.026694575861565144,-0.013507561464630374,0.004890740998342325,-0.004287930721110883,-0.018601409289446723,-0.0006460462873803151,-0.000432389659760944,0.0004643539759722814,-0.013004154706667735,-0.0061948845603176875,0.006871933746634695,-0.00643699903370271,0.0017945267056834488,0.007882201806874595,-0.0021379706600397523,0.014349376064357025,-0.007104868439762508,-0.007523281567926969,-0.009238688445748945,-0.003428113308596622,0.0007206020436520244
SYNPCC7942_RS01715,0.023397763861910656,0.01502520534732769,0.03936135375292161,-0.01466797952135271,0.0011957977472302219,0.0022768174024336346,-0.01350007279707748,0.008484875337149516,-0.018558033498767338,-0.006409765996710501,0.007350213031604277,0.005338408177032359,0.004772887491929123,-0.012396049373921686,-0.003528350867261319,0.013550143661127053,0.02499806262489203,-0.024788622198129585,0.012552741931545588,0.0014873795818672,-0.013218770950659549,-0.0012274490205180756,-0.004923530694696223,-0.0018844755755672389,-0.011608084019293327,-0.009634791568128916,0.00039220574379821217,-0.007566527441916605,0.0010592594806735967,-0.0059713257631500176,0.004618072140138008,0.03424506660591128,-0.004081551749179374,-0.004876223131394567,-0.014954005018715957,-0.0025832895290961704,0.0021887927656348595
SYNPCC7942_RS01720,0.024012341970458605,0.03785867520011116,0.005376104396143231,-0.002123833541945545,0.005694907033822345,-0.020789646566651193,0.0015204520020786262,0.0009276091828168004,-0.0013015560597298174,-0.004371238840363276,0.0004378496159361234,0.0021349788670414894,2.0341997464138e-05,0.011868457627985702,-0.008250840971480026,-0.018883632691431645,0.004782815867045117,-0.003125704048547418,0.004657610993198729,-0.00022194439175666328,-0.0004805214256154696,-0.0015058775014982857,0.005837381844679523,-0.009802105350984566,-0.01774610571247936,-0.001299347210606233,-0.0035538124492776766,-0.009818715513135,-0.0015132676435017102,-0.0005009360625877359,0.005256750590556906,0.00834259396330231,0.004309812127020264,0.010907404449579328,-0.019456759062034912,-0.016380059638648654,0.027637043833401032
SYNPCC7942_RS01725,0.017796833657625192,0.01980972723095941,-0.006421577869199612,0.006942575612775369,-0.006673721780467842,-0.005014571187849276,-0.004695460162371653,0.006744282205286271,-0.021177805987578912,0.006930664969015885,-0.013916691200586185,-0.0019387237851224072,-0.013877956617098248,0.004060572185867755,-0.007788366145219114,-0.027718277934355016,0.007941975301179644,0.0020326642439971398,-0.004009315944705525,0.003167534763946745,0.009228565777696346,-0.008682931213858672,0.013860261198915102,0.006573558026451821,2.4075617722852273e-05,-0.004953121484255606,-0.0015287861038848216,-0.011957026498555295,0.006726428633573761,0.008983336474440462,0.0006149228732571247,0.010030876422008075,-0.014309287335146751,0.018406955886138245,-0.0050355690815143605,-0.012514531826977352,0.0035435057765237045
SYNPCC7942_RS01730,0.0013764645583060344,0.025435295490528014,-0.015314032742315409,-0.00125957314621517,-0.007913551966635997,-0.011194507776571539,0.007725789200035734,-0.004179881661236879,-0.00934115365805962,-0.0013452817256206985,-0.0055587920661357045,0.005470759585896219,-0.003002566929792785,-0.0064590997586286445,-0.01719513878316083,-0.020685587354357392,0.0038701948478825714,0.01217350310485019,0.0026699227058566517,-0.005250484878366902,0.0029418090555637048,-0.009658513512355969,-0.025692553611719224,-0.0011646439165222137,-0.014747628081615784,0.005630168944967779,0.012450976971214188,-0.02064827643051605,0.010581404948833832,-0.01301597016606394,-0.00976588460140166,-0.001963820817048115,-0.016810015900977773,0.008294900252915934,0.008725167505657428,-0.010475202359128473,0.02729170866846787
SYNPCC7942_RS01735,0.005637691405126216,0.012782160041857012,-0.00451858520367654,-0.0017728617760465024,-0.005163026492597121,-0.009659824442851416,-0.0013244022031574819,-0.020702150186965168,0.003952275653702965,0.012896329737047104,-0.015938805542303536,0.0017347280059659298,-0.00664355659935543,0.0026038680181363154,-0.00857872825243831,-0.006546823913462746,0.0009149914820039506,0.014181274109700739,0.0153691212404753,0.006499461790183172,0.0018957461020229823,-0.02336517489695853,-0.004572309130489561,0.0007729665697501743,0.012492979036496626,-0.008949959277547125,0.022918859793099128,-0.003379472788573977,-0.007039764249472782,-0.00913694883383389,-0.0036544411962634114,-0.008607007847898945,0.013590704197474915,0.012925425737204744,0.023620087279621883,-0.00870815542264429,-0.004726417457115135
SYNPCC7942_RS01740,0.016931251037736735,-0.01281705937437621,-0.015968303035536525,-0.0014678751200673911,-0.006761256627145796,-0.009391717107823412,0.013019912734241532,-0.0034611459720558942,0.0068993967175871185,-0.016800492419256984,-0.004075675155559316,-0.0013424919395077905,0.020320156518522422,-0.012992210032215736,-0.002938206564498177,-0.0027222841258622587,0.0007731401854015955,0.0102313278096826,0.0036527078240915834,0.010669293590306725,0.0006563082590935654,-0.003912722391434361,-0.015975268267303153,0.010631127125588006,-0.008456366628242156,-0.0015398406118373024,-0.01771345858533226,-0.009204026078465231,0.010067624196762765,-0.019827040480290443,-0.0070132629458825235,-0.007543360426801479,0.01266006358827674,0.016341670181225686,0.00472417271505682,-0.0008490796550786362,0.009770212991948201
