Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
HKK26_RS00055,-0.0022816267824363103,0.015411669895384948,0.03910670976443044,0.030164260419776913,-0.001662396112146618,0.023608124162575225,-0.022444180353850027,0.01069462822876442,0.008064754716933053,0.007285658443568394,-0.00015196665647426288,-0.013423638938149423,-0.011677043594651543,0.017941793056652156,-0.004967987544158366,0.007424803405080209,-0.0140213268388822,-0.011098578699997053,0.014302183872126,-0.01870110010008886,0.02360224416492908,0.0107361323420628,-0.003358348839857669,-0.016934863699169203,0.0019490174263525686,-0.012884751529496544,0.04394061099257073,0.012637657234524364,-0.022782098770894748
HKK26_RS00060,0.01722078174012484,0.0066468007563591,-0.030139559518550435,0.013170241133859117,-0.018617038209175592,0.017039214322810598,-0.01887221914914136,-0.005037370600829329,0.03500248786105868,0.008122019971669612,0.0007761378973321392,-0.003556728076119736,-0.046429658888545694,-0.012885684278686265,-0.0018666883606852478,-0.012201239122447076,-0.03280158206512886,-0.012634529267082866,-0.0021114885604448415,0.013153495148678742,0.00813478261521668,-0.0064737426099019625,-0.007475871349567161,0.0036014222057788323,0.009266454608856363,-0.013487762864133581,-0.00013634330958480783,-0.035360898839983335,0.0019977789364611174
HKK26_RS00065,0.018475125484620145,0.0035557936431150554,-0.011752279794025527,-0.017937222706017806,-0.03589098239617766,-0.026053145928588463,-0.03408502777931994,0.015562434506004464,0.00044809026714099644,0.013626335728963605,0.035504855415716755,-0.0017520677855607217,-0.11511348404906935,-0.06887663386707177,0.033724677896303984,-0.04671134748389107,-0.011468352942475937,-0.02213333295386816,-0.008295376714033178,0.06959463691714597,0.05658077856431995,-0.027085742940641384,-0.024934278524842753,0.04023324206991024,-0.02354344832727879,-0.009400956372502269,0.0404989521576567,0.032633436066215035,-0.11883627431146876
HKK26_RS00070,0.0005796594257191339,-0.024828862419605215,0.012337601051529373,0.0013288582041676305,-0.003924820071771098,-0.012048999912107106,-0.022551233460428546,0.014814571256026289,-0.01607518259896062,0.021956261651915405,0.0019300423189834038,-0.008002971557501785,-0.07597988154394857,0.014819619994134224,0.010238270452737036,-0.04616908771336997,-0.013084202489889417,-0.008190658104005166,0.015006870885653289,0.050863540442296934,0.04389451733666479,-0.020725719139121627,-0.020441792028024465,0.010290136312059467,0.0015181684058250767,0.002128899411594143,0.040959887002242366,0.020556086981284253,-0.07716420548320024
HKK26_RS00075,0.029429321880769632,-0.025139224847201665,-0.0033383519897630214,-0.012894163522408256,-0.013133664479382383,0.003082130869064038,-0.03443715149082894,0.009952399838742352,0.0063288909937524625,0.005728941942136379,-0.004286952073082166,-0.0033176713184865365,-0.06401233878427308,-0.03771689428798782,0.01234757304198906,-0.026488064826194327,-0.021960496605671277,-0.010795558814825088,0.02633378134840144,0.05685195024946117,0.0273110146731705,-0.026544586703078698,-0.021634682357657628,0.018928997670360877,-0.01787925677875074,0.0018626774555266482,0.03469329669765912,0.014042871630583102,-0.08679849200837407
HKK26_RS00080,-0.002245953259432676,-0.008646095360054699,-0.0037924213763874787,0.009764810277305523,0.0035492230256884494,-0.0034762951447494007,0.007542008387916328,-0.010045139238561353,0.01038654671866716,-0.01187089230607351,0.047419059121277106,-0.013944860906275227,-0.0338374167455684,0.020453329607891934,0.011889485742669187,0.01714420119974258,0.007891670282988168,-0.0020851330715387405,0.024824256896123453,0.03250184402944706,0.025977234322335382,-0.010270470049720195,-0.01833383421815607,-0.008589710225355282,-0.004458965120614201,-0.010563303073096147,-0.008574947716556204,0.04442773431442673,0.008551261510640788
HKK26_RS00085,-0.027172532926360904,-0.0008414052798045758,-0.004064190190348335,0.035695014290666405,-0.029381936284889738,0.0028115241622286226,0.041430164283344784,-0.02170765132535131,0.0022785390593386503,-0.06084606464887677,0.01838805784105955,0.01176247329008476,0.023389561709540874,-0.023074024451299115,0.04247384577697665,-0.024112064303352325,0.024826802669585955,-0.0006425721415280885,0.014985655469708222,-0.006189957597263357,0.016939712830542675,-0.030896230942296498,0.01433482342742178,-0.03597611810215277,0.017163677198921198,-0.0332538580014436,0.015216322942586236,0.02759640767454087,-0.05560567682728257
HKK26_RS00090,-0.008710808458768184,0.008410014018319475,-0.004040447414122783,0.017666049590533375,0.027875202860424542,0.018264967375191104,-0.014498481054611916,0.00670712706681277,0.006144990772195035,-0.026500983701013187,0.0022495000193489506,-0.024926930097983142,-0.022582467662565584,-0.007032720501566447,0.007246282748116673,0.0002997439115613381,-0.013947150524773879,-0.007458296697094917,0.0103387229897715,0.025167499926181627,0.018965759568376987,-0.01750514582129521,0.0006850201179628725,-0.00907646014408197,0.014637336786948436,0.009434519959092048,0.008275585350935297,-0.014367496988561202,0.000915604298143517
HKK26_RS00095,0.0022759264143799303,0.01738392271306676,-0.007033099677031609,0.010725671986973115,0.027545682124310966,0.015308041635861353,-0.021273276194310794,0.010792403304859852,0.006680674144242917,-0.0034370736837685207,0.02143046730329737,-0.02470737765451566,-0.01482202221016464,-0.029905588653814777,-0.003538319362363517,-0.0077152297312671324,0.009811763063583678,-0.009505567462322083,-0.0012327005625051362,0.026909732102925403,-0.0030881970069224418,-0.02527505293783432,-0.014827245593620898,-0.008017951502673842,0.0031359335946080304,0.008535291744978107,-0.002624774141873339,-0.02931976561827754,-3.0377733534060784e-05
HKK26_RS00100,0.0001649431021666474,0.006265404886537009,-0.021618316150460413,0.0162302728155263,0.03367661246746522,0.013105413137317461,-0.022490533372365052,0.013685295570052524,0.009251102872723054,0.012336532081915466,0.02849602568923867,-0.01950881638821868,-0.005093365529845184,-0.018265631212525998,0.01601589112310285,0.006430851233067363,0.01657390790938812,-0.01179312686878188,-0.018110461089634405,0.015248751972330268,0.009362388833977005,-0.006297332453174339,0.004069164149167743,0.0017601515993620554,0.01156093916099117,0.004112623416565655,-0.004278932161662466,0.021746832073570702,0.009648800615311252
HKK26_RS00105,0.004661098703678028,0.0031918250145656826,0.010545683832363612,0.0021090988067548823,0.017818668018623845,0.03611551675990302,-0.007933730516145203,0.009183688240690912,-0.013788238875073048,0.012185427448936569,0.018258368618037344,-0.014359081024184164,0.0008886144712816303,-0.01338653483230719,0.007148998759168466,-0.019302483275924143,-0.00939288399993659,-0.00992716135073381,0.006067671069047084,0.01606920274491877,-0.009231077630237387,-0.0073593047912954524,-0.004262854765190362,-0.009818605204053352,0.007856558757464467,-0.0011775381685224515,-0.0033702718941039348,0.011542339900490582,-0.010932411610874807
HKK26_RS00110,0.010682526411621538,0.012171316380879357,-0.008178501738169653,0.03877863987465041,-0.0035715119388390246,0.008709361953750487,-0.006897985929510979,0.0132940833281251,-0.011772308044952148,-0.009928125391589018,0.023056831941480158,-0.01710316106522812,-0.023897537604904998,-0.018094040868836873,-0.005580764712403988,0.004787395790345336,-0.0009035675731284317,-0.019248039388945155,-0.027827581375290948,-0.004157041184285422,0.008519800921934922,0.013539638626027369,-0.003803190664648532,-0.00847695870500437,0.006133772942125631,0.00499261289553908,-0.009632240802929033,-0.008470099049357874,-0.016738078860397583
HKK26_RS00115,0.0018364887419612826,0.009514451576653165,0.010961730590813994,0.03051822911855088,-0.014553286192649709,0.0028124734340215507,-0.002199924753871199,-0.0001842145171854708,-0.016604869035594372,-0.04292296964784875,0.03352604945321405,-0.010619990465667894,-0.02644486070952311,-0.010243373753173142,0.0037992966551353554,-0.0001232121604791005,-0.007631461701281427,-0.03140471131456391,-0.0242777228705385,-0.015503441777904282,0.008841872191146622,0.026172577797602556,0.017783601114632945,-0.007154713089602627,-0.01960808967117232,-0.012398107752373396,-0.0050547151685466545,-0.004782208807051482,-0.01106897811981913
HKK26_RS00120,0.017452671979860102,-0.002063059443545141,0.026822284303897624,0.003970589877577304,-0.0019772292883402614,0.0036235671609727575,-0.004769409168537309,-0.010880350340759959,0.0034901574498140825,0.05287722606498096,0.020792745088178733,-0.006733788614592661,-0.026467044633162802,-0.012280365707189907,0.013979139972560289,-0.02709196673073959,-0.015358661093832904,-0.02712664940061365,0.00812599728964317,0.022893395954228707,0.010380417466569852,0.015516328893586366,-0.009684065457973939,-0.01998813800236999,0.01438206851006814,-0.009593425455591012,0.0017073064959089983,-0.020643346872074624,-0.020778686956424066
HKK26_RS00125,-0.002493529600014307,-0.02425137155388132,-0.0005453401562427095,0.011593009599342473,0.0011605248815424328,0.013241991853863953,0.006443089147956443,-0.03051672730291802,0.02412690015233679,0.0423708953504382,0.0060378125965218216,0.010797098499079297,-0.011435905949615308,0.021525296395581414,0.01972253009661762,-0.08472675485484851,0.015934619463972212,-0.02345720654584604,0.00907069162897117,0.027825617269051292,0.025018647826597348,0.021784360316621062,-0.02389905655782349,-0.05004690860493303,0.003500543397279558,-0.0018393423340684724,0.052952005376647085,0.016778934891029752,-0.017507864392658064
HKK26_RS00130,-0.01061473958723226,-0.007036673445163217,-0.028312530300433583,0.015053787167426868,0.03248465506382947,0.064340005476845,0.0022069850083865556,-0.005176829470206517,0.015536905146676898,-0.010036016170772544,-0.013594885624607247,-0.007808486207842881,0.004696586436195238,-0.02467252567805454,-0.00677307532529478,-0.1010060936343671,0.021100680055194533,-0.018154453548883145,-0.013472635011044544,0.0060738440933069,-0.019051756314549317,0.040578961346639214,0.06250719478284425,-0.018282709931074507,0.006802072718829281,0.027025465885623292,-0.02122415181982161,-0.09648852751154832,-0.01516471522296662
HKK26_RS00135,-0.0034526927363382064,-0.034567272189126225,-0.015861722236417197,0.0051396946642562145,-0.0042987823151986295,0.01593355442483315,-0.013434223034126147,-0.0052545328211247525,0.005502189935249366,0.002168706365128737,0.007389088515153199,-0.014097825173640666,-0.026710812159641203,-0.012388270728784043,-0.001554203197665275,0.004559835684539443,0.005099414330561304,0.00438174841659035,0.01328868974131614,0.010632163615160267,0.013328196112695454,-0.0032759822993063833,-0.017744569112226508,-0.012157893421913615,-0.008904798334140355,0.0011732669088115786,-0.0028129290366950767,-0.025784305683059776,-0.010090845292024135
HKK26_RS00140,0.01836438315942309,-0.052183560977362244,0.05275794628840311,0.003012227305527308,-0.010934795197218255,0.0221431614341983,-0.004864864331148616,-0.003837322236659152,0.030938140102905343,-0.021584869199170423,0.020349300616030255,-0.013771286257869735,-0.020815040766229843,0.0194164244363817,0.024753902729492155,0.016483840786913184,0.009869860654584579,-0.006530296067887979,-0.000950445869228561,-0.010294902282474521,0.009191595546032381,0.003760738676375845,-0.004894949848866805,-0.035064919005640634,-0.03241154761701484,-0.01090536060925566,-0.05274344933424381,-0.04345719481077194,-0.057857170295144825
HKK26_RS00145,0.025766577580885713,-0.03612933858606299,-0.009572046191189605,0.0008172738076882828,-0.008955698176479938,0.025765904378453375,-0.005647911694566788,-0.007583046279109534,-0.006111990268879334,0.003098624261105761,-0.010181849555725788,-0.0020481915900185037,-0.038750077209548046,0.00811572231888751,-0.008506550506958492,-0.012410089021297801,0.01913443615358001,0.015752347301437604,0.011023144982805903,-0.0006144245670468453,0.0060625444544512306,-0.009305668929461287,-0.012380690110134117,-0.03064588117051281,-0.038938018474714384,-0.0018141326116269528,0.013215263014172866,-0.02916640608626476,-0.009639047591229584
HKK26_RS00150,0.028867006181027808,-0.030218101962356917,0.022328523604866722,0.011635997208410527,0.02642596467864301,0.014666001496598467,-0.006690329289269563,-0.014504823821774997,0.03217423520675438,-0.004674309587119495,-0.003709582846201029,-0.00815740347269283,-0.002406233712719842,-0.004781353938611174,0.007209795963676361,-0.025592391187385176,0.006011226048359452,0.003743823103007839,0.01244317206155355,-0.000903193707306183,0.015236083330625864,-0.0029366116970917255,-0.0005883137934442177,-0.02080498212177826,-0.03475607821314364,0.013445981417537032,0.011436021039865418,-0.020023804314660783,-0.046257969151237
HKK26_RS00155,0.03659796872737628,-0.0006468240986196086,0.0046477348815105015,0.0022600129840031876,-0.0010391370209397322,0.017683375160485043,0.022249911429509543,-0.020079470082257477,0.0589575005848893,0.010107777183604203,0.029770250938028767,0.009099143602147319,-0.013410918811300687,0.004286621493222891,0.008573662870876441,0.0015394305784600332,0.001241591828296293,-0.02242830668637546,-0.025658296765034245,0.009371100782075726,0.015342947968902334,0.01045545141278884,0.005397348455437056,-0.028881631620892564,-0.016742596808228132,-0.005860461331996786,-0.01079869550936741,-0.09094347233869729,0.016549576906773448
HKK26_RS00160,0.011649050677269021,-0.016208636816584517,-0.00523958329269521,0.06297578324073257,-0.0014890418363770507,0.023073274084491606,-0.029113861709125582,-0.023998645053544685,0.009338221714418412,0.007210455397162052,0.03766391992391054,-0.024851773652902823,-0.0005187996599040481,0.024324732414566022,-0.013924352406090695,0.010288639950229888,0.01900649478010973,-0.005111122886280236,0.1159990302354701,0.015049283146025827,-0.0020882543124128776,-0.007847470316566019,0.005174040862721851,-0.006667122187204591,-0.01003845507082691,0.020819500127752577,0.01696250248923715,-0.02521485888758781,-0.01514532794443559
HKK26_RS00165,0.008018154083599486,-0.05128306866087592,-0.012180736637184638,0.004076691379145774,0.02394544933935669,0.018525481482411437,-0.07423974476667537,0.016623257234193854,0.005486729246381287,-0.011206596552150075,0.012223194932348719,-0.032977492271995874,-0.04003203376392717,-0.002758454511366915,0.0122092671307448,0.04050427391806208,0.0011395252919952842,0.001901708026012433,0.03585965121324467,-0.007050933156085789,-0.013747292628462606,-0.030882127342925777,-0.008759313333660453,0.009966538501571157,-0.0041123274082244515,0.008078595449736468,0.002840937667742603,-0.03100920232937925,0.03430809184227005
HKK26_RS00170,0.012060509157857504,-0.006216180431621211,-0.051575908429551134,0.08803112680569043,0.019326575909112933,0.0160367364971406,-0.04144295925009375,0.006263117909221798,-0.010423040556940173,0.010340937180782588,-0.011049686703908386,-0.013699559857287684,-0.012198608263056228,0.03239974890756203,0.015114488926122027,-0.05098099719354797,-0.010809086233392209,-0.018358013515762328,-0.020175627134264993,-0.003731960276048116,0.002798929713332497,-0.014635900964128526,-0.03056557638387967,-0.015523414100143976,0.01480908494272358,0.017285590368969702,0.019742174457369612,0.0018395884721908418,0.02257420986439327
HKK26_RS00175,0.012228816376580263,-0.002220129557282011,0.000297341524371994,0.03835120461543744,0.014411808436639547,0.0016261087026775394,-0.0434355020428356,0.008033031318988441,0.02382011090300931,0.006355298805513601,0.0020859293180586443,0.013529640431294123,-0.016128992731213196,0.034195958091683035,0.004551993627985745,0.02548496602177821,0.018787533876158204,-0.0069005850073594445,-0.015714275083880364,-0.0010739557219166449,-0.008273133536524414,0.007621235388390641,-0.022800311137384496,-0.006857118778824007,0.019830028170229073,-0.018444048522184276,0.06112342727667224,-0.009788030420666376,-0.02552318410641437
HKK26_RS00180,-0.0005803924063966263,-0.027087495658354072,-0.005061192508533502,0.016824812685345757,-0.015097544845405927,0.009436644541866426,-0.01673689876607829,0.005470587682296079,-0.010619400946108836,0.012030556594121597,-0.0061913631689699935,0.002770434352399132,-0.038350792986702235,0.008332778467568311,0.011002315671821776,-0.034675802326901775,0.029683312151128204,-0.012746985379846072,0.006597236876912106,-0.0028221409878628994,-0.005531774448608797,0.028893273664224825,-0.01574328353649186,-0.01862922138225365,-0.00516084025343398,-0.02117644040266688,-0.0233611212966769,-0.052414043639962965,0.030494585223142006
HKK26_RS00185,0.010052343550751013,0.015784493609676705,0.02635194672150718,0.004345403516244151,0.013289589194646392,0.009701220065241201,-0.004780742856417887,-0.002927889430787151,0.029970865225104962,0.00482571133010083,0.0019081222567524658,-0.01193697182530945,-0.03492955024866602,0.013919424537566947,-0.004701578210317362,-0.01071701761597333,-0.0069410698905316435,-0.021446593834457465,0.012752751715169618,0.0019520217133240378,0.0005605345750679626,-0.006664084789745423,-0.02569678940410909,0.0019978045684000576,-0.0025779773388967717,-0.007493625402312599,0.02794931695367312,0.006710917067114602,-0.00939891776806658
HKK26_RS00190,0.009408580536669292,-0.02662532088518411,-0.006718609625423729,0.015327295837162264,0.013315551044358323,0.04267510789537556,-0.021744358634053947,-0.005682352452206298,0.001316730729582673,0.011536689012715361,-0.0015519750555144601,-0.008910323960287719,-0.020099156537028685,0.011923350110935801,0.001172325697765493,0.005622424444289088,0.008352970655421598,0.003871431669486053,0.008888572536891813,-0.006008359961065757,0.009377714676412567,0.01964952096328461,-0.036137068592560245,0.0034400686171353724,0.0030410910340972273,0.0051535320416757026,0.010079983082651544,-0.01065776464981356,-0.03377322609443008
HKK26_RS00195,0.007554557611813779,-0.004920839687894448,-0.034684718646867306,0.02041573306093742,0.009756692801107716,0.00031207711412733363,-0.003953119617316491,0.0009851219640051674,0.010134552414207933,-0.0037961543756650676,0.005839891866333731,-0.00162011491862572,-0.021922200378432035,0.009992125383219396,0.02884899771835746,0.039230799468208705,-0.025804663676263186,0.0014904570412899614,0.026051267627870904,-0.004652213145669406,0.007015112684349309,-0.017686888207693395,-0.019195554576079923,-0.004583978567194862,0.0019282010879135272,0.0005954225390362175,0.022536639277353672,-0.026835322172292623,-0.04733547160346504
HKK26_RS00200,0.02611635342284868,-0.00459111549423038,0.0004986279278739485,0.009021222196925784,-0.012290503477614729,0.002565199587839972,-0.011299206688164365,-0.03852360121666141,0.011512336909706822,0.0057475226861747695,0.007049897682481818,0.004338046153269271,-0.013354922156337884,0.031167263389263008,-0.007748594689847283,0.007905617464024912,0.055722804904170975,-0.0008435136808007228,0.0585290864778473,-0.003492552351942136,0.008955301066872017,0.01139228039375942,-0.016570068803490177,-0.03919959785760941,-0.012054622612357947,0.0028612847077813027,0.015179949234028897,-0.044578452963449706,-0.02263287172775769
HKK26_RS00205,0.02899511580388494,0.008686059959290924,-0.022814354051251158,0.03286033545990278,0.0023705984264646017,0.010836114263968908,-0.015632887365729056,0.005660620501117915,-0.02069209350321581,0.014739793412489535,0.011878086927307024,-0.01291779821148726,-0.032363747400079475,0.02219284925093855,-0.02080123368838907,0.02195731993312529,-0.0026764902524368884,-0.00214500708527655,0.030416105693796346,0.0004508888734892988,0.00014542822885111836,0.0039457281928802585,-0.03322123367233057,-0.015216620174791922,0.0004359105051679821,0.005268344631204122,0.003912665620170735,-0.013368210234996116,0.04074211481293423
HKK26_RS00210,0.012678542430084034,-0.007898235844842493,-0.014465357618930563,0.021508601106423768,0.021048804261208507,0.0006098830755259161,-0.009775571174525684,0.004990982277532802,0.0073564798111230645,0.009256124840288515,0.0022621154357958333,0.007426948878438481,-0.001671710600830307,0.013175950025250974,0.0022043812048756846,-0.015325983139857786,-0.016145346782774826,-0.008624231182259169,0.02013995350127846,0.0008478644679260016,0.012904744515713298,0.0033919809434119386,-0.018081373810696244,-0.024510245083940372,-0.00036443897092712117,0.017355679332776434,0.01823982694755295,-0.006289302022084097,-0.023058696387031508
HKK26_RS00215,0.011516849964856392,-0.018655442020684115,0.03754452090503304,0.021709544057320077,0.02533908472650049,0.014830132375105108,-0.012434383269567983,0.013043246694691233,0.008354319966553692,-0.005325864294599729,0.00955903703282923,0.003219924194414777,-0.01995725542095171,-0.009516253897818712,0.004167865882931792,-0.03539668502595439,-0.01856709249543481,-0.005069295127224907,-0.015922564154226625,0.009185869164196038,0.015563307993225589,0.008653703694239718,-0.028950275093699403,-0.019917432430411598,0.01572244404339088,0.0027320485506766687,0.027064607921830026,-0.03132850394790352,-0.018012411819803648
HKK26_RS00220,0.013060143287214008,0.009289573385467074,0.04999003737040158,0.057321064837038464,0.005873413846237485,-0.00980234370105628,-0.028572232425021205,0.011792700728098347,0.01306092198706145,-0.011181079517278612,0.013575640006953575,0.0030943779947506965,-0.032818053475601704,0.12466087633677195,0.03182272942634918,0.020148494853550747,0.003614411960405291,-0.013649330586885465,-0.014578018672177588,-0.003086319030704705,0.024248917559631007,-0.011760955009107938,-0.007025564215145239,-0.025835995906392743,0.003541386447126351,-0.011045438969726682,0.01934929374712887,-0.0005524342318072462,-0.05560143811472017
HKK26_RS00225,0.018508104264865176,0.0180226061965957,0.027192209227053756,-0.0022093758049241442,3.576537306726518e-05,0.02217369856380808,-0.011517997035425694,0.01312586444191902,-0.005898745554133487,0.02926456039669003,0.003782105313732579,-0.014814955456964263,-0.024170925286190168,-0.017523765145335872,0.006176544408541953,-0.0061595644508679335,0.0003879229006079788,-0.0056914051720027455,0.016525895682836477,-0.008026673438502652,-0.0032406195984913833,0.010429518695008704,-0.0031155958047427135,-0.006253200338605635,0.004669295928008864,-0.008335370956499145,0.012928751615605649,0.010708008137634556,-0.020229367869189885
HKK26_RS00230,-0.0018498774706240315,0.033847273179446496,0.020928657619731218,0.008774393683907618,-0.006756244318297411,0.023531413225576697,-0.010821333992686432,-0.002519575503084441,-0.0020154492560164306,0.005427331103885438,-0.011306839156200947,-0.0157217530392964,-0.021527837414200404,-0.018750878185713166,-0.0019626120804145685,0.008119993312070042,-0.014006085989210588,0.00017502736104879575,0.013225031689102752,0.006407907359363128,0.002943715548981235,0.008033490365303292,-0.00211270801436653,-0.014941875161457478,0.0056122599664096655,0.011418209963086245,-0.0039989155680102105,-0.0035739907948052134,0.012705248590661394
HKK26_RS00235,0.013531351932708,0.012731656752811085,3.454272644990604e-05,0.008700524560842303,-0.01240550143987437,0.022930571290062342,-0.005249930615895427,-0.009508698945380582,0.08405300878752488,0.012625386953170678,0.010255360360883337,-0.014099026530273458,-0.020691549664679187,-0.022436559963026653,0.026681373117419194,0.012655172225414677,-0.00803615654495735,-0.0007934632103059476,0.005502317841218217,0.0033444927365688204,0.0028380698898339747,-0.025886860463442445,0.01485419198786857,-0.0041572990076131616,-0.015433143696252639,-0.02151302892081835,-0.0054997643927681234,-0.011527149658729334,9.707553551787947e-05
