Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
SYNPCC7942_RS00440,0.013164483782754362,-0.008654426456027133,0.024721706543344768,-0.023495780212467482,-0.005690147200224805,0.02255961419889631,-0.03362760456940814,-0.013353170949846435,0.016763520469432452,-0.022134002463919573,-0.0022121280109049213,-0.00606965838598188,0.05659245854547074,0.01704166121993904,-0.018205575813104027,0.009820614784802085,-0.0039888789996599385,-0.04283526171318946,-0.01408794914067439,-0.07949137361813845,-0.0016967085971039114,-0.002249351511173652,-0.014153136302656976,0.003845943644948226,-0.022958137356787253,-0.035352109002657665,0.027125057975674924
SYNPCC7942_RS00450,-0.005009260822150331,-0.003439980398410268,-0.015898863634680543,0.0009206731280588385,-0.01720556113122331,-0.02529364458601302,0.002157422432080254,0.0014951524085670912,-0.01834926341122387,0.018322402065085105,0.009114713824585195,-0.016440072409346834,-0.009021487823115095,0.008139172127541366,0.006199445454625197,0.001667626335037206,-0.007766020788529272,-0.005514540790700734,-0.012509988894197766,-0.004798087974099546,-0.012619553757818527,0.010781410091559428,0.01485694491563228,-0.01296120718100956,0.03832581692134109,-0.0002504411063381532,-0.00995972256403903
SYNPCC7942_RS00455,-0.005133910404624674,-0.007453462530923015,-0.01345709802016265,-0.00992813903593804,-0.010631999449175844,0.0022753313556204175,-0.0006268401189060843,-0.011486528771050804,0.005860666256221147,0.01427131914045351,-0.015899808567515487,-0.026115946849776653,-0.01248030825244817,-0.018043181091691892,0.0049124095204011505,-0.012659365511540033,-0.004681863446174722,-0.003428675552829882,-0.0045343378249502065,0.005857140127543336,-0.008524246122980353,-8.156793295658163e-05,0.0057507142338523495,-0.005367706838785778,-0.009286429021870483,-0.00523001119344631,-0.015439056790879613
SYNPCC7942_RS00460,-0.0005597064449957241,-0.019503460029530895,0.035383112139773056,0.01942729984982149,-0.012780546945724875,-0.03017509374849274,-0.026736379004311164,-0.020439897686443404,-0.0032351089868449356,0.0008642879428450558,-0.004359395623613966,-0.014391186182942552,0.022172739111906505,-0.00025654878377615693,0.022274516569107377,-0.007554281845033841,0.019232209476988227,0.07277739059385323,-0.004179189052850559,-0.0029743122222406298,-0.007714159074762286,0.007317714980723882,-0.008150050515213026,-0.013988057825852338,-0.02887283150754766,-0.019240111457746765,0.011371966534604568
SYNPCC7942_RS00465,0.002769857991614161,-0.028367925488463213,-0.003211921336435792,-0.0044978593419678185,0.009355345971384606,-0.027679975708906034,0.002014022262797796,-0.009037799085750793,0.015970605327237184,-0.015672769330612648,0.012413532832840319,-0.0015666947352669235,0.0072761741311848935,-0.006265207480107259,0.0013510781418558766,-0.026032654778992227,0.03562276943873711,0.011497836127529954,-0.004982799021474051,-0.0033384309202593317,-0.0038094027878159296,0.014716960768807782,0.008390626724403303,0.0007335784537862714,-0.009002611723741371,-0.02248717935704987,0.015548924362915344
SYNPCC7942_RS00470,-0.009747449970421393,0.026686213383954493,0.018506024936412298,0.0602640696984575,-0.004734744336481165,-0.014464915896281934,0.014575525741755246,0.00497681662564919,-0.011884480911875711,-0.016077736655754977,-0.006704512582799134,-0.006165724580807509,-0.0028719754814079124,0.012034019524301451,0.003868421269677701,-0.02356325326091411,-0.013780858138329376,-0.006987440504194846,-0.010128418908993735,0.001208078513488925,-0.004560256752459591,-0.00835174356182205,-0.011998520613414686,0.012219328271640335,-0.00037189769556125756,-0.005783820981130992,0.006743919647671265
SYNPCC7942_RS00475,-0.024262311345310747,-0.004961710975909205,-0.029368165720390384,0.027095273930804152,-0.022189893145874856,-0.046658894072481215,0.009715640520946109,0.003999205802335273,-0.0391174190930681,0.0005320424754877426,0.015687225200363756,0.0021434690908016425,0.11402765280997816,-0.011628133463526215,0.014348397984957921,-0.05028819137877198,0.02432527366584452,-0.023436173451817456,0.000616314448527816,0.007289270059920792,-0.003261035734581733,-0.0014293805089812153,0.009212648421906947,0.0002740119699116344,-0.008859136953258243,0.05636075552537112,0.0004372761327170787
SYNPCC7942_RS00480,-0.01759979692856075,-0.0638818428097372,-0.01899091901612481,-0.006112625132121565,-0.03658498623839407,-0.015946622894816423,0.019314715304035404,-0.019061065100962327,-0.03605644471073443,0.00558589965194807,0.022432720568754703,0.04623368296839108,-0.11138958608446474,-0.04524052771319014,0.027539518719790018,-0.14082497889852258,-0.0261218080415178,-0.011748913926427714,0.06534287211601172,-0.011194550599547324,0.042561978747001065,-0.0346435139538454,0.023769937466284717,0.07301848040277366,0.05732758022663427,-0.013355555680860484,0.10093684164319709
SYNPCC7942_RS00490,0.008729516636065991,-0.01852426380387332,-0.0016779686740948957,-0.020865191356890432,-0.007265171527306555,0.07213594411102651,-0.04075545702098208,0.0098857862596393,0.020677608155805386,-0.024514049220886618,0.010843526573582379,-0.0007289548712506228,-0.012958357848939586,0.020194598450387104,0.015562640543290042,0.016032067764664596,0.0019662437712364474,-0.06442434669161795,0.003487514277147619,-0.0025278877902012815,0.03470971926946251,-0.0005259158147290608,-0.029394544379257693,-0.03543867993270863,0.001555646066969712,0.006120355845270867,-0.014348778000273522
SYNPCC7942_RS00495,0.0009318230300396789,0.009299280045241814,-0.010231912734260754,-0.00796271794804079,-0.010911235219279732,-0.01406972509981156,-0.0038232841335573467,0.008927064218103981,0.01228072014766402,0.004632702352475251,-0.003731026048037537,0.00921057077882126,-0.004544354550161207,-0.001660677481642293,-0.0038818064892364645,0.00033978179678346933,-0.008050503666868323,0.0034037690609380524,-0.01017913362714036,0.002497035379057977,-0.01110959736056941,-0.004581595252389704,-0.013867564286306299,0.01002806651405964,-0.004205143218030833,-0.0004090173077789654,-0.004994436319663103
SYNPCC7942_RS00500,0.0158513907437367,-0.005525877284385419,-0.005800050791726559,-0.00403627653724252,-0.0014876752896384447,-0.006146308131391526,-0.003926199349798325,-0.016549201742020327,-0.0018478822563696865,0.006521878077329979,-0.014594765306430875,0.014255922260073575,-0.010460127346375303,0.012250299819525783,0.004035959146159381,0.002588238791862777,-0.0034257528279704476,0.0028397902498106366,-0.009646906731962194,-0.003594762772270637,-0.01603725286154836,2.3439598383859824e-05,0.0027534755346927254,-0.003789247094183185,0.009948686866554786,0.005396388730071483,-0.018066234145929214
SYNPCC7942_RS00505,0.011538144721683626,0.02305325519068099,0.010276580742647874,0.012440694238822879,-0.010204980660434088,-0.0203759329163438,0.010547548167942311,0.00207818741112338,-0.006869450348741253,0.011786603455438631,-0.021072462587534483,0.0036577496736537192,-0.006155738525914017,0.013982976544590776,0.0020586829455147473,0.008951613081915897,-0.00904879616236537,0.005158765312659753,-0.009660893363741053,0.007742754239761763,-0.02159787199399389,-0.01995372744571877,0.0036430401441221428,0.00962778961958085,0.02074168976154438,0.02967287698409741,-0.0018724779081296177
SYNPCC7942_RS00510,-0.02985957000220252,-0.011527737112468238,0.010162002768800712,-0.0099483989914364,-0.024787469541640402,-0.01576471433383245,0.036341852815724204,-0.020631236369438425,0.01215404815894348,-0.02296819305491477,0.0033900501818711513,-0.01117063737548109,0.01020478916040772,0.09372826565026765,0.00688193919102438,-0.0037675833940270455,-0.012731974438469684,-0.04473696095363135,-0.0018277453844930305,0.007033521851820585,0.012433392872950587,-0.007571921627613649,0.010074006360889419,-0.022319430199954245,-0.023921993135081154,0.007385497447832721,0.0013872537983578568
SYNPCC7942_RS00515,0.009267010068814897,-0.011578221894100151,-0.010760733180104698,-0.0011900944341365842,0.008812225933064497,-0.01680969593573017,0.007238263383478913,0.005624064019225109,-0.0034347535932210647,0.00019227172568445953,0.011783094929307377,0.002433648310120607,-0.014077902773762469,-0.002036208966785677,0.000976791043255742,-0.01164347158428841,-0.006463089929182451,-0.0013823490847768363,-0.01917902196441826,0.003218183409847282,0.006999199144512522,-0.001084669631033762,-0.007891618523355244,0.009154139138148071,0.006274631738590958,-0.00813596685837546,0.013734168062294548
SYNPCC7942_RS00520,-0.0109551806639293,-0.008696013056551995,-0.015541414570586285,0.01042956843257999,0.01763519869396935,0.0028766351614018487,-0.004452719216034151,0.007497024432881008,0.0099769172314247,0.00837791732038782,-0.002450769900928232,-0.005361847602957227,-0.005358643361798762,0.0007440291626149494,-0.012364567463046284,-0.004229518370220038,-0.004727076799435987,-0.0015720512154769588,-0.007642146032174459,0.008125265532409637,-0.006109904902996198,-0.008816421274947034,-0.01084721515609148,0.002682575808597345,-0.017376465116554246,-0.005585651289747601,0.019239066482541933
SYNPCC7942_RS00525,-0.02587310887791824,0.0022667452924919284,0.06893791570155254,0.05969580244164249,0.03164216926528557,0.018473719304061373,-0.014783862386835746,0.012228905455693651,0.03893420279879109,0.06543280533885029,0.0013413142177314693,-0.004342169741999604,0.03780691540628703,-0.0035661269625041183,-0.011526336684339477,-0.008672283412233937,0.0235708113730542,-0.04546094099515348,-0.007526081969801486,0.017979606729480666,0.018808726143172496,-0.0010394169302692146,-0.020330604399151637,0.020274050981706534,0.030784516633570812,-0.011494753415632305,0.016487451205830103
SYNPCC7942_RS00530,0.007722847568591736,-0.0033319558814679335,-0.006991727981026197,0.020088831170176197,0.009805490536951117,-0.005045820807820161,0.004318544658656203,0.001967716923163759,0.028354210531213883,-0.017973469956190948,0.00648080278919424,-0.007472264488787306,-0.007079480858780854,-0.011929279332210885,0.004005666074912998,0.0013277991699911715,-0.003780420102656293,-0.010911747511461454,-0.005968846255173901,-0.0019287800953986084,0.0066031867979863615,-0.005144976255035293,-0.01262575573816232,0.008694810198840944,-0.006396112858656568,-0.012788982965120098,0.0071270037895969154
SYNPCC7942_RS00535,-0.009513020451922032,-0.012865432719841093,-6.086170101752943e-05,-0.01806218772535472,0.008882496891841762,-0.012058327016837766,0.0032100124480283123,-0.00020696796092872538,0.012162432976733578,0.007181768950644132,-0.00545250623860657,-0.013560268150246602,-0.002436216312474896,-0.016017806406291732,-0.009018446270893042,0.0003414837997199019,-0.0011131470995891,-0.0007576362506897257,-0.004644278141610745,-0.012013053500906784,8.496811602804536e-05,0.003910012993862552,0.006083529361834721,0.0024270492192140568,-0.016203904325886836,-0.007219645594340422,0.02645980666877341
SYNPCC7942_RS00540,-0.014240968361810817,-0.00702750874962016,-0.006113496444084085,0.0015903529130265365,-0.005353673900041488,-0.02078207864981428,0.017616859505557702,0.003100046222660342,0.0017430277768615884,-0.008180922135852269,-0.009730528114953724,-0.021396526245114976,-0.008136112898210375,-0.007970738946225077,0.0035135083305380165,0.0013682085013739956,0.0017057988983600189,-0.013222119746398076,-0.007352113208839484,-0.0026565831451767835,0.012324184783349392,-0.0015776385266112094,-0.002505706060432022,0.011654414209288056,0.008067487808956221,-0.00980556967634325,0.05207567175746072
SYNPCC7942_RS00545,-0.005949964219517844,-0.016526877001616855,-0.004024258550926241,0.0175176344898547,0.006003740273993835,-0.0025578991866987673,0.008034711076590446,-0.0026970928524300487,-0.008626382531946112,0.007968796112627343,-0.006877542243209796,-0.022926190565489047,-0.0036558603230543076,-0.011163693269977565,0.0035455454997136465,-0.005653178764603869,-0.0014364307368017444,0.0016951171166389642,-0.0039495837494596285,0.014712024883807807,0.0010901476646203309,-0.0029727652057372224,-0.0007653728874180892,4.52095051300698e-05,-0.010632052989228891,-0.006776852760819686,0.0444878262456893
SYNPCC7942_RS00550,-0.002381397959727216,-0.034290372806983264,0.13387106598180593,-0.03022695067982833,0.02786891727655622,0.019290309688432847,-0.12457882940053573,0.027660985782922833,-0.002407333706278658,0.013483573799460583,-0.01352070521459894,-0.05411969360397127,0.03308183771536666,0.024106708958843447,0.05582108250225861,0.0012383656750434367,0.0333719282825826,0.08218113597355423,-0.01890532591324034,0.01961948618704333,-0.007276874544110718,-0.008465119580245073,0.06599884783128095,-0.009779769854316705,-0.013551862180899009,0.0005921991641152485,0.0007960860301276783
SYNPCC7942_RS00555,-0.007661413431124705,0.0077338487882350785,0.008467756028873195,-0.004317288177857353,0.00561927475605541,0.014255940662460134,-0.041965253290529754,0.019963560879535255,-0.008315409298597825,-0.004246747449239318,-0.0005797237094609854,-0.019884828052705573,0.0025357899832334023,0.026903205698647573,0.01467448472952543,-0.0023236337738321107,-0.0043288242689453,0.018546102635644723,0.0002469617784831734,-0.02253798469956849,-0.0020850172744062935,-0.022240765441972035,0.007764460974382536,0.021632053574708494,0.0022165258708164363,-0.005254727907937602,0.0018560639103508579
SYNPCC7942_RS00560,-0.011004556740429147,0.017416264588658605,0.01456351313060262,0.009534766929402399,0.0021237111287545334,-0.0037514045390449587,-0.03538267737253208,0.02152794011178858,-0.00854215361452571,-0.001604613688602571,-0.0014078664013671854,-0.026621607497354937,0.0012870890783731406,0.02038518909353959,0.02070702115774631,-0.015082383428585559,-0.0001595641465598448,0.018358839472446757,0.0021032091603693233,-0.009325092622257837,-0.005243336033497568,-0.02928500915998774,0.013238053362108912,0.012174954570836439,-0.004849647407306053,-0.015874578317515316,-0.004538165400867201
SYNPCC7942_RS00565,-0.003993397243424913,0.014456790675430299,0.021696202129861973,0.012272258501146955,0.002947894467941276,-0.0010635116372357013,-0.007286309514507449,0.0071605347085729855,-0.006584881993959715,-0.011121645704887871,-0.006252976583815524,-0.005585672650870343,-0.008235547747779291,0.011526125113830735,0.00682818160368111,0.003097206028927011,-0.009886019114233148,0.015453015523138575,-0.00878570019528345,0.015461923207892955,0.008290399474112465,-0.020981495349875975,-4.0018291852624156e-05,0.004161169088175023,-0.0026175425042827822,-0.012302578263000529,0.003412144531614331
SYNPCC7942_RS00570,-0.013081331729968585,-0.005464952138666731,0.018019711162596087,-0.004599198858645401,-0.01353368294229341,-0.024765311769737414,0.00155832653107922,-0.00032529911540928757,-0.015176555591437785,0.01290090329111387,-0.007032596416810655,0.009474632127295178,-0.016134009963855275,-0.008859920292606847,0.005950264205774175,-0.005731279380820873,0.0061997917050279575,0.0039005877645782302,-0.009678044506815073,-0.01120431013102984,-0.0076515290130378215,-0.010189498384221084,-0.025543774444535025,-0.03951372450241257,0.0010573602718373235,0.0044633541634786136,-0.03462886398279212
SYNPCC7942_RS00575,-0.0012245626255485828,0.05878394541189869,0.07767862066762851,-0.032816021620746705,-0.021253612817704538,-0.003022733693364146,0.01680842988649977,-0.02047260344875089,0.023101902384591377,-0.02976650559348195,0.0259986681075168,-0.0016078213537807768,-0.015427248752956164,0.02874706479580129,-0.04163129718701157,0.014050606846896165,0.01848059922290089,0.01959038196352414,-0.02432249483320572,0.11072241608456801,-0.027736173034318905,-0.009688332313299622,-0.021248016897490746,-0.00885758757472291,0.060412340402348594,-0.005933235391244229,-0.012905727947959215
SYNPCC7942_RS00580,-0.006753027656585892,-0.01742153332723948,0.002714229093979784,0.006207150453786664,-0.014396377563284726,-0.00718728645539279,-0.004818451819441595,0.00538887898243254,-0.011377157494228012,0.01058151797349477,-0.035980285819616396,0.003647687934788087,-0.011529670266953554,-0.012267420052258435,-0.012551661371863958,-0.010184006810019335,-0.015560943550486433,0.002938042773013579,-0.008903905568822345,0.012834778264235614,0.0068404082580343,0.007598244911336217,0.0010522313396856757,0.008018696684723034,0.002258611563107234,0.008029282197303002,0.006827558227006587
SYNPCC7942_RS13655,-0.00038169334828585595,-0.011189185025644387,0.07205578137831421,-0.00373065806364163,-0.0026979568822175543,-0.01166221021956763,-0.0029423838240744487,-0.015395088989180178,-0.02306267204952672,0.033564523293006854,-0.028322407363625263,-0.012498448675907731,0.1426425688520087,-0.003634001007799985,-0.012989244677950979,-0.02293128217355943,-0.03279093271461468,0.058607841559605446,-0.012057817774281072,-0.0235872565284447,0.05548152643437665,0.029720516318797196,-0.023434368962165292,0.020466029723389224,-0.009826732980444442,-0.027475166323582118,-0.003546330258926598
SYNPCC7942_RS00585,-0.004111038016309344,-0.009983221991144545,-0.0007262256554363143,0.06464373850023643,-0.007216845351537502,0.015188594471624945,-0.0063625704024808365,0.0163143346879544,0.0030905043399963687,-0.05687054403479665,-0.012300862208030273,-0.042386022109759655,0.00630730485701266,0.0012195183836040556,-0.0009423771073625713,-0.004330466755720479,0.00726230168208441,-0.0041322992015635305,-0.009951651856459454,0.06354112883004243,-0.01101006431518884,-0.007262785347666065,-0.004437403766423327,-0.009237627687244189,0.008008971803456446,0.0022015013202090978,0.019432944114789356
SYNPCC7942_RS13660,-0.012552873021261594,-0.01573007540176878,0.01370774126981683,0.006944267404467899,-0.014762921241619147,0.015537148387351011,0.020795305683378007,0.002469504061744971,0.08143466263778526,0.014127751144258882,-0.0015507838800896403,-0.032437615696260885,0.0004817383300166074,-0.019466335290886382,-0.0057354525383424525,-0.020583217943670108,0.009728019402065174,-0.004244190969608159,-0.008813333519764557,0.009629905934379224,0.00010621251864877834,0.004341228033875785,-0.004967531097487043,0.0019225322883511314,-0.018901816062027416,-0.011458464168215674,0.018032929269551284
SYNPCC7942_RS00590,-0.005668303517816679,-0.04618685185550429,0.004188373152472219,-0.003532838023282549,-0.008354579028359796,0.005212713020724771,0.001731915414773238,0.01081951559932798,-0.00105791662755991,0.011594561142160157,-0.011929509959196774,0.005148803577141188,-0.006055072913030083,-0.009856928223771324,0.002367740302023297,0.0055826860576572365,-0.010047324041217932,-0.0005392410458735986,-0.005637477866567358,0.009157087394434557,-0.004602893161451042,0.01389192547453095,0.00038797643064825274,-0.0020091942279120982,-0.009011735740674154,0.008677451049663146,0.009589188849707619
SYNPCC7942_RS00595,0.0036075837779900085,-0.042056384923037336,-0.01856464420947749,0.015416651322396821,-0.0033192891667061537,-0.01779193348199755,-0.000823233551173457,0.0020970888848764486,0.003499099309621745,-0.007878875438555276,-0.01553423039733963,0.0044945413433776435,-0.00550856629102415,-0.006662176971215495,-0.005581028142090716,0.00045249951764879886,-0.01768822098429118,0.005824262323565209,-0.004887937896280792,0.02966274297218523,-0.027490465210148023,0.017451329575574274,-0.011048882243237981,-0.0042736721850595485,-0.01829131572587161,-0.0020513235691340588,0.009053294903813775
SYNPCC7942_RS00600,-0.0032109183987229445,0.014052980574730782,0.021227332703037997,0.023248362353160155,0.05427000923364941,-0.023974157002545574,0.013814228692786588,-0.028443516121437525,-0.014182257285895627,0.04704905445368992,-0.0028532587689595497,-0.013074065102205566,0.030519918119589408,-0.07505697041924277,-0.016831814290663237,-0.038366652583422145,0.007388847883296147,0.007353298719579691,-0.010284060557666744,0.01593336712302753,-0.002645960728331093,0.021766496142540698,-0.047401670813994705,0.01639175144829373,5.646178939262361e-05,0.05047969048774644,-0.015727257439597055
SYNPCC7942_RS00605,-0.00783386613690978,0.014372707518754206,-0.05100685994572957,0.03024020071484047,-0.010354802347433219,-0.03597361306441972,0.027964935302778555,0.013615510997901998,-0.0029580527257886905,-0.019421101758136314,-0.01207475650883185,-0.011930792314283567,-0.014820468366671492,-0.0027291146366269395,-0.0037512300734055854,-0.008554247274288131,-0.021512303273065095,0.005838024432361963,-0.009900510740139782,-0.009191709479977385,-0.004303742242085906,-0.009802098106316583,-0.006965649588296722,-0.019199479534218432,-0.015913319092400652,0.014690266252651877,0.023666283580267698
SYNPCC7942_RS00610,-0.004168013696417337,0.0033772842980042054,-0.023469203700441945,0.047063869051709305,-0.0096475944113905,-0.02330619521787466,0.014497385187731937,0.010737267112328015,-0.008058240143089377,0.009994329016994713,-0.006201977859743759,-0.0008892071264285937,0.0003224348783889562,0.01816053374705711,0.0089044925756467,0.009265731110056222,-0.002958548213516144,0.013841249007789453,-0.005175014311078387,-0.007479580139748538,-0.019513677529395007,-0.0245245295916017,0.01895013758551161,-0.014629786165689473,-0.0052298049074559014,0.003590050525925514,-0.017442718311209523
SYNPCC7942_RS00620,0.0447264428825244,-0.009009519006314077,0.007855210322673905,-0.02151082622801793,-0.010810511308741045,-0.003394964465864084,0.011493092508075627,0.003017826021004388,0.06854310478659902,-0.015659975005880795,0.001120575076816117,0.004766903662803399,0.007530617231725212,-0.010453328004305856,-0.0018799017559590924,0.01968534133365983,-0.01066686163662903,-0.04345316675263788,-0.01367141470810143,-0.0076832330592354866,0.01073573965651959,0.005397740765674521,-0.015747535923199062,0.006013263633607574,-0.004749467177358647,0.011433793652681087,-0.024454275974995873
SYNPCC7942_RS00630,-0.0048909609690515245,0.005029990473445355,0.010214178287715784,-0.007922285794113674,0.016981285072615922,0.007261614566405281,-0.007758699412155112,0.0020869194847485907,0.009871881495106084,0.017935991375083005,-0.018109044465822267,-0.00011528520758936473,-0.0046308748803150545,0.003219386140156389,0.0023006046097182667,0.005760008100218516,0.0022948663618267643,0.0030757010850853118,-0.002947018329728385,0.013659822946934347,-0.009257973494069921,-0.009435293273963414,-0.0020449718388350015,-0.008452150326619785,-0.00223164378684428,-0.019679163207661693,0.005744704200507849
SYNPCC7942_RS00635,0.005313696718312058,-0.0044182012169769625,-0.000926330221226289,0.0005567582358670878,0.021131016447747942,0.025269438500386956,-0.00335397168656138,0.005185863450049579,-0.005497959447616898,0.006858761173264758,-0.024026198622671066,0.011278568667041163,-0.003580290763635438,0.002231291302145316,0.001188508064063006,0.009836057885934132,-0.0014171813677315939,0.0023580845389618147,-0.00661396578238593,-0.0021545010913386624,-0.003967625529017365,-0.005166859835565578,-0.005234648755226901,-0.007002592971497797,-0.002950316917330535,-0.013789238678362523,0.006876239152957805
SYNPCC7942_RS00640,-0.018634996175288188,-0.0005324547038132382,0.008901782039387265,-0.014437139496050069,0.014535581267380684,-0.024604067656898997,-0.024282811868507077,-0.009841485635255028,0.002204160538742234,0.0009136584950746351,0.0031215253683989554,0.005336193586281543,-0.008064556649544613,-0.003473553961559017,0.0019652549382159195,-0.004971693212219445,-0.009279213859440002,0.0028621831213565714,-0.009990307493219218,-0.012428349721933383,-0.01066516372353563,-0.012527267756415801,0.008545078336352862,-0.013315915963022295,-0.0021767936804405275,0.0006798877881609151,-0.035043573287941394
SYNPCC7942_RS00645,-0.006481720981374585,0.010998315111464835,-0.004998418309639135,0.027481101385939413,0.007351102777376062,-0.009611731645279358,0.009461251332513385,-0.0260665787446191,-0.0069990615375047326,-0.003348131813296426,0.00326706104923502,-0.03276076645870251,-0.013876294388701315,-0.030212119731811985,0.004684535756086752,-0.02047542464750278,-0.004182950150683636,-0.0016186620196816774,-0.0027867148936299357,-3.350943324435866e-05,-0.019417473386271155,0.09813116774687261,0.005569192661249223,0.012305945475446693,-0.00852546208552704,0.0010486703863765794,-0.022700322830213497
SYNPCC7942_RS00650,-0.014979320713381136,0.0064892834980576205,-0.000727241211554517,0.0010940433721274413,-0.0007897227717929019,0.010566450816581948,0.0011109549991792068,0.0010426846147246315,-0.0032852118809309303,-0.013939601325147733,0.004002922351153338,-0.015644288256309494,-0.008510374318051052,0.010634256306818865,-0.004511500262107121,-0.012310682880671941,-0.019873796591087525,0.005949760349106323,0.0002987329333317071,0.013870080928951936,-0.012195100775450727,-0.0023506881097221386,0.005663437084300811,0.013000654442717864,-0.011671473221348172,0.010621323671182516,0.003521563133826336
SYNPCC7942_RS00655,-0.03713366261988591,0.00673468457199035,0.0008754848967802737,-0.007534457619097652,-0.008524494901587944,0.021279244308065177,-0.001622453755480424,0.009790796316964055,-0.02286626283501776,-0.002431398966133925,-0.01360215314574465,-0.009372346257314985,0.025236493984517598,0.014864414729676211,-0.010779872864699579,-0.024600693505371748,-0.0031090254021399937,-0.02292164333371893,-2.108415484159248e-06,0.015137683251420345,0.021853651806031712,0.015243196903988345,-0.022847722397392956,0.02139036206030932,-0.0011284707053848058,0.0517846539213666,-0.0004186206309650924
SYNPCC7942_RS00660,-0.023551320572237248,-0.011548202883287683,0.019427683802518136,0.004684590931901266,-0.00770592889646677,0.02131945377296183,-0.021720597534833193,0.0037176486266421527,-0.009467826934052103,-0.005418107844359788,-0.0030311157996203504,-0.013880190564513615,-0.00879650727863729,-0.0036485403436107627,-0.005969785871150019,0.002601073219962734,-0.004945907047928673,-0.015557838559990047,0.04082462917594001,-0.0036272636467432626,-0.013350664065847638,-0.00047099871731021056,-0.011727604917997366,-0.005641815099242765,-0.01475481435275177,0.015608620617862461,-0.002595824818469121
SYNPCC7942_RS00665,0.004204911658627492,-0.00388355326505527,-0.01218283016421032,0.003868717088866708,-0.003534046323980372,0.011320154107152274,-0.015627602848739056,-0.005100252021830195,0.017769625876872218,-0.00038361346893909517,0.004944390382901955,-0.013185084283029457,0.0013863748371228458,-0.009555589245422234,-0.016191391875381326,0.013144835431813945,-0.004815261524584656,-0.004828115268180176,0.004136259075820778,0.006778405513410804,0.0038686957582115154,0.004049512257491474,0.0002951251133084295,-0.005580644332224596,0.00798218977986713,-0.009174567938346409,0.012785793657322643
SYNPCC7942_RS00670,0.003911780195375711,0.013700873240870375,0.0047293522576122,-0.036553939355897985,-0.005577502547782315,0.020983682986957138,0.02254660094515468,0.00398999036884023,-0.020670791545923856,-0.016344509467636548,-0.008972395084228101,-0.005066945227923589,0.008907329959988174,-0.011828742650548089,0.003072367324166778,-0.007861553261455075,-0.011701520837933648,-0.0021252639395321743,0.007942971514813005,0.0207664783995028,-0.006374129722902525,-0.016879936628931856,0.00011204719528120719,-0.003839484635466665,0.04787994564840071,0.04676886809792107,-0.024310085511859182
SYNPCC7942_RS00675,0.008808068010161414,-0.0009801012908846327,-0.016329656028957005,-0.003958548591318384,0.007361272117302304,-0.003765822062805187,-0.0006083349004791922,-0.00572333519718487,-0.00977242233699322,0.005775497947498205,-0.003066723248281286,-0.009953681154994752,-0.0020612485125785433,0.007280829258242228,-0.002109765226176871,-0.01044487704391776,0.0015796571097717515,-0.002185449524147121,0.002327035513708843,0.02419668231247145,-0.0013864763488541018,-0.0034632364404352405,-0.012449071189861566,-0.00013401163460762767,-0.011736326983379126,0.00031261988870062176,-0.008557952096426989
SYNPCC7942_RS00680,-0.004368601701702582,-0.0016971321946818855,0.00012256895003766004,-0.013778154901299817,-0.0010000224135355332,0.01122317797055871,-0.009083951473483178,-0.016600699482372503,-0.001087327928118336,0.009011491407694985,-0.003704538404882938,0.0028851725230833103,0.0017408991961434244,-0.004766107907078145,-0.001679554695467978,-0.00865348306285859,0.027960197642634927,0.003860409825098966,0.003661966526374498,0.002007635455321028,-0.012834121320677617,-0.006880265130242513,-0.0019305896358693681,-0.007203070932414239,-0.014069511554847001,-0.0063431809733367804,-0.007913816767573297
SYNPCC7942_RS00685,-0.01734428117454737,0.016565105129658638,0.005359441279417142,-0.018712549492369602,0.0005207669166129443,-0.023670658415606248,0.006033327058460996,-0.006230010982815063,-0.0033196740436184963,-0.0033313590449254257,-0.015908755009715874,-0.006119803119319362,-0.010296204981681023,0.001973258511161564,0.002312587696052037,0.004917992146754754,-0.006794046660262764,-0.008315720432181978,0.0004134245765203521,0.029920284411394996,0.021349544218804452,0.010073682642194126,-0.02228974983524899,0.013941974869623166,-0.0055657145131584,0.02389162544243941,0.004647796556620722
SYNPCC7942_RS00690,-0.009436616902590133,0.02501439509352878,-0.031852244002019234,-0.014575086985704777,-0.0006849427658556283,-0.018432414441442602,0.01200831908408168,-0.013364396849119725,-0.015603786059029933,0.015062540883989752,0.0005678109837694002,-0.02204523384797831,-0.00811868363062494,-0.001993493356128304,-0.005587017253039236,0.014573932579244872,0.0008927707351646151,-0.010074321974926631,-9.646068834940076e-05,0.022536860382840255,-0.029878756328374355,-0.010710193274646819,-0.01650417414110305,0.0014338025405326602,0.0018393381904133425,0.005656719806231679,9.93315717132964e-05
SYNPCC7942_RS00695,-0.008888132376802318,-0.018194146058739282,0.0051773222280424875,-0.005616078175478091,0.002723265794838194,0.000695982051500491,0.00799540860998345,0.002500710536395862,-0.0006244778377082198,0.00573761094649769,-0.018786347505321595,-0.011961257659633589,-0.008531452348369956,-0.010764364188786955,-0.002532296703527759,-0.006511259426142074,-0.004909055383847325,0.0033616298758895255,0.0007279952334305301,0.01305656206395216,0.0022419177324885177,0.003057638528401505,0.008929379383161094,-0.006479675550663509,-0.014353774423991519,-0.0026567404712552734,-8.24401283755813e-05
