,gene_id,database,kegg_id
8298,SYNPCC7942_RS01240,KEGG_reaction,R11329
8299,SYNPCC7942_RS01245,KEGG_reaction,R02111
8300,SYNPCC7942_RS01250,KEGG_reaction,R01061
8301,SYNPCC7942_RS01280,KEGG_reaction,R00375
8302,SYNPCC7942_RS01280,KEGG_reaction,R00376
8303,SYNPCC7942_RS01280,KEGG_reaction,R00377
8304,SYNPCC7942_RS01280,KEGG_reaction,R00378
8305,SYNPCC7942_RS01335,KEGG_reaction,R00451
8306,SYNPCC7942_RS01345,KEGG_reaction,R06447
8307,SYNPCC7942_RS01380,KEGG_reaction,R03194
8308,SYNPCC7942_RS01385,KEGG_reaction,R03165
8309,SYNPCC7942_RS01385,KEGG_reaction,R03194
8310,SYNPCC7942_RS01390,KEGG_reaction,R00130
8311,SYNPCC7942_RS01405,KEGG_reaction,R00475
8312,SYNPCC7942_RS01410,KEGG_reaction,R00382
8313,SYNPCC7942_RS01415,KEGG_reaction,R11945
8314,SYNPCC7942_RS01420,KEGG_reaction,R11945
8315,SYNPCC7942_RS01425,KEGG_reaction,R02322
8316,SYNPCC7942_RS01430,KEGG_reaction,R08856
8317,SYNPCC7942_RS01435,KEGG_reaction,R00945
8318,SYNPCC7942_RS01435,KEGG_reaction,R09099
8319,SYNPCC7942_RS01465,KEGG_reaction,R00416
8320,SYNPCC7942_RS01465,KEGG_reaction,R05332
8321,SYNPCC7942_RS01475,KEGG_reaction,R01868
8322,SYNPCC7942_RS01490,KEGG_reaction,R03269
8323,SYNPCC7942_RS01490,KEGG_reaction,R04231
8324,SYNPCC7942_RS01505,KEGG_reaction,R00529
8325,SYNPCC7942_RS01505,KEGG_reaction,R04929
8326,SYNPCC7942_RS01575,KEGG_reaction,R11945
8327,SYNPCC7942_RS01580,KEGG_reaction,R05634
8328,SYNPCC7942_RS01585,KEGG_reaction,R10716
8329,SYNPCC7942_RS01600,KEGG_reaction,R02164
8330,SYNPCC7942_RS01605,KEGG_reaction,R01083
8331,SYNPCC7942_RS01605,KEGG_reaction,R04559
8332,SYNPCC7942_RS01630,KEGG_reaction,R00291
8333,SYNPCC7942_RS01630,KEGG_reaction,R02984
8334,SYNPCC7942_RS01760,KEGG_reaction,R01074
8335,SYNPCC7942_RS01760,KEGG_reaction,R05145
8336,SYNPCC7942_RS01800,KEGG_reaction,R00022
8337,SYNPCC7942_RS01800,KEGG_reaction,R00026
8338,SYNPCC7942_RS01800,KEGG_reaction,R02558
8339,SYNPCC7942_RS01800,KEGG_reaction,R02887
8340,SYNPCC7942_RS01800,KEGG_reaction,R02985
8341,SYNPCC7942_RS01800,KEGG_reaction,R03527
8342,SYNPCC7942_RS01800,KEGG_reaction,R04949
8343,SYNPCC7942_RS01800,KEGG_reaction,R04998
8344,SYNPCC7942_RS01800,KEGG_reaction,R05963
8345,SYNPCC7942_RS01800,KEGG_reaction,R07809
8346,SYNPCC7942_RS01800,KEGG_reaction,R07810
8347,SYNPCC7942_RS01800,KEGG_reaction,R10035
8348,SYNPCC7942_RS01800,KEGG_reaction,R10039
8349,SYNPCC7942_RS01800,KEGG_reaction,R10040
8350,SYNPCC7942_RS01800,KEGG_reaction,R10831
8351,SYNPCC7942_RS01880,KEGG_reaction,R02173
8352,SYNPCC7942_RS01880,KEGG_reaction,R02382
8353,SYNPCC7942_RS01880,KEGG_reaction,R02529
8354,SYNPCC7942_RS01880,KEGG_reaction,R02532
8355,SYNPCC7942_RS01880,KEGG_reaction,R02613
8356,SYNPCC7942_RS01880,KEGG_reaction,R02908
8357,SYNPCC7942_RS01880,KEGG_reaction,R02919
8358,SYNPCC7942_RS01880,KEGG_reaction,R04025
8359,SYNPCC7942_RS01880,KEGG_reaction,R04300
8360,SYNPCC7942_RS01880,KEGG_reaction,R04674
8361,SYNPCC7942_RS01880,KEGG_reaction,R04890
8362,SYNPCC7942_RS01880,KEGG_reaction,R04893
8363,SYNPCC7942_RS01880,KEGG_reaction,R04894
8364,SYNPCC7942_RS01880,KEGG_reaction,R04907
8365,SYNPCC7942_RS01880,KEGG_reaction,R04908
8366,SYNPCC7942_RS01880,KEGG_reaction,R08346
8367,SYNPCC7942_RS01880,KEGG_reaction,R08347
8368,SYNPCC7942_RS01880,KEGG_reaction,R08348
8369,SYNPCC7942_RS01880,KEGG_reaction,R11354
8370,SYNPCC7942_RS01885,KEGG_reaction,R01287
8371,SYNPCC7942_RS01885,KEGG_reaction,R04859
8372,SYNPCC7942_RS01890,KEGG_reaction,R01777
8373,SYNPCC7942_RS01965,KEGG_reaction,R02063
8374,SYNPCC7942_RS01965,KEGG_reaction,R08754
8375,SYNPCC7942_RS01965,KEGG_reaction,R08755
8376,SYNPCC7942_RS01965,KEGG_reaction,R08756
8377,SYNPCC7942_RS01965,KEGG_reaction,R11226
8378,SYNPCC7942_RS01965,KEGG_reaction,R11518
8379,SYNPCC7942_RS02010,KEGG_reaction,R01799
8380,SYNPCC7942_RS02020,KEGG_reaction,R01127
8381,SYNPCC7942_RS02020,KEGG_reaction,R04560
8382,SYNPCC7942_RS02025,KEGG_reaction,R00801
8383,SYNPCC7942_RS02025,KEGG_reaction,R00802
8384,SYNPCC7942_RS02025,KEGG_reaction,R02410
8385,SYNPCC7942_RS02025,KEGG_reaction,R03635
8386,SYNPCC7942_RS02025,KEGG_reaction,R03921
8387,SYNPCC7942_RS02025,KEGG_reaction,R06088
8388,SYNPCC7942_RS02040,KEGG_reaction,R00985
8389,SYNPCC7942_RS02040,KEGG_reaction,R00986
8390,SYNPCC7942_RS02040,KEGG_reaction,R01716
8391,SYNPCC7942_RS02045,KEGG_reaction,R02240
8392,SYNPCC7942_RS02065,KEGG_reaction,R00375
8393,SYNPCC7942_RS02065,KEGG_reaction,R00376
8394,SYNPCC7942_RS02065,KEGG_reaction,R00377
8395,SYNPCC7942_RS02065,KEGG_reaction,R00378
8396,SYNPCC7942_RS02080,KEGG_reaction,R03509
8397,SYNPCC7942_RS02095,KEGG_reaction,R00674
8398,SYNPCC7942_RS02095,KEGG_reaction,R02340
8399,SYNPCC7942_RS02095,KEGG_reaction,R02722
8400,SYNPCC7942_RS02140,KEGG_reaction,R01078
8401,SYNPCC7942_RS02185,KEGG_reaction,R01213
8402,SYNPCC7942_RS02195,KEGG_reaction,R05636
8403,SYNPCC7942_RS02245,KEGG_reaction,R04237
8404,SYNPCC7942_RS02250,KEGG_reaction,R02059
8405,SYNPCC7942_RS02255,KEGG_reaction,R07405
8406,SYNPCC7942_RS02295,KEGG_reaction,R03662
8407,SYNPCC7942_RS02295,KEGG_reaction,R08218
8408,SYNPCC7942_RS02320,KEGG_reaction,R05223
8409,SYNPCC7942_RS02320,KEGG_reaction,R11174
8410,SYNPCC7942_RS02325,KEGG_reaction,R03789
8411,SYNPCC7942_RS02325,KEGG_reaction,R10209
8412,SYNPCC7942_RS02335,KEGG_reaction,R00527
8413,SYNPCC7942_RS02340,KEGG_reaction,R00623
8414,SYNPCC7942_RS02340,KEGG_reaction,R00754
8415,SYNPCC7942_RS02340,KEGG_reaction,R02124
8416,SYNPCC7942_RS02340,KEGG_reaction,R04880
8417,SYNPCC7942_RS02340,KEGG_reaction,R05233
8418,SYNPCC7942_RS02340,KEGG_reaction,R05234
8419,SYNPCC7942_RS02340,KEGG_reaction,R06917
8420,SYNPCC7942_RS02340,KEGG_reaction,R06927
8421,SYNPCC7942_RS02340,KEGG_reaction,R06983
8422,SYNPCC7942_RS02340,KEGG_reaction,R07105
8423,SYNPCC7942_RS02340,KEGG_reaction,R08281
8424,SYNPCC7942_RS02340,KEGG_reaction,R08306
8425,SYNPCC7942_RS02340,KEGG_reaction,R08310
8426,SYNPCC7942_RS02375,KEGG_reaction,R02889
8427,SYNPCC7942_RS02390,KEGG_reaction,R01518
8428,SYNPCC7942_RS02415,KEGG_reaction,R08014
8429,SYNPCC7942_RS02415,KEGG_reaction,R08017
8430,SYNPCC7942_RS02415,KEGG_reaction,R08042
8431,SYNPCC7942_RS02470,KEGG_reaction,R00582
8432,SYNPCC7942_RS02475,KEGG_reaction,R01993
8433,SYNPCC7942_RS02485,KEGG_reaction,R01993
8434,SYNPCC7942_RS02490,KEGG_reaction,R00264
8435,SYNPCC7942_RS02490,KEGG_reaction,R00631
8436,SYNPCC7942_RS02490,KEGG_reaction,R00710
8437,SYNPCC7942_RS02490,KEGG_reaction,R00904
8438,SYNPCC7942_RS02490,KEGG_reaction,R01752
8439,SYNPCC7942_RS02490,KEGG_reaction,R01986
8440,SYNPCC7942_RS02490,KEGG_reaction,R02549
8441,SYNPCC7942_RS02490,KEGG_reaction,R02678
8442,SYNPCC7942_RS02490,KEGG_reaction,R02940
8443,SYNPCC7942_RS02490,KEGG_reaction,R02957
8444,SYNPCC7942_RS02490,KEGG_reaction,R03283
8445,SYNPCC7942_RS02490,KEGG_reaction,R03869
8446,SYNPCC7942_RS02490,KEGG_reaction,R04065
8447,SYNPCC7942_RS02490,KEGG_reaction,R04506
8448,SYNPCC7942_RS02490,KEGG_reaction,R04903
8449,SYNPCC7942_RS02490,KEGG_reaction,R05050
8450,SYNPCC7942_RS02490,KEGG_reaction,R05237
8451,SYNPCC7942_RS02490,KEGG_reaction,R05238
8452,SYNPCC7942_RS02490,KEGG_reaction,R05286
8453,SYNPCC7942_RS02490,KEGG_reaction,R06366
8454,SYNPCC7942_RS02490,KEGG_reaction,R08146
8455,SYNPCC7942_RS02505,KEGG_reaction,R00161
8456,SYNPCC7942_RS02505,KEGG_reaction,R00549
8457,SYNPCC7942_RS02530,KEGG_reaction,R00885
8458,SYNPCC7942_RS02530,KEGG_reaction,R01818
8459,SYNPCC7942_RS02560,KEGG_reaction,R04109
8460,SYNPCC7942_RS02565,KEGG_reaction,R00762
8461,SYNPCC7942_RS02565,KEGG_reaction,R01845
8462,SYNPCC7942_RS02565,KEGG_reaction,R04780
8463,SYNPCC7942_RS02570,KEGG_reaction,R00158
8464,SYNPCC7942_RS02590,KEGG_reaction,R07394
8465,SYNPCC7942_RS02670,KEGG_reaction,R03083
8466,SYNPCC7942_RS02690,KEGG_reaction,R02035
8467,SYNPCC7942_RS02715,KEGG_reaction,R00768
8468,SYNPCC7942_RS02730,KEGG_reaction,R04355
8469,SYNPCC7942_RS02730,KEGG_reaction,R04726
8470,SYNPCC7942_RS02730,KEGG_reaction,R04952
8471,SYNPCC7942_RS02730,KEGG_reaction,R04957
8472,SYNPCC7942_RS02730,KEGG_reaction,R04960
8473,SYNPCC7942_RS02730,KEGG_reaction,R04963
8474,SYNPCC7942_RS02730,KEGG_reaction,R04968
8475,SYNPCC7942_RS02730,KEGG_reaction,R07762
8476,SYNPCC7942_RS02730,KEGG_reaction,R10115
8477,SYNPCC7942_RS02730,KEGG_reaction,R10119
8478,SYNPCC7942_RS02735,KEGG_reaction,R01067
8479,SYNPCC7942_RS02735,KEGG_reaction,R01641
8480,SYNPCC7942_RS02735,KEGG_reaction,R01830
8481,SYNPCC7942_RS02735,KEGG_reaction,R06590
8482,SYNPCC7942_RS02760,KEGG_reaction,R07767
8483,SYNPCC7942_RS02760,KEGG_reaction,R07768
8484,SYNPCC7942_RS02810,KEGG_reaction,R00420
8485,SYNPCC7942_RS02890,KEGG_reaction,R00974
8486,SYNPCC7942_RS02890,KEGG_reaction,R01411
8487,SYNPCC7942_RS02890,KEGG_reaction,R02922
8488,SYNPCC7942_RS02900,KEGG_reaction,R00375
8489,SYNPCC7942_RS02900,KEGG_reaction,R00376
8490,SYNPCC7942_RS02900,KEGG_reaction,R00377
8491,SYNPCC7942_RS02900,KEGG_reaction,R00378
8492,SYNPCC7942_RS02935,KEGG_reaction,R10247
8493,SYNPCC7942_RS02940,KEGG_reaction,R05775
8494,SYNPCC7942_RS02965,KEGG_reaction,R03877
8495,SYNPCC7942_RS02970,KEGG_reaction,R01056
8496,SYNPCC7942_RS02980,KEGG_reaction,R00191
8497,SYNPCC7942_RS03010,KEGG_reaction,R03665
8498,SYNPCC7942_RS03015,KEGG_reaction,R04325
8499,SYNPCC7942_RS03015,KEGG_reaction,R04326
8500,SYNPCC7942_RS03035,KEGG_reaction,R00756
8501,SYNPCC7942_RS03035,KEGG_reaction,R00764
8502,SYNPCC7942_RS03035,KEGG_reaction,R02073
8503,SYNPCC7942_RS03035,KEGG_reaction,R03236
8504,SYNPCC7942_RS03035,KEGG_reaction,R04779
8505,SYNPCC7942_RS03055,KEGG_reaction,R07501
8506,SYNPCC7942_RS03055,KEGG_reaction,R10709
8507,SYNPCC7942_RS03055,KEGG_reaction,R10710
8508,SYNPCC7942_RS03060,KEGG_reaction,R07263
8509,SYNPCC7942_RS03095,KEGG_reaction,R00948
8510,SYNPCC7942_RS03100,KEGG_reaction,R01529
8511,SYNPCC7942_RS03110,KEGG_reaction,R03813
8512,SYNPCC7942_RS03110,KEGG_reaction,R11443
8513,SYNPCC7942_RS03110,KEGG_reaction,R11444
8514,SYNPCC7942_RS03120,KEGG_reaction,R07363
8515,SYNPCC7942_RS03120,KEGG_reaction,R07364
8516,SYNPCC7942_RS03125,KEGG_reaction,R11945
8517,SYNPCC7942_RS03140,KEGG_reaction,R00351
8518,SYNPCC7942_RS03170,KEGG_reaction,R00192
8519,SYNPCC7942_RS03170,KEGG_reaction,R04936
8520,SYNPCC7942_RS03195,KEGG_reaction,R02016
8521,SYNPCC7942_RS03195,KEGG_reaction,R03596
8522,SYNPCC7942_RS03195,KEGG_reaction,R09372
8523,SYNPCC7942_RS03210,KEGG_reaction,R01209
8524,SYNPCC7942_RS03210,KEGG_reaction,R04441
8525,SYNPCC7942_RS03210,KEGG_reaction,R05070
8526,SYNPCC7942_RS03225,KEGG_reaction,R01920
8527,SYNPCC7942_RS03225,KEGG_reaction,R02869
8528,SYNPCC7942_RS03225,KEGG_reaction,R08359
8529,SYNPCC7942_RS03275,KEGG_reaction,R02530
8530,SYNPCC7942_RS03280,KEGG_reaction,R00658
8531,SYNPCC7942_RS03290,KEGG_reaction,R02164
8532,SYNPCC7942_RS03310,KEGG_reaction,R02272
8533,SYNPCC7942_RS03340,KEGG_reaction,R03824
8534,SYNPCC7942_RS03340,KEGG_reaction,R05341
8535,SYNPCC7942_RS03380,KEGG_reaction,R00733
8536,SYNPCC7942_RS03395,KEGG_reaction,R00089
8537,SYNPCC7942_RS03395,KEGG_reaction,R00434
8538,SYNPCC7942_RS03405,KEGG_reaction,R01884
8539,SYNPCC7942_RS03430,KEGG_reaction,R01397
8540,SYNPCC7942_RS03450,KEGG_reaction,R03220
8541,SYNPCC7942_RS03490,KEGG_reaction,R05633
8542,SYNPCC7942_RS03505,KEGG_reaction,R04533
8543,SYNPCC7942_RS03505,KEGG_reaction,R04534
8544,SYNPCC7942_RS03505,KEGG_reaction,R04536
8545,SYNPCC7942_RS03505,KEGG_reaction,R04543
8546,SYNPCC7942_RS03505,KEGG_reaction,R04566
8547,SYNPCC7942_RS03505,KEGG_reaction,R04953
8548,SYNPCC7942_RS03505,KEGG_reaction,R04964
8549,SYNPCC7942_RS03505,KEGG_reaction,R07759
8550,SYNPCC7942_RS03505,KEGG_reaction,R07763
8551,SYNPCC7942_RS03505,KEGG_reaction,R10116
8552,SYNPCC7942_RS03505,KEGG_reaction,R10120
8553,SYNPCC7942_RS03505,KEGG_reaction,R11671
8554,SYNPCC7942_RS03520,KEGG_reaction,R09396
8555,SYNPCC7942_RS03555,KEGG_reaction,R01334
8556,SYNPCC7942_RS03620,KEGG_reaction,R05149
8557,SYNPCC7942_RS03620,KEGG_reaction,R05813
8558,SYNPCC7942_RS03620,KEGG_reaction,R07774
8559,SYNPCC7942_RS03625,KEGG_reaction,R00462
8560,SYNPCC7942_RS03645,KEGG_reaction,R00256
8561,SYNPCC7942_RS03645,KEGG_reaction,R00575
8562,SYNPCC7942_RS03645,KEGG_reaction,R01395
8563,SYNPCC7942_RS03645,KEGG_reaction,R10948
8564,SYNPCC7942_RS03645,KEGG_reaction,R10949
8565,SYNPCC7942_RS03655,KEGG_reaction,R08689
8566,SYNPCC7942_RS03655,KEGG_reaction,R10859
8567,SYNPCC7942_RS03660,KEGG_reaction,R04112
8568,SYNPCC7942_RS03670,KEGG_reaction,R00660
8569,SYNPCC7942_RS04000,KEGG_reaction,R03522
8570,SYNPCC7942_RS04000,KEGG_reaction,R07002
8571,SYNPCC7942_RS04000,KEGG_reaction,R07003
8572,SYNPCC7942_RS04000,KEGG_reaction,R07004
8573,SYNPCC7942_RS04000,KEGG_reaction,R07023
8574,SYNPCC7942_RS04000,KEGG_reaction,R07024
8575,SYNPCC7942_RS04000,KEGG_reaction,R07025
8576,SYNPCC7942_RS04000,KEGG_reaction,R07026
8577,SYNPCC7942_RS04000,KEGG_reaction,R07069
8578,SYNPCC7942_RS04000,KEGG_reaction,R07070
8579,SYNPCC7942_RS04000,KEGG_reaction,R07083
8580,SYNPCC7942_RS04000,KEGG_reaction,R07084
8581,SYNPCC7942_RS04000,KEGG_reaction,R07091
8582,SYNPCC7942_RS04000,KEGG_reaction,R07092
8583,SYNPCC7942_RS04000,KEGG_reaction,R07093
8584,SYNPCC7942_RS04000,KEGG_reaction,R07094
8585,SYNPCC7942_RS04000,KEGG_reaction,R07100
8586,SYNPCC7942_RS04000,KEGG_reaction,R07113
8587,SYNPCC7942_RS04000,KEGG_reaction,R07116
8588,SYNPCC7942_RS04000,KEGG_reaction,R08280
8589,SYNPCC7942_RS04000,KEGG_reaction,R09409
8590,SYNPCC7942_RS04000,KEGG_reaction,R11905
8591,SYNPCC7942_RS04015,KEGG_reaction,R08166
8592,SYNPCC7942_RS04025,KEGG_reaction,R01658
8593,SYNPCC7942_RS04025,KEGG_reaction,R02003
8594,SYNPCC7942_RS04025,KEGG_reaction,R02061
8595,SYNPCC7942_RS04030,KEGG_reaction,R01220
8596,SYNPCC7942_RS04030,KEGG_reaction,R01655
8597,SYNPCC7942_RS04050,KEGG_reaction,R00199
8598,SYNPCC7942_RS04060,KEGG_reaction,R01071
8599,SYNPCC7942_RS04080,KEGG_reaction,R03522
8600,SYNPCC7942_RS04080,KEGG_reaction,R07002
8601,SYNPCC7942_RS04080,KEGG_reaction,R07003
8602,SYNPCC7942_RS04080,KEGG_reaction,R07004
8603,SYNPCC7942_RS04080,KEGG_reaction,R07023
8604,SYNPCC7942_RS04080,KEGG_reaction,R07024
8605,SYNPCC7942_RS04080,KEGG_reaction,R07025
8606,SYNPCC7942_RS04080,KEGG_reaction,R07026
8607,SYNPCC7942_RS04080,KEGG_reaction,R07069
8608,SYNPCC7942_RS04080,KEGG_reaction,R07070
8609,SYNPCC7942_RS04080,KEGG_reaction,R07083
8610,SYNPCC7942_RS04080,KEGG_reaction,R07084
8611,SYNPCC7942_RS04080,KEGG_reaction,R07091
8612,SYNPCC7942_RS04080,KEGG_reaction,R07092
8613,SYNPCC7942_RS04080,KEGG_reaction,R07093
8614,SYNPCC7942_RS04080,KEGG_reaction,R07094
8615,SYNPCC7942_RS04080,KEGG_reaction,R07100
8616,SYNPCC7942_RS04080,KEGG_reaction,R07113
8617,SYNPCC7942_RS04080,KEGG_reaction,R07116
8618,SYNPCC7942_RS04080,KEGG_reaction,R08280
8619,SYNPCC7942_RS04080,KEGG_reaction,R09409
8620,SYNPCC7942_RS04080,KEGG_reaction,R11905
8621,SYNPCC7942_RS04095,KEGG_reaction,R09382
8622,SYNPCC7942_RS04095,KEGG_reaction,R09383
8623,SYNPCC7942_RS04095,KEGG_reaction,R09384
8624,SYNPCC7942_RS04095,KEGG_reaction,R09386
8625,SYNPCC7942_RS04160,KEGG_reaction,R05681
8626,SYNPCC7942_RS04160,KEGG_reaction,R05837
8627,SYNPCC7942_RS04160,KEGG_reaction,R07406
8628,SYNPCC7942_RS04180,KEGG_reaction,R00766
8629,SYNPCC7942_RS04205,KEGG_reaction,R01071
8630,SYNPCC7942_RS04230,KEGG_reaction,R04463
8631,SYNPCC7942_RS04235,KEGG_reaction,R04463
8632,SYNPCC7942_RS04290,KEGG_reaction,R03648
8633,SYNPCC7942_RS04340,KEGG_reaction,R00540
8634,SYNPCC7942_RS04340,KEGG_reaction,R01887
8635,SYNPCC7942_RS04340,KEGG_reaction,R03093
8636,SYNPCC7942_RS04340,KEGG_reaction,R03542
8637,SYNPCC7942_RS04340,KEGG_reaction,R05358
8638,SYNPCC7942_RS04340,KEGG_reaction,R05591
8639,SYNPCC7942_RS04340,KEGG_reaction,R07855
8640,SYNPCC7942_RS04355,KEGG_reaction,R00094
8641,SYNPCC7942_RS04355,KEGG_reaction,R00115
8642,SYNPCC7942_RS04370,KEGG_reaction,R02739
8643,SYNPCC7942_RS04395,KEGG_reaction,R04208
8644,SYNPCC7942_RS04400,KEGG_reaction,R07613
8645,SYNPCC7942_RS04405,KEGG_reaction,R01498
8646,SYNPCC7942_RS04440,KEGG_reaction,R11080
8647,SYNPCC7942_RS04515,KEGG_reaction,R03038
8648,SYNPCC7942_RS04540,KEGG_reaction,R00691
8649,SYNPCC7942_RS04540,KEGG_reaction,R01373
8650,SYNPCC7942_RS04575,KEGG_reaction,R01819
8651,SYNPCC7942_RS04585,KEGG_reaction,R00021
8652,SYNPCC7942_RS04585,KEGG_reaction,R10086
8653,SYNPCC7942_RS04595,KEGG_reaction,R09396
8654,SYNPCC7942_RS04605,KEGG_reaction,R02412
8655,SYNPCC7942_RS04655,KEGG_reaction,R01324
8656,SYNPCC7942_RS04655,KEGG_reaction,R01325
8657,SYNPCC7942_RS04655,KEGG_reaction,R01900
8658,SYNPCC7942_RS04655,KEGG_reaction,R04425
8659,SYNPCC7942_RS04690,KEGG_reaction,R00375
8660,SYNPCC7942_RS04690,KEGG_reaction,R00376
8661,SYNPCC7942_RS04690,KEGG_reaction,R00377
8662,SYNPCC7942_RS04690,KEGG_reaction,R00378
8663,SYNPCC7942_RS04705,KEGG_reaction,R03084
8664,SYNPCC7942_RS04725,KEGG_reaction,R01280
8665,SYNPCC7942_RS04745,KEGG_reaction,R05578
8666,SYNPCC7942_RS04750,KEGG_reaction,R01402
8667,SYNPCC7942_RS04760,KEGG_reaction,R04144
8668,SYNPCC7942_RS04770,KEGG_reaction,R04591
8669,SYNPCC7942_RS04780,KEGG_reaction,R04587
8670,SYNPCC7942_RS04785,KEGG_reaction,R04428
8671,SYNPCC7942_RS04785,KEGG_reaction,R04535
8672,SYNPCC7942_RS04785,KEGG_reaction,R04537
8673,SYNPCC7942_RS04785,KEGG_reaction,R04544
8674,SYNPCC7942_RS04785,KEGG_reaction,R04568
8675,SYNPCC7942_RS04785,KEGG_reaction,R04954
8676,SYNPCC7942_RS04785,KEGG_reaction,R04965
8677,SYNPCC7942_RS04785,KEGG_reaction,R07764
8678,SYNPCC7942_RS04785,KEGG_reaction,R10117
8679,SYNPCC7942_RS04785,KEGG_reaction,R10121
8680,SYNPCC7942_RS04790,KEGG_reaction,R04567
8681,SYNPCC7942_RS04795,KEGG_reaction,R04606
8682,SYNPCC7942_RS04805,KEGG_reaction,R01073
8683,SYNPCC7942_RS04830,KEGG_reaction,R00509
8684,SYNPCC7942_RS04830,KEGG_reaction,R04928
8685,SYNPCC7942_RS04850,KEGG_reaction,R02283
8686,SYNPCC7942_RS04850,KEGG_reaction,R04475
8687,SYNPCC7942_RS04855,KEGG_reaction,R00942
8688,SYNPCC7942_RS04855,KEGG_reaction,R02237
8689,SYNPCC7942_RS04855,KEGG_reaction,R04241
8690,SYNPCC7942_RS04890,KEGG_reaction,R03348
8691,SYNPCC7942_RS04920,KEGG_reaction,R01492
8692,SYNPCC7942_RS04920,KEGG_reaction,R05220
8693,SYNPCC7942_RS04920,KEGG_reaction,R07268
8694,SYNPCC7942_RS04925,KEGG_reaction,R04325
8695,SYNPCC7942_RS04925,KEGG_reaction,R04326
8696,SYNPCC7942_RS04960,KEGG_reaction,R00188
8697,SYNPCC7942_RS04960,KEGG_reaction,R00508
8698,SYNPCC7942_RS04970,KEGG_reaction,R00084
8699,SYNPCC7942_RS04980,KEGG_reaction,R03893
8700,SYNPCC7942_RS04980,KEGG_reaction,R05510
8701,SYNPCC7942_RS04980,KEGG_reaction,R05511
8702,SYNPCC7942_RS04980,KEGG_reaction,R06835
8703,SYNPCC7942_RS04980,KEGG_reaction,R06838
8704,SYNPCC7942_RS04980,KEGG_reaction,R08120
8705,SYNPCC7942_RS04980,KEGG_reaction,R08121
8706,SYNPCC7942_RS04980,KEGG_reaction,R09136
8707,SYNPCC7942_RS04980,KEGG_reaction,R09220
8708,SYNPCC7942_RS04980,KEGG_reaction,R09222
8709,SYNPCC7942_RS04995,KEGG_reaction,R11098
8710,SYNPCC7942_RS04995,KEGG_reaction,R11099
8711,SYNPCC7942_RS05000,KEGG_reaction,R00286
8712,SYNPCC7942_RS05010,KEGG_reaction,R09382
8713,SYNPCC7942_RS05010,KEGG_reaction,R09383
8714,SYNPCC7942_RS05010,KEGG_reaction,R09384
8715,SYNPCC7942_RS05010,KEGG_reaction,R09386
8716,SYNPCC7942_RS05015,KEGG_reaction,R01523
8717,SYNPCC7942_RS05050,KEGG_reaction,R01066
8718,SYNPCC7942_RS13875,KEGG_reaction,R05221
8719,SYNPCC7942_RS13875,KEGG_reaction,R05222
8720,SYNPCC7942_RS13875,KEGG_reaction,R06558
8721,SYNPCC7942_RS05115,KEGG_reaction,R01514
8722,SYNPCC7942_RS05135,KEGG_reaction,R00480
8723,SYNPCC7942_RS05145,KEGG_reaction,R00985
8724,SYNPCC7942_RS05145,KEGG_reaction,R00986
8725,SYNPCC7942_RS05170,KEGG_reaction,R01082
8726,SYNPCC7942_RS05175,KEGG_reaction,R00944
8727,SYNPCC7942_RS05240,KEGG_reaction,R05196
8728,SYNPCC7942_RS05245,KEGG_reaction,R04031
8729,SYNPCC7942_RS05250,KEGG_reaction,R04030
8730,SYNPCC7942_RS05285,KEGG_reaction,R01090
8731,SYNPCC7942_RS05285,KEGG_reaction,R01214
8732,SYNPCC7942_RS05285,KEGG_reaction,R02199
8733,SYNPCC7942_RS05285,KEGG_reaction,R10991
8734,SYNPCC7942_RS05290,KEGG_reaction,R00694
8735,SYNPCC7942_RS05290,KEGG_reaction,R00734
8736,SYNPCC7942_RS05290,KEGG_reaction,R03243
8737,SYNPCC7942_RS05325,KEGG_reaction,R00566
8738,SYNPCC7942_RS05350,KEGG_reaction,R10659
8739,SYNPCC7942_RS05355,KEGG_reaction,R06613
8740,SYNPCC7942_RS05420,KEGG_reaction,R03223
8741,SYNPCC7942_RS05420,KEGG_reaction,R10712
8742,SYNPCC7942_RS05480,KEGG_reaction,R00209
8743,SYNPCC7942_RS05480,KEGG_reaction,R02569
8744,SYNPCC7942_RS05500,KEGG_reaction,R01492
8745,SYNPCC7942_RS05500,KEGG_reaction,R05220
8746,SYNPCC7942_RS05500,KEGG_reaction,R07268
8747,SYNPCC7942_RS05560,KEGG_reaction,R02689
8748,SYNPCC7942_RS05570,KEGG_reaction,R02110
8749,SYNPCC7942_RS05575,KEGG_reaction,R03197
8750,SYNPCC7942_RS05575,KEGG_reaction,R04972
8751,SYNPCC7942_RS05615,KEGG_reaction,R02133
8752,SYNPCC7942_RS05615,KEGG_reaction,R09993
8753,SYNPCC7942_RS05625,KEGG_reaction,R03472
8754,SYNPCC7942_RS05635,KEGG_reaction,R04990
8755,SYNPCC7942_RS05635,KEGG_reaction,R04993
8756,SYNPCC7942_RS05635,KEGG_reaction,R06859
8757,SYNPCC7942_RS05635,KEGG_reaction,R08774
8758,SYNPCC7942_RS05635,KEGG_reaction,R09736
8759,SYNPCC7942_RS05655,KEGG_reaction,R00765
8760,SYNPCC7942_RS05720,KEGG_reaction,R01512
8761,SYNPCC7942_RS05815,KEGG_reaction,R00899
8762,SYNPCC7942_RS05815,KEGG_reaction,R04951
8763,SYNPCC7942_RS05825,KEGG_reaction,R09597
