Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
HKK26_RS00055,-0.04796356915728944,-0.006797950631074781,-0.009042268768477559,-0.000824346257276883,0.007172051554909979,-0.0008894544093951396,-0.031435470748280875,-0.01287391880457171,-0.014258511362155292,-0.0018715239664658981,0.010871000118947713,0.02872400355848651,0.0146796605135056,-0.004146466936263302,0.0068296517939361034,-0.007480602884139506,0.010510981181585647,-0.0662942273002351,-0.0033965352971425866,0.01688246654779786,0.031547105884477705,0.010925438909157106,-0.004835216646298585,-0.004352780222578015,-0.0056419703801372815,-0.018287655379912143,0.011050507571834981,-0.006546497442348733,0.014669480329165287,-0.040966082611917996,-0.024945125615505975,-0.04594880419212713,0.004108718265108352,-0.009288635238615593,-0.01174150729236801,-0.01680419405503826,0.010287703897384903,0.014377130115833683,-0.0036390563683048223,-0.005459381684263815,0.0066308016544540105,-0.019151012376520386,0.03532692236360819,-0.021109137939473614,-0.008684710565978492,-0.0038119330342089243,-0.04100415924447873,0.005862972090192136
HKK26_RS00060,-0.02802425178123182,-0.05058336087537389,0.01167082509686004,0.03374918408161305,-0.007074596054685106,0.005602825783486186,-0.006585469089778207,-0.011127102637356083,0.022599586794409234,0.06947236206679441,-0.0017283010753951335,-0.014911239029737663,5.193575016410625e-05,-0.0170577033741271,-9.626056702357762e-05,0.004117871929342659,0.007285552854747329,-0.017096341298544423,0.017694198061311967,0.028421299369272485,-0.019188508908110597,0.0029221374858962286,-0.02402000171901944,0.008264493466616367,0.0017669356945114736,-0.06612806584924398,-0.0012295501291728103,-0.014152191536158322,-0.015190121952175572,0.02798392102503096,-0.011982376143809328,-0.06614696086028285,-0.000489630914937846,0.04103516268384519,0.0076936092789605046,-0.019298441519654347,-0.02828677390549328,-0.010948798185135136,0.012940836268812433,-0.044730721730622404,-0.06680334875926634,0.027584720193685422,-0.0019434065020875048,2.2478514765478623e-05,0.0012580821301184854,-0.02121583673595171,-0.021017283009651406,0.031068516460345343
HKK26_RS00065,-0.01388419813303214,0.012200340626863983,0.0029658811893654284,-0.049267595605620815,0.004698420371787835,-0.01185378378669183,0.0057455569822245115,-0.015540022556930329,0.008951184637474442,0.06527406070384249,0.01928452418299085,-0.02224469595842377,0.0025501520046184605,-0.0024480223398712407,-0.044115954955619464,-0.0350812894739672,0.017575533362933243,-0.0057459087786281005,0.01923927296322474,0.02698217914284598,0.016216650513716385,0.011876311662423833,-0.0019108748071213183,-0.04137852818450789,0.010072004611169486,0.011277011020830318,0.008917054737024492,0.0008206847428000027,0.007814918947958547,0.0053173444723921045,0.023006150540093164,0.00038429894261969154,-0.030250499181436127,-0.00807753733533641,-0.04115522253081755,0.03464816624599866,-0.0003947573022989293,0.44146650540717347,0.009960978770467255,0.0030451756743470966,0.02116745807107524,0.020019477066003002,0.008794898400334173,0.02739734715051219,0.029775687492556102,0.0057136682074691554,-0.012541616498392966,-0.014204944966533522
HKK26_RS00070,0.016990249655629373,-0.005991898864887791,-0.004030590375753672,-0.02174937917119676,0.009926099695917475,0.004765045122360515,0.030379492328512968,0.011176948577636198,0.012618077272638707,0.053386194312015654,0.0025220559677708245,-0.00012385183714650074,0.0735889382115389,-0.014959490496858557,-0.012214204629798348,0.0013711656293102312,-0.00585900180584739,-0.0059796182066351915,-0.021773215487156383,0.013071297044608202,0.009204571715843433,-0.007196410228816572,-0.0023535387337686575,-0.011241825659257161,-0.002200338298787065,0.002871136946377252,0.022228664275417455,-0.0064892348804254565,0.003835028257632273,-0.009905324472503066,0.0005714823019841754,0.005676172404670521,0.0022302169295071294,0.015246496700097499,-0.0034433870704601334,0.004855368534311793,-0.006845035827692134,0.2580536628179831,0.0030428789630869446,0.026370205244285655,-0.01192046674082839,0.019241959739755673,-0.008904128237125063,-0.008214044098163932,0.019833161228644137,0.0008880422960446275,-0.004187741706459252,0.008713358483667293
HKK26_RS00075,-0.0009367363258610047,-0.0008481141432110377,-0.014966059285002453,0.004287569221132785,0.003902855728089332,0.004099669966128536,-0.014740404191185538,-0.0033546963839505,0.0038540592214806766,0.04221282046007222,-0.003521905048437186,-0.008745697715414103,-0.007515880603764453,0.0017946997567177831,0.0007336271171283299,0.0025789831949783624,-0.004483580087431082,0.02728464719686087,-0.01379840618471368,0.006558879059245276,-0.001987590378903888,-0.00614894392721635,-0.012214448684586859,-0.00026307651891464937,0.008390467012116452,-0.011807723483002528,0.005374765477915333,-0.03333033324338207,0.009860649387075655,0.007961985557113239,0.001176613678970462,0.010373209084219579,-0.012034601649352186,0.005820364972617093,0.024999475085355074,-0.002736642105069602,0.003372421282377923,0.25381978269054,-0.003352374325175548,0.0015211010790883537,-0.022310823836695665,0.009386635284220011,0.0007223896768535253,-0.021805945919575187,-0.012349760038906804,0.00342597199510608,-0.03338227439647635,0.019569946945833062
HKK26_RS00080,-0.013420278531647676,-0.029084126895525614,-0.002288617130356798,0.0020653805921964853,0.0022199211055840924,-0.03789792929080179,0.004932679452810625,0.005941789575937062,0.009910515384081898,0.009704869551759601,-0.04019368432525965,0.008690894809741759,0.03313571795525664,-0.004977244968393013,-0.0012041815171496175,-0.01009224303168042,0.01742952966025148,-0.016532834388415126,0.015651247126307114,0.01808195699888677,-0.005232330775184699,0.00894787673358842,0.016305799543332073,-0.01658643947964805,0.012737600787199387,0.0570784800685462,-0.01711438837591641,-0.009240113513792468,-0.010303134844048458,-0.030205280702500743,-0.024184873610423426,0.0019081090028248188,-0.0028217648690483945,-0.04647447303596243,0.027339342707433406,-0.011132694113699437,0.0065424906172935615,0.06421361058045875,-0.000691925512430993,-0.0005769957925791867,-0.02816997901640493,-0.02881472122668945,-0.0004730203031331005,-0.0021621313349267815,0.03435312028134959,-0.03070831675624622,0.027237648673995547,-0.006297211590701255
HKK26_RS00085,0.019971085512672102,0.004484309396284877,-0.006197138984868309,-0.02915692707070106,0.008286423822407183,0.02310340451815438,-0.012179541887144344,0.009622563963561792,0.017717598359876595,-0.0024004217951301586,-0.03796753487118164,-0.004600501095904604,0.0013165060835085983,-0.003575976153270127,0.02281103173215651,-0.0050564798274388,-0.0005087850730834936,0.02269769873699537,0.02179465971076385,0.03698393400931663,0.0035506119007148143,5.987052760070417e-05,-0.014045233073286138,0.034945183996277766,-0.01065829169619817,-0.0024526494591876457,-0.0006471307261129816,-0.006956657208492354,-0.001341771675706847,-0.022301175440313754,0.008901551307822697,0.01728400308927148,0.019968233420988725,-0.02000889248996348,-0.01296542542671362,0.0057410623385954415,-0.007778398413689571,-0.021129585300459594,-0.002947043531870889,0.0015678879341687743,0.024711906135988882,0.03084839488897343,0.006861189763142944,0.012778284356818966,0.03934968298460962,-0.02296971381899509,-0.012701607266720339,-0.03359590908585631
HKK26_RS00090,0.0008112714666199445,-0.007688214465984562,-0.003768531245074256,-0.01852556379213835,-0.011020127783103881,-0.0015038404921943543,-0.006629281860104839,0.000443387649501206,0.000280414177680208,0.008116466196843418,-0.00227046953858701,-0.007561239376859834,0.009604467649582624,-0.015145568833002727,0.01143940613355168,0.0163908646334295,0.009756603461601376,0.009687203306149717,-0.0042568737509465875,0.026900008710563163,-0.007141818612893599,-0.01573749549359967,-0.01683192095936274,0.013362595146940503,0.001326527584673079,-0.03449651759960402,0.0034958574406521313,0.0021053015212683236,-0.014481121512035993,-0.002483660318409674,-0.028228293454217582,-0.018360191632621023,0.004650787917475927,-0.014951633685305889,0.017020418865216075,0.00984225382662944,-0.016679182816217077,0.005356161964740849,0.004868723305660095,0.0020677003266526815,0.0029337649386098953,0.018569767786332774,-0.01968938730483588,0.0003363504389715614,0.0231555863156792,-0.003751669448183275,0.003206153443206617,-0.007094573511808897
HKK26_RS00095,-0.015190340447450134,-0.02062814444256675,-0.0018683447727444852,-0.015097764996137113,-0.0031660075898450467,-0.03284143835505381,0.00943613976860442,-0.02758713847532619,-0.005721918452423561,0.01446386432431765,-0.0047360239865815975,0.019573801507221683,-0.0034903240463036,-0.004654090218739534,-0.008037726155065117,0.025143138801711668,0.03858217999028033,0.0034073303588630977,-0.009050521284561484,-0.007610555696167344,-0.010111083754103049,0.006021972222577332,-0.01216801427246287,0.014835051769232556,0.00076616109677266,-0.0201809770897666,0.011701373676654463,0.027448343160201113,-0.017862854127539927,0.0028047578206463002,0.004330363013423528,-0.006697580744474352,0.0008935269935415736,-0.0061301254090700375,0.010470335891032,0.0136678502057277,-0.018087356728058408,0.01365287427979317,0.0025581134030810675,0.03146529694217593,-0.00907602663829366,-0.0009756926033823342,-0.027997275006286144,-0.002892460123084499,-0.00609280908569408,0.006490824887692982,0.006326987434875648,0.016104512125227684
HKK26_RS00100,-0.012796547072225968,0.002189881886716033,0.004620013698642333,0.000248062966526902,-0.014214202351531346,-0.030574434694366447,0.013199122602401874,-0.02409034656995547,0.016078956309055557,-0.013693032117517075,-0.0002239290727265291,0.004066474293746202,0.002021311622114117,-0.0024759774442191865,0.016299353299476484,0.031170899342333292,0.02839082424968277,-0.01428771704735516,-0.00423518869989472,0.006150967210528845,-0.005146630037791917,-0.011202821717591875,-0.0065437603616057775,0.025631338939133302,-0.00015441530086286078,0.03170192842019679,0.014151594390239951,-0.00016636080059429762,-0.02984510695662325,0.015587694256572686,0.012174639963116431,-0.03437081872174373,-0.0005909739769254526,-0.017717836877788478,-0.015181989010605272,0.003726518398129078,-0.006969630564300484,-0.004772804418668308,0.003726172183953041,0.020668923600623314,0.011293723402738194,0.019076736606520497,-0.018770275465980982,-0.0008644881017893772,0.012789846076609868,-0.0005992466938972088,0.02963693829600537,0.03882176874368105
HKK26_RS00105,0.010463847662574171,-0.004534918659382925,0.011025341186545188,0.007593890139026236,0.0006923353579710288,-0.011529317071985368,0.011134495358583275,-0.010399692803647987,0.011899157570532103,0.008939680817692607,0.0024486187592443497,0.012030079051704626,-0.0058099858299392165,-0.008174338766309582,0.014786870594390338,0.004533391552446203,0.030556546606118794,0.0005517858718464238,-0.001872600583372048,-0.0011602524784162566,-0.00790173307910975,-0.021698704442095585,0.0019750305077577547,0.009994074297510449,-0.0038590410751591702,0.002494976524901343,0.02148734932195723,-0.0021235914859031647,-0.014071451760791774,-0.004749445295474851,-0.01563352645957334,-0.010623262863369011,-0.006109956185228336,-0.000670519502983345,0.008817339544027506,0.016518020809386167,-0.03097155312759842,0.011988252720141979,-0.0023177027663353385,-0.005729844643725615,-0.002911570987326175,-0.000933338623262373,-0.0007902018790298191,-0.021227357576932154,0.0004601931754818005,-0.0029836551091637813,-0.005614365958376109,0.006155330129137859
HKK26_RS00110,-0.00347435699330975,0.011802640000645723,-0.008384002840246929,0.009186362750337738,-0.017845497306591164,-0.0033126801042043675,0.009851300616154928,-0.011238944376288511,0.014254542257051975,0.005083076686079976,0.00014891639217618242,0.0014620729503043773,0.004592749118881109,-0.013146671772696407,-0.0017516478758354869,-0.002061010483732305,0.027192818271243032,0.025417036208600467,0.007860510023148286,0.010120430827697192,-0.01729799862922543,0.0002619270431494498,-0.0047314604097514505,-0.00829668385267928,-0.013757996028380348,-0.026536929772351385,-0.02032054654900901,0.027901868083464853,-0.02818825382492067,-0.004437717330501941,0.0032115325375322635,0.019479922284739642,0.016445017574723428,-0.0038761124024300126,0.012735040830566055,-0.0035804240779638828,-0.027323453630215568,0.027376393445264654,-0.014708063901607126,-0.009120792943469269,-0.010635428743517663,0.0026866372501644416,-0.004142352739968814,0.011552914921391783,0.018746656254774206,-0.0016110932994695497,-0.011236971320131154,-0.006044278861390963
HKK26_RS00115,-0.020005519370689676,0.026491757309314468,0.012382104039638965,-0.0026395616228260576,-0.010210446345721713,0.015527292851262859,0.008884367230960935,-0.019183683633184696,-0.0019989298065782465,-0.008548266883428888,-0.00510292806082604,0.0031792033468986064,-0.0022788819740530066,0.010162941523289983,-0.046511430066981684,0.013178816022828898,0.0025280069770667766,-0.0021376449615275192,-0.0434845031326714,0.00045624579881114617,-0.020280305565423536,-0.03435573268785031,-0.024330945709837532,0.006769288507305568,-0.011839316633083763,0.020903570008881524,0.03005207610417905,0.0447821986474102,0.004586844075026944,0.006741602176805028,-0.030391592250409466,-0.01230572880077862,0.029971119624030935,0.01229396095820133,0.0029511583845345155,-0.024802723459941136,-0.025307737676018554,0.03003027201823971,-0.010416210955152105,-0.017826479101619667,0.017058793938407785,0.013509056267621592,-0.006888806184738698,0.020768014491797132,0.013171090304417923,-0.003022979037589007,0.004876993963189573,-0.009103968848873044
HKK26_RS00120,-0.010436344634835832,-0.01986449980394332,-0.008818573220985447,-0.005849362852281006,-0.03158744498276185,-0.01964470032398842,0.005562287075706899,-0.010610043637614586,0.012834979980000586,0.048154238761273116,-0.01468109890369254,-0.0031714855585865034,-0.00914245809092429,0.0023997441704255358,0.010762124621108482,0.010260662456907068,-0.009014793774457396,-0.019597425294063907,-0.011881977193366547,0.01919856325165622,0.008626996527009025,0.0014489215042751233,-0.016014070876496186,-0.0037728226972267237,-0.004108087172174785,-0.018136408881183633,-0.002257565191128809,0.024914483308483407,-0.010246244577402462,-0.001823285692096463,-0.054169574598622205,-0.004731696017471877,-0.012211441866241086,0.015279909134848255,-0.01701143194350967,0.00617730438016681,-0.019625440607931265,-0.004541785158146781,0.007503533615453002,-0.01968545493862701,0.018557064085171642,0.015197901560511061,-0.00832918620638403,0.0245222379604908,-0.007027294838416085,0.04003319683280914,-0.026794732089466453,0.08630813473118153
HKK26_RS00125,0.004145733132922186,0.0013526784266106012,-0.05742669959287142,0.004014687261508601,-0.0027636400158790675,-0.02081024820205165,-0.017182295047402287,0.0027682731682221596,0.021931933177763,0.021503077567920515,-0.007118481852282699,0.015797692373169032,0.022496417482821936,-0.03651814073050666,-0.008882308122057087,0.001090261216211739,0.007280793061488744,0.01596153513582819,0.013268482030070503,0.020475330704666804,0.0010084629808223295,-0.019356675053467734,0.011491358308466123,-0.010671046004677246,-0.008070341981682388,-0.006880590139095938,-0.009143622226632512,0.02310566820903459,0.0007147608927407645,-0.08485763315264208,-0.06880726677096155,0.006199679532077356,-0.003057856328371742,0.008785543552788863,0.007279028576514868,-0.003850112460616629,0.008737097526933503,0.042182043124472296,-0.00260372888725905,-0.008982274809117851,0.011633232547189655,-0.011953347329983526,0.00989573377583581,5.3810317692949884e-05,0.004203477631792309,0.033272717563333866,0.017760942291013514,0.06485451842519595
HKK26_RS00130,-0.0039173902674042175,0.0489409958900539,-0.01281246396923807,-0.02241729904042654,-0.0027444878171905517,0.009282377544218413,0.018906854393146873,0.01927966561224866,-0.008869316007058453,0.01221707836499201,0.01727763628977333,-0.05412725048085276,0.005988970293740171,-0.02605211184424729,-0.01080123923449942,0.0751110075612412,0.02090760200956282,0.05414352018839315,-0.005776529880214355,-0.02978052516358187,-0.0240857766909293,-0.009370426263097803,-0.006270554395905264,0.009166251693431677,0.0004107133194845713,0.01041459029944323,0.034790949833474395,0.007353448603085682,-0.03176817435793095,0.007986676071561727,0.029487567691092974,0.035743629956761565,0.005473033037887562,-0.02891181708220237,0.032825714536834236,0.006731376380505312,-0.023235281633423557,0.013240748172004357,0.007874414135258665,0.028566554963632217,-0.0020931452015631943,-0.003043532400052911,-0.007129455005744152,0.1273469964116474,0.0008835865617350906,0.0013376821670915212,-0.010779128738777705,0.015871535231872756
HKK26_RS00135,-0.025163118191920013,-0.017184968931103134,0.0067378290600708405,-0.029753275017970905,-0.016745651801248797,-0.02653938244831052,0.001963646202703574,-0.008165782859067524,-0.003003360848762623,0.005664929607869699,-0.0072717546428727135,-0.010619458020434482,0.0004739524450902428,0.024267041851055358,-0.0020861933102419754,-0.011132117627760974,0.022607949458107467,0.013221252718387014,0.009410298447334318,0.018258603163919095,0.02041996857229649,0.009327427011618433,-0.0097493439684726,-0.001726304571315356,0.009839506634596155,-0.005741388148729958,-0.009029249582888409,0.037053566584184676,0.026480733136702655,0.014763655222467763,-0.0023429788682002447,0.0030832573029895556,0.002820681040127992,-0.0023111248136125032,-0.021381185086531754,0.018795371845450513,-0.00870155614350361,-0.005388910729164046,0.004609042736663618,-0.004419614518968507,0.012895114914956048,-0.008646712037257141,-0.007428771256601019,0.014689428641238648,0.039138068344319855,0.006215682392153145,-0.018699172879119784,-0.021613698771113587
HKK26_RS00140,-0.0023385920543479316,0.006874999426839194,0.038326064788148956,-0.012580595567173303,-0.020592794661246465,0.04304386783049548,0.00231525200015467,-0.00011519382242334544,0.016067784218149306,-0.0008012840199948686,-0.020193538574684217,-0.008550826235373897,0.02243324184680622,0.00819419990908342,0.007376390726518689,-0.02302281409968691,-0.018581444660652188,0.013055797455199485,-0.025062921859235924,0.00907383771043909,-0.004991748103354644,0.009645078532974406,-0.017972626505325467,0.020309078858100463,0.01463501432092938,-0.011423578006008886,-0.0184557783833479,0.023643410264553168,0.016110389134972147,-0.004891921129466239,-0.028361494217268763,0.008938319795405355,0.0019518968541702866,0.01466680472850595,0.006929114610884558,-0.041439383438806605,-0.022711271517840127,0.014795487577918152,0.005469208781338857,-0.014041629555989879,0.030157583063907208,-0.0435707677733389,-0.0054000995545541615,0.0042256903628530235,0.030049720020402206,0.004940008718740046,0.036873073996978596,-0.0200310685489428
HKK26_RS00145,0.021377698607246164,-0.024753921500069463,-0.007615296117960961,0.0025253242685292047,0.004615608808468396,-0.0014179269407405392,0.00012378556045194493,-0.0008160137127972332,0.0018913664574257871,-0.019923599187534786,0.007868962366305476,0.014149271454658385,0.009742704399784965,-0.008477299493418881,0.02117677590980749,-0.03602475438741563,0.030168030056197344,0.08571742890931827,0.000510805340314386,0.013203515219899294,0.01877354453043386,0.018009584571266887,-0.0215839233220506,0.0015326238105899171,-0.0023770574882954164,0.005664889675401831,-0.028973282841198076,0.006528966256523621,0.05863901552308107,-0.00242721727743202,0.0009181916507945121,0.04354305186652892,-0.006572571114384312,0.026272426705934205,-0.019256607913420258,-0.005170096430094275,-0.013058622223746142,0.008596747843869079,-0.0016452079453744325,-0.014687275598674781,-0.00208428138057373,0.010608732131731937,-0.017676637180581736,-0.019310090376453794,0.010925914837166989,-0.010373706894370189,-0.024714997863318267,-0.019796691400498608
