Geneid,0,1,2,3,4
SYNPCC7942_RS02665,-0.0027982688657568473,0.015391233680048346,-0.004477300392453687,-0.030539009497835817,-0.016200001209709842
SYNPCC7942_RS02670,0.0024327469747322168,0.011383895447940414,-0.015190066873026558,-0.025202636131379137,-0.0334765910514498
SYNPCC7942_RS02675,-0.01897852309430291,-0.01839037091820948,0.005979528073819142,-0.019955123278534038,0.0052526986851099645
SYNPCC7942_RS02680,-0.004305366806410605,0.009376708492301648,0.04751055511260778,-0.0245437283131285,0.013998419694586609
SYNPCC7942_RS02685,-0.03077853528908653,0.013118136654817703,-0.003117514832508604,-0.003779058489137546,0.01653721504971013
SYNPCC7942_RS02690,0.008410338697958892,0.01089424010965956,0.014123263804224991,-0.0035824794367867556,0.009237275427851398
SYNPCC7942_RS02695,0.008123395601791565,-0.006372113636433471,0.012047155316604495,-0.003693750887103967,0.014784438748850881
SYNPCC7942_RS02700,-0.0043218895058146,-0.003976674786693421,-0.0009845862465494046,-0.010960120284519094,-0.0008786225694216679
SYNPCC7942_RS02705,0.019825892922166327,-0.008811089997487942,-0.01844376746794207,-0.03534358921326343,-0.018610418406237433
SYNPCC7942_RS02710,0.0035512115725786194,-0.008393159079959535,-0.007310675198903978,-0.03738249479227278,-0.0069617868258607255
SYNPCC7942_RS02715,-0.005464851010768386,-0.007300975283357309,-0.008548511889887846,-0.019588547811073262,-0.0063404154291219405
SYNPCC7942_RS02720,-0.05889179238309402,-0.021041646597891248,0.026743489466252962,0.0037553195249509395,-0.03574611784188385
SYNPCC7942_RS02725,-0.015519461343248862,-0.02244599862579431,-0.002817464274282662,0.0008502275160888593,0.0022678702919798443
SYNPCC7942_RS02730,-0.025017423596738607,-0.021185734395155614,-0.0025536556506525303,-0.004263467641479385,0.011477561807744443
SYNPCC7942_RS02735,-0.030345261080150995,-0.017432343533972203,-0.005827302294119962,-0.009196860540125062,0.01296866608845962
SYNPCC7942_RS02740,-0.0017567408753689665,0.0006890773785318151,-0.007143298180589279,-0.005544965936698558,-0.004283563256457261
SYNPCC7942_RS02745,-0.00904958344780362,0.025433107236133377,-0.012400638714109034,-0.02129038047774426,-0.01374969293065431
SYNPCC7942_RS02750,-0.005569813670957439,0.030741346845981843,-0.01796491475209159,-0.02230741505810179,-0.02013208851141655
SYNPCC7942_RS02755,0.09466380860306396,-0.03739415742278485,0.014181202829223498,-0.012148124144333146,-0.005202645067009685
SYNPCC7942_RS02760,0.005166702714589125,-0.03267465323959286,0.0003474867410453175,0.010097779588751889,0.01761502628402332
SYNPCC7942_RS02765,0.008271122504983183,0.004480902359390013,0.0027959379532030448,0.0013976349843582267,-0.0023872499113367627
SYNPCC7942_RS02770,-0.024289799444803698,-0.02819438585498543,-0.008690128406598403,0.009201721502149422,0.004933157569913691
SYNPCC7942_RS02775,-0.015907007288887595,-0.009338730059070665,-0.0070473344756753235,-0.0003856670040045043,0.0058993048307009015
SYNPCC7942_RS02780,0.0021373741235389786,0.004284127449617776,0.01600930669059862,-0.005925570198759457,-0.010129308644764898
SYNPCC7942_RS02785,0.009588509810159648,-0.01860865703779566,-0.011417718064085071,-0.021321516332775316,0.008424980807300898
SYNPCC7942_RS02790,-0.003681466745163962,0.016902814918915245,-0.01543721831798799,-0.0034651550621708025,-0.022041052464254217
SYNPCC7942_RS02795,0.003623371750440985,0.02428377255502717,-0.012041238178846527,-0.008591693406696802,-0.011011803595376311
SYNPCC7942_RS02800,0.016019885703431793,0.0026222905461428846,-1.9256079118881883e-05,-0.02305979134423334,0.005445705397082289
SYNPCC7942_RS02805,-0.056303644042463574,0.009145056496801689,0.03548099076669544,-0.01303270587403619,-0.03764902861581957
SYNPCC7942_RS02810,-0.0063318013775742685,-0.01180788956510019,-0.015323994659342,-0.023009999028994935,-0.016591961804614083
SYNPCC7942_RS02815,0.01673454764299986,0.018396041579280892,-0.020046169021378943,-0.0004954161470141066,0.03260577183012251
SYNPCC7942_RS02820,-0.00820913742120641,-0.01932682054644859,-0.006059623280793584,-0.015271642960254676,0.012509379143199823
SYNPCC7942_RS02825,0.015599345992077131,-0.007493918402494878,0.006750603556359137,-0.05989832494124184,0.030103064695346463
SYNPCC7942_RS02830,-0.036109034472522186,0.005381462841130053,0.10070166183742471,-0.005250908579135948,0.03357602279720287
SYNPCC7942_RS02835,0.013887386684738436,-0.027423773171863005,0.06717504380257333,-0.018991293411467887,-0.018088956039838396
SYNPCC7942_RS02840,0.0003865809184396403,-0.011185939125631561,0.013338230196811945,0.0020311526470970444,0.009594463694140801
SYNPCC7942_RS02845,0.012123619319925404,-0.009022339073047527,-0.0016075012535559973,0.003315020296517676,0.017576146602229364
SYNPCC7942_RS02850,0.019848230393057192,-0.011938131961266705,-0.008353024448330911,-0.004335874448306429,-0.00438559337771894
SYNPCC7942_RS02855,0.009242771709485523,-0.018952355103233537,-0.00847918040830071,-0.005528773596828994,0.017580715427226116
SYNPCC7942_RS02860,0.018021613050228737,-0.014438663523654825,-0.00572207438942732,-0.004495016425033096,0.011775982458081482
SYNPCC7942_RS02865,0.014659895361994033,-0.012418654002874579,-0.005708474517820211,-0.012970190784636772,-0.012642698995999633
SYNPCC7942_RS02870,0.004568016307207939,0.004463831560197228,-0.007492609199969422,0.015097868722896817,-0.010638677472706904
SYNPCC7942_RS02875,-0.006214128559218392,-0.0027713329185252494,0.002114740537310967,-0.00020538866261040348,-0.019107446765175517
SYNPCC7942_RS02880,0.011690225463830285,0.0054469016769460865,0.0004631796244234609,-0.004567961553889145,-0.008789225390105635
SYNPCC7942_RS02885,0.017585503669802948,-0.006455654986455387,0.007260294615136244,0.01041786354175649,0.008237113290462655
SYNPCC7942_RS02890,0.0017861700041201167,-0.013530976401055357,0.00843088913680186,0.004659306559245133,-0.011852318289139973
SYNPCC7942_RS02895,-0.017609755255263145,-0.013284986268988507,0.020405089263998137,-0.013589112723804317,-0.041697832877718576
SYNPCC7942_RS02900,0.002899938883046731,0.017011340636859974,-0.005988005330028932,-0.007718914251115513,-0.0031975026359831516
SYNPCC7942_RS02905,0.01037523994240158,0.014260898172286787,0.02058178457543195,0.004812038773668525,-0.0019281812092727432
SYNPCC7942_RS02910,0.018341128015126985,0.014116783162672803,0.023497819704597047,0.012176891679657607,-0.003150165334564002
SYNPCC7942_RS02920,0.015242380209366992,0.055278699026296924,0.04860403172461616,0.03087124446428023,0.012738232195978987
SYNPCC7942_RS02925,0.007511596946223351,-0.007937143633790606,-0.003534845431275776,-0.008363229623467073,0.00465136715540313
SYNPCC7942_RS02930,-0.016041207422098396,-0.0011620452066975124,0.0032054323377118453,-0.0008635520908224593,-0.0023352660179880753
SYNPCC7942_RS02935,-0.01249885793082933,0.011350496784311928,-0.0023157040490568034,-0.002655540662685715,0.004540169325805424
SYNPCC7942_RS13930,-0.0353360857458932,0.0009932852062517759,0.0016798319478818315,-0.012061776113320273,-0.02415786884135423
SYNPCC7942_RS02940,-0.02187075460504896,-0.004215661674861836,-0.014011046471255666,-0.005613331082134528,-0.00538141292516352
SYNPCC7942_RS02945,-0.01144834498404061,-0.013674244083613814,-0.01213563053555664,-0.011498872611798322,-0.00014231730085779512
SYNPCC7942_RS02950,0.01062620067355928,-0.011072159088062377,-0.006017343185547658,-0.006145615381446569,-0.011232404259498728
SYNPCC7942_RS02955,0.00807917631899249,-0.010052717386159784,0.05665599196903243,0.004017738431561629,-0.01090046667668903
SYNPCC7942_RS02960,0.006458083197768075,-0.0038372010132783248,0.007350703806110553,-0.005944394064708362,0.00996455614692176
SYNPCC7942_RS02965,-0.01183783445202088,-0.022419369573746982,-0.0024702687219414314,0.008624423321514574,0.015181248396631049
SYNPCC7942_RS02970,-0.012329169990549253,-0.017633597865849157,0.00022156784431222461,-0.03196392832037569,0.030748612729700756
SYNPCC7942_RS02975,-0.016729025414696647,0.01108356976732468,-0.00444252709108675,-0.0011087713652179108,0.05018463944774511
SYNPCC7942_RS02980,0.014910931077433222,-0.004196672853507459,-0.006610494715720201,0.0017284680001881285,-0.015064410403208408
SYNPCC7942_RS03010,-0.00516583477607873,-0.007549998956757587,-0.02032000933583384,-0.005167504612360086,-0.014138377029835033
SYNPCC7942_RS03015,-0.027566492125971096,-0.027766125660087296,0.004184185028002437,-0.015111858325674014,0.012115077774424115
SYNPCC7942_RS13680,-0.025395516247739794,-0.016764147862426963,-0.006591440776766048,0.0021901523538045264,-0.028543719464497484
SYNPCC7942_RS03020,0.012630606009774857,0.03148299577523484,0.006739858792433474,0.01772239131639191,0.008051403206155685
SYNPCC7942_RS03025,-0.009770597655440047,0.02222369280702681,-0.0026905742453564706,0.0232905547680347,0.010859997932623386
SYNPCC7942_RS03030,-0.017518742518060668,0.010179829513301606,-2.5088385598620567e-05,0.017586536127181963,0.018448754240834666
SYNPCC7942_RS03035,-0.0038579020455051364,0.023201060905524987,-0.007509817608745116,-0.005579903712501016,0.003232122656374437
SYNPCC7942_RS13615,-0.021151365028907215,-0.00866301393741337,-0.004291351104314948,-0.01128097439605061,-0.00793865076092704
SYNPCC7942_RS03045,0.006571946117097847,-0.001285668484860556,0.007897485604641678,0.016220346676081767,-0.005562906665665629
SYNPCC7942_RS03050,-0.010622450509156701,0.007350114988131774,0.009060695962963876,0.0014264127846049463,-0.009143765045345715
SYNPCC7942_RS03055,0.015072055745773926,0.0007285127852329297,-0.009277864588353453,0.007950592746015069,0.035364887333231704
SYNPCC7942_RS03060,-0.02173637439264942,-0.01029230910429708,0.0013453998571073987,-0.01839646653590672,0.015085955579131427
SYNPCC7942_RS03065,0.0018497376188531442,-0.015233184585612377,-0.00023623463915741177,-0.016544756060618507,-0.015785073689379113
SYNPCC7942_RS03075,-0.00010603346321972325,0.028806229233598726,0.07269463360847954,0.00957644260821629,0.019713779507051978
SYNPCC7942_RS03080,0.021886076743602843,0.01681465411078808,-0.008776255284670915,-0.006049317361928652,0.000865157343685573
SYNPCC7942_RS03090,-0.013536750221613679,-0.010208103022499066,-0.008149714759097128,0.005491322636428511,-0.008794203981734217
SYNPCC7942_RS03095,-0.023794675087325915,-0.01283567331928784,-0.005794241835818186,-0.0060188429733972,0.0010469136218628629
SYNPCC7942_RS03100,-0.024183980668718436,-0.01897296722544994,-0.004796690869752159,0.014332453992672405,0.012767670363056196
SYNPCC7942_RS03105,0.017067174874279518,-0.008969348088438906,-0.010320960433444588,-0.0054026310954661426,-0.005825312664128596
SYNPCC7942_RS03110,-0.001720703747315394,-0.011670849712655857,-0.00644770771116755,-0.003613282506007962,0.004392600379056974
SYNPCC7942_RS03115,-0.002141507753668777,0.020238028522931422,0.000956014528024281,0.012342299008014191,-0.051549011317253604
SYNPCC7942_RS03120,0.002594242565303343,0.010140311328607196,-0.0010189973237979544,-0.0006284823944092097,-0.0006891954866564068
SYNPCC7942_RS03125,-0.02210036407395322,-0.002080621045084638,-0.0035030875574999384,-0.025367725427206275,0.013507503993236549
SYNPCC7942_RS03130,0.02029070117257646,-0.021948914784884713,-0.014376046224961416,-0.02382696858270096,0.01413261984431409
SYNPCC7942_RS03135,0.00622182010541189,-0.005337991553216091,-0.009720090979676261,-0.020706598181738575,-0.0008639488194272519
SYNPCC7942_RS03140,-0.0032250514369460627,-0.009705212530301387,-0.013404206637117975,-0.012751277589582215,0.003532656490061044
SYNPCC7942_RS03145,-0.01888132619368441,2.0710862070091764e-05,-0.008497646237160282,-0.014524892045389638,0.016518318252878195
SYNPCC7942_RS03150,-0.023414489966187356,-0.004543159845214219,-0.0037993937242604223,-0.005655767502066026,0.014201103573946336
SYNPCC7942_RS03155,0.007320022304154811,-0.03513104068976762,-0.0010430137374471808,0.007397671915827864,-0.0015372657278751006
SYNPCC7942_RS03160,-0.0016187681691573683,-0.019510514482958066,0.0003121387774453487,-0.002108852213274451,0.00791148518167421
SYNPCC7942_RS03165,0.009676129500625933,0.011085485348039112,0.012939316012394422,0.0021773976990797543,0.010003252104910326
SYNPCC7942_RS03170,-0.012703751563066069,-0.016862748427804997,-0.0058234171266009025,0.009937653519022002,0.006472174414250449
SYNPCC7942_RS03175,-0.014456994583091258,-0.010679462168696675,-0.011184658620863224,0.004355068152252553,-0.0030408516032639265
SYNPCC7942_RS03180,-0.007490073004686203,0.02256145412538562,0.005231104220414251,-0.0008124224965104598,0.016122517208965757
SYNPCC7942_RS03185,-0.0012204028811274197,0.02362865406409558,0.0004474434272457358,-0.004317811885604813,0.014590829415617148
SYNPCC7942_RS03190,-0.00712724478926505,0.011718178955338127,-0.0037531608429836045,-0.0048770152470483915,-0.003793317840067052
SYNPCC7942_RS03195,-0.02213439273573176,0.04236635512989921,-0.01543051590235548,-0.010379846482015948,0.053420453783796056
SYNPCC7942_RS03200,0.0006559405504427024,0.025829872345831662,-0.012558777534741945,0.00719650795277867,0.007000009912293902
SYNPCC7942_RS03205,0.020996448536312405,-0.0005452788328182864,-0.00671370168725408,0.0009930368955140781,0.0034089623394695117
SYNPCC7942_RS03210,-0.007839923080261383,0.011167217147996074,-0.014840253031590247,0.01946612034743325,0.017290757059934953
SYNPCC7942_RS03220,0.0041086831747592254,-0.021701677442589308,0.00018359521050215864,-0.023785962990962674,0.04757041517923605
SYNPCC7942_RS03225,-0.000533456427717173,-0.012433515803313928,-0.006111661865075196,0.007813146913524667,-0.002585575132780378
SYNPCC7942_RS03230,0.006109511967721957,0.00693255069300807,-0.04204094790909055,-0.008410693600919516,-0.017707035411321796
SYNPCC7942_RS03235,-0.01361888900609866,0.0008878195216772125,-0.005854184597153047,-0.01094778576372974,0.004241121187360376
SYNPCC7942_RS03240,-0.06746802749910227,0.010662229108147238,-0.012411435659228502,-0.04977355420574369,-0.019413724306783255
SYNPCC7942_RS03245,-0.06945344393683711,0.0038809801816130263,-0.011565562531464658,-0.04481515520033131,-0.013291702954388706
SYNPCC7942_RS03250,-0.04067215459652604,-0.0024901684953638555,-0.011842956794946024,-0.019615986037794544,0.0004492979452923952
SYNPCC7942_RS03255,-0.028613607509692267,0.0003073002141745829,-0.014651857531854584,-0.013971380164803142,0.005985573026988694
SYNPCC7942_RS03260,-0.02523126480369349,0.001884186786884965,-0.012180976978251386,-0.009879592888099042,0.0029248548585916155
SYNPCC7942_RS03265,-0.020885404372938458,0.007830478731222574,-0.01964163230006228,-0.004238736565577984,-0.0061257608841520815
SYNPCC7942_RS03270,0.0014177915127885977,-0.0005247722698301049,-0.0029463335919140674,-0.008222286552225466,0.0049542129677617765
SYNPCC7942_RS03275,-0.006118664853930852,0.015127567551099225,-0.00661413345466794,-0.007066826538112243,0.0008718719211237362
SYNPCC7942_RS03280,-0.006678583180036466,-0.03183565758476259,-0.01897036506150136,0.004840855711734596,0.010533912296858582
SYNPCC7942_RS03285,0.008050751729060066,0.007876061137014794,-0.010374357776252445,-0.017456693433334204,-0.003275549393164966
SYNPCC7942_RS03290,0.007147506292166805,-0.010508218555968953,0.0025080704372277395,-0.008337593517751709,0.006456377287434616
SYNPCC7942_RS03295,0.014540074293472992,0.014177221070156107,-0.014331789680901279,0.0006984458711080045,0.00011382117474286996
SYNPCC7942_RS03300,0.006760475307065234,0.0076698171523306834,-0.0025226810641669406,0.0036803960434575165,-0.007491251384744382
SYNPCC7942_RS03305,0.001543610478176973,0.02292319498654169,0.022171212924286313,-0.0005399224830786305,-0.011639966748065396
SYNPCC7942_RS03310,-0.027176812544834242,0.021375955479331778,6.224082711611277e-06,0.004582375402667352,-0.0055350745522192825
SYNPCC7942_RS03315,-0.017464966730016736,0.008975119816635404,0.0018069457687126154,0.010177731040891392,-0.01059314086126384
SYNPCC7942_RS03320,0.012238823474349675,0.027238197093278186,0.017983810360623874,0.026192075488571498,0.008537208884520846
SYNPCC7942_RS13685,0.021247625788996784,0.006326568322252387,0.025788803793071472,0.010593975562896336,0.010328784142795503
SYNPCC7942_RS03325,0.014784583375968005,-0.019437335460240856,0.008269356781481439,-0.000612779686602144,-0.0038314666149237846
SYNPCC7942_RS03330,0.013806340155556283,-0.00214319032486861,-0.0013946823265341857,-0.0009996270654725086,0.001972150574695843
SYNPCC7942_RS03335,0.025658681946527227,0.020235674598842263,-0.0029367958911468927,-0.003959309296462696,-0.008314170455494782
SYNPCC7942_RS03340,0.00523829610392001,-0.005728168553004038,-0.003046206574346142,-0.005508399032770668,0.007095672789845907
SYNPCC7942_RS03345,-0.00444402584222644,0.00508990905858798,-0.004547722759395541,-0.0069761379816577485,0.0036852918449760256
SYNPCC7942_RS03350,-0.009594506198663207,0.00095101701393103,-0.00010546938387021725,-0.0006476934860385206,0.017173410777083776
SYNPCC7942_RS03355,-0.04817467527142747,-0.002696933853961019,-0.005974422327434936,0.022410432878298695,-0.007480639304409753
SYNPCC7942_RS03360,-0.05031580452625659,-0.005908694519442893,-0.0021245771435464953,0.0172892027725998,-0.021493274758910063
SYNPCC7942_RS03365,0.012365478201469073,0.04840636310875397,-0.02675265152840349,0.002885099744939405,0.003634084418519948
SYNPCC7942_RS03370,-0.02297698103577094,0.029847800890683264,-0.016156827421047945,-0.006417230835611906,0.004454311031193136
SYNPCC7942_RS03375,0.018811399171128836,-0.0055456692003235455,-0.01643966932680012,-0.008205362946869988,-0.024638047742270786
SYNPCC7942_RS03380,-0.003833377817579078,0.008538743551975581,-0.0006672490333588969,0.011249076927623171,0.012919133756005183
SYNPCC7942_RS03385,0.014210722957998426,-0.00011028360525954864,0.004127504336236653,-0.005385542661609263,0.01159810816403845
SYNPCC7942_RS03390,-0.012535003672348968,0.04126977011510993,0.01588671283390177,0.0016141071204715184,-0.008609234869375947
SYNPCC7942_RS03395,0.012506815905865405,-0.009001611543641583,0.009183701482470587,0.0032729388925396645,0.0013607142661759511
SYNPCC7942_RS03400,0.01754883332803228,-0.016786081340202607,0.0042868094175372495,0.0036802786224415206,-0.013663638675840403
SYNPCC7942_RS03405,0.005873616234344373,-0.0067828015345153345,-0.012011706730442431,0.012954244064590085,-0.005214356403558982
SYNPCC7942_RS03410,0.01610370680802223,0.002794928793779139,-0.0025132719039213593,0.012718721429924957,-0.010155679383045872
SYNPCC7942_RS03415,0.010500411072851263,0.03291952417537748,-0.01302683101794808,0.020406484882668056,-0.0019352798274226422
SYNPCC7942_RS03425,0.013738049480003673,-0.00033336969501077487,0.0044365656481729285,-0.0004353666646492027,0.0359688693419814
SYNPCC7942_RS03430,0.02012880126414504,-0.001991180775341617,0.013829401422431341,-0.006145352741955099,0.02850825195074045
SYNPCC7942_RS03435,0.01655871896771397,0.023506916498629543,-0.004852737599951335,-0.00661157402605661,0.005074278342715255
SYNPCC7942_RS03440,-0.004290696550539274,-0.016766031261249124,-0.00568846467146748,0.009583062550910544,0.0737400973759312
SYNPCC7942_RS03445,0.003999377080906458,0.012657968146615567,-0.004622338298709277,0.013636533324950286,0.03612778013048824
SYNPCC7942_RS03450,-0.028720140048048893,0.016798418757712204,-0.014507398049991193,-0.0006651896713833372,-0.02761655963954942
SYNPCC7942_RS03455,0.01390034590720714,-0.016709979032599263,-0.007020100998662048,0.009622768103891385,0.010262176822813732
SYNPCC7942_RS03460,0.02826965730504829,-0.00888069388428691,0.001625192092366291,-0.006915624587878492,-0.01454452684439515
SYNPCC7942_RS03465,0.013778952743801502,0.0520136442993511,0.0022865211899132376,0.03793551318851817,-0.006354501812665978
SYNPCC7942_RS03470,-0.0081092754407861,0.015431184845351203,-0.012143270342527776,-0.0017973876589147985,-0.001858085446568869
SYNPCC7942_RS03480,0.014506745961420698,0.012935182336332831,-0.020381695152511477,0.005664066011446705,0.0017787425556854085
SYNPCC7942_RS03485,-0.0022522543048550557,0.003110381920135312,0.042072171476192494,-0.011869678450586278,-0.011340951453957812
SYNPCC7942_RS03490,-0.012911571338839549,-0.010024941899766628,-0.006010112762928337,-0.011882850443533786,0.004692671811431577
SYNPCC7942_RS03495,-0.017133426117775966,-0.01902323130454216,0.00038785883030240776,0.0015552443589233469,0.013877678196927196
SYNPCC7942_RS03500,-0.003805778240792925,0.001857601494414164,-0.01036988613831567,-0.0027702836585670903,0.0012685869830025476
SYNPCC7942_RS03505,-0.022039069265103305,-0.006465026957043813,-0.009508937472712259,-0.014856645750278709,0.00950153844998448
SYNPCC7942_RS03510,-0.013279025657299543,-0.0034135513799556727,-0.014101442852782684,0.012498040421251203,0.0765686357259599
SYNPCC7942_RS03515,-0.010066176505786721,0.030126671841631248,0.019988716788788587,-0.009774275195347796,0.01499385683971486
SYNPCC7942_RS03520,-0.0024845699138523326,0.01583580593174032,0.026330819211818447,-0.018620470048933222,0.019581625527095733
SYNPCC7942_RS03525,0.008156617339937356,-0.009452088387268654,0.022701264491888997,-0.006751204853318416,0.015010780398328207
SYNPCC7942_RS03530,0.017096411084580793,-0.008956939527162703,0.022516695068496073,-0.007348276992788722,0.004783960604415922
SYNPCC7942_RS03535,0.009723843606983666,-0.028693491581587627,0.005109138590573739,0.00673292136664115,0.017010539718868366
SYNPCC7942_RS03540,0.006248819558759293,-0.025547553818409407,0.004529319841570605,0.016681435144884692,0.002170703440448912
SYNPCC7942_RS13620,0.006969100360590995,0.004842360615021027,-0.006020506310753538,0.007710345397228968,0.005604242915709126
SYNPCC7942_RS03550,0.015512345455433021,0.0053076587597201755,0.005303666746258083,0.0022363926188178015,0.010679079592336152
SYNPCC7942_RS03555,-0.007269128529187232,-0.004000710499796002,-0.01946750102286452,0.0018931348758264481,0.03616853118639612
SYNPCC7942_RS03560,-0.01048848207130457,-0.021392029923188973,-0.005103359433823537,0.009119331326506728,0.01229042508208509
SYNPCC7942_RS03565,-0.005231524353943551,0.014675165980081334,-0.0024214070647647374,0.003145833286924597,-0.005188468197015984
SYNPCC7942_RS03570,-0.05110370393821155,-0.010100757283424015,-0.00035922661530345275,-0.002779359346971138,-0.027513509441854964
SYNPCC7942_RS03575,-0.052427015635562,-0.005993731335013225,-0.0039013381532341535,0.010857565028010862,-0.022313192034133206
SYNPCC7942_RS03580,-0.007810893135299018,0.0026211311874796937,-0.014456425823134193,-0.011340686784160994,0.025981951233121636
SYNPCC7942_RS03585,-0.018486565751050232,-0.011490218246849905,-0.0071020719754406,0.019027858668103716,-0.02534292964387887
SYNPCC7942_RS03590,-0.06265441536817896,0.04191210510950597,0.009159460909230316,0.03128774012423154,0.007078012166393339
SYNPCC7942_RS03595,-0.0012664027216907773,0.008456577936459325,-0.0001707918027742697,0.02539976432173907,0.013566500160484395
SYNPCC7942_RS03600,0.001037340210227415,-0.012719725604110086,0.01998608790644388,0.014911990264097263,0.03284171274710063
SYNPCC7942_RS03605,0.008790793398112885,0.017986623931169756,0.06810812642563499,0.015916430611180605,0.02306404573162738
SYNPCC7942_RS03610,0.0009372743897466558,0.014755088986658253,0.03707376053398934,0.0006568066174662279,0.004656874162279181
SYNPCC7942_RS03615,0.014252090067309637,0.0037929433818026602,0.02835638569673702,0.0005358276308480284,0.0014941180780602753
SYNPCC7942_RS03620,0.009298399351979802,-0.01715288096922817,0.005061527642104553,-0.002228838550512303,-0.00025847315185325225
SYNPCC7942_RS03625,0.013849738399490932,-0.0026934040322961505,0.002298184245138689,0.005627395087584718,0.011898869498531493
SYNPCC7942_RS03630,0.017491835088196038,-0.038805558597846124,-0.01301259459592995,0.020608605457302916,0.0047746645194581975
SYNPCC7942_RS03635,0.026793090391594075,-0.04207495885048659,-0.008901104323216977,-0.011887071010595893,0.014573372930570922
SYNPCC7942_RS03640,0.0006336848172808177,-0.013539543377333667,-0.005188536106941145,0.013488533472409938,0.002722323858277963
SYNPCC7942_RS03645,-0.015594490651906802,-0.018952246363099758,-0.009754566819463205,-0.00270681291837,0.014013919951039884
SYNPCC7942_RS03650,0.018787933979412603,0.0030085813823460396,-0.011970990991149703,-0.0006981990475139339,-0.0059618792126713005
SYNPCC7942_RS03655,-0.007411645018214404,0.01102560775121204,-0.00988518272888294,0.02276507279396813,0.011779170791329386
SYNPCC7942_RS03660,0.018278975738160504,0.009831915848217979,-0.0037147188877706032,0.019896857083871507,0.0009215019950077461
SYNPCC7942_RS03670,-0.01794680304225178,-0.021290970624986357,-0.006709625139070141,-0.005500161677216057,-0.010661890330492531
SYNPCC7942_RS03680,0.017197035604220246,-0.015566788230177644,-0.013690487738039435,0.006131350663288175,-0.012153536639486113
SYNPCC7942_RS03685,0.029091457484534816,-0.021785832480707406,-0.009240471629859005,0.013190583842399926,-0.021655794048662975
SYNPCC7942_RS03695,-0.01031282081894706,-0.0006975003815974142,0.01168840281921441,0.00941767285578151,0.025735420839969096
SYNPCC7942_RS03700,0.005887121864479889,-0.0022457118522441533,0.011545544702991753,0.010385331742621885,0.0004307310451302472
SYNPCC7942_RS03705,0.013956157585954851,-0.007477426509830346,-0.006550356900768272,-0.00464656211991918,0.00868947190241526
SYNPCC7942_RS03710,-0.005952737303072209,0.0006650301527326944,0.00420487922879198,-0.011194259768884853,0.005365626444116415
SYNPCC7942_RS03715,0.013180695060736262,0.0060767150961352654,-0.00647089064540596,0.0027509888720939723,-0.02442499409415453
SYNPCC7942_RS03720,0.03476537217191619,-0.008348694650749871,0.015414413348314013,0.010135030425270227,-0.0126338956295245
SYNPCC7942_RS03725,0.034384935489564346,-0.015769402616863805,0.014116223532759238,0.025976722791379855,-0.004642425645414738
SYNPCC7942_RS03730,-0.016791105533234044,0.007048293104783189,0.004166547449366958,0.0034276597830633342,0.014106920576633226
SYNPCC7942_RS03735,0.034800535846133324,-0.014242645903010586,0.00950307895489642,-0.03420627306678539,-0.004380036906168484
SYNPCC7942_RS03745,0.030126629176186838,0.001776263071510135,-0.00951680773632589,0.03082734022471385,-0.006983336045891887
SYNPCC7942_RS03750,0.028218867807605453,0.004538668370193181,0.0004093838216841117,0.026264078222274806,-0.008321104533408398
SYNPCC7942_RS03755,0.02861931501672818,0.010044181060155685,-0.007580873415694678,0.005039365998097037,-0.0036692882721584565
SYNPCC7942_RS03760,0.007924135076265555,-0.01026737086894152,0.0027131782872475297,0.00758990238373847,0.006515069382074782
SYNPCC7942_RS03765,0.021777854907283997,-0.002098944143686387,0.0025178409375406397,0.025798208332146952,0.006673577327904254
SYNPCC7942_RS03770,0.03336412413074221,-0.009428056219566489,0.005924038224702346,0.008160785594004771,0.022096984206368808
SYNPCC7942_RS03775,0.02659318716909617,0.023304078864777974,-0.003998105432376686,-0.01692671100868478,0.014715780759609966
SYNPCC7942_RS03780,0.025647245306383088,0.0029959123678555176,0.0043081769932401945,-0.02150686789571849,0.024229014857681582
SYNPCC7942_RS03785,0.010073625541602555,0.03380674901122441,-0.0005935525382357418,0.03721623224907585,0.0033734148179078174
SYNPCC7942_RS03790,0.019688958062248244,0.020659543783949453,-0.0059466620384652355,0.026065298768982174,0.001551716957616917
SYNPCC7942_RS03795,0.0062388065731096886,0.015189912824736156,-0.0015845042380464372,0.015639759376092334,-0.008278602826340629
SYNPCC7942_RS03800,-0.0005269169321009001,0.013108670927477504,-0.008533978420262493,-0.0012356017508482065,-0.0044054091495741195
SYNPCC7942_RS03805,0.00808997601070487,0.0035853052922471466,0.0067922464380558165,0.0064914714743123155,0.004627232983761668
SYNPCC7942_RS03810,0.010086011622631022,0.00011232214284238869,0.0055218923204782226,-2.836618612496926e-05,0.004093230320105699
SYNPCC7942_RS03815,0.016650197952166355,-0.003174819137251791,0.003485318222472635,0.0008883509402539396,-0.0016267235388165953
SYNPCC7942_RS13625,0.02298569664020773,-0.010701926800598718,0.009232783623928494,0.008752237610267824,-0.004296466915250964
SYNPCC7942_RS03825,0.014244550520959404,-0.004721007674246056,-0.0123888769842513,0.013382733469115265,-0.010611876765434864
SYNPCC7942_RS03830,0.030488648936478978,-0.01978360173059893,0.009837045537650862,0.014932997015932242,0.003751659113783084
SYNPCC7942_RS03835,0.023351620641861713,-0.014293433771269064,0.006389898390326443,0.007163331647015321,0.007118943278260531
