Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
SYNPCC7942_RS03320,-0.036781457667376914,0.0059308531986553645,-0.00010270592582602393,0.052195624438989965,0.006911146405088216,0.007800682998350905,-0.00891862856533122,-0.0066841934879220575,-0.011802374409941838,0.028136459212531675,-0.01384136523125298,-0.00110716708747037,0.013665965782290694,-0.013655090714093203,-0.003581448052428122,-0.018842706859113708,0.007389305815798244,-0.004232401385404147,0.005594528497720601,-0.008972654443540192,-0.0026081196484518997,-0.01044509481475383,0.0010211288862690348,-0.01896002770066275,-0.015588750367570386,-0.006749092368560971,-0.010684710371997311,-0.011562337780055791,0.0005255929306255005,-0.004576827901934163,-0.021159060681835748,0.010300853441503591,0.002656377491458954,-0.0055580467267166665,-0.0005549086713517047,-0.005898087554746119,-0.0033077241489582127,0.0057364778638350445,0.0009757447305252868,-0.009178141630582946,-0.0024936556139501364,0.0006554064423518836,-0.002218385060429959,-0.004219835440541891,0.01946072101511032,0.03473808460058627,0.014115870659569912,-0.01112015681334031,0.009851596313725798,0.0027546124470293593,0.025628593325828605,-0.031216310029499757,-0.00592246145186534,-0.0026356836626930035,-0.020269742371715214,-0.005334914884870149,0.002030361346835195,0.0028961057313657383,-0.019956645995599646,0.036636666253901454,-0.00823279155004275,0.01854879859644714,-0.007884407399116807
SYNPCC7942_RS13685,-0.008116188790201137,-0.01553780990723085,-0.00028267656129257767,0.07077472324323425,0.008856666876932106,0.01059077546972601,-0.003859198061007673,-0.0011995402442133937,-0.015323821278704715,0.00508084269051232,0.025590416471853047,-0.0030120514223168637,0.020044341189121306,-0.009454679755867484,-0.011238892386448896,-0.0020252036898554624,-0.006153226288436085,-0.0008976468831054904,0.018837413638345856,-0.006871155631445746,-0.0011362229490772125,0.0009976972191559153,-0.034780510495436276,-0.019270179875681442,-0.009853267113388848,-0.00497185361283682,0.00698874003405791,-0.00928077160505903,4.225584894516299e-05,-0.022063566669446602,-0.02117200472876859,0.001462965207011268,-0.0013357348657237174,-0.004414736826681265,0.013817420106641437,0.011800470389066887,-0.01314835392644923,-0.00015860761800144254,0.003782359168476713,-0.0005824567282133058,0.09023594011903668,0.018592961578028193,-0.013348960518224725,0.0040928324573515085,0.0024171655886856412,0.03482760092688332,-0.008074691873610807,-0.004613590229864167,0.013780662886872573,0.004005054226577904,-0.009594555554587216,0.010656603731303756,0.031507082116272456,-0.0102147603124435,-0.005888723543943292,0.0016732448689878116,-0.01029396710255391,-0.010154780213550386,-0.020548118387313057,0.026812633242690592,-0.010342407453722755,0.00719759359719329,0.013863291141646765
SYNPCC7942_RS03325,-0.009166584657619211,-0.002944685938878545,0.006929713330395464,-0.00590993810980972,-0.009205102820884044,-0.02304905566186652,-0.013230640688886179,-0.006954731947819653,0.017688600278421604,-0.012606269869574128,-0.01994189659806613,0.002661810867784771,0.0037081953370063803,0.011331639795763696,-0.003449811135006404,-0.0022397926312933305,0.03166592517444446,-0.008876343210777786,0.005983411300532541,-0.007928356896058862,0.001484697867327355,-0.027023435435003355,0.0023256386752201308,-0.0024268691530398034,0.0017036797811261432,-0.016098582032877548,-0.012710254707465698,0.0076994203039118456,0.0014938214511603684,-0.0027388366371564,-0.006788847914880998,-0.0030152528146339384,0.00677801052729219,-0.004606851912442666,-0.005213334489188371,0.0006799518562448262,-0.019106071715392654,-0.010090910324531027,-0.002677697523740347,-0.0023132854113905913,-0.0014307196687258904,-0.006441932750876978,-0.007144863671009091,-0.0031254235603085188,0.013361508635554136,0.0028393321625500537,-0.021472746885767436,0.005098972793604668,0.005669574925785446,-0.022926989647594747,0.014695144083698488,0.014030211329796722,-0.004938973759719151,0.0010828788473477712,0.00036448661372829943,-0.009716201968959693,-0.015428690802693445,0.036760258648760334,0.02017349548673143,-0.004158459712649743,0.018727635422565975,-0.001695243011546191,-0.011664351445418098
SYNPCC7942_RS03330,0.015528023338968928,-0.007173547559894208,-0.023810620579586668,0.005056907330081256,-0.0018975197480524566,0.006473399256857559,0.006023748760585162,0.002417350537557476,-0.00480761395114539,0.009164367755720734,-0.008284539393550151,0.030489354337900915,0.03222160422666382,-0.021044879161223603,0.0022666228112978525,0.008080819016066757,0.009756555574017915,-0.012927198973061556,-0.013758184587023445,0.01375778524498214,0.0012156534109204647,-0.002247355501601569,0.0111318531839732,0.0011636429393158522,-0.005110218483021384,-0.02944272125045485,0.007783892327887051,-0.006691846667436143,-0.009028725524227616,-0.0012546583757321286,0.011373675087610674,-0.03735507955142125,0.011147445686921366,0.01155206755766573,-0.00497900142363874,0.020566786884249958,-0.009367594903467717,-0.008180731346333738,0.02522878956415135,0.001258250538985371,0.011792171441590076,0.03482624144129439,-0.01705322024015131,0.007057648650146828,-0.010556999986608792,0.006498220465855153,0.011846755484893862,0.005613270638631063,-0.011676390633384494,0.018130504467368986,0.009236091720657506,-0.00021831573566538182,0.008009732353050112,0.0012148935110574475,-0.0008739355830965225,-0.005804282558300823,-0.0025066014757342456,-0.027726634908509195,-0.007336875285535,0.003057204699371951,0.007321531830600186,0.03104088313636746,0.04126636548497916
SYNPCC7942_RS03335,0.019654735011111053,-0.015851498981555745,-0.007885978233588064,-0.009422991386892858,0.001834970934866203,-0.014285093330683485,0.0036189604267112337,-0.01995424755498543,-0.006832815132686821,-0.00040113743736023394,0.006802450356161848,0.005140347430192037,0.017856625647805737,0.017499450797659608,0.0062558927584903164,-0.0037589260073795368,0.0029229626303785786,-0.008966845531370811,0.007110055239038185,0.012167542433495233,0.0009809563157982257,-0.015240384277921008,0.01946104762106912,0.007429775122780479,-0.007439969054423267,0.0034096285163902817,0.00926493360090151,0.01845917805875794,0.008475021711079007,0.002668942632946345,-0.00594063627507816,-0.0225342338005383,-0.00887904658987911,0.0004094944485050656,-0.005497510619281665,0.00850993948971894,0.01119820746524907,-0.008716955303612977,-0.01372979977439165,-0.00482141825149153,-0.00221931863372036,0.007858917323417444,-0.0015017523988356556,-0.0008645050535140484,0.0023362059349881863,-0.0056919581629395755,-0.0022038173907777212,0.008446313887119177,0.0029066080887629286,-0.021511692856612873,-0.01646735805067876,0.00014547793129638108,0.0019211169808817804,0.005803177996846123,0.0017457283492251403,0.023860305284772166,0.0071279880767975605,-0.0007393900894789187,-0.010190329244936583,0.005607236160041491,-0.006234885591283834,-0.0015197352336954555,-0.025079574395378786
SYNPCC7942_RS03340,-0.0077438261321956916,0.006520667716423168,0.0008055783632617697,0.0068051150304545525,-0.006143764455111342,0.005651636898790194,-0.01051456526895883,-0.005018315066168245,0.006109138939991388,-0.0077630436009057556,0.007609891343258724,0.006396531032769843,0.0032667004874804384,0.002984948246815797,0.00329300872023371,-0.0004164415285974932,0.007159945027896273,-0.0020097742993591496,-0.01138157090069042,0.00044795564048371916,-0.018466588470415345,-0.009387386842574716,0.01751377853951346,0.006839953817778159,0.001940972580777879,0.006458225501277699,-0.014130176285110528,-0.013544746711870065,0.0037712293656397052,-0.009965849445386882,0.0004269495129869912,-0.009995075977246347,0.0034851250377623726,0.011003358368242707,-0.003797781763904686,0.010045121885399012,0.004007928147630591,-0.007215376276592673,0.005297713557161462,0.0017209697974750254,-0.003693374397113242,0.017920531428779238,-0.003476962856404009,0.001974874426965554,0.00467839653457696,-0.00571312740220448,-0.013029288783980809,0.00020971636388041742,0.00013201351587103632,-0.0011295477914207404,-0.010276952399492547,-0.003869660961811104,0.038765671911062144,0.0031019981744059943,0.0046130218120854095,0.00010570291618034293,-0.01383758741263054,0.009034992629845228,0.0006561053219589574,0.011318245096600692,-0.0021975449226265963,0.0048157951146402395,0.00012899571703558308
SYNPCC7942_RS03345,-0.0077131335500172475,0.015796051855644873,-0.0034793019997763214,-0.00047513772574511287,0.0035245043007739573,-0.0008126401558787811,-0.00033281365808566935,-0.006342239014155728,-0.009550005977496317,-0.0062307868009852255,0.003939589620988002,-0.0004494728672263623,-0.00651079031683512,-0.0013010329220494244,0.007189259957116708,0.005459964640489973,0.008669941893139695,-0.012702268897722448,0.009922832154358031,-0.0058025615730254885,-0.01090257922036073,-0.007228892435788916,0.006165920461584001,0.0006754559857563491,0.00694745853930896,0.008506444122843314,0.01795550582910633,-0.008625612596276016,-0.001688552653636407,-0.009330549149752655,-0.008834633112926453,-0.0005923338721850704,0.004290333869956669,-0.006576997962784215,-0.0009343514838019873,0.0025371814279553984,0.0002748601350154352,-0.0006743503175653234,0.005449219434850618,-0.0011848358688781291,-0.0052824072555165205,0.0066200916974938,-0.0001383130794470198,0.0012869073753387368,0.007064005227842996,-0.006209012790579717,0.008234897855874548,0.009110310530167314,0.001483005031229106,-0.013238903394122986,-0.003368094078794568,-0.00018454552290313183,0.08377301938480315,0.004207610328559394,0.010732958771522411,-0.0019091449407974107,-0.01075160016472307,0.005035822505979225,0.0010896519215655598,0.0024859006265464823,-0.0004918790128843792,0.0010920292642214776,-0.002172882875458498
SYNPCC7942_RS03350,-0.006383825604395874,-0.02547535684315257,-0.023130347687430174,0.005882137501598614,0.005899261486042307,0.004316598662963022,0.02211224965836812,-0.0141374167960181,-0.010113369465701946,-0.0044168621600305935,-0.006879452676897335,0.0045971390376254055,0.0147976294038455,-0.004191049025910493,0.006864932456521966,0.003639520374631766,0.003511948328910838,-0.008530499503011938,-0.003077433775801673,-0.0022633904484909975,-0.016740488893184878,-0.00816462017635804,-0.0049012271115714155,0.003947489398585285,0.003958267844424361,0.0020106909693144433,0.013596029829788001,-0.01943964333759035,0.0034314588162638274,-0.006762766868292021,-0.00957127893774611,0.004376374377821791,-0.0004538296639316073,0.014210399431409181,-0.010719456813733269,-0.013675063468583073,0.007457930535188881,0.002341625309922496,0.0032421673468512094,-0.0035673782190065095,0.006762519267297624,0.009676861342805633,0.0002748917546917427,-0.0027230801667598842,0.013566418104672516,-0.0011192155745474671,0.0059683053073099806,0.008334981051985605,-0.006094613215196744,-0.01290408555229649,0.020616908577807007,-0.00547182253504421,0.16493031931714444,0.006732342100202579,0.01047739842916521,-0.014986659823213223,-0.004717065518728491,-0.00645202222372365,-0.005422238313751527,-0.0016445121295613407,0.007152607029851733,-0.012063777171228997,0.0009904702076232168
SYNPCC7942_RS03355,-0.02109559471161464,0.005236981007216204,0.03501266771522738,0.0032405815851584596,0.005853111692225572,0.012104550314202423,-0.0015834582972728223,0.02250666491129506,-0.002350692685980871,0.0011453262675098306,0.009809970831635356,0.0038072442216117337,0.0075183183335890275,0.00043732220120726057,-0.009313021317879004,-0.029053909142502016,0.01442156563932722,-0.005917051593318594,0.011798154968988337,0.00410090455586079,-0.0007595814355848491,-0.009799378600769338,0.0015550683488592303,-0.003812837376191501,0.03907214481936517,0.022602883089305803,-0.00044105664504516095,-0.00397228569570853,-0.0018397137053785648,-0.0008449927917365819,0.0055087625493260755,-0.005369302422305161,-0.0012376337058699427,0.004025328915051605,0.0029900148708504643,-0.012934476401184022,-0.016402802705708344,-0.0033689246305854646,0.05407598147373302,0.016686152862104457,-0.006126107106364595,0.016581325716749327,0.010041133622501213,0.0048372852687609815,-0.005176425209246357,-0.017441581073451878,-0.015216164093936063,0.015883289826598316,-0.004188320121368489,0.0017679346090587052,0.0013692413034820004,0.0050550045502778685,0.010419941663968348,0.0006859586515749412,0.011054424926234662,-0.00966062023961964,0.023687234239947185,-0.015798322771430635,0.0021539418776261414,-0.011471911891500644,-0.004280476732796252,0.01768955331383222,0.013045780672210891
SYNPCC7942_RS03360,-0.010393495030874646,-0.0007399882477965147,0.03330165671936143,-0.010480579392014999,0.0001437820546347692,0.024652772200571906,-0.0016826836451804368,0.011210060945259212,-0.0018993994084822998,0.006762940262814658,0.030384266005828137,-0.004670222087349541,-0.004824836281680874,-5.194595406500138e-05,-0.007057006572754575,-0.02305716833329382,0.01780815036499005,-0.010559990576087006,0.010830829407983158,-0.0025354146847797274,0.008642751667869595,0.0009753413763128298,0.0006231565885889395,-0.010163545221760653,0.058610279817180616,0.01979999127862466,0.00825071919008352,0.0009722022124166177,-0.0012899110075730558,0.0045337763731150135,0.01683674861635679,-0.01792507484811138,0.00039877383260922766,0.0002016151247842388,-0.011578342038780463,-0.01466299251640512,-0.0208448529519337,-0.010028017988676424,0.05396681246129906,0.017384236162660886,0.003659554950055227,0.002275705888762381,0.002142799579753705,0.003161826477561124,-0.006690298688375986,-0.009334984682490645,0.008068790305706872,0.011792690016628036,0.0016318954140347292,-0.004758283136135012,0.0019084775054006822,-0.0011247303334875527,0.020073442306918602,-0.011995325342063141,0.006970822064387572,-0.007080829495470287,0.027764761020645692,-0.005747650207216249,0.001197360720729391,-0.009751626137654328,-0.02076077481283185,0.017631874234713935,0.014007769030454321
SYNPCC7942_RS03365,0.020303886017331865,0.010857712347528345,0.012662175662814093,0.014151622542638142,-0.0127509819408065,0.013982234525290604,-0.0036542750339995317,0.006929420988469476,-0.007187744364161024,0.007228603574844828,0.011382502893111641,0.0039059835403765413,0.009618780791543715,-0.017093657868381972,0.002145562882257341,-0.007942229684554315,-0.015138017473304908,0.003822113409194824,-0.005802506759938436,0.008185248000439415,0.010759024527284404,-0.004636972525181953,0.0057987677962380605,0.0024167815022107827,-0.005307327506937065,0.0018425685406805083,0.004805452594451997,0.07209529902651471,-0.00657563607254624,-0.04493430352330386,-0.004665490705413257,-0.010064697569416048,-0.0022414296880685705,-0.007780841492712212,-0.0015724109822545557,-0.0017060461722114603,-0.00639480268769571,0.010554687948177353,-0.008050338385479763,-0.0059510149605173715,0.006168256699637092,0.009733844508903723,-0.00688427854933792,-0.009160503040220007,0.018338561660783494,0.020676792395635347,0.008043674729244062,0.014072473579068575,-0.01038276860945223,-0.016538591417637992,-0.0160017091577003,0.001064569243572399,0.014973015774600095,-0.009296898669267242,-0.012372432443685162,-0.014912240000160103,-0.012783379929147671,0.04632739338032916,0.011384456330053442,-0.010335843622569282,0.0201086135837274,-0.0026774714102644186,0.005732810557776246
SYNPCC7942_RS03370,0.00920027782824088,-0.00184348588706204,0.006549172145248127,-0.0011966535942030726,-0.003938897092568322,0.02026758791576825,0.008899767044462362,0.007543031804227617,-0.01311095562023389,0.0042006973981595684,0.03489327231649425,0.013834718267469244,-0.0025631906037802805,0.000338555374849563,0.0020950150030653986,-0.018354276214248667,-0.0189682865881622,0.003969959677974846,-0.005792751200276105,-0.012452913871895089,0.010991387574398874,-0.01829414274434487,0.018444855308553925,0.003821720481097018,0.009158403967494566,0.001513095527043839,0.010439111781255462,-0.010381550965135522,0.012255354323332766,-0.006858550669929398,-0.005138036756867242,0.012709542822771787,0.002028867888965375,-0.002262388847275188,-0.007092736371161219,-0.005177366435406298,0.025812655416030155,0.011747948300992213,-0.00868457797123798,-0.00017082005239866055,-0.015724791814006066,-0.0033638093991932806,-0.039075917167790304,-0.010353770085640028,0.003149596238384344,0.00576290855634895,0.0003276208323663183,0.0021557337565898363,-0.008709437962895637,0.005284320954174516,-0.007220838419150185,-0.0032238841109485327,-0.005579385312594654,-0.024009766292374432,0.016872938504536632,0.0006628660845096956,-0.014934742607050891,-0.00395503198763936,-0.006982078135725551,-0.0004923277337587474,-0.0017895587684907805,-0.003142540535195806,-0.01015865994280151
SYNPCC7942_RS03375,0.002049068195002465,-0.016246318052445745,-0.031899276962746435,-0.01988088681795256,-0.01976655857110697,0.0026940871618128907,-0.0008009340380178298,0.007814375772932038,-0.0037753011101140568,-0.007892234754429786,0.009281854059210767,-0.004810838110130411,0.011712597225827652,0.005270617458120836,-0.012299409784710898,0.004752705729768742,0.0030164317583949007,-0.001917238185752417,0.014525776953796997,0.007339312493946437,-0.005693995384154627,-0.013864112476733359,0.00567857981183342,0.004157888790513913,-0.0038039767359375975,-0.010020792042499133,-0.013146386246566227,-0.0014034331953203605,0.011985099093576987,-0.006750766636146616,-0.005163969206176477,0.00822605516448614,0.0006977634382368537,0.00451608495892716,0.0090549274736836,-0.008993491661067322,0.0183843096602664,-0.007780425418708283,-0.01929104943575224,0.013142249614905384,-0.006330026322502906,0.002043915380792297,-0.013963892549747484,-0.0050421010648342745,-0.006645194606146697,0.002508625837260126,0.006670226533431742,-0.007976510710388239,-0.01105096231275858,0.01163704244254745,-0.024029709975770343,-0.005561201444743317,0.00806365046583947,-0.011163733400737392,-0.007046137079459351,-0.00036000776589640145,-0.030452279880475764,-0.0035567945507090034,0.033686191872502824,-0.0075541549527251796,-0.016688388728336747,-0.0161647441019827,0.01952023446528037
SYNPCC7942_RS03380,-0.0031319979141000657,-0.01769430513408799,0.017987895655001977,-0.004490238606814762,-0.00488727887110456,0.007460122265092752,-0.01642705629298767,0.005425975416175718,0.022416682906167915,-0.011182802721354752,0.013666816237370958,-0.027441786727976904,-0.019129845244594004,-0.0028771195969972195,-0.007620422140862826,-0.007867635693706125,-0.0066827573960188055,-0.009666246625494618,0.015766798632013298,-0.004635732787100361,-0.0003000535999304432,-0.008978995146065637,0.011096219161115384,-0.013736446142293007,-0.0019691111082701883,-0.006604114826280896,0.010093497792492774,0.007202122521934317,0.0002923230482231965,-0.010671780209989537,0.0005688198948135441,-0.008274963841350031,0.006357076727047244,0.005495646211108664,-0.007362562818349686,0.006337082377906101,-0.015210683131803444,0.013292573228722807,0.00898293270388614,-0.014404648911257473,0.0084123099653482,0.011356454935052947,0.005151554685403734,-0.007196900873244785,-0.0010076531266987987,0.0012160655872041572,0.01767301918956311,-0.0029935604586974114,-0.005203595186476971,-0.02440999110011533,-0.009006466758146967,-0.0010971859330891475,-0.005555807210836077,5.5557423798246276e-05,-0.006160379688784442,-0.003410498038282861,0.023920906954302438,0.004389854517779215,-0.010079616374713827,-0.018434713368203317,-0.003273262166357683,-0.017107162671147428,-0.0073180476018271145
SYNPCC7942_RS03385,0.007630906855890538,-0.005511627557238181,-0.014093064055465475,0.0014037030650105489,-0.0029379646835165367,-0.007128107547501482,-0.005040898982095996,0.0009302440634605986,0.0006351409351256204,0.008333234450229293,0.013677675298971157,0.0012620144985271992,-0.011623672471321933,0.0013485634071707816,0.004855667347229973,-0.01566888697765628,-0.0029938377417109323,-0.00043744400050921647,0.0025037715432764717,-0.010167850527325875,-0.005438679719502878,-0.010412003758323508,-0.01466425452111918,0.009072175231352463,-0.010081644434769386,-0.0037006608309307853,0.0040929186837980166,-0.007683811183915566,0.0019505384954530804,0.000810579820114933,0.004808891467500952,-0.017338835551753102,-0.008051457320936331,0.0034514980769194225,0.0045840736935221765,-0.00019973692231322785,-0.010389598209577926,-0.0046687937195212855,-0.0014806690795269712,6.686209634696426e-05,0.0013782786067995873,0.0076769421070383695,-0.00782753787651127,-0.0104794829245779,-2.919859310681821e-05,0.008730607915138203,-0.004048277949562955,-0.0014738324931130695,-0.005328718566546807,-0.0008492358643733399,-0.011038544599209232,0.00107320216393794,-0.007325143962811135,0.002390948284651868,0.0012200898500107121,-0.007658041201768556,-0.01215531440632809,0.0001812319475524395,-0.003122607757579534,-0.01730084465297771,-0.009677525749770106,0.0037362791141092935,0.008868907152965823
SYNPCC7942_RS03390,-0.008450791022553942,-0.008694878976315254,0.008959094833929763,0.006862881274568005,0.000748184205273597,0.0011869007590957063,-0.0034393250037194913,-0.020181259627567005,-0.0011516361977176354,-0.0037238833318992085,-0.013061903334215287,0.005297134247409987,0.005982214402651194,-0.008347456631438502,-0.0007178039859859369,-0.0072955899271168355,-0.013496274792849074,-0.002217322079029577,-0.014446021953804273,-0.014774783334153429,0.0010988443165855036,-0.0031080378154754286,-0.003784829905707998,-0.004252306985374016,0.002542836061472035,-0.006251378106108929,0.004059543245722812,0.013515327486972374,0.004743036547154212,-0.0004592893012965424,0.05275815754917101,-0.012662528924171275,-0.005151072374084149,-0.009839410481343357,0.012587251384272413,0.0026520922961625025,-0.006102566970430105,0.0011227494228828725,-0.0024044732315332894,0.009712336978863256,-0.005228983808793517,0.00037327924658975904,-0.004267050736692645,0.009492727780450677,-0.007981356936707871,0.008263073146635406,0.006525428142968121,-0.0009380487018742084,0.005648784496040234,0.003230339558256791,-0.00036323035866336667,-0.005735417958277561,-7.375171497922942e-05,-0.014724394969668132,-0.003040937540298707,-0.006865345173012588,0.009967405205510172,0.010834171101699734,-0.031242795806324136,0.008042699985941754,0.008419129637421462,0.007702817470822662,0.0016453285101096255
SYNPCC7942_RS03395,0.007009269752202035,-0.003758833567771048,-0.0035987558319048145,0.010252082170084742,-0.007713480663058643,-0.005896153861664573,-0.01602940730814765,0.01911662968478556,-0.011397904128384482,-0.008016092235206444,0.012615103502877967,-0.0023958533998630523,0.006862896053024501,0.023044735240344005,-0.008439942241726967,-0.011827770587627679,0.007333726513501333,0.028317182735889096,-0.011812559113795244,-0.028555369813191307,0.013764490277582902,0.006968816611883865,0.0025396962063018885,0.006078056577886891,0.00479171750973912,0.00039257820666374946,-0.005789558707699156,-0.007546770115559426,-0.008229232544981403,-0.004613189119623126,0.00012633754807878528,-0.006005363975784582,0.008035367214219106,0.011772204109996624,0.004414354594544963,0.025240872976258412,0.008670320980130845,0.0022334986131486646,-0.007733138969032532,-0.013424282307689123,-0.006699655476978794,0.008817987706450875,-0.008937394600686014,0.006020606576038135,-0.0047769328505541005,0.011957467128890587,-0.00928224261415665,-0.0065260459663297795,-0.0034849545194018693,-0.0012648155917234733,-0.012633569401977874,-0.0024037055872949444,-0.00571912197817424,-0.00799560910180109,-0.010819472088205804,-0.005302617728222614,0.008033672433439214,0.010867742367501843,-0.008873688245702295,0.0056051561101023075,0.0006576225827239377,0.0006314034187531938,0.022017006298509237
SYNPCC7942_RS03400,0.009209852531323635,-0.005349277086529575,-0.001994161644116696,0.001918029704850039,-0.0019376571013221605,-0.0050901793762735,0.0010713992587920154,0.00031303921298925274,-0.003185293125806191,0.010247207529655852,0.027674202810721457,-0.022680890998269615,0.0011978853364778342,-0.010907535016114654,-0.00824961016516384,-0.026311278408546065,0.008649747968073489,0.02564536210228122,-0.0015889178683412483,-0.010765218393729306,-0.00817660076995984,0.01962763045289001,0.01032976561642134,-0.001726472443912112,-0.004991578383163759,-0.004528296645105491,0.01208253072388613,-0.005789555153570389,-0.008482181436848146,-0.008762594126860805,0.010279621583297732,0.004348387342960655,0.01820894561849782,-0.00610334187267102,-0.0015160646451977313,-0.026203835006375648,-0.01356564293871606,0.004381564047895679,-0.012493305688191621,-0.03212277293149429,-0.005074000897529176,-0.007330966270771043,-0.007451413789744244,0.0055199251258971635,-0.006669286990611078,-0.0012002691806117414,-0.007644569732741796,0.0009755428969262296,-0.00827315700268268,0.009980367496921452,-0.023340255198941926,-0.0025414480952022215,-0.011298400458786717,0.00400078888664972,0.005334339521227587,0.015996247168892686,-0.0132247598556171,-0.0015071206536867831,-0.01642949816375695,-0.0004538261120743082,-0.01965218720324642,0.026291645223228282,-0.013643918841421158
SYNPCC7942_RS03405,-0.0036931981018210923,-0.006193492236285848,-0.01630265995125222,-0.02096797575893505,0.002420395439014536,0.0009484661668991732,0.005163834537520357,0.011200043438210341,-0.00931675334850802,-0.008505546905773261,0.008756038771606814,0.006019412539272386,-0.009101449400813687,-0.015046747206601312,-0.001597148786730293,-0.0003456098352824796,0.0021619313699601816,-0.004364021638181963,-0.009390930883448887,0.005751380054558967,-0.003054460831312317,-0.0060327853545230235,-0.005619582969784079,-0.006543943927844024,-0.00826381294856089,-0.00763816649939622,-0.0051470763899448295,0.005451795946708042,0.006594737208363896,-0.011751800685838105,-0.004351759031069492,-0.004881935503673506,-0.0009279074206505425,-0.01005840637543533,0.014540876704188266,-0.00027480405312720724,-0.015361200012177459,-0.01317894241977241,-0.005871488292458792,0.0006539272366988661,0.0002854762441333088,-0.017215814297315297,-0.024828161758892818,-0.0010504476990572532,-0.010760515010817031,-0.0008897097613099263,-0.00018618107709087654,-0.006099852387118942,-0.004030205621941066,0.0026023973388710686,-0.0015584295576941928,-0.010919329709477517,-0.018127142966969826,-0.005813329393466925,-0.0023027985423613806,0.0129620783416689,0.002164658136928203,0.0016232500094018286,-0.0018635752534593303,-0.005325724788239164,-0.00868477181087328,-0.016759516118973306,-0.003356771634159275
SYNPCC7942_RS03410,-0.011674579489688969,0.005437103849849931,0.018279520650828544,-0.030843206966080224,0.016824010124678653,-0.0021203607713528357,-0.013232140781532559,0.008013362946742346,-0.004308027452892332,-0.0027111609913075627,-0.0003442117768258794,-0.014238447984553053,0.018892113272480585,-0.024328830828322247,-0.004259189629668206,-0.011300654131066535,-0.006537066990214438,-0.002948380758819698,0.02191117632595106,0.003286955990304857,0.011153562441758847,0.001717621480640246,0.011926868657787783,-0.026485748740616055,-0.012169822139572935,-0.033137533663983205,-0.0481683678163891,0.034700923400827734,0.022225950325537692,-0.004186002082466043,-0.0014509114426351172,0.0022810746293103717,0.016330250351712337,0.0005649138762306646,-0.012707093994283283,0.025835493114049857,-0.006105636878586096,-0.010500513389539865,-0.01273412787993906,-0.01516779954908569,-0.005411206220541437,0.009987874771055777,0.0025741808038432967,0.015082891879871985,0.0021555098141791866,-0.01550925236366219,0.0026781787952129816,0.012172305237805102,0.0035572755438411756,-0.007761039758583818,-0.007128816255495951,0.00911248384179312,0.00272089079188817,-0.020611162138687175,-0.010945183636723515,0.031857449068432936,-0.010609729362109542,0.010953389058879152,0.011826851003111457,0.009163216133376883,0.009914176084091984,0.028534665414939687,-0.00037160243409356926
SYNPCC7942_RS03415,0.0028234877459969022,-0.0006768777024679083,-0.007229879666800289,-0.0013666057137422445,-0.009177824984749483,-0.003158117085758999,0.010765790832196745,0.009983366324127187,-0.0009453550652544629,0.005148981179672939,0.004629122803126601,-0.00442006504076269,0.0027934832968501046,0.005212243186387332,-0.006530207885214463,0.004930998724431421,0.004973199416278526,-0.000430257859005523,-0.001671032815950006,0.006698402025761393,-0.008352904802139276,-0.0005481150527995352,-0.011112060622125783,-0.015537930231979696,-0.004593872632898319,0.0007754001078795134,-0.00866425378415896,0.0157027399528529,-0.001237252057473814,-0.004537389183981085,0.0003374131289212093,0.012125274379873454,0.020175838946974986,-0.0060862773463642725,0.0090140165394449,-0.0017774218053701368,-0.02306362532317722,0.003033425255990101,-0.00040538480022787784,0.008157478198566121,-0.004967911962565797,-0.0050240345282314336,0.010758597246696323,0.003836779513690122,0.004994144079029322,-0.003152960978637556,0.003699937954163973,0.007631768724540003,-0.009121938001565322,-0.01003980824873087,0.005381380355574064,-0.016188733699892408,-0.0005092911571155731,0.004421860106440134,-0.01411864104519655,0.01451550714811858,-0.002554373783367533,0.003910473769803786,0.0011619632022614648,-0.0027093707446152367,0.004163241234829615,-0.007539335703370978,0.008058582084022731
