Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
HKK26_RS00110,-0.011208272630259572,-0.0033305451452759665,-0.0018096239619470023,-0.01494772032770094,-0.0144854580897171,0.01785087276967131,-0.03405918127338637,-0.00865392706377531,-0.014028869953242332,0.003940422434722588,0.012560352024461605,0.0043873575354759905,0.008118249199885857,-0.01954503570154061,0.0028087390195296246,-0.014277553576293825,-0.01208202735473019,0.008758599351658703,0.003757807868278725,0.040478979952946255,0.028908180480291475,0.00404637042412452,-0.004895544882781352,-0.010261014616534751,0.01911890757603436
HKK26_RS00115,-0.0035340022064296165,0.009198845254162313,0.005122732672721089,0.006551032051569468,-0.014814278755382316,0.024618600643236177,-0.01018028604501128,-0.029847681864167485,-0.019478814757453673,0.01636969765943448,0.013637530417916544,0.017408423984239106,0.013516265994321036,-0.0011718146414280873,-0.026418341300500317,-0.002059446499627634,0.003771810751912287,-0.06790123975579206,-0.00878078388156177,0.026843691647260234,0.012973138330615868,-0.01383114045160271,-0.002583438229847952,0.01110882075922326,0.013479927391607235
HKK26_RS00120,0.011458148860330758,-0.0073664102824345865,-0.010058377719271734,0.003066317877058239,-0.021345881797280915,0.0007114909246616957,-0.011557892498274287,-0.00271290818441735,-0.007096869913527775,0.01253242388440505,0.009636364513742094,0.01900975899635963,0.007194059833951375,-0.01651035625985036,0.011546504504552293,0.028091642087041048,0.002948493124418188,0.005758443611083887,-0.023565642982685906,0.01848656053304366,-0.0049887360275212575,0.004167624620446594,0.0013959564699950907,-0.010079750361085892,0.02374793437295006
HKK26_RS00125,-0.012875242979893956,0.018567232681961074,-0.010295224324762027,0.008250388461333615,-0.0073597834097229595,-0.012824161332600054,0.004803644065400054,0.013309979830500229,-0.0034919259230045004,0.018021163744323023,0.016095829222174902,-0.004614743877837618,0.02496860293141453,-0.008200790356557103,0.009537665986833707,-0.010004392207290689,0.002590907424193507,-0.0015736955861757147,0.006372742951427799,0.05426935801453501,-0.00014124706433271258,0.0313096148220964,0.0026500111125504263,-0.020104525166399698,-0.010231586775588908
HKK26_RS00130,0.023888004661254014,-0.021996552827586512,0.014676229685997879,-0.01449262175702745,-0.003407081935257973,-0.012177348070155683,-0.038445973227157634,0.018907986599267096,0.025922968424932455,0.06039913492572024,0.0015772703623301132,0.01089284166985811,-0.03740274701968864,0.004760508920596351,0.00697821323115854,-0.025794142288006586,-0.00790520229299762,0.010614914250797032,0.015006309033519153,0.01102129264092907,0.0146861469157094,-0.002139553340742286,-0.02458364103757966,-0.01687151743234108,0.0010577260501694772
HKK26_RS00135,-0.01304017035542673,-0.019684802868246237,-0.015324540119241654,0.02724934481100477,-0.013406936981466246,0.008087493027346666,-0.004916800989952209,-0.011977769396284173,-0.003946410578344215,-0.0003542842311344959,-0.011403790762060271,0.013439164282739322,0.025286138459730382,-0.012196222003296573,0.00887279897732844,0.016904396353222897,0.03534294699945053,0.025864114034200702,-0.010256007292946363,-0.011678278457445556,0.010374195098160708,-0.010881024297914264,0.014069462908251128,0.01510888954377434,0.021613939434340045
HKK26_RS00140,0.000619852439781259,0.013211633431899968,-0.014942418578471508,0.011172394245886149,-0.01198826238617542,0.0011948281413336692,-0.01810632175784691,-0.003328913186323172,0.028191945666175177,0.011906669943561678,-0.0077891951999520745,-0.005758952381563387,0.005952938512491979,0.024928691208186617,-0.037912866193309226,0.0025518646940810193,0.05296945484459669,-0.011393439919954807,-0.005307703324655609,0.02912143081440743,0.011016572039518393,-0.019144998157951704,-0.0014201204578843847,0.029417378985685853,0.021353464936397094
HKK26_RS00145,-0.013246520157622238,0.0010101290495210524,-0.003760131340114801,0.01667688258957002,0.01525666563905178,0.011096148118967253,0.001155156198527672,0.0030398906300658514,-0.009322365632301035,0.006004452922088991,0.009532978597024176,-0.01401637108623937,0.007550157369670501,-0.01782693947250026,-0.009824161728791199,0.024887185566378332,0.06909478781367222,0.015855294685221302,0.0019820328798804887,0.010857041911692088,0.0032940419009661053,-0.010834457567231804,-0.01575106514139175,0.04261881597235177,0.004954674772460416
HKK26_RS00150,0.006464432699908518,0.0024438903623782223,0.005011845093589218,0.006720032870095861,-0.002904893157253974,-0.04558461575518882,0.00585243313958124,0.018455077083795915,-0.00039317445122391147,0.007558431961602394,0.0004000723937251265,-0.022182593751221457,0.02789733587023417,0.02739274133546153,0.004205503169287106,0.0051247165277807675,0.05887128670656988,0.026552533640279288,0.007849736948360258,0.013555176115671284,0.006294655440023294,-0.02401972938761597,-0.007521476366644406,0.03264076765516583,0.009087176442779576
HKK26_RS00155,-0.011889227440426276,-0.0034166820705799233,0.016320494187544953,-0.035095908076510904,-0.018832918818739455,0.001853291862569369,-0.013004449914567293,0.011750630163017221,0.09455570189325253,0.022423077836011038,0.006790109089086175,-0.013602511020340397,0.0066278697881019585,0.0017782787922635424,0.0002656488746022371,0.057249642295611934,0.009381146651046472,-0.028599741862323724,-0.006405799847730204,0.017670229437672245,0.0035368767266962665,0.01159742214613994,-0.0023965350267598877,0.02172820166898716,0.04166713859851994
HKK26_RS00160,0.00039002033641061636,-0.0014083626756488182,0.0034672294253083576,0.019813744387050775,-0.014457333572933082,-0.01020939026710572,-0.0470730801562866,0.005671934828604829,-0.00667030837171294,0.0030061515213492774,0.004444155665931738,-0.010575331893542957,-0.0004889195406397247,-0.007931565369744131,0.02188285669755623,-0.004462260244938352,0.003205227690408095,0.16092174951794624,0.007434492757000758,-0.0020272581432389473,0.06263451922161385,-0.013785754268928878,0.0070797553815625195,-0.0004875439552039516,-0.030985498185114643
HKK26_RS00165,0.0212927820362003,0.011924185222707225,0.03789138091857771,0.01846456119697704,0.013680242750316627,-0.024845625946090796,-0.018620420575592187,-0.012187357272381882,-0.004800540033716111,0.026959489854966018,-0.019914440278199778,-0.02757037161917657,0.0008740802747545987,0.003203434260966107,-0.007684531110765987,-0.012312786126585125,-0.017381873689503963,0.05940869303543947,0.005170792529516632,0.04045251149289529,0.005785093983684427,-0.06620195019002914,-0.012769077309584343,-0.012449364606818137,-0.01128290611232714
HKK26_RS00170,0.007233894995471286,0.024847794481194146,0.012063955774393332,-0.008463927696168307,-0.01723209969258456,-0.010176159626358929,-0.028278804570190278,-0.018629091545919175,0.0020416101548427737,0.01579184769616881,-0.005554850943651482,0.018560820608753786,-0.005800511763497623,0.001236531860647291,0.017085412653290413,0.0018131846257714293,-0.013190384348469301,0.040561171967959365,0.0028029433277162,0.00892950868951308,0.08663950057574839,-0.008842207747596939,0.00013372377924414676,0.0061253178011982596,0.02157224368771544
HKK26_RS00175,-0.004781758479917621,0.049155618700845574,-0.01471358323199592,0.03546833196399771,-0.003875002364704712,-0.008677965349853387,0.012486487980934961,-0.008263645650166759,0.00710667844839703,0.005154949656444693,-0.004291942534260855,-0.02994083738953358,-0.005784933940286669,-0.003464861918870194,-0.0012241468077770156,0.0054911023984638855,0.008761181808053504,0.05019063806569348,0.03242945519869789,0.03392117468803816,0.014437964176261553,0.014924904133158763,-0.00662421922454074,0.011842775524763644,0.01589535096076655
HKK26_RS00180,-0.022486108369366438,0.031522114302695865,-0.014905898162522739,0.006553344811314886,-0.010885208658237791,-0.002022232454415155,0.014293381514702965,-0.01633919417941283,-0.01833829000696248,0.0022244569154422876,-0.018472625000960884,0.018367983547447553,0.003441741853845264,-0.006997382257568674,-0.015847219853832785,0.017219888753238776,0.019184453746143727,0.01051079544366703,0.022683265003253364,0.008069721680408627,0.008265632136852353,-0.0014680295822553906,0.010077421322891777,0.03929216479354767,0.027231804273036526
HKK26_RS00185,-0.01488511740835255,0.030007758392883478,-0.012996497828101283,0.020678007363730676,-0.013010367231200488,-0.003571046836839144,-0.022949770143540615,-0.007083584421078326,0.029417518176161138,0.008812883701903229,0.001547249104935209,0.012297620591328686,0.0044624034789330315,-0.008546191433170971,-0.0005652148971126212,0.027666289630374697,0.008771941632144054,-0.010906186297375891,0.018462773392969842,0.06148190157848172,-0.0068909857031847575,6.0017881197386705e-05,-0.02687115848104392,-0.00933087213219725,-0.012711168209868215
HKK26_RS00190,-0.0063831009311038885,0.022740941605355586,-0.0018902924659021012,0.004808115040504563,0.0171427398332456,-0.025821608554503533,0.0023253470263598698,0.005579835374925139,-0.005534231625148493,0.04173145082247221,0.010493640024503561,0.014940719065302073,0.011377041875919758,-0.011910331434889827,-0.010544762505703922,-0.009583776670283097,0.0014707527844819105,0.028309878164791708,0.016053270418653762,0.03780875087764693,0.01624285173035216,-0.0027606652628953364,0.004095302479030996,0.005056523342470423,0.006471729663980362
HKK26_RS00195,3.701208683550315e-05,0.01618588045560625,-0.0028753720738525935,0.03790156509669105,-0.002956470818700043,-0.0052845479387632595,-0.011605030168636656,0.012730023672581523,-0.0018010503316171274,0.004289219985170616,-0.003465624603544945,-0.0007529849028722096,0.01527491056691345,0.003791101519633962,-0.005083301178618264,0.006682855927174312,0.00042695413752931433,0.03847376711517839,-0.01865853737920564,0.03989632464202251,0.010622412215726294,-0.02007032011714854,0.02153139008350779,-0.006654615406104803,0.00721247919861702
HKK26_RS00200,0.0058472210701718185,0.004263934459916939,-0.0023599289979149597,-0.0045988728307732474,-0.003764810722645508,-0.00789530956411302,-0.0021652464348517393,-0.006240986961058099,0.009509550593098099,-0.008036714951069775,0.014927792705691192,0.001424882027386404,0.007283131155177267,0.0009637091609759597,-0.017909195405848396,0.024185799175970933,0.023163565298747843,0.057820999554942375,0.037145736732389724,0.0075434339822006,0.00654837012032723,-0.008792142882568646,-0.012894443413815918,-0.005784432592382449,-0.02475953493148041
HKK26_RS00205,0.00023409518889521813,0.04617749217059444,0.020407685205419305,0.022751925916721177,-0.0003102710419660917,-0.019871924633261186,-0.0052212759754933806,0.0022343129312552236,-0.018218789888630155,0.020287582200009174,0.003259543675284328,0.02190759484134384,0.014006219172998017,-0.005574590722982447,0.0065900154346653205,0.022068701434659718,0.0038326972678753256,0.03533253390576186,-0.0021736626913885053,-0.004275781819627233,0.020142116525744574,-0.0014423062868131199,-0.023716280393640977,0.017458258074019736,0.03367696277204586
HKK26_RS00210,0.010499122822041396,0.0005698382118635336,0.016865019696334756,0.018672728927862665,-0.0227154753744288,0.02615658029980985,0.008475297347811012,-0.028387215387151086,-0.009902762073941052,-0.005980465921157798,0.007574473954020202,0.02482003372966255,0.020993887643158907,0.004245757258546292,0.005704018879587824,0.009508805269368877,0.004104546941833645,0.02518864195434098,-0.014733977837154877,0.012252187945718893,0.017480168396271704,0.005803332785806949,0.030578377008616008,-0.016209009854740435,0.03497243323841445
HKK26_RS00215,0.007434679870025185,-0.0016102660616743223,-0.005423529003046798,0.003275557804543232,0.0030524432149621962,-0.0009531844529995175,-0.007866124133787691,-0.001215268188944945,0.01248239711224493,0.013496695147216367,0.0008578793868294845,0.0033033224485862628,0.009761701477868924,-0.007373166318446039,-0.0018938214440788876,0.0033127668043329696,0.0016334805448132198,0.015082335168588654,-0.017746062065855935,0.03217796454306764,0.019249948963111288,-0.00603211506744919,-0.01704133314056669,-0.007972849649813785,0.009534914652542541
HKK26_RS00220,-0.0067585345325363744,0.11051308416677695,-0.02632685134818217,0.02736252568215348,-0.009552430053754397,0.009313804111619153,0.02300075193520319,-0.013090980979156081,-0.001239719396799143,0.0009936067331421238,-0.000883516662307869,-0.006559828103615597,0.014741882175294495,-0.005788232941497564,-0.029396921609860283,-0.009489739962515426,-0.014258083830132124,-0.005920434596165064,0.006203656792534098,0.03894927541340195,0.069396317351483,0.002322067362823274,0.0005340571161143909,-0.03540434576176379,0.01012628353784034
HKK26_RS00225,-0.0008953166264805008,-0.010152989130296013,-0.0019916807087305,0.003728309744168283,-0.0035771552821869325,-0.0034610368265204734,-0.00653169982938457,-0.003979581060248235,-0.008715954018670737,0.02510606831307756,0.004336113000761716,-0.0026750740642463087,0.006357762623514388,-0.009856279244376131,-0.006620258778481904,0.025748594868721383,0.012498154079034157,0.0031432401531153826,0.003998269153789658,0.011301759771442692,-0.003906549830217146,-0.006654148685378878,0.0018180237820802935,-0.004764884120440157,0.018354046814947674
HKK26_RS00230,-0.002891670795820186,-0.005258873107592892,0.009123659532479587,0.02467456616955237,-0.004453634080767295,-0.009676547312598415,-0.011632136791722411,-0.0018880299143519748,-0.011315184653532005,0.022326134238850326,-0.0028594052181532344,-0.0069958084719499184,0.010839762543149684,-0.007999464433561674,-0.0038093316026556103,-0.0011415794085360218,-0.009033938626051775,0.0039691821529368706,-0.005054691712931764,-0.00992137265719749,0.0007080240289714224,-0.0015929415737766833,-0.0023000025223638607,0.0046831765611679505,0.008476221538325003
HKK26_RS00235,-0.0055640228961408794,-0.001751934860831669,-0.012094863555118773,0.02958805702894944,0.001048233457832341,-0.010910140191917616,-0.0040055679901479305,0.00642496793606473,0.09018722585397217,0.02905292298147446,0.011900911089682293,-0.018756912191889675,0.011058432848317385,0.003452504693901812,0.003489190347568836,0.003920478838521175,0.01777361148711546,-0.0032980317238376416,0.006340690998560806,0.019128416889148295,-0.006436965834864541,0.0005581953349330262,0.028958398289916715,-0.004971536293124244,0.001763120402921505
HKK26_RS00240,0.009963418566261782,0.04895320566930438,-0.005513801110244326,0.05960595363268542,0.002100435145036632,0.002217830572565522,0.0057495907661423385,-0.0007350276485666898,-0.04486542147444721,0.0035086284490448267,0.0020224708581748387,0.01763872863372407,0.07273990811423346,-0.013940329071342588,-0.023766666673841686,0.018705161117104244,0.03223453431260309,0.0070664202328550516,-0.03207107722829372,0.004140772383373476,-0.012997093762077153,0.024603024112046096,0.09158849693716187,-0.00012616043258467712,-0.010061964997973334
SYNPCC7942_RS00005,-0.003634158471458026,-0.005886205495366143,0.007479765590086216,-0.008539357281779769,0.007117057897788969,0.009303286975792436,-0.0027781486770958436,-0.00777309169711491,-0.0057994193722957395,-0.0002331686163688644,-0.0004102263355602499,-0.009118486730239123,-0.0030389018474077938,7.130840065875138e-05,-0.00033501584089852353,0.005272127891257404,-0.0073248604364450865,0.0014317577639957504,-0.014623947358031785,-0.004949634015987972,-0.0029985990248378885,-0.005041426729041735,-0.00013695213802266372,0.006055212687918773,0.026735178553478903
SYNPCC7942_RS00010,0.018594214065420733,-0.0075725856044227624,0.001352446291275562,0.000164614042342175,0.006906743818313189,-0.011663511986185409,-0.0008932147500689695,0.005221108745184825,0.004147486578898681,-0.004673368843075951,-0.019967025875503988,0.000195268792654375,-0.0035582427154282788,-0.004356359724201731,-0.0018216736172966014,0.0009341755952704884,-0.01950958717948201,0.001765075664018844,-0.012981069519671998,0.01268976046471082,-0.011743915500457487,-0.015489700223573051,0.0011352371271069691,-0.014812242726579477,0.021374761943301807
SYNPCC7942_RS00015,-0.008486230460932083,-0.005867436502719881,0.003285209605361435,-0.011166095881326221,-0.005965982994149871,-0.0028705705627394013,0.002629260885466973,-0.005862746907564298,-0.0055044672014835415,0.0002564584945514132,0.0018096331302205073,-0.00262844844900651,0.0006123809277052099,-0.012862364450125039,-0.0008328843909137642,0.005711057619054949,-0.004237888806718287,0.004146712363455129,-0.0016842754797360359,-0.0084117816559716,-0.006357945164409763,-0.002234067873857477,-0.006437152665588462,0.001495177289758548,-0.01103764432982987
SYNPCC7942_RS00020,0.00742494588931157,0.00032044161558830004,0.010867810899131154,-0.010840026066056933,-0.05090997660917027,-0.016316021260121105,-0.006308588064749923,0.003548259955339302,0.0018381674457367439,0.016005269588735112,-0.0033252820565374745,0.022884879424798284,0.009769918781616016,-0.00806346718803263,0.006239421158511575,0.0010431320922915167,-0.007964601179371788,0.01236803201317329,0.0010226521880699895,0.00414511274532847,-0.010563063798244983,-0.012710457643797466,-0.007448413577313441,0.004242685135245648,9.841557365173741e-05
SYNPCC7942_RS00025,0.004275966212281813,0.016787414107232668,-0.01419382260056367,0.0018354504754022807,0.024578077620923917,-0.02375216750640392,-0.008386735354308943,0.005008235601844082,0.013951637598740607,-0.031727621419634956,0.011230837468951866,0.0237167797351963,0.009423742793421192,-0.03157272648364669,0.002802048482821512,-0.029304392730945455,-0.00022408480044018442,0.021626202540558363,-0.011940684304020571,-0.015694349585567646,0.002567709105620192,-0.0053370301902776595,-0.005601160947250923,0.010289012891752252,0.003686526732479797
SYNPCC7942_RS00030,0.02044259473938582,-0.0287388951333054,-0.0031857846280973256,-0.00461735996186131,0.004078530946711869,-0.002809753576166143,0.0036413551646563742,0.013633827301011717,-0.0039021406975014404,-0.007774405234820836,0.006258584908824421,0.0022536071403058576,0.004358669938305162,-0.004094790414665995,0.02027323204517277,0.010172280630324368,0.0021770043177923104,0.015433504264381961,-0.011307706157786507,0.00037285988160285204,-1.5598809490136125e-05,-0.022785093737596584,0.03162788598824312,0.019964810919856378,-0.011301136222758686
SYNPCC7942_RS00035,0.013270132813138293,-0.012048752617250491,-0.02204952912637577,0.006196517402290219,0.003605956121419366,-0.012830411346357502,-0.016301663061636062,0.0032992299795956675,-0.01657799251987522,-0.003091141792774203,-0.008181815429679603,-0.008630213873155608,-0.006495135419592929,7.341669023119746e-05,-0.017152544497504255,0.007518115350234145,-0.00799161567079928,0.004715910316834724,-0.00910319460648209,0.009659893603531785,-0.01713397956348086,-0.0035398474410740398,-0.0020195501500197043,-0.07649642458563666,-0.02230544638949079
