Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
SYNPCC7942_RS02680,0.01873645315246285,-0.0023810085550703486,-0.002155812874579122,0.05488084242111038,-0.004700693170637982,0.011372689703638918,0.013619785990818171,-0.00416094786331803,-0.006586540424081547,-0.018168373748304448,-0.011217962335225625,-0.011684258991906084,-0.006526613068309309,-0.014223656168370949,-0.042531998183665175,0.07530171131630965,0.002728988076951255,0.021961191783558744,0.007982185558909194,-0.004585187145970545,-0.017578294380881286,-0.00780691444385305,-0.02196979127729745,0.014207282297337802,0.012059216071484467,0.0028787157894302655,-0.015732128747642,-0.004938296256207239,-0.018706856515564352,0.01554598081396108,-0.003479325066030443,-0.006056469935035225,0.003309758853246323,-0.02212084748927269,-0.014460071213354256,0.01111619845280374,0.011066209155251822,0.0007107790486690295,0.0009488279575931411,-0.010506423149004442,0.0007545893863387192,-0.018175507053306512,0.01277904024045712,0.005045973488295412,-0.01827407497110797,-0.010900550294248312,0.020500029951145016,0.010277072838432167,-0.04938913025279236
SYNPCC7942_RS02685,0.0005527705362573692,1.4476380051648306e-05,0.006995319281114409,-0.0024366904940365647,-0.0020488497347169636,-0.005019933094910006,0.005972215524405193,-0.0010022333243246378,0.0062308783384044724,0.003728142591952326,-0.013273816061306724,0.02971668326270144,-0.0014007321721254775,-0.010391596542891126,0.021014716921098932,0.15572707278816145,-0.009173295039325433,0.005283088560282543,0.0022885645801165072,0.0007484121218286551,0.0037600138262366906,-0.019865358182035515,-0.007564640641104289,0.005988587013261329,0.01849463432353805,0.0032564868397240484,0.006247992110040585,-0.0058307628405221,0.009774231332218285,0.012726040085545415,0.007561374221896149,-0.003663513106309043,-0.0027491942045890687,-0.0030275921838653686,-9.396877052785729e-05,0.002928014992986144,0.011885606811546233,-0.013979961210206188,0.004830485946008677,-0.0008336594000206575,-0.011131869833996546,-0.001075720960883636,0.012997191936807576,-0.006239923323868924,-0.012417931573214604,-0.007000474040411891,-0.0001969280612203814,0.002225384191183761,-0.0038244167514653675
SYNPCC7942_RS02690,0.001850403138000417,-0.008034079180651126,0.011577126528770035,0.0045830050276793755,-0.004670217025926847,-0.005475460538587324,-0.011461896354935767,-0.0006465488986812468,-0.00014801076145111246,-0.006895221211208391,-0.023840898547033317,0.006310778124004932,0.010988933305592388,-0.013208341600471409,0.017787373430297744,-0.008414479464421486,0.0039698862109941386,0.001728517479434403,-0.012817382006456067,-0.006794308803107035,0.0014514124826195765,-0.008392930296756588,-0.0014287858487352315,-0.0018878472925415606,0.011251066241359466,-0.01052864613368877,0.0009379203049321449,-0.004700061488675145,0.01085482147563839,0.012048295967232794,-0.003283521224815984,-0.0033228628309114063,0.005881644324744095,0.00017659622353226545,0.009013687674663658,-0.007297558766373257,-0.0007785908957370469,0.011709598831566961,-0.005919526260023194,0.0016052555944695776,-0.009137946415368083,-0.010492646903651957,-0.011969801468099934,0.011865157858211257,-0.02719649322317164,-0.009334600547396838,0.004771164539857771,-0.0038008468244978967,-0.0007343395313281222
SYNPCC7942_RS02695,0.011978076365123961,0.0009159306605737494,0.00666269227944405,0.0067330020027087205,-0.005271344219287107,-0.004676758285351199,-0.007244354319440803,0.0006343821723840285,0.01673882519192926,-0.018959922691617226,0.002999393374871855,0.005885801267717829,0.0061299831261271654,-0.015308926748173333,0.012878797106746935,0.009107155567014554,-0.017028256685304517,-0.006754274221283763,-0.008749656260902388,0.00843422594046455,-0.002406466836760724,-0.005951914265259852,-0.00849727827273698,0.010605063265162116,0.001358535382285095,-0.008744248767208942,-0.0063541552644910205,-0.014267603416578173,0.008639740345661421,-0.005524068839393202,-0.009043691160288215,0.0017111710160652657,0.004746729378057212,-0.00958684818289455,0.02834750365684267,-0.01740918993852775,0.0004936598622331635,0.007672237624425078,-0.0004012334816221617,-0.009881208640494578,-0.01225126717653618,0.009857818458846895,-0.028148771309569758,0.01790405089470205,-0.025841409639049285,-0.007139268392785042,0.008396615327694316,0.0106807042234343,0.007887740770296622
SYNPCC7942_RS02700,-0.001002360591158061,-0.00899353609226066,0.011505080632338427,0.0020860375578755936,0.0010106324787485656,0.0012682437008420297,0.0025973902026232886,-0.011012747854996332,0.009667766004877235,-0.019367120565988435,0.00048222349291660195,0.02304818316066979,-0.0039434869636026425,-0.018069142504696354,0.005690391346055492,0.066586112900138,-0.02882295421757332,0.014573378127834335,-0.001766856697470966,-0.000876656167367613,0.008816799516613445,-0.0003785071059501323,0.007106475371980296,-0.00477751926925085,0.006639597248261398,0.0020617378727212543,0.0037224155468065967,-0.013576894380049252,0.0010106008027100171,0.0044158328414916174,0.002497169018672126,0.0063448940749645105,-0.01801453706487616,-0.013465247186133615,0.0016044484696659087,-0.0018868434575442438,0.0040986418718078075,-0.02022753542738319,-0.006645938533268641,0.007218187182658677,0.0015029446133999127,0.005920926124430768,-0.014838900297107466,0.0053619578276752015,-0.01399361331673687,-0.0067419142265867735,0.004242736075785218,-0.008390841064555475,0.016465123661381958
SYNPCC7942_RS02705,0.0052072089929347636,0.01469151181812677,0.02761446004846314,0.0021533965517728302,-0.039812073098499885,-0.033668284512913975,-0.009047163895382529,-0.009935602025009592,-0.00895468648365799,0.0029574981680172783,0.032063596645044684,-0.009504622635096821,-0.008339443257887762,-0.022867309625850357,0.0010806598276060335,0.010986441994855831,0.0011960256799431433,0.0028567941670123997,-0.00039761941552513057,0.05854622296016928,-0.004989485167429938,0.000865372382566284,-0.0139273431191633,0.1119847113196842,-0.003634517874379337,-0.02223523657086945,0.013027153521367326,-0.007713616161548169,0.01526038045679348,-0.03174096452436224,0.015384160837685519,0.024939888504205934,-0.009883960512214985,0.0007038007483260006,-0.015338458952513498,-0.005821968195818234,-0.004744009334717148,-0.017013379288251026,0.021215611717451215,-0.001368143599635382,0.09550315804981623,-0.022775716259411643,0.01612742692635686,0.03363225533071427,0.0022172011306136963,-0.01205357442062559,0.015712013745919018,-0.008591513409199454,-0.0086935410078813
SYNPCC7942_RS02710,-0.003934421452031742,-0.0032848547223122836,0.03715731043527283,-0.0006733313579829138,-0.025020611445205135,-0.006117701135959359,-0.0068602481985217964,-0.021471040559884677,0.008611590452006502,-0.01989408663393817,-0.005421039316330965,-0.008448827828119386,0.004992120655440867,-0.011922746761790464,-0.017729864926426003,-0.0006899148701586831,0.008330154169710136,0.0012275994883594737,-0.008489677666030575,0.0003665204309431889,0.007237975823283761,0.0038096831912049368,-0.012687154838032648,0.014876666911043099,-0.010069595410995627,0.004321970130802076,-0.0005920803440057506,-0.01456078700917647,0.008355304377909713,-0.01052504019159046,0.026239483997682604,0.009936989088406607,-0.005885703995717048,-0.008060189497620211,0.0036317481481315523,0.0026571696989553958,-0.016231702167384104,-0.01660643440022015,-0.0010178403264561112,0.02651899419592867,0.01471400642597786,0.0033418447648186213,0.00975866623050495,-0.01390142758777826,0.004154208045280025,-0.02712390701990374,0.01179895312181341,0.011155892588207445,0.013368067202201841
SYNPCC7942_RS02715,-0.004088241522121018,-0.00964563546218261,0.005507988905927122,-0.011267627969203801,-0.0005550860117827496,0.003439241999790892,-0.01631475341796672,-0.01719176974584168,-0.001334669593047623,-0.0013434931275785509,0.0009137694893716797,-0.014914681214320174,-0.006177636535884692,-0.02012244245191686,-0.0177332903220651,0.007479715276342664,0.0014685304597398937,0.003292959495261138,-0.012754598454284291,-0.0031193401624878877,0.0024778943499954255,-0.016774287724622316,-0.01334720856881887,-0.0065629941819414835,0.010126721021198819,0.0005765903255641754,0.0011526261085649998,-0.0064561188706103905,-0.009595160767553571,0.0019825826794085733,0.018231261843271118,-0.0003497070546317213,0.003928094984852815,-0.0032405490725898965,0.004005476192235179,-0.008833289143053822,-0.015717104604520703,0.0016386977497764288,-0.004547212287914199,0.006751106681344991,0.005749038181120515,0.003992945507072863,0.004103609013876495,0.010742853265737755,-0.0017683757611974013,-0.005242482175658187,-0.0029186949385444244,-0.0009432041542024947,-0.0055316282557549175
SYNPCC7942_RS02720,-0.00855813505608584,0.0009405950712048695,0.0009418142887308259,0.0002644796480599357,0.004522041960554466,0.004030301228066795,0.022400533630167207,-0.07144684590821315,0.012549158229054528,-0.00605414269093857,-0.01627036745922111,0.04229957284979732,-0.005743476444484971,-0.007450631773648479,0.006654673428989873,0.015653260387577025,-0.01883674116882673,-0.0050241081467430225,0.004748396331364235,0.013390674383513311,0.007771203560398247,-0.009909688649387455,0.006309635166535011,-0.006902050630591496,0.03289581355279483,-0.008206658099176272,-0.01474729419589257,0.0033327334704926948,0.0014534366992922684,-0.012565218717805292,-0.01181736144346558,0.00319334189002652,0.06845879228015646,-0.0013494259829517632,-0.0002448551414792548,-0.009232242676386254,-0.010974402307798631,0.001608962101278834,-0.003943753014021911,0.013327137695348783,0.0067516239507381835,-0.007012407576187795,0.00016459466099670933,-0.00582519500900797,0.024031817196540302,0.005680308391484031,-0.011099969629924392,0.006867936141685272,-0.013414159808990932
SYNPCC7942_RS02725,0.0015759062669115282,0.008933630196516723,0.011787578149938189,-0.005267847831147734,0.009735197975862597,6.98346743013397e-05,-0.002679599949809058,-0.010136114902428568,-0.0047969002038814965,-0.014028519647731946,-0.004873943485753329,-0.005673722332509793,9.630631827104489e-05,0.002399593927140015,-0.011413376212520924,-0.003961023380749849,0.0009966782105608342,-0.006759185796294524,-0.01422906525213664,-0.017146009591355673,0.01573571743827504,0.01345514760252067,7.728876574291685e-05,-0.007784646593989586,-0.0035017314755993946,0.021518145340576184,0.00709160899484247,-0.016272799172763704,0.004690290923234744,-0.005216421940869859,0.013420108359826578,-0.015117639026858342,0.004021498705104104,0.0064660434378829255,-0.005791848798723248,0.017213084297270576,0.019836874578737326,-0.003935833985215509,-0.0116857401928929,-0.01066297975370854,0.0018377042966760697,-0.0005736600177892614,-0.022847282710495787,0.006299211638566035,-0.01394907218793909,0.003413856864446071,-0.007333054058704099,-0.027865798815596417,-0.012097452638290212
SYNPCC7942_RS02730,-0.0016253238566289964,3.805332790027059e-05,0.004413133620998073,-0.0056004447906751196,-0.008172289023969336,-0.014031275765712899,-0.006746440021409422,-0.004368340661674915,-0.0013750619345658862,-0.022658911413728715,-0.006720889268134772,-0.0093142647554772,-0.005216401356899943,-0.005607645202548543,-0.01536078712664125,0.006919321336523597,0.005420471199944018,-0.013114851912099695,-0.009693602236332404,-0.00308139848975642,0.010675949612935698,0.013517947554239454,-0.002466585169277077,-0.0004652274995857796,0.0046447996103952715,0.006306254189401702,0.003152942308757838,-0.008953349898628523,0.008175161404665784,-0.00107198656463823,0.009727380601780576,-0.006262123209445293,0.013338671894089944,-0.00013499928280858779,-0.005215779665530846,0.008216737381382478,0.02122062833035576,-0.0017869511820747537,-0.0005324881156465138,-0.009505138161270178,-0.0002947519367009526,-0.000988356247057929,-0.01311403766068476,-0.0028994821754886723,-0.0010866585968756371,0.0008345301594084415,-0.00547147047186444,-0.012007106205189936,-0.0032566626394158675
SYNPCC7942_RS02735,-0.004420367486164366,-0.0029726653150312066,-0.0006471534751697239,-0.00892753782090926,-0.00619488800580884,-0.012339127293015966,-0.017737755209793163,-0.004408679836280065,-0.013748783229947176,-0.014006229622748126,-0.0020422781583549444,-0.01023247339490454,0.00509489042429544,-0.00947464636218147,-0.019682114164257393,0.017614166492141453,0.011357086452259203,-0.004686247333413792,-0.01625372423400492,-0.004324643075635196,-0.008102848480610115,0.0017987139211537852,-0.004830488979446698,-0.00026381691012784846,-0.00042364723595119926,0.010407424319673671,-0.005299450455845032,-0.015321435103400734,0.015994399112998398,0.0011507861343221537,-0.006339560124670056,0.008730408244652975,0.029924429493691056,-0.01787502261506378,-0.003220512192969209,0.01669077875448664,0.009448300737882564,0.005231626020357406,0.0008960154723784405,-0.011273363332542568,0.00589133492453353,0.00023759248555987194,-0.001121893363977557,-0.004039412679339404,-0.008304364684092031,0.005869662425854233,0.0028839865045772986,-0.0006044000946446242,-0.008224098497465289
SYNPCC7942_RS02740,-0.011937766984510125,0.030312247659932824,-0.013738222660868665,0.012454182554630835,-0.031818737685350734,0.019504961407012432,0.01078838344209633,-0.01479382943114605,0.0001795028398788721,-0.013616033300274324,-0.018256486757569447,0.0017599531696759,0.0008466008573880926,0.02054254284134547,0.001595630689312317,-0.01176954661655421,0.03338283109693425,-0.010914288296741643,0.008685834675549734,-0.009550767218294107,0.008352579036606276,-0.0019118504356757957,-0.024522536498954275,-0.01591674310214185,-0.004667145122921634,0.024223154048818633,-0.02717172033753948,-0.01766482923088717,-0.0078005920442578095,-0.010714729420491668,0.02356264568285909,0.0335638076179794,0.006476921620248761,-0.016650635889409286,-0.015386698628145425,0.00031966923383852235,-0.004202891603000865,-0.009395280098427184,0.0023715382099059983,-0.016547658018794487,0.023702247019043277,-0.011134107051145268,0.00863131231210349,0.024684595087871793,-0.024411358112928234,0.005134808082617818,-0.010470397724194076,0.01749112491869588,0.0034421163626313983
SYNPCC7942_RS02745,-0.013600835410001226,0.016231988170683075,0.009543029990419859,-0.013391872420707107,-0.01637369948493299,-0.008243183814665132,0.04999614280375761,-0.007095292540137618,-0.00975782358950432,-0.005915059135459731,-0.005896046996122698,0.01633849730831296,0.018402332606748197,0.0041812089385598016,0.0003885134633128401,-0.018962688184339608,0.007270784983246508,0.0010300729867623514,0.004758569499651836,-0.00895092505902546,0.010676040066666288,0.018434792626138365,-0.006495012659200882,-0.012857805975048146,-0.007068085035743541,-0.00019926893798210462,-0.013268491822707427,-0.00030100208274407334,-0.015600221595694672,0.01499478353301052,0.03066139701156582,-0.004142782974864653,-0.02111937439964131,0.02200343985870658,-0.00264754053232692,0.005526258827893427,8.643570963868945e-05,0.0015424001266017482,0.00018352241281003557,0.020321258381622524,0.0062793833800806565,0.0016406393114488645,0.01909025224804392,-0.038454689018683146,0.016760367123005385,-0.0027020905056881488,-0.021359085073948222,-0.020813920697621738,0.014734726730265938
SYNPCC7942_RS02750,0.002237152647836598,0.013226152212302411,0.01731115477764029,-0.007945927463428865,-0.05226023280939215,-0.010392226158670382,0.030685248036639568,0.012911116179479801,-0.011957434995025648,0.007798706746236838,0.0017346319188273522,0.01576017004526628,-0.0015796875618053505,-0.0022468310361277955,0.0015094731624341877,-0.010572417337463341,0.005329567191298046,-0.012788257390664557,0.00642825065795609,-0.004830599609509673,0.0018094473982220144,0.018376204887399925,-0.03768015551979151,-0.0075582960308684215,-0.014579567092007022,0.018470078668639773,-0.018415353245019143,0.0036924443225070745,-0.008591613098315187,-0.006737393816815745,0.03342814305917695,0.03684446481231598,-0.015124030942607856,0.005973399525879255,-0.0203029300183551,-0.0024088141506546203,0.0003264504923860111,0.0013049337986112445,0.019554330005602548,0.0010877253203235198,0.025232881664202674,-0.012703461935331294,0.02907463157473488,0.008293904245143485,0.008503507209677944,-0.001907564194270003,0.006841336987698599,0.009943058860875417,0.02612077433315558
SYNPCC7942_RS02755,-0.004675031849063909,-0.001643444943595061,-0.005002165125698205,0.010596337795140631,0.00845179475267581,0.029081526803244374,0.009679681189649502,-0.0011951593263609121,0.024276089820664395,-0.01870566545087348,0.02753124950353765,0.0038857617153607365,0.012297469097930615,0.04887713588862677,0.010481007725478443,-0.01110538948475896,-0.011202791956135648,-2.85877909299395e-05,-0.01114419658470577,-0.06140197311394199,-0.02378919318863724,0.08305447238085734,-0.04701193169762927,-0.0073903520747526374,-0.01560949252659771,-0.012254881416702374,0.029450879083933026,0.00023155480166310268,0.012906184144706118,-0.001799586973244789,-0.0012783919660780579,-0.0011828998867674618,-0.024010692373111393,-0.008716351915847298,-0.004552500000125764,0.019102341078500555,-0.00982930719338272,-0.013375685229855138,0.16624588486599323,-0.0052213903768900515,0.007857947630107436,-0.024374982950308568,0.006035771692498109,-0.015932407159102803,-0.007895677354599877,-0.027962894369151413,-0.09112727550100846,0.016939387155569342,-0.01799371105220589
SYNPCC7942_RS02760,0.002257694835229877,-0.001243593875909292,-0.001923369074454791,0.0004109992790761403,-0.01432171957902768,0.018107756146889354,-0.009154020334136205,0.005758073164211889,0.011246881646577413,-0.0068742078061497965,-0.003354999212830564,0.007249859370918279,0.00566209739865302,-0.01080486655873313,0.011270774141044064,0.0010056347165642804,-0.008710629660741032,-0.008965164134455474,0.0026690172082309877,-0.004254427119508498,-0.002966767417279065,-0.009633805321706764,0.003795354712451793,-0.0028415435557345224,0.021981205366390547,0.018876762196400224,-0.0019869252881311735,-0.03509484624396926,0.001633656082374183,0.0008484119936061176,-0.008684977881622764,-0.005975860939593162,0.0073221180553918195,-0.010143721405065989,0.0077170516394722485,-0.018774155106660563,-0.0010037584311861874,-0.01915565487265503,-0.012251850997321258,0.005716671594666393,-0.005991721036616808,-0.007002438166582017,-0.027944274900331863,-0.0056225771456355255,-0.00817608216030285,0.0050028413749326015,-0.0028361610527100874,-0.0082411077729753,-0.007057541165788796
SYNPCC7942_RS02765,-0.010466103733615895,0.00045982475101607036,-0.004003902054378957,-0.005625280151257779,0.0004627817129536114,0.010331172137466801,0.009134251464464846,-0.005620174476887521,-0.01382575722704673,-0.002021355339517194,-0.010246383497256047,-0.014072192573803209,-0.0035328659089532643,-0.01939624401049291,-0.002679129672260859,-0.034680105735236444,0.016445841751529102,-0.009132583757518768,-0.0056805388858648335,-5.752502318220738e-05,-0.0007099070211677964,-0.005840992850346725,-0.01755978077074283,-0.005904303119678874,-0.004171097866786073,0.00918885840816685,-0.0017940039868448406,0.000967770186395618,-0.0013269336807633174,0.0008534735988352745,-0.028215479626405453,-0.002814614181119853,0.002021520808830512,-0.021655966607307127,-0.012944581310455843,-0.006789947901355687,-0.011134547536255816,-0.0054277609520473145,0.0187808860574163,0.010841293803271002,0.004986469596125013,0.0018543765550422288,0.001545846836762767,0.004254223840687922,0.004253648961024648,-0.006272494537173758,0.00917902362314621,0.013385674068620334,0.011006210566194071
SYNPCC7942_RS02770,0.01762122506228125,0.0014644685471982535,-0.0027381427983580275,-4.943933778551147e-05,-0.0008834381045919655,-0.02776486117128909,0.02864121793337616,-0.019816297549692653,0.020164633336523255,0.020532431841159687,-0.0056263041387802516,0.0011268995763346235,0.009163486058480684,-0.015248155193311484,0.024271142614866157,-0.005017921136613974,-0.01950808112166144,-0.006468484118486174,0.00799092611713216,0.0010040152244685917,-0.0010932460237606802,0.0033042239565671807,0.0032527774242238033,0.0027530437957221906,0.0008118588576928857,-0.012808095110773209,0.008396833754221917,-0.014252316418616079,0.006458007492436408,0.011706214397434097,-0.01159923508301113,0.01571759479229853,0.017083972312589756,-0.022512987479071666,-0.011529858525350156,0.004555979102937254,0.00041116547309597387,-0.010955607160921843,-0.0003158325914413667,0.008775025202938496,0.014053591513599884,0.024072943463045383,-0.011010389616384201,0.007403267270991153,0.0085126856770819,-0.008153747139467463,-0.016545460624705962,0.011581322021973766,0.062429456455759647
SYNPCC7942_RS02775,0.0024357901422095017,0.011613577502187626,-0.004883687124471638,-0.006408789625189025,0.0063002052844115305,0.02282823749956783,-0.015369428719343223,0.0016132894796508205,0.01985345696051095,-0.010807152493567403,-0.004573716818410239,-0.009355747351665103,-0.008209585113340533,0.0038424913769910325,0.005202090028227328,0.003590800555461701,-0.0025752216263157358,0.004720199013489041,-0.0038040979304950024,0.0016150812965619857,0.0053447237298233485,-0.007126658180978912,0.007547751555715632,-0.000355002194968965,0.013801378587122942,0.006638635005260328,-0.0017097073131871192,-0.007531550526315478,-0.025253143399181652,-0.009110482120392551,-0.009224351404831115,0.023210169294985622,0.00494549479709707,-0.018779219684311572,0.0020345867998784284,0.004655408768768698,-0.005941414153497805,-0.002207768484127618,-0.020704662799831516,-0.006558306449333708,0.028603612004546513,0.002492473462232586,0.009647522161714103,0.012009124997844043,0.014022454024344806,0.003647592537390697,-0.00020263486215361202,0.004217450262725326,0.027346333989267047
SYNPCC7942_RS02780,-0.0011402530780009197,0.002937215088801275,0.007992434451558743,0.012146579741061153,0.024408969455522102,0.002468051534130795,0.0007301512934888562,-0.0007421180914031646,0.01224251272040247,0.0036654700508103903,-0.011482571167432126,-0.01797543355430643,-0.013803060749492845,0.0050998235011213595,-0.010563509108940387,-0.015122620190574225,0.014413495685033263,0.01602247261506643,0.0007242157733782331,-0.00839253939414413,0.04280700026740111,0.011921747479575313,-0.0010552620563473029,0.0010617098167029421,-0.009575927680547977,-0.008104727205113602,-0.00011402584664646754,0.004805615973013591,-0.005132445195610054,-0.006531946397202207,0.012146596261284212,0.00023172591798068648,-0.007451992066355442,0.0005995228905088255,-0.016744619714365548,0.001698745199065074,-0.00989116451099833,0.004920249319911984,-0.004732471471114746,0.008173451792311028,-0.005058500926089048,-0.000573123985892143,-0.0022226370081812083,0.0011066300445302139,0.030228328105736377,0.009244919572090232,-0.014345898010807427,0.002918418547737507,0.020470831792258632
SYNPCC7942_RS02785,0.036781791963511626,-0.010198237228005893,0.0023799113679761007,0.005130458850007377,0.00497743427914814,3.4123664444070766e-05,-0.01044170221241414,0.003657468713548241,-0.00882158407071984,-0.009602852171498451,-0.01760511282804945,-0.013504786932515427,0.007911227286568968,0.01207894278391907,0.009423384477776381,0.013185993381954232,0.005323241588580297,-0.01937869672382164,0.011467523568780207,0.0014395707725818206,-0.005853004516165109,0.0070471361126826955,0.03801813234239143,0.029889454567386075,0.019687830120443384,-0.04844828093520832,-0.012309229666038438,-0.0055704859092057975,0.04460082501526405,-0.003157982056153935,0.007371295036166117,-0.03092512273777635,0.02382993395944165,0.0044009593888165,0.020200972652089942,0.005430209790801183,-0.0018345195286294314,-0.004265926278764803,-0.008542676342544419,-0.005918100563451479,-0.03517470883602336,-0.019925684343702735,-0.0010453267276720423,0.01574479791119508,0.006057770143342647,0.013455724317300893,-0.015657223239890196,0.04899728611166709,-0.023487491106208895
SYNPCC7942_RS02790,0.00041008831237498555,-0.009486516719559588,-0.006800750842940637,-0.0019211884656818953,0.018613446793424093,0.002039033793650992,-0.0037495265264687583,-0.0021091763876852645,0.00566798604229384,0.007386340117244126,0.005623814710643246,0.007507580023303719,0.0022165184145899503,-0.009323982310526129,0.020738960947827744,0.0036821324750483226,0.02160652580892434,-0.00574108594939133,-0.00699907266355989,-0.012143450476037432,0.0023234815087377196,-0.006169180761175195,0.0031369817675831113,-0.007231720273302339,0.0038296968897604325,-0.0019760130072828297,0.006448355969304522,-0.00737472323995105,-0.01019605115749198,0.0014396477922827642,0.01433118895625771,0.008292603050528124,0.002169810930983211,-0.014075730660333718,-0.006344456292979183,-0.007124687382182555,0.011408446897458738,0.0035067675959709246,-0.001210099948737512,0.010762742416657187,-0.010666388212228857,-0.008308973114736561,-0.0026693442745033256,-0.0039542796436800925,0.0021553816596773844,-0.034763129462228745,0.014272741269388928,0.0018144904248052277,0.014240793741821547
SYNPCC7942_RS02795,0.0009821518810499915,-0.0026980025256773317,0.002368651239715919,-0.003354832664550766,-0.013262949946035042,-0.0049157021984549566,0.00504023027554474,-0.007822188952394622,0.006645353656525521,-0.009673209793407444,-0.00674551446323785,-0.007365455118324511,-0.01056153281851661,0.004850963608358898,0.017006662104893783,0.006003892546385609,0.01432631952601151,0.00013269964510984059,0.0015137617515920835,-0.004869669215120174,-0.009300432750963275,0.002554843865205502,-0.0056982289598529,-0.003827282388614753,0.00713171801225142,0.016346607703236114,-0.006171160799878953,0.0130447563522404,0.013182086598660596,-0.020943634890864638,0.0445374026861295,-0.011546691128685997,-0.009907032093531654,0.020977579485221155,0.004608587698516147,-0.014156533386971072,-0.0071459583527864546,0.0011841490717253566,-0.01599123222875782,0.01449673440491789,-0.02341452203106683,-0.010205612807264975,-0.0036179314912533184,0.0032331639633160305,-0.015352140745141102,-0.0022868585082505633,0.01638782904753873,-0.0002826868345240019,0.01288960442111749
SYNPCC7942_RS02800,0.015068464032542844,-0.029140754440757734,0.013029941387393747,0.001983176060422124,0.0013135839170379734,-0.007889146337998601,-0.008387844226120635,0.0066992323977101914,-0.013631447095266239,-0.005698363345143049,-0.014477626243465507,-0.012549142980119178,-0.0018196035251426953,-0.004760870863787463,0.026549188536522442,-0.006926338539709569,-0.02392375230465563,0.004004492795967368,0.009389175590860247,-0.0006631274100196121,-0.0202714845503342,0.007685281793627538,0.0017715314687338295,-0.010652031173743897,-0.002302466316393582,0.01348030203294705,0.003927291726649737,0.015279885466739774,0.011460900854856366,0.005367834663275315,0.008502424564835085,-0.017621555801306317,-0.010996203067922239,0.019068345725231563,-0.019199838835349724,0.008136855399569518,-0.029970903386219768,-0.002824824203593287,-0.006357712608448128,0.011390089790547033,0.001608416860882745,0.004809348722339132,0.0038824264872749717,-0.005954228916971088,-0.01177752140306078,-0.01046960398709157,0.006112580346170523,-0.00531899393805968,-0.023290848434001445
SYNPCC7942_RS02805,-0.008747403998842591,0.03166870643903722,0.012623784528070328,0.01447762739323293,-0.056791321172614095,-0.013294355185360778,0.11603044226489004,0.022804113421612673,0.05589514976795807,-0.0020645243190411454,0.006676279646385588,0.008455622209879608,-0.010602049462051299,-0.01596857911947738,0.008434387875086574,-0.005309846427235112,-0.014936002643382261,0.009263199540841108,0.004005464188220135,0.026934702025458567,0.01304974540889439,0.03217245760558645,0.013173195025368203,-0.022166820740312634,-0.027062806677654243,-0.002792235270259572,0.006049718792104839,0.10833971741791149,-0.015599924433239909,-0.006992243886427741,0.006925812672149646,-0.016091770239444286,0.10051610649125273,0.01770080196370583,0.0026614146183508635,0.0049917503497037795,-0.010482482066515607,-0.04399627859345235,0.0010655615223014766,-0.04662858446747504,0.0077162861717247145,-0.0023428956284358223,-0.021190925424107606,0.009407485534303045,0.01658876323895521,-0.020142418574488615,-0.02801301528905668,-0.006420581175837312,-0.0036543385649724664
SYNPCC7942_RS02810,-0.0019431184545756063,-0.02019605150958735,0.00544844921872805,0.0031576477089235583,0.006561885369171907,0.016126462611581707,-0.013597359962199535,-0.008023797044695153,0.005447216977711416,-0.002236876302527209,0.007584838524594286,0.0016305553069558502,-0.009389438994221578,-0.0005216737319129781,0.0016897097318532331,-0.0009641402926776858,-0.005819283250054856,0.0007006507480878883,-0.005531890980692461,0.01524123551592602,-0.015119670790792778,0.00036933837517041305,-0.010902346137905384,-0.005585215185708525,-0.001972782898203275,-0.006886640980800905,-0.0006310749568635576,-0.005111686803883832,0.00480046401104778,-0.003116293933478399,0.036071189904589566,0.003365798278469908,0.0007071908992492014,-0.01895524003719727,-0.010496109122086792,-0.013102114631647104,-0.038122506102483654,0.0011643698127961593,-0.0010008911989254712,0.011490072795464544,0.004488369736742072,0.002835373144415952,-0.009307330181483083,0.005504289074066471,-0.016384065222267607,0.011993321284221111,0.0028554917625635066,0.007440853410082973,0.0005326322085980289
SYNPCC7942_RS02815,-0.004885955897370837,-0.012145207569982046,-0.0004509099776204079,-0.006127342187301246,-0.0035798283380543135,0.003587893887477104,-0.01858029547551281,0.013110227374675314,0.008150060235000069,0.000862281608552674,0.000878662921546855,-0.016555358662813362,-0.0039944166490266785,-0.012512595538493113,0.007350153251646324,0.011515521032978225,0.0006806953469107822,0.006095835664269285,0.06445287314034816,-0.018343472939146413,-0.0039514200783116096,0.007443380948974978,-0.004244279408690331,-0.008005365775928846,-0.01654354775841798,0.01477809141179275,0.008402530119635035,0.009111835339365349,-0.0019582498505383746,0.015452686409265576,0.04035077223914208,-0.0027698388822552217,-0.03250668320265767,0.002434603920449576,-0.004564610915210244,0.007401179581883565,0.004859123791127753,0.003094893056508511,0.0009182369090470076,-0.0029482546993702292,-0.0018572998334559236,-0.00024987972690878647,-0.007891586094464555,-0.023516176712219374,-0.005093649887675564,0.007683844021319358,0.006757210092329556,0.0025480523089371344,0.015571022729421619
